Generation:	16	Best fitness:	241.38503401360543	Average fitness:	326.5044625850341	Fitness standard deviation:	37.356696829896734	Best genome:	A8	A9	E4	N9	N3	A6	A14	A17	A11	N7	E5	A16	N12	E3	N6	N5	A7	A13	A15	A12	A10	
Generation:	78736	Best fitness:	95.75646258503401	Average fitness:	314.708462585034	Fitness standard deviation:	55.28423813164036	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78752	Best fitness:	95.75646258503401	Average fitness:	305.07817687074834	Fitness standard deviation:	62.59678020277963	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78768	Best fitness:	95.75646258503401	Average fitness:	305.13360544217693	Fitness standard deviation:	60.69042569819865	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78784	Best fitness:	95.75646258503401	Average fitness:	316.5193197278912	Fitness standard deviation:	59.478667964717765	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78800	Best fitness:	95.75646258503401	Average fitness:	315.5096054421769	Fitness standard deviation:	57.46162709218763	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78816	Best fitness:	95.75646258503401	Average fitness:	307.47246258503407	Fitness standard deviation:	58.26274656997858	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78832	Best fitness:	95.75646258503401	Average fitness:	311.1901768707483	Fitness standard deviation:	55.24760050270168	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78848	Best fitness:	95.75646258503401	Average fitness:	314.58846258503394	Fitness standard deviation:	48.813690832948645	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78864	Best fitness:	95.75646258503401	Average fitness:	308.9627482993197	Fitness standard deviation:	45.6999914401814	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78880	Best fitness:	95.75646258503401	Average fitness:	303.1073197278912	Fitness standard deviation:	55.369750834084236	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78896	Best fitness:	95.75646258503401	Average fitness:	308.50789115646256	Fitness standard deviation:	66.37380384409721	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78912	Best fitness:	95.75646258503401	Average fitness:	314.51017687074824	Fitness standard deviation:	59.6085866681255	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78928	Best fitness:	95.75646258503401	Average fitness:	320.7398911564626	Fitness standard deviation:	59.43526173604903	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78944	Best fitness:	95.75646258503401	Average fitness:	309.5101768707483	Fitness standard deviation:	60.67566149988791	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78960	Best fitness:	95.75646258503401	Average fitness:	312.116462585034	Fitness standard deviation:	58.54959676746419	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78976	Best fitness:	95.75646258503401	Average fitness:	311.600462585034	Fitness standard deviation:	51.52635155739562	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	78992	Best fitness:	95.75646258503401	Average fitness:	310.82046258503397	Fitness standard deviation:	62.409796604085045	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79008	Best fitness:	95.75646258503401	Average fitness:	312.1690340136054	Fitness standard deviation:	53.333718142829454	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79024	Best fitness:	95.75646258503401	Average fitness:	315.36446258503406	Fitness standard deviation:	53.4082714804609	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79040	Best fitness:	95.75646258503401	Average fitness:	313.22789115646253	Fitness standard deviation:	59.456217264711455	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79056	Best fitness:	95.75646258503401	Average fitness:	297.38389115646265	Fitness standard deviation:	59.88944153068337	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79072	Best fitness:	95.75646258503401	Average fitness:	300.6301768707483	Fitness standard deviation:	60.77895771480422	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79088	Best fitness:	95.75646258503401	Average fitness:	314.7581768707483	Fitness standard deviation:	62.28701765608782	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79104	Best fitness:	95.75646258503401	Average fitness:	307.66046258503405	Fitness standard deviation:	58.81080665930682	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79120	Best fitness:	95.75646258503401	Average fitness:	303.96789115646254	Fitness standard deviation:	51.89006432362755	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79136	Best fitness:	95.75646258503401	Average fitness:	310.86046258503404	Fitness standard deviation:	72.05965391795544	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79152	Best fitness:	95.75646258503401	Average fitness:	316.789605442177	Fitness standard deviation:	47.56728574324577	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79168	Best fitness:	95.75646258503401	Average fitness:	308.9838911564626	Fitness standard deviation:	55.33250525206128	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79184	Best fitness:	95.75646258503401	Average fitness:	318.5718911564625	Fitness standard deviation:	50.96786445258564	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79200	Best fitness:	95.75646258503401	Average fitness:	312.4501768707483	Fitness standard deviation:	66.18703394571034	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79216	Best fitness:	95.75646258503401	Average fitness:	299.9736054421769	Fitness standard deviation:	51.753168018972524	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79232	Best fitness:	95.75646258503401	Average fitness:	314.11474829931984	Fitness standard deviation:	60.94215503178705	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79248	Best fitness:	95.75646258503401	Average fitness:	302.4387482993197	Fitness standard deviation:	61.615078101625315	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79264	Best fitness:	95.75646258503401	Average fitness:	299.88389115646254	Fitness standard deviation:	61.282246244865455	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79280	Best fitness:	95.75646258503401	Average fitness:	307.06389115646255	Fitness standard deviation:	65.65849844677926	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79296	Best fitness:	95.75646258503401	Average fitness:	304.74560544217684	Fitness standard deviation:	48.86027020567353	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79312	Best fitness:	95.75646258503401	Average fitness:	317.8061768707483	Fitness standard deviation:	58.34580902284767	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79328	Best fitness:	95.75646258503401	Average fitness:	304.6278911564625	Fitness standard deviation:	56.584559010098744	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79344	Best fitness:	95.75646258503401	Average fitness:	307.23074829931977	Fitness standard deviation:	56.94014931558956	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79360	Best fitness:	95.75646258503401	Average fitness:	307.46217687074835	Fitness standard deviation:	50.996998150951626	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79376	Best fitness:	95.75646258503401	Average fitness:	306.3867482993196	Fitness standard deviation:	55.43432765692672	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79392	Best fitness:	95.75646258503401	Average fitness:	320.4958911564626	Fitness standard deviation:	61.66831929420024	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79408	Best fitness:	95.75646258503401	Average fitness:	315.35989115646254	Fitness standard deviation:	55.93341132570597	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79424	Best fitness:	95.75646258503401	Average fitness:	309.47017687074833	Fitness standard deviation:	50.29670902205213	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79440	Best fitness:	95.75646258503401	Average fitness:	307.33703401360543	Fitness standard deviation:	59.00293190639783	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79456	Best fitness:	95.75646258503401	Average fitness:	313.23417687074834	Fitness standard deviation:	52.6623381794866	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79472	Best fitness:	95.75646258503401	Average fitness:	300.81131972789115	Fitness standard deviation:	54.7370339402075	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79488	Best fitness:	95.75646258503401	Average fitness:	302.5810340136054	Fitness standard deviation:	60.23200369997902	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79504	Best fitness:	95.75646258503401	Average fitness:	311.30789115646263	Fitness standard deviation:	56.4462925519218	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79520	Best fitness:	95.75646258503401	Average fitness:	322.6381768707482	Fitness standard deviation:	56.800582351139425	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79536	Best fitness:	95.75646258503401	Average fitness:	314.6901768707483	Fitness standard deviation:	69.05098416653703	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79552	Best fitness:	95.75646258503401	Average fitness:	315.07189115646264	Fitness standard deviation:	65.84087508035522	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79568	Best fitness:	95.75646258503401	Average fitness:	303.1821768707483	Fitness standard deviation:	59.21911501933704	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79584	Best fitness:	95.75646258503401	Average fitness:	318.35874829931964	Fitness standard deviation:	56.857392056883896	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79600	Best fitness:	95.75646258503401	Average fitness:	305.80160544217694	Fitness standard deviation:	60.053179450570724	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79616	Best fitness:	95.75646258503401	Average fitness:	309.64960544217695	Fitness standard deviation:	57.01794742438381	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79632	Best fitness:	95.75646258503401	Average fitness:	294.5416054421768	Fitness standard deviation:	53.010842245637235	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79648	Best fitness:	95.75646258503401	Average fitness:	318.45817687074833	Fitness standard deviation:	55.7900721648867	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79664	Best fitness:	95.75646258503401	Average fitness:	316.00903401360557	Fitness standard deviation:	47.19914331979395	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79680	Best fitness:	95.75646258503401	Average fitness:	316.5473197278911	Fitness standard deviation:	52.31235307033228	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79696	Best fitness:	95.75646258503401	Average fitness:	307.1810340136055	Fitness standard deviation:	53.022449157052755	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79712	Best fitness:	95.75646258503401	Average fitness:	310.51589115646254	Fitness standard deviation:	53.24309719444525	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79728	Best fitness:	95.75646258503401	Average fitness:	316.8827482993197	Fitness standard deviation:	55.37651755768257	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79744	Best fitness:	95.75646258503401	Average fitness:	301.65589115646264	Fitness standard deviation:	53.11707799929957	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79760	Best fitness:	95.75646258503401	Average fitness:	319.2090340136055	Fitness standard deviation:	61.140270001339836	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79776	Best fitness:	95.75646258503401	Average fitness:	309.26846258503394	Fitness standard deviation:	60.699238428467275	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79792	Best fitness:	95.75646258503401	Average fitness:	316.3301768707483	Fitness standard deviation:	61.1522667899647	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79808	Best fitness:	95.75646258503401	Average fitness:	316.54960544217687	Fitness standard deviation:	60.75305909758196	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79824	Best fitness:	95.75646258503401	Average fitness:	313.9787482993197	Fitness standard deviation:	51.57243696362765	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79840	Best fitness:	95.75646258503401	Average fitness:	311.4033197278912	Fitness standard deviation:	55.099781475917645	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79856	Best fitness:	95.75646258503401	Average fitness:	321.1804625850339	Fitness standard deviation:	64.50724530988273	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79872	Best fitness:	95.75646258503401	Average fitness:	312.0701768707483	Fitness standard deviation:	54.41268834320442	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79888	Best fitness:	95.75646258503401	Average fitness:	312.9284625850341	Fitness standard deviation:	47.62019790648776	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79904	Best fitness:	95.75646258503401	Average fitness:	324.2547482993198	Fitness standard deviation:	51.47303004050783	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79920	Best fitness:	95.75646258503401	Average fitness:	300.88960544217696	Fitness standard deviation:	53.0820049788196	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79936	Best fitness:	95.75646258503401	Average fitness:	309.37817687074835	Fitness standard deviation:	45.481280674087245	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79952	Best fitness:	95.75646258503401	Average fitness:	314.47531972789113	Fitness standard deviation:	59.05953035743526	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79968	Best fitness:	95.75646258503401	Average fitness:	319.2810340136054	Fitness standard deviation:	57.42520978362968	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	79984	Best fitness:	95.75646258503401	Average fitness:	317.1444625850339	Fitness standard deviation:	65.70030934353913	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80000	Best fitness:	95.75646258503401	Average fitness:	311.1661768707483	Fitness standard deviation:	52.281531639103804	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80016	Best fitness:	95.75646258503401	Average fitness:	319.0787482993197	Fitness standard deviation:	55.110170042583334	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80032	Best fitness:	95.75646258503401	Average fitness:	306.79760544217686	Fitness standard deviation:	56.95017691037008	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80048	Best fitness:	95.75646258503401	Average fitness:	310.93303401360544	Fitness standard deviation:	57.86965725398655	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80064	Best fitness:	95.75646258503401	Average fitness:	312.416462585034	Fitness standard deviation:	53.42809144169424	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80080	Best fitness:	95.75646258503401	Average fitness:	312.13531972789116	Fitness standard deviation:	50.192134617581154	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80096	Best fitness:	95.75646258503401	Average fitness:	315.42789115646247	Fitness standard deviation:	54.80090636819349	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80112	Best fitness:	95.75646258503401	Average fitness:	310.6313197278911	Fitness standard deviation:	54.145312236836254	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80128	Best fitness:	95.75646258503401	Average fitness:	324.804462585034	Fitness standard deviation:	62.76369818840915	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80144	Best fitness:	95.75646258503401	Average fitness:	305.5970340136055	Fitness standard deviation:	55.77936919174124	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80160	Best fitness:	95.75646258503401	Average fitness:	305.2113197278912	Fitness standard deviation:	60.72467348850641	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80176	Best fitness:	95.75646258503401	Average fitness:	305.79017687074827	Fitness standard deviation:	48.945177057852085	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80192	Best fitness:	95.75646258503401	Average fitness:	305.81817687074835	Fitness standard deviation:	55.92358528695151	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80208	Best fitness:	95.75646258503401	Average fitness:	316.14446258503403	Fitness standard deviation:	49.891460997747856	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80224	Best fitness:	95.75646258503401	Average fitness:	307.3930340136054	Fitness standard deviation:	57.250517734759036	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80240	Best fitness:	95.75646258503401	Average fitness:	314.4370340136054	Fitness standard deviation:	55.257046148534066	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80256	Best fitness:	95.75646258503401	Average fitness:	310.66046258503405	Fitness standard deviation:	57.69556181707355	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80272	Best fitness:	95.75646258503401	Average fitness:	304.4347482993197	Fitness standard deviation:	62.26023038564402	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	80288	Best fitness:	95.75646258503401	Average fitness:	312.2833197278911	Fitness standard deviation:	65.23423945338233	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
