Generation:	16	Best fitness:	234.69931972789115	Average fitness:	343.47046258503417	Fitness standard deviation:	33.13430702397719	Best genome:	E5	A14	E4	A7	A11	N6	A15	E3	N7	A10	N12	A6	A17	A13	N9	A16	N5	A12	A9	N3	A8	
Generation:	77824	Best fitness:	111.87074829931973	Average fitness:	341.91303401360545	Fitness standard deviation:	40.99329272762875	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77840	Best fitness:	111.87074829931973	Average fitness:	336.0588911564626	Fitness standard deviation:	39.830016091600356	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77856	Best fitness:	111.87074829931973	Average fitness:	341.0880340136056	Fitness standard deviation:	39.22376871000957	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77872	Best fitness:	111.87074829931973	Average fitness:	338.0373197278911	Fitness standard deviation:	41.69353947017475	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77888	Best fitness:	111.87074829931973	Average fitness:	341.8068911564626	Fitness standard deviation:	38.678734649701774	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77904	Best fitness:	111.87074829931973	Average fitness:	341.7494625850343	Fitness standard deviation:	37.779351394860214	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77920	Best fitness:	111.87074829931973	Average fitness:	344.12403401360575	Fitness standard deviation:	42.1336702507142	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77936	Best fitness:	111.87074829931973	Average fitness:	338.9130340136056	Fitness standard deviation:	38.96222419163445	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77952	Best fitness:	111.87074829931973	Average fitness:	345.0861768707484	Fitness standard deviation:	38.49237802527686	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77968	Best fitness:	111.87074829931973	Average fitness:	342.1831768707485	Fitness standard deviation:	38.35414056646083	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	77984	Best fitness:	111.87074829931973	Average fitness:	338.90674829931976	Fitness standard deviation:	38.33707921549984	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78000	Best fitness:	111.87074829931973	Average fitness:	338.66374829931976	Fitness standard deviation:	37.74099276216074	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78016	Best fitness:	111.87074829931973	Average fitness:	339.02903401360595	Fitness standard deviation:	42.97358674671629	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78032	Best fitness:	111.87074829931973	Average fitness:	336.3800340136055	Fitness standard deviation:	38.06978837930279	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78048	Best fitness:	111.87074829931973	Average fitness:	341.8450340136055	Fitness standard deviation:	38.53802002899347	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78064	Best fitness:	111.87074829931973	Average fitness:	341.4566054421768	Fitness standard deviation:	37.76754345671826	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78080	Best fitness:	111.87074829931973	Average fitness:	339.86431972789126	Fitness standard deviation:	37.99412343792559	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78096	Best fitness:	111.87074829931973	Average fitness:	341.4750340136055	Fitness standard deviation:	41.91521965557988	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78112	Best fitness:	111.87074829931973	Average fitness:	339.0556054421772	Fitness standard deviation:	38.028690555786376	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78128	Best fitness:	111.87074829931973	Average fitness:	340.99174829931997	Fitness standard deviation:	42.548429355649	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78144	Best fitness:	111.87074829931973	Average fitness:	340.2300340136054	Fitness standard deviation:	43.74405657005397	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78160	Best fitness:	111.87074829931973	Average fitness:	342.7314625850342	Fitness standard deviation:	40.56412317905706	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78176	Best fitness:	111.87074829931973	Average fitness:	348.0303197278912	Fitness standard deviation:	40.10322337062552	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78192	Best fitness:	111.87074829931973	Average fitness:	334.9096054421769	Fitness standard deviation:	39.02346128854762	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78208	Best fitness:	111.87074829931973	Average fitness:	338.8594625850341	Fitness standard deviation:	37.28701890410526	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78224	Best fitness:	111.87074829931973	Average fitness:	342.13346258503435	Fitness standard deviation:	41.405771134527825	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78240	Best fitness:	111.87074829931973	Average fitness:	338.8551768707485	Fitness standard deviation:	41.15801524314678	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78256	Best fitness:	111.87074829931973	Average fitness:	344.283462585034	Fitness standard deviation:	42.349628598472634	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78272	Best fitness:	111.87074829931973	Average fitness:	334.068605442177	Fitness standard deviation:	44.271490428896996	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78288	Best fitness:	111.87074829931973	Average fitness:	340.92589115646274	Fitness standard deviation:	43.66731851401092	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78304	Best fitness:	111.87074829931973	Average fitness:	334.9054625850342	Fitness standard deviation:	41.033555793287235	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78320	Best fitness:	111.87074829931973	Average fitness:	343.39217687074836	Fitness standard deviation:	40.63673112255131	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78336	Best fitness:	111.87074829931973	Average fitness:	344.86489115646276	Fitness standard deviation:	41.31866705650765	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78352	Best fitness:	111.87074829931973	Average fitness:	337.38560544217694	Fitness standard deviation:	44.02850004258606	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78368	Best fitness:	111.87074829931973	Average fitness:	335.69874829932	Fitness standard deviation:	39.79385563893307	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78384	Best fitness:	111.87074829931973	Average fitness:	344.0258911564629	Fitness standard deviation:	37.9291560363878	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78400	Best fitness:	111.87074829931973	Average fitness:	344.0928911564627	Fitness standard deviation:	37.928592890766055	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78416	Best fitness:	111.87074829931973	Average fitness:	334.6781768707486	Fitness standard deviation:	41.623199990743004	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78432	Best fitness:	111.87074829931973	Average fitness:	341.2276054421769	Fitness standard deviation:	36.68713993558318	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78448	Best fitness:	111.87074829931973	Average fitness:	344.0924625850341	Fitness standard deviation:	38.5510284931226	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78464	Best fitness:	111.87074829931973	Average fitness:	344.1560340136056	Fitness standard deviation:	41.384288991434055	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78480	Best fitness:	111.87074829931973	Average fitness:	338.1363197278913	Fitness standard deviation:	39.2620901226096	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78496	Best fitness:	111.87074829931973	Average fitness:	342.2313197278912	Fitness standard deviation:	39.43070372702171	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78512	Best fitness:	111.87074829931973	Average fitness:	341.7413197278911	Fitness standard deviation:	41.26951030601115	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78528	Best fitness:	111.87074829931973	Average fitness:	339.2606054421768	Fitness standard deviation:	42.31839990585462	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78544	Best fitness:	111.87074829931973	Average fitness:	337.53317687074826	Fitness standard deviation:	40.30471123294929	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78560	Best fitness:	111.87074829931973	Average fitness:	338.53460544217677	Fitness standard deviation:	37.6904868609617	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78576	Best fitness:	111.87074829931973	Average fitness:	340.09217687074835	Fitness standard deviation:	40.334392652080986	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78592	Best fitness:	111.87074829931973	Average fitness:	341.0358911564627	Fitness standard deviation:	36.98090374940084	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78608	Best fitness:	111.87074829931973	Average fitness:	341.4714625850341	Fitness standard deviation:	41.874299890583615	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78624	Best fitness:	111.87074829931973	Average fitness:	337.3317482993197	Fitness standard deviation:	43.760954796648186	Best genome:	A9	N3	A11	E3	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	N6	A6	A12	N5	E4	A7	N9	
Generation:	78640	Best fitness:	108.87074829931973	Average fitness:	342.6163197278913	Fitness standard deviation:	39.347282829974944	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78656	Best fitness:	108.87074829931973	Average fitness:	337.9941768707481	Fitness standard deviation:	40.29017774260387	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78672	Best fitness:	108.87074829931973	Average fitness:	340.5017482993199	Fitness standard deviation:	39.191341586204096	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78688	Best fitness:	108.87074829931973	Average fitness:	342.81203401360574	Fitness standard deviation:	40.074004622825065	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78704	Best fitness:	108.87074829931973	Average fitness:	335.8273197278914	Fitness standard deviation:	41.05181881774421	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78720	Best fitness:	108.87074829931973	Average fitness:	338.0396054421771	Fitness standard deviation:	36.70023624347029	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78736	Best fitness:	108.87074829931973	Average fitness:	338.6781768707484	Fitness standard deviation:	37.461511158597354	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78752	Best fitness:	108.87074829931973	Average fitness:	338.94003401360567	Fitness standard deviation:	39.857198918291346	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78768	Best fitness:	108.87074829931973	Average fitness:	338.62089115646273	Fitness standard deviation:	37.98407980123961	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78784	Best fitness:	108.87074829931973	Average fitness:	343.17160544217694	Fitness standard deviation:	39.616337993307766	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78800	Best fitness:	108.87074829931973	Average fitness:	340.49474829932	Fitness standard deviation:	42.7480843289605	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78816	Best fitness:	108.87074829931973	Average fitness:	343.65831972789124	Fitness standard deviation:	40.060714083470245	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78832	Best fitness:	108.87074829931973	Average fitness:	341.84631972789134	Fitness standard deviation:	41.98644372063587	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78848	Best fitness:	108.87074829931973	Average fitness:	337.4707482993197	Fitness standard deviation:	39.86620972140467	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78864	Best fitness:	108.87074829931973	Average fitness:	339.69517687074836	Fitness standard deviation:	38.288112867029206	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78880	Best fitness:	108.87074829931973	Average fitness:	339.98546258503427	Fitness standard deviation:	41.28092048070991	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78896	Best fitness:	108.87074829931973	Average fitness:	337.24160544217705	Fitness standard deviation:	40.83220407312578	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78912	Best fitness:	108.87074829931973	Average fitness:	340.5403197278914	Fitness standard deviation:	39.83061283736419	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78928	Best fitness:	108.87074829931973	Average fitness:	340.6938911564627	Fitness standard deviation:	41.20170358970461	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78944	Best fitness:	108.87074829931973	Average fitness:	338.5050340136056	Fitness standard deviation:	42.62087224612383	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78960	Best fitness:	108.87074829931973	Average fitness:	344.90146258503427	Fitness standard deviation:	38.37091840289507	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78976	Best fitness:	108.87074829931973	Average fitness:	339.03546258503417	Fitness standard deviation:	37.83808641421757	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	78992	Best fitness:	108.87074829931973	Average fitness:	336.59189115646257	Fitness standard deviation:	38.88906338469435	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79008	Best fitness:	108.87074829931973	Average fitness:	343.7491768707485	Fitness standard deviation:	41.2165839416166	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79024	Best fitness:	108.87074829931973	Average fitness:	340.60003401360564	Fitness standard deviation:	42.345987154171105	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79040	Best fitness:	108.87074829931973	Average fitness:	336.2464625850342	Fitness standard deviation:	42.283077596367185	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79056	Best fitness:	108.87074829931973	Average fitness:	340.35403401360566	Fitness standard deviation:	36.11164849972024	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79072	Best fitness:	108.87074829931973	Average fitness:	339.7291768707484	Fitness standard deviation:	40.3617761484445	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79088	Best fitness:	108.87074829931973	Average fitness:	338.56817687074835	Fitness standard deviation:	42.364973999274255	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79104	Best fitness:	108.87074829931973	Average fitness:	337.4544625850342	Fitness standard deviation:	40.6294457922792	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79120	Best fitness:	108.87074829931973	Average fitness:	336.64831972789113	Fitness standard deviation:	41.77127710325284	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79136	Best fitness:	108.87074829931973	Average fitness:	337.99531972789134	Fitness standard deviation:	44.145058201250976	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79152	Best fitness:	108.87074829931973	Average fitness:	340.38074829932003	Fitness standard deviation:	38.568367682782295	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79168	Best fitness:	108.87074829931973	Average fitness:	336.7870340136056	Fitness standard deviation:	41.63583979198298	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79184	Best fitness:	108.87074829931973	Average fitness:	341.37160544217693	Fitness standard deviation:	38.164219369477905	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79200	Best fitness:	108.87074829931973	Average fitness:	338.1890340136058	Fitness standard deviation:	41.031637573452784	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79216	Best fitness:	108.87074829931973	Average fitness:	343.9603197278915	Fitness standard deviation:	38.56232756942233	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79232	Best fitness:	108.87074829931973	Average fitness:	337.7247482993199	Fitness standard deviation:	41.02874759114588	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79248	Best fitness:	108.87074829931973	Average fitness:	341.9504625850342	Fitness standard deviation:	40.00019475360751	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79264	Best fitness:	108.87074829931973	Average fitness:	343.06989115646286	Fitness standard deviation:	38.70398586340024	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79280	Best fitness:	108.87074829931973	Average fitness:	342.173605442177	Fitness standard deviation:	40.38546909825011	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79296	Best fitness:	108.87074829931973	Average fitness:	345.0187482993198	Fitness standard deviation:	38.16410459677352	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79312	Best fitness:	108.87074829931973	Average fitness:	342.06231972789146	Fitness standard deviation:	39.803977321265734	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79328	Best fitness:	108.87074829931973	Average fitness:	342.117605442177	Fitness standard deviation:	39.1541426942597	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79344	Best fitness:	108.87074829931973	Average fitness:	342.1114625850341	Fitness standard deviation:	40.28281837995763	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
Generation:	79360	Best fitness:	108.87074829931973	Average fitness:	341.89560544217704	Fitness standard deviation:	40.338286802025294	Best genome:	A9	N3	A11	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	E3	N6	A6	A12	N5	E4	A7	N9	
