Generation:	16	Best fitness:	234.8421768707483	Average fitness:	329.9707482993197	Fitness standard deviation:	33.291139349437614	Best genome:	A7	A11	N5	E5	N12	A10	A15	E4	A8	A13	A16	N3	E3	N6	N7	A6	A17	A14	A12	N9	A9	
Generation:	97936	Best fitness:	95.75646258503401	Average fitness:	311.7936054421767	Fitness standard deviation:	65.29268340421038	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	97952	Best fitness:	95.75646258503401	Average fitness:	319.66560544217685	Fitness standard deviation:	63.91152754505916	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	97968	Best fitness:	95.75646258503401	Average fitness:	299.9753197278912	Fitness standard deviation:	55.83040459338643	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	97984	Best fitness:	95.75646258503401	Average fitness:	307.3267482993197	Fitness standard deviation:	57.75752834329505	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98000	Best fitness:	95.75646258503401	Average fitness:	316.5398911564626	Fitness standard deviation:	58.026823379452765	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98016	Best fitness:	95.75646258503401	Average fitness:	319.01703401360544	Fitness standard deviation:	49.61270661466328	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98032	Best fitness:	95.75646258503401	Average fitness:	312.31360544217694	Fitness standard deviation:	56.548029576454674	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98048	Best fitness:	95.75646258503401	Average fitness:	301.9547482993197	Fitness standard deviation:	57.181556155880926	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98064	Best fitness:	95.75646258503401	Average fitness:	304.0153197278911	Fitness standard deviation:	51.783774122473424	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98080	Best fitness:	95.75646258503401	Average fitness:	321.32331972789115	Fitness standard deviation:	60.58601505230698	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98096	Best fitness:	95.75646258503401	Average fitness:	326.30389115646256	Fitness standard deviation:	51.82149183337677	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98112	Best fitness:	95.75646258503401	Average fitness:	296.9393197278912	Fitness standard deviation:	52.96664826635181	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98128	Best fitness:	95.75646258503401	Average fitness:	309.8987482993197	Fitness standard deviation:	60.71627519160622	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98144	Best fitness:	95.75646258503401	Average fitness:	307.82960544217684	Fitness standard deviation:	62.22130172937529	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98160	Best fitness:	95.75646258503401	Average fitness:	314.0673197278912	Fitness standard deviation:	56.38354243600391	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98176	Best fitness:	95.75646258503401	Average fitness:	314.50960544217685	Fitness standard deviation:	44.14663054052521	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98192	Best fitness:	95.75646258503401	Average fitness:	305.60446258503396	Fitness standard deviation:	54.55649053288992	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98208	Best fitness:	95.75646258503401	Average fitness:	317.0398911564625	Fitness standard deviation:	65.03199233783762	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98224	Best fitness:	95.75646258503401	Average fitness:	304.6587482993198	Fitness standard deviation:	50.48863249387966	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98240	Best fitness:	95.75646258503401	Average fitness:	306.43474829931966	Fitness standard deviation:	60.11456322858268	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98256	Best fitness:	95.75646258503401	Average fitness:	306.7890340136053	Fitness standard deviation:	61.93337223375535	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98272	Best fitness:	95.75646258503401	Average fitness:	308.3078911564625	Fitness standard deviation:	58.75333987901263	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98288	Best fitness:	95.75646258503401	Average fitness:	315.64789115646255	Fitness standard deviation:	54.92318881299369	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98304	Best fitness:	95.75646258503401	Average fitness:	321.096462585034	Fitness standard deviation:	54.40855792529521	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98320	Best fitness:	95.75646258503401	Average fitness:	313.51760544217683	Fitness standard deviation:	53.66973798926854	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98336	Best fitness:	95.75646258503401	Average fitness:	316.5393197278911	Fitness standard deviation:	58.20347840085835	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98352	Best fitness:	95.75646258503401	Average fitness:	314.5536054421769	Fitness standard deviation:	55.37663907372893	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98368	Best fitness:	95.75646258503401	Average fitness:	316.3884625850341	Fitness standard deviation:	58.87215526712028	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98384	Best fitness:	95.75646258503401	Average fitness:	304.316462585034	Fitness standard deviation:	53.64120225714406	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98400	Best fitness:	95.75646258503401	Average fitness:	303.99017687074837	Fitness standard deviation:	54.441468195350005	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98416	Best fitness:	95.75646258503401	Average fitness:	311.57474829931965	Fitness standard deviation:	54.91746824730614	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98432	Best fitness:	95.75646258503401	Average fitness:	319.73760544217674	Fitness standard deviation:	54.25152505634081	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98448	Best fitness:	95.75646258503401	Average fitness:	322.500462585034	Fitness standard deviation:	49.76798904303604	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98464	Best fitness:	95.75646258503401	Average fitness:	319.09760544217676	Fitness standard deviation:	55.30939217137852	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98480	Best fitness:	95.75646258503401	Average fitness:	300.25646258503406	Fitness standard deviation:	62.03603199194903	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98496	Best fitness:	95.75646258503401	Average fitness:	306.3433197278911	Fitness standard deviation:	42.883230235472844	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98512	Best fitness:	95.75646258503401	Average fitness:	304.6496054421769	Fitness standard deviation:	50.64395987032353	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98528	Best fitness:	95.75646258503401	Average fitness:	309.98103401360544	Fitness standard deviation:	59.56742515084937	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98544	Best fitness:	95.75646258503401	Average fitness:	313.3347482993198	Fitness standard deviation:	51.801523438318036	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98560	Best fitness:	95.75646258503401	Average fitness:	314.71074829931973	Fitness standard deviation:	56.025492156950946	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98576	Best fitness:	95.75646258503401	Average fitness:	320.47074829931967	Fitness standard deviation:	53.59517523213508	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98592	Best fitness:	95.75646258503401	Average fitness:	311.9958911564625	Fitness standard deviation:	64.97132250022753	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98608	Best fitness:	95.75646258503401	Average fitness:	314.17360544217684	Fitness standard deviation:	56.86116224127476	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98624	Best fitness:	95.75646258503401	Average fitness:	312.0450340136054	Fitness standard deviation:	57.885224437357635	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98640	Best fitness:	95.75646258503401	Average fitness:	316.656462585034	Fitness standard deviation:	55.38417846722831	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98656	Best fitness:	95.75646258503401	Average fitness:	313.80560544217684	Fitness standard deviation:	62.127839772323576	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98672	Best fitness:	95.75646258503401	Average fitness:	301.3136054421768	Fitness standard deviation:	47.68325808961481	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98688	Best fitness:	95.75646258503401	Average fitness:	308.58789115646266	Fitness standard deviation:	54.24072609531458	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98704	Best fitness:	95.75646258503401	Average fitness:	305.7536054421769	Fitness standard deviation:	49.545242733798574	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98720	Best fitness:	95.75646258503401	Average fitness:	309.39589115646265	Fitness standard deviation:	58.02530113595592	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98736	Best fitness:	95.75646258503401	Average fitness:	309.6833197278911	Fitness standard deviation:	51.72489651521987	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98752	Best fitness:	95.75646258503401	Average fitness:	318.58789115646255	Fitness standard deviation:	53.54177930002182	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98768	Best fitness:	95.75646258503401	Average fitness:	319.4301768707483	Fitness standard deviation:	54.90555158429346	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98784	Best fitness:	95.75646258503401	Average fitness:	310.70446258503404	Fitness standard deviation:	50.622062042036134	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98800	Best fitness:	95.75646258503401	Average fitness:	320.4918911564626	Fitness standard deviation:	55.732628426685025	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98816	Best fitness:	95.75646258503401	Average fitness:	320.1753197278911	Fitness standard deviation:	62.3382699922981	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98832	Best fitness:	95.75646258503401	Average fitness:	322.580462585034	Fitness standard deviation:	64.8361429463788	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98848	Best fitness:	95.75646258503401	Average fitness:	307.6536054421769	Fitness standard deviation:	54.295618946050276	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98864	Best fitness:	95.75646258503401	Average fitness:	310.4958911564626	Fitness standard deviation:	52.936510803036505	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98880	Best fitness:	95.75646258503401	Average fitness:	310.5478911564626	Fitness standard deviation:	54.38199319327556	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98896	Best fitness:	95.75646258503401	Average fitness:	311.5301768707483	Fitness standard deviation:	57.55739718129821	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98912	Best fitness:	95.75646258503401	Average fitness:	319.3410340136055	Fitness standard deviation:	59.55374707380395	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98928	Best fitness:	95.75646258503401	Average fitness:	316.14789115646266	Fitness standard deviation:	51.59069628195711	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98944	Best fitness:	95.75646258503401	Average fitness:	310.7947482993197	Fitness standard deviation:	54.043052410054685	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98960	Best fitness:	95.75646258503401	Average fitness:	312.8936054421768	Fitness standard deviation:	57.562588190452956	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98976	Best fitness:	95.75646258503401	Average fitness:	315.3810340136054	Fitness standard deviation:	49.44089887895631	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	98992	Best fitness:	95.75646258503401	Average fitness:	315.2718911564626	Fitness standard deviation:	50.695352911851224	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99008	Best fitness:	95.75646258503401	Average fitness:	292.737605442177	Fitness standard deviation:	52.81902428141604	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99024	Best fitness:	95.75646258503401	Average fitness:	315.1341768707484	Fitness standard deviation:	56.29824524470237	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99040	Best fitness:	95.75646258503401	Average fitness:	323.2296054421768	Fitness standard deviation:	53.997532569478	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99056	Best fitness:	95.75646258503401	Average fitness:	304.4050340136054	Fitness standard deviation:	47.9549697792691	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99072	Best fitness:	95.75646258503401	Average fitness:	308.2781768707483	Fitness standard deviation:	50.34902534289608	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99088	Best fitness:	95.75646258503401	Average fitness:	306.67303401360533	Fitness standard deviation:	50.19662069770622	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99104	Best fitness:	95.75646258503401	Average fitness:	324.6347482993197	Fitness standard deviation:	51.03922934930962	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99120	Best fitness:	95.75646258503401	Average fitness:	312.3616054421768	Fitness standard deviation:	62.99119438040041	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99136	Best fitness:	95.75646258503401	Average fitness:	318.1084625850341	Fitness standard deviation:	50.231084104224884	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99152	Best fitness:	95.75646258503401	Average fitness:	305.98103401360555	Fitness standard deviation:	58.57691849114604	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99168	Best fitness:	95.75646258503401	Average fitness:	306.6061768707482	Fitness standard deviation:	65.90868855051646	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99184	Best fitness:	95.75646258503401	Average fitness:	318.58160544217685	Fitness standard deviation:	57.93157699160877	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99200	Best fitness:	95.75646258503401	Average fitness:	320.0747482993197	Fitness standard deviation:	53.79193809864229	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99216	Best fitness:	95.75646258503401	Average fitness:	312.3844625850341	Fitness standard deviation:	61.51779420423901	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99232	Best fitness:	95.75646258503401	Average fitness:	311.65931972789116	Fitness standard deviation:	54.432671761562844	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99248	Best fitness:	95.75646258503401	Average fitness:	310.9741768707483	Fitness standard deviation:	50.473112143688816	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99264	Best fitness:	95.75646258503401	Average fitness:	310.5073197278912	Fitness standard deviation:	64.34941200815994	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99280	Best fitness:	95.75646258503401	Average fitness:	298.1124625850341	Fitness standard deviation:	54.33468954995322	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99296	Best fitness:	95.75646258503401	Average fitness:	311.11017687074826	Fitness standard deviation:	59.98938215983198	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99312	Best fitness:	95.75646258503401	Average fitness:	295.2461768707483	Fitness standard deviation:	56.407605221788515	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99328	Best fitness:	95.75646258503401	Average fitness:	310.1518911564626	Fitness standard deviation:	48.84249249352035	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99344	Best fitness:	95.75646258503401	Average fitness:	315.35817687074837	Fitness standard deviation:	51.698341159981894	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99360	Best fitness:	95.75646258503401	Average fitness:	320.79817687074825	Fitness standard deviation:	54.83332108065947	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99376	Best fitness:	95.75646258503401	Average fitness:	306.4387482993198	Fitness standard deviation:	52.88015704073752	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99392	Best fitness:	95.75646258503401	Average fitness:	314.20389115646265	Fitness standard deviation:	53.74339229930257	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99408	Best fitness:	95.75646258503401	Average fitness:	312.2547482993197	Fitness standard deviation:	63.227836845516585	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99424	Best fitness:	95.75646258503401	Average fitness:	317.1347482993197	Fitness standard deviation:	54.37744567260907	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99440	Best fitness:	95.75646258503401	Average fitness:	306.7964625850341	Fitness standard deviation:	56.52720060433973	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99456	Best fitness:	95.75646258503401	Average fitness:	312.6381768707482	Fitness standard deviation:	58.96639928997268	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99472	Best fitness:	95.75646258503401	Average fitness:	305.78617687074825	Fitness standard deviation:	55.5044226103301	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
Generation:	99488	Best fitness:	95.75646258503401	Average fitness:	310.35017687074827	Fitness standard deviation:	46.83596918469167	Best genome:	A9	N3	E4	N5	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	A7	N9	A13	A16	E5	A8	
