Generation:	16	Best fitness:	231.49931972789116	Average fitness:	342.6400340136057	Fitness standard deviation:	33.53543613911733	Best genome:	A13	N7	A11	A8	A9	N3	A7	N9	A16	N6	E3	N5	E4	A10	A12	A17	A14	E5	A15	A6	N12	
Generation:	81904	Best fitness:	100.32789115646258	Average fitness:	339.25160544217715	Fitness standard deviation:	42.67930876685244	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	81920	Best fitness:	100.32789115646258	Average fitness:	340.4100340136057	Fitness standard deviation:	39.953185864387414	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	81936	Best fitness:	100.32789115646258	Average fitness:	335.6614625850341	Fitness standard deviation:	42.33825046634568	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	81952	Best fitness:	100.32789115646258	Average fitness:	339.1483197278911	Fitness standard deviation:	41.9085336765481	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	81968	Best fitness:	100.32789115646258	Average fitness:	342.7646054421769	Fitness standard deviation:	45.585531573032235	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	81984	Best fitness:	100.32789115646258	Average fitness:	340.5897482993199	Fitness standard deviation:	38.08359503025642	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82000	Best fitness:	100.32789115646258	Average fitness:	341.33746258503425	Fitness standard deviation:	42.46771703329963	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82016	Best fitness:	100.32789115646258	Average fitness:	337.5408911564627	Fitness standard deviation:	40.44011705886488	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82032	Best fitness:	100.32789115646258	Average fitness:	336.50017687074853	Fitness standard deviation:	41.1926065200828	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82048	Best fitness:	100.32789115646258	Average fitness:	338.5631768707483	Fitness standard deviation:	40.01329064683077	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82064	Best fitness:	100.32789115646258	Average fitness:	337.58189115646275	Fitness standard deviation:	39.35826016459154	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82080	Best fitness:	100.32789115646258	Average fitness:	342.9510340136055	Fitness standard deviation:	37.67073409512093	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82096	Best fitness:	100.32789115646258	Average fitness:	338.24703401360557	Fitness standard deviation:	39.15759671493893	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82112	Best fitness:	100.32789115646258	Average fitness:	337.826605442177	Fitness standard deviation:	40.69396393063418	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82128	Best fitness:	100.32789115646258	Average fitness:	336.9280340136057	Fitness standard deviation:	41.388602739332555	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82144	Best fitness:	100.32789115646258	Average fitness:	341.0358911564626	Fitness standard deviation:	39.55175479581875	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82160	Best fitness:	100.32789115646258	Average fitness:	336.4446054421769	Fitness standard deviation:	41.06091699300106	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82176	Best fitness:	100.32789115646258	Average fitness:	344.7146054421771	Fitness standard deviation:	39.96621990749035	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82192	Best fitness:	100.32789115646258	Average fitness:	343.26346258503423	Fitness standard deviation:	40.749226610665225	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82208	Best fitness:	100.32789115646258	Average fitness:	341.03860544217684	Fitness standard deviation:	40.396887022671066	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82224	Best fitness:	100.32789115646258	Average fitness:	339.81431972789136	Fitness standard deviation:	37.3873584918753	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82240	Best fitness:	100.32789115646258	Average fitness:	343.25074829932004	Fitness standard deviation:	40.65760515749615	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82256	Best fitness:	100.32789115646258	Average fitness:	337.11489115646276	Fitness standard deviation:	40.11255183447532	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82272	Best fitness:	100.32789115646258	Average fitness:	340.5804625850341	Fitness standard deviation:	40.25401432028809	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82288	Best fitness:	100.32789115646258	Average fitness:	337.80931972789114	Fitness standard deviation:	38.47283184009099	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82304	Best fitness:	100.32789115646258	Average fitness:	339.46331972789136	Fitness standard deviation:	40.7674294004217	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82320	Best fitness:	100.32789115646258	Average fitness:	340.6886054421768	Fitness standard deviation:	39.82631213488522	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82336	Best fitness:	100.32789115646258	Average fitness:	339.62674829932007	Fitness standard deviation:	41.166980907776384	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82352	Best fitness:	100.32789115646258	Average fitness:	346.28617687074836	Fitness standard deviation:	39.46762039847813	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82368	Best fitness:	100.32789115646258	Average fitness:	338.8558911564628	Fitness standard deviation:	44.02772484214362	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82384	Best fitness:	100.32789115646258	Average fitness:	341.7097482993198	Fitness standard deviation:	42.08769233810448	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82400	Best fitness:	100.32789115646258	Average fitness:	339.3967482993198	Fitness standard deviation:	42.3783265929216	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82416	Best fitness:	100.32789115646258	Average fitness:	343.4633197278913	Fitness standard deviation:	40.030476271593535	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82432	Best fitness:	100.32789115646258	Average fitness:	344.00174829931996	Fitness standard deviation:	37.555702877084286	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82448	Best fitness:	100.32789115646258	Average fitness:	340.093462585034	Fitness standard deviation:	40.083286791125204	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82464	Best fitness:	100.32789115646258	Average fitness:	335.28289115646265	Fitness standard deviation:	39.5849776121071	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82480	Best fitness:	100.32789115646258	Average fitness:	338.11460544217675	Fitness standard deviation:	44.49965107659583	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82496	Best fitness:	100.32789115646258	Average fitness:	336.44517687074836	Fitness standard deviation:	40.0126646682915	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82512	Best fitness:	100.32789115646258	Average fitness:	337.8474625850342	Fitness standard deviation:	40.50982255060657	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82528	Best fitness:	100.32789115646258	Average fitness:	339.8746054421772	Fitness standard deviation:	43.382315091215084	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82544	Best fitness:	100.32789115646258	Average fitness:	336.8043197278915	Fitness standard deviation:	42.55722255183637	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82560	Best fitness:	100.32789115646258	Average fitness:	337.0850340136055	Fitness standard deviation:	40.923034978319166	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82576	Best fitness:	100.32789115646258	Average fitness:	339.3257482993199	Fitness standard deviation:	40.32457628482935	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82592	Best fitness:	100.32789115646258	Average fitness:	336.71746258503424	Fitness standard deviation:	44.50091502636404	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82608	Best fitness:	100.32789115646258	Average fitness:	336.70774829931986	Fitness standard deviation:	38.154990557846915	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82624	Best fitness:	100.32789115646258	Average fitness:	335.90703401360554	Fitness standard deviation:	42.77175109239981	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82640	Best fitness:	100.32789115646258	Average fitness:	344.83117687074855	Fitness standard deviation:	40.982253170346404	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82656	Best fitness:	100.32789115646258	Average fitness:	340.9470340136057	Fitness standard deviation:	41.25153564092729	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82672	Best fitness:	100.32789115646258	Average fitness:	344.0217482993199	Fitness standard deviation:	42.08451131803185	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82688	Best fitness:	100.32789115646258	Average fitness:	337.3370340136054	Fitness standard deviation:	41.57884251611139	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82704	Best fitness:	100.32789115646258	Average fitness:	339.4544625850342	Fitness standard deviation:	38.62334458614903	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82720	Best fitness:	100.32789115646258	Average fitness:	342.4960340136055	Fitness standard deviation:	40.79140687593855	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82736	Best fitness:	100.32789115646258	Average fitness:	338.66489115646255	Fitness standard deviation:	41.31552085661102	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82752	Best fitness:	100.32789115646258	Average fitness:	337.31889115646266	Fitness standard deviation:	41.81127624266948	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82768	Best fitness:	100.32789115646258	Average fitness:	337.1120340136056	Fitness standard deviation:	42.39654237899452	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82784	Best fitness:	100.32789115646258	Average fitness:	338.97303401360557	Fitness standard deviation:	40.22405507927325	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82800	Best fitness:	100.32789115646258	Average fitness:	335.9931768707484	Fitness standard deviation:	43.200748611947155	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82816	Best fitness:	100.32789115646258	Average fitness:	335.57689115646264	Fitness standard deviation:	41.81688433308405	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82832	Best fitness:	100.32789115646258	Average fitness:	338.615605442177	Fitness standard deviation:	40.19150346904232	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82848	Best fitness:	100.32789115646258	Average fitness:	339.29231972789114	Fitness standard deviation:	40.725513890094064	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82864	Best fitness:	100.32789115646258	Average fitness:	340.038605442177	Fitness standard deviation:	40.60691204231424	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82880	Best fitness:	100.32789115646258	Average fitness:	340.8026054421771	Fitness standard deviation:	42.46170487675709	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82896	Best fitness:	100.32789115646258	Average fitness:	342.69917687074843	Fitness standard deviation:	39.56610211676513	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82912	Best fitness:	100.32789115646258	Average fitness:	340.5106054421771	Fitness standard deviation:	39.59652952196282	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82928	Best fitness:	100.32789115646258	Average fitness:	337.14046258503424	Fitness standard deviation:	41.97304846042547	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82944	Best fitness:	100.32789115646258	Average fitness:	336.4757482993196	Fitness standard deviation:	40.466597910234206	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82960	Best fitness:	100.32789115646258	Average fitness:	338.5247482993199	Fitness standard deviation:	38.135436815944	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82976	Best fitness:	100.32789115646258	Average fitness:	341.030605442177	Fitness standard deviation:	43.598764923294965	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	82992	Best fitness:	100.32789115646258	Average fitness:	335.7323197278911	Fitness standard deviation:	39.090411173251645	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83008	Best fitness:	100.32789115646258	Average fitness:	339.87531972789117	Fitness standard deviation:	43.44167090408443	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83024	Best fitness:	100.32789115646258	Average fitness:	344.8923197278913	Fitness standard deviation:	40.30317053386287	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83040	Best fitness:	100.32789115646258	Average fitness:	334.30417687074834	Fitness standard deviation:	40.53211698172708	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83056	Best fitness:	100.32789115646258	Average fitness:	337.72931972789127	Fitness standard deviation:	38.31832254753779	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83072	Best fitness:	100.32789115646258	Average fitness:	337.55803401360544	Fitness standard deviation:	36.6454447649419	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83088	Best fitness:	100.32789115646258	Average fitness:	335.5668911564628	Fitness standard deviation:	39.16959088921623	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83104	Best fitness:	100.32789115646258	Average fitness:	340.9160340136054	Fitness standard deviation:	40.970463455209945	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83120	Best fitness:	100.32789115646258	Average fitness:	337.98446258503435	Fitness standard deviation:	41.81393859585531	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83136	Best fitness:	100.32789115646258	Average fitness:	339.1180340136055	Fitness standard deviation:	41.12092020306622	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83152	Best fitness:	100.32789115646258	Average fitness:	338.45589115646266	Fitness standard deviation:	41.925038153390695	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83168	Best fitness:	100.32789115646258	Average fitness:	341.87989115646275	Fitness standard deviation:	42.18169278495211	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83184	Best fitness:	100.32789115646258	Average fitness:	338.7680340136056	Fitness standard deviation:	39.53350416819038	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83200	Best fitness:	100.32789115646258	Average fitness:	342.71374829931995	Fitness standard deviation:	40.52291415246642	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83216	Best fitness:	100.32789115646258	Average fitness:	335.52660544217696	Fitness standard deviation:	38.69573971145049	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83232	Best fitness:	100.32789115646258	Average fitness:	337.9101768707484	Fitness standard deviation:	41.7586334282615	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83248	Best fitness:	100.32789115646258	Average fitness:	337.03846258503404	Fitness standard deviation:	37.01305255816481	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83264	Best fitness:	100.32789115646258	Average fitness:	341.0287482993198	Fitness standard deviation:	40.08078076859792	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83280	Best fitness:	100.32789115646258	Average fitness:	337.82189115646275	Fitness standard deviation:	41.977468552079415	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83296	Best fitness:	100.32789115646258	Average fitness:	342.66503401360546	Fitness standard deviation:	37.645046398793916	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83312	Best fitness:	100.32789115646258	Average fitness:	342.0621768707486	Fitness standard deviation:	42.60100650339192	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83328	Best fitness:	100.32789115646258	Average fitness:	342.99846258503413	Fitness standard deviation:	41.939000592454256	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83344	Best fitness:	100.32789115646258	Average fitness:	346.3198911564625	Fitness standard deviation:	38.250076714342164	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83360	Best fitness:	100.32789115646258	Average fitness:	340.8441768707484	Fitness standard deviation:	39.44591125031018	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83376	Best fitness:	100.32789115646258	Average fitness:	340.2148911564628	Fitness standard deviation:	43.347364328933615	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83392	Best fitness:	100.32789115646258	Average fitness:	340.95489115646285	Fitness standard deviation:	40.30129832288538	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83408	Best fitness:	100.32789115646258	Average fitness:	339.0670340136055	Fitness standard deviation:	41.28689502117828	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83424	Best fitness:	100.32789115646258	Average fitness:	340.30860544217705	Fitness standard deviation:	42.5625078800676	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	83440	Best fitness:	100.32789115646258	Average fitness:	337.98717687074844	Fitness standard deviation:	40.533775277727415	Best genome:	A13	N9	A9	N3	A7	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
