Generation:	16	Best fitness:	235.67074829931974	Average fitness:	333.62960544217685	Fitness standard deviation:	30.35365218788106	Best genome:	A9	E3	N5	N12	A7	A12	N3	E4	A11	A16	E5	A15	A13	N9	A8	N7	A14	A17	A6	N6	A10	
Generation:	93888	Best fitness:	95.52789115646259	Average fitness:	315.56217687074826	Fitness standard deviation:	53.136955432665324	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	93904	Best fitness:	95.52789115646259	Average fitness:	312.2798911564625	Fitness standard deviation:	58.8056833127339	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	93920	Best fitness:	95.52789115646259	Average fitness:	308.71017687074834	Fitness standard deviation:	60.99601616699978	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	93936	Best fitness:	95.52789115646259	Average fitness:	322.0587482993197	Fitness standard deviation:	49.28250029769022	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	93952	Best fitness:	95.52789115646259	Average fitness:	308.9873197278912	Fitness standard deviation:	56.304496312280364	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	93968	Best fitness:	95.52789115646259	Average fitness:	313.624462585034	Fitness standard deviation:	57.08355748535364	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	93984	Best fitness:	95.52789115646259	Average fitness:	320.9718911564625	Fitness standard deviation:	65.69292477916336	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94000	Best fitness:	95.52789115646259	Average fitness:	318.7101768707482	Fitness standard deviation:	51.19610632197153	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94016	Best fitness:	95.52789115646259	Average fitness:	310.9467482993197	Fitness standard deviation:	55.46928655148371	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94032	Best fitness:	95.52789115646259	Average fitness:	309.8930340136054	Fitness standard deviation:	50.46297726824597	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94048	Best fitness:	95.52789115646259	Average fitness:	313.76446258503404	Fitness standard deviation:	52.45787364570329	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94064	Best fitness:	95.52789115646259	Average fitness:	308.4353197278911	Fitness standard deviation:	53.24002470445156	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94080	Best fitness:	95.52789115646259	Average fitness:	312.05703401360535	Fitness standard deviation:	58.73618618041529	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94096	Best fitness:	95.52789115646259	Average fitness:	315.29246258503395	Fitness standard deviation:	54.294894730498534	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94112	Best fitness:	95.52789115646259	Average fitness:	318.88960544217684	Fitness standard deviation:	49.109607891585796	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94128	Best fitness:	95.52789115646259	Average fitness:	302.6547482993197	Fitness standard deviation:	51.55635685107223	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94144	Best fitness:	95.52789115646259	Average fitness:	312.3730340136054	Fitness standard deviation:	57.42721934158159	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94160	Best fitness:	95.52789115646259	Average fitness:	321.06446258503405	Fitness standard deviation:	55.816318377554154	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94176	Best fitness:	95.52789115646259	Average fitness:	316.4278911564627	Fitness standard deviation:	59.98303277101086	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94192	Best fitness:	95.52789115646259	Average fitness:	319.64046258503413	Fitness standard deviation:	62.497278807046584	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94208	Best fitness:	95.52789115646259	Average fitness:	317.6433197278912	Fitness standard deviation:	53.75628964358401	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94224	Best fitness:	95.52789115646259	Average fitness:	321.95646258503393	Fitness standard deviation:	53.79097564856479	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94240	Best fitness:	95.52789115646259	Average fitness:	315.0770340136054	Fitness standard deviation:	58.43848306849639	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94256	Best fitness:	95.52789115646259	Average fitness:	318.41646258503397	Fitness standard deviation:	52.41405085023111	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94272	Best fitness:	95.52789115646259	Average fitness:	313.0581768707483	Fitness standard deviation:	47.54839465003964	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94288	Best fitness:	95.52789115646259	Average fitness:	319.4690340136054	Fitness standard deviation:	53.87899531205769	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94304	Best fitness:	95.52789115646259	Average fitness:	319.23703401360547	Fitness standard deviation:	59.519624941214616	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94320	Best fitness:	95.52789115646259	Average fitness:	323.96331972789113	Fitness standard deviation:	50.97723303273208	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94336	Best fitness:	95.52789115646259	Average fitness:	302.9707482993197	Fitness standard deviation:	53.296234043929466	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94352	Best fitness:	95.52789115646259	Average fitness:	312.2027482993197	Fitness standard deviation:	61.557487288762225	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94368	Best fitness:	95.52789115646259	Average fitness:	313.02274829931974	Fitness standard deviation:	55.89042002975144	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94384	Best fitness:	95.52789115646259	Average fitness:	314.7650340136055	Fitness standard deviation:	48.73430279985295	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94400	Best fitness:	95.52789115646259	Average fitness:	310.9793197278911	Fitness standard deviation:	59.71563990262175	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94416	Best fitness:	95.52789115646259	Average fitness:	310.94846258503395	Fitness standard deviation:	56.13526463819335	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94432	Best fitness:	95.52789115646259	Average fitness:	323.0456054421769	Fitness standard deviation:	61.83682401750133	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94448	Best fitness:	95.52789115646259	Average fitness:	317.97531972789113	Fitness standard deviation:	48.61833788913439	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94464	Best fitness:	95.52789115646259	Average fitness:	319.45246258503397	Fitness standard deviation:	47.99760972279808	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94480	Best fitness:	95.52789115646259	Average fitness:	316.2821768707483	Fitness standard deviation:	48.87278513171326	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94496	Best fitness:	95.52789115646259	Average fitness:	318.7993197278912	Fitness standard deviation:	51.96263029272841	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94512	Best fitness:	95.52789115646259	Average fitness:	305.7164625850339	Fitness standard deviation:	59.398414326392555	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94528	Best fitness:	95.52789115646259	Average fitness:	325.8078911564626	Fitness standard deviation:	52.617331202343806	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94544	Best fitness:	95.52789115646259	Average fitness:	305.6850340136055	Fitness standard deviation:	54.4153355485119	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94560	Best fitness:	95.52789115646259	Average fitness:	339.74331972789116	Fitness standard deviation:	52.02538853055402	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94576	Best fitness:	95.52789115646259	Average fitness:	316.7918911564626	Fitness standard deviation:	48.57871123890231	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94592	Best fitness:	95.52789115646259	Average fitness:	302.4707482993197	Fitness standard deviation:	61.101532630498866	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94608	Best fitness:	95.52789115646259	Average fitness:	320.4713197278911	Fitness standard deviation:	49.45780951601526	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94624	Best fitness:	95.52789115646259	Average fitness:	315.1398911564626	Fitness standard deviation:	54.27832313292709	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94640	Best fitness:	95.52789115646259	Average fitness:	316.5736054421768	Fitness standard deviation:	57.43870870016889	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94656	Best fitness:	95.52789115646259	Average fitness:	323.2341768707483	Fitness standard deviation:	59.325440195310364	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94672	Best fitness:	95.52789115646259	Average fitness:	323.5673197278911	Fitness standard deviation:	48.48107794652613	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94688	Best fitness:	95.52789115646259	Average fitness:	327.4078911564627	Fitness standard deviation:	54.396479778060076	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94704	Best fitness:	95.52789115646259	Average fitness:	320.7827482993196	Fitness standard deviation:	53.75908339840565	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94720	Best fitness:	95.52789115646259	Average fitness:	311.4467482993196	Fitness standard deviation:	48.724286986751764	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94736	Best fitness:	95.52789115646259	Average fitness:	328.7238911564625	Fitness standard deviation:	61.01648864070117	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94752	Best fitness:	95.52789115646259	Average fitness:	317.7187482993197	Fitness standard deviation:	51.52246490490873	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94768	Best fitness:	95.52789115646259	Average fitness:	316.44503401360527	Fitness standard deviation:	52.2274623983535	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94784	Best fitness:	95.52789115646259	Average fitness:	314.69589115646255	Fitness standard deviation:	58.071486597054125	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94800	Best fitness:	95.52789115646259	Average fitness:	316.0250340136055	Fitness standard deviation:	51.07124435531212	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94816	Best fitness:	95.52789115646259	Average fitness:	322.9267482993197	Fitness standard deviation:	59.09587118006309	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94832	Best fitness:	95.52789115646259	Average fitness:	320.9838911564625	Fitness standard deviation:	50.30362212300301	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94848	Best fitness:	95.52789115646259	Average fitness:	312.804462585034	Fitness standard deviation:	48.34787222889157	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94864	Best fitness:	95.52789115646259	Average fitness:	317.7696054421769	Fitness standard deviation:	49.45235669174268	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94880	Best fitness:	95.52789115646259	Average fitness:	301.8953197278911	Fitness standard deviation:	61.36720443297354	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94896	Best fitness:	95.52789115646259	Average fitness:	307.9256054421769	Fitness standard deviation:	46.59695946636651	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94912	Best fitness:	95.52789115646259	Average fitness:	317.0701768707484	Fitness standard deviation:	56.87517890243224	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94928	Best fitness:	95.52789115646259	Average fitness:	322.3124625850339	Fitness standard deviation:	51.0857574975848	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94944	Best fitness:	95.52789115646259	Average fitness:	317.3770340136054	Fitness standard deviation:	56.75389736936351	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94960	Best fitness:	95.52789115646259	Average fitness:	319.50274829931965	Fitness standard deviation:	57.828143036244974	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94976	Best fitness:	95.52789115646259	Average fitness:	314.8021768707483	Fitness standard deviation:	55.65023277726038	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	94992	Best fitness:	95.52789115646259	Average fitness:	314.99131972789104	Fitness standard deviation:	53.5692913219383	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95008	Best fitness:	95.52789115646259	Average fitness:	326.74731972789107	Fitness standard deviation:	49.116399336220695	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95024	Best fitness:	95.52789115646259	Average fitness:	320.1101768707483	Fitness standard deviation:	62.27100793355783	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95040	Best fitness:	95.52789115646259	Average fitness:	315.837605442177	Fitness standard deviation:	52.68427527009073	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95056	Best fitness:	95.52789115646259	Average fitness:	319.0387482993198	Fitness standard deviation:	47.948523295343335	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95072	Best fitness:	95.52789115646259	Average fitness:	313.205605442177	Fitness standard deviation:	54.26053191551942	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95088	Best fitness:	95.52789115646259	Average fitness:	315.90446258503397	Fitness standard deviation:	58.26531651201165	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95104	Best fitness:	95.52789115646259	Average fitness:	313.7038911564626	Fitness standard deviation:	57.0165974718354	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95120	Best fitness:	95.52789115646259	Average fitness:	313.2421768707483	Fitness standard deviation:	58.18363750634184	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95136	Best fitness:	95.52789115646259	Average fitness:	312.88274829931976	Fitness standard deviation:	54.11781858734756	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95152	Best fitness:	95.52789115646259	Average fitness:	320.7456054421769	Fitness standard deviation:	61.88955083477833	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95168	Best fitness:	95.52789115646259	Average fitness:	306.8033197278911	Fitness standard deviation:	60.62634969942979	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95184	Best fitness:	95.52789115646259	Average fitness:	315.86331972789117	Fitness standard deviation:	51.166820821501034	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95200	Best fitness:	95.52789115646259	Average fitness:	319.13589115646266	Fitness standard deviation:	49.79169901802951	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95216	Best fitness:	95.52789115646259	Average fitness:	322.29646258503396	Fitness standard deviation:	53.53869453250516	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95232	Best fitness:	95.52789115646259	Average fitness:	323.9118911564626	Fitness standard deviation:	53.36098006014875	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95248	Best fitness:	95.52789115646259	Average fitness:	315.7450340136054	Fitness standard deviation:	56.678414276494706	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95264	Best fitness:	95.52789115646259	Average fitness:	320.6261768707482	Fitness standard deviation:	52.28078358015592	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95280	Best fitness:	95.52789115646259	Average fitness:	320.64103401360535	Fitness standard deviation:	50.32004216603794	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95296	Best fitness:	95.52789115646259	Average fitness:	319.8421768707483	Fitness standard deviation:	52.44046015458378	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95312	Best fitness:	95.52789115646259	Average fitness:	323.81189115646254	Fitness standard deviation:	63.004141984994185	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95328	Best fitness:	95.52789115646259	Average fitness:	319.9536054421769	Fitness standard deviation:	54.257373128225716	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95344	Best fitness:	95.52789115646259	Average fitness:	315.74617687074834	Fitness standard deviation:	51.81721524980763	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95360	Best fitness:	95.52789115646259	Average fitness:	303.52903401360544	Fitness standard deviation:	47.984236513629334	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95376	Best fitness:	95.52789115646259	Average fitness:	309.23131972789116	Fitness standard deviation:	45.87538075780373	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95392	Best fitness:	95.52789115646259	Average fitness:	309.22046258503406	Fitness standard deviation:	50.472225721738496	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95408	Best fitness:	95.52789115646259	Average fitness:	321.3353197278912	Fitness standard deviation:	56.029449344036195	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95424	Best fitness:	95.52789115646259	Average fitness:	318.01817687074833	Fitness standard deviation:	52.413407650629054	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
Generation:	95440	Best fitness:	95.52789115646259	Average fitness:	308.1130340136054	Fitness standard deviation:	51.57004200431225	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A13	
