Generation:	16	Best fitness:	239.556462585034	Average fitness:	344.69189115646276	Fitness standard deviation:	30.86547774204861	Best genome:	N12	E3	A9	E4	N3	A16	E5	A8	A13	N9	A6	A7	N6	N5	A11	A17	A12	A14	A10	N7	A15	
Generation:	70976	Best fitness:	109.81360544217688	Average fitness:	340.7314625850343	Fitness standard deviation:	37.85678230960385	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	70992	Best fitness:	109.81360544217688	Average fitness:	341.5858911564628	Fitness standard deviation:	42.672883987805825	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71008	Best fitness:	109.81360544217688	Average fitness:	344.3224625850342	Fitness standard deviation:	36.81488101852515	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71024	Best fitness:	109.81360544217688	Average fitness:	335.65589115646276	Fitness standard deviation:	37.98034958732621	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71040	Best fitness:	109.81360544217688	Average fitness:	346.7581768707485	Fitness standard deviation:	38.30426391142268	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71056	Best fitness:	109.81360544217688	Average fitness:	344.60403401360554	Fitness standard deviation:	35.95778957106144	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71072	Best fitness:	109.81360544217688	Average fitness:	338.5946054421771	Fitness standard deviation:	41.142938023482	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71088	Best fitness:	109.81360544217688	Average fitness:	345.0730340136055	Fitness standard deviation:	39.54909946187015	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71104	Best fitness:	109.81360544217688	Average fitness:	337.25374829931985	Fitness standard deviation:	38.87671020951086	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71120	Best fitness:	109.81360544217688	Average fitness:	337.8903197278915	Fitness standard deviation:	38.25795321637218	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71136	Best fitness:	109.81360544217688	Average fitness:	336.85217687074845	Fitness standard deviation:	40.39327876500934	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71152	Best fitness:	109.81360544217688	Average fitness:	341.48774829932	Fitness standard deviation:	37.303872874115406	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71168	Best fitness:	109.81360544217688	Average fitness:	340.92660544217694	Fitness standard deviation:	40.1516621047686	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71184	Best fitness:	109.81360544217688	Average fitness:	334.47060544217703	Fitness standard deviation:	38.395946161180156	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71200	Best fitness:	109.81360544217688	Average fitness:	332.46446258503397	Fitness standard deviation:	43.576212305076965	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71216	Best fitness:	109.81360544217688	Average fitness:	336.8606054421769	Fitness standard deviation:	42.8195820068914	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71232	Best fitness:	109.81360544217688	Average fitness:	342.63917687074843	Fitness standard deviation:	36.510571843044616	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71248	Best fitness:	109.81360544217688	Average fitness:	336.85331972789135	Fitness standard deviation:	39.472502109386355	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71264	Best fitness:	109.81360544217688	Average fitness:	339.7498911564627	Fitness standard deviation:	38.073492595885924	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71280	Best fitness:	109.81360544217688	Average fitness:	340.2104625850341	Fitness standard deviation:	42.47277012825213	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71296	Best fitness:	109.81360544217688	Average fitness:	340.2306054421773	Fitness standard deviation:	43.445309189736896	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71312	Best fitness:	109.81360544217688	Average fitness:	344.5161768707483	Fitness standard deviation:	42.04948243414646	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71328	Best fitness:	109.81360544217688	Average fitness:	340.3258911564628	Fitness standard deviation:	38.9773028155555	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71344	Best fitness:	109.81360544217688	Average fitness:	335.9120340136054	Fitness standard deviation:	40.076948099364834	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71360	Best fitness:	109.81360544217688	Average fitness:	338.39689115646274	Fitness standard deviation:	38.43602416074943	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71376	Best fitness:	109.81360544217688	Average fitness:	343.0490340136055	Fitness standard deviation:	40.55419254000046	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71392	Best fitness:	109.81360544217688	Average fitness:	335.55103401360566	Fitness standard deviation:	44.012721017302916	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71408	Best fitness:	109.81360544217688	Average fitness:	340.0757482993198	Fitness standard deviation:	39.47563520704892	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71424	Best fitness:	109.81360544217688	Average fitness:	337.30760544217696	Fitness standard deviation:	37.43852360489507	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71440	Best fitness:	109.81360544217688	Average fitness:	338.09003401360553	Fitness standard deviation:	43.16524130168454	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71456	Best fitness:	109.81360544217688	Average fitness:	339.15503401360564	Fitness standard deviation:	40.25072084536411	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71472	Best fitness:	109.81360544217688	Average fitness:	336.8820340136055	Fitness standard deviation:	37.60493985108979	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71488	Best fitness:	109.81360544217688	Average fitness:	340.179891156463	Fitness standard deviation:	44.81239430955572	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71504	Best fitness:	109.81360544217688	Average fitness:	336.1764625850341	Fitness standard deviation:	42.54394050237222	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71520	Best fitness:	109.81360544217688	Average fitness:	340.8248911564626	Fitness standard deviation:	40.49616015029533	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71536	Best fitness:	109.81360544217688	Average fitness:	339.47874829932005	Fitness standard deviation:	38.57659247549488	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71552	Best fitness:	109.81360544217688	Average fitness:	341.58646258503427	Fitness standard deviation:	38.36414660718989	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71568	Best fitness:	109.81360544217688	Average fitness:	344.1218911564627	Fitness standard deviation:	37.93018555510766	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71584	Best fitness:	109.81360544217688	Average fitness:	334.84117687074814	Fitness standard deviation:	39.34534325348674	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71600	Best fitness:	109.81360544217688	Average fitness:	335.47746258503423	Fitness standard deviation:	40.045152880268546	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71616	Best fitness:	109.81360544217688	Average fitness:	340.3256054421769	Fitness standard deviation:	39.795329677780856	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71632	Best fitness:	109.81360544217688	Average fitness:	342.6026054421771	Fitness standard deviation:	40.832227135897824	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71648	Best fitness:	109.81360544217688	Average fitness:	336.994605442177	Fitness standard deviation:	42.495461969245504	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71664	Best fitness:	109.81360544217688	Average fitness:	337.7703197278912	Fitness standard deviation:	44.08271316305663	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71680	Best fitness:	109.81360544217688	Average fitness:	337.05789115646274	Fitness standard deviation:	40.16659346536926	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71696	Best fitness:	109.81360544217688	Average fitness:	337.6163197278913	Fitness standard deviation:	39.53080138245081	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71712	Best fitness:	109.81360544217688	Average fitness:	336.62874829932014	Fitness standard deviation:	43.063697757756785	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71728	Best fitness:	109.81360544217688	Average fitness:	336.4290340136056	Fitness standard deviation:	44.36094778619811	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71744	Best fitness:	109.81360544217688	Average fitness:	336.5254625850342	Fitness standard deviation:	39.08521937630486	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71760	Best fitness:	109.81360544217688	Average fitness:	335.7911768707482	Fitness standard deviation:	38.91500942032101	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71776	Best fitness:	109.81360544217688	Average fitness:	341.0871768707485	Fitness standard deviation:	40.614237519442796	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71792	Best fitness:	109.81360544217688	Average fitness:	334.1608911564628	Fitness standard deviation:	39.258891528687165	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71808	Best fitness:	109.81360544217688	Average fitness:	336.2463197278911	Fitness standard deviation:	40.00036218177867	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71824	Best fitness:	109.81360544217688	Average fitness:	338.04231972789125	Fitness standard deviation:	39.529500479298456	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71840	Best fitness:	109.81360544217688	Average fitness:	343.7578911564626	Fitness standard deviation:	38.924206806436075	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71856	Best fitness:	109.81360544217688	Average fitness:	339.53274829931996	Fitness standard deviation:	41.17574361347284	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71872	Best fitness:	109.81360544217688	Average fitness:	342.8393197278912	Fitness standard deviation:	39.1278261025348	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71888	Best fitness:	109.81360544217688	Average fitness:	338.7400340136056	Fitness standard deviation:	41.01517224871593	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71904	Best fitness:	109.81360544217688	Average fitness:	338.9821768707486	Fitness standard deviation:	40.269659212131714	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71920	Best fitness:	109.81360544217688	Average fitness:	337.56817687074835	Fitness standard deviation:	41.1930173585529	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71936	Best fitness:	109.81360544217688	Average fitness:	339.89431972789134	Fitness standard deviation:	39.65789752652666	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71952	Best fitness:	109.81360544217688	Average fitness:	341.50260544217707	Fitness standard deviation:	38.33983660419974	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71968	Best fitness:	109.81360544217688	Average fitness:	342.05331972789145	Fitness standard deviation:	37.75676642047902	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	71984	Best fitness:	109.81360544217688	Average fitness:	333.7204625850341	Fitness standard deviation:	40.466469691661054	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72000	Best fitness:	109.81360544217688	Average fitness:	339.82917687074854	Fitness standard deviation:	41.23035495573026	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72016	Best fitness:	109.81360544217688	Average fitness:	337.4268911564627	Fitness standard deviation:	40.709264139199355	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72032	Best fitness:	109.81360544217688	Average fitness:	339.55960544217714	Fitness standard deviation:	39.062931934852756	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72048	Best fitness:	109.81360544217688	Average fitness:	338.35731972789137	Fitness standard deviation:	38.98298434770048	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72064	Best fitness:	109.81360544217688	Average fitness:	337.6467482993199	Fitness standard deviation:	43.375101241074574	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72080	Best fitness:	109.81360544217688	Average fitness:	337.9260340136058	Fitness standard deviation:	41.04345482907259	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72096	Best fitness:	109.81360544217688	Average fitness:	335.8780340136055	Fitness standard deviation:	41.15963873996081	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72112	Best fitness:	109.81360544217688	Average fitness:	337.35931972789143	Fitness standard deviation:	39.6046520664697	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72128	Best fitness:	109.81360544217688	Average fitness:	336.9690340136055	Fitness standard deviation:	42.23271482089278	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72144	Best fitness:	109.81360544217688	Average fitness:	337.879462585034	Fitness standard deviation:	38.03583511154518	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72160	Best fitness:	109.81360544217688	Average fitness:	340.89374829932007	Fitness standard deviation:	38.99457656664893	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72176	Best fitness:	109.81360544217688	Average fitness:	334.4827482993197	Fitness standard deviation:	44.70998613376695	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72192	Best fitness:	109.81360544217688	Average fitness:	336.4954625850343	Fitness standard deviation:	40.13651639576803	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72208	Best fitness:	109.81360544217688	Average fitness:	333.2764625850344	Fitness standard deviation:	36.7661805556827	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72224	Best fitness:	109.81360544217688	Average fitness:	335.8874625850341	Fitness standard deviation:	37.87983193694804	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72240	Best fitness:	109.81360544217688	Average fitness:	339.8121768707484	Fitness standard deviation:	40.938536682620764	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72256	Best fitness:	109.81360544217688	Average fitness:	333.36931972789137	Fitness standard deviation:	41.040993319522144	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72272	Best fitness:	109.81360544217688	Average fitness:	329.32474829931994	Fitness standard deviation:	40.539092323940594	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72288	Best fitness:	109.81360544217688	Average fitness:	333.61574829932	Fitness standard deviation:	40.62986816671817	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72304	Best fitness:	109.81360544217688	Average fitness:	340.7723197278913	Fitness standard deviation:	40.25941914861258	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72320	Best fitness:	109.81360544217688	Average fitness:	334.97931972789127	Fitness standard deviation:	40.889171661745294	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72336	Best fitness:	109.81360544217688	Average fitness:	341.72646258503426	Fitness standard deviation:	41.951901783653454	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72352	Best fitness:	109.81360544217688	Average fitness:	340.6948911564627	Fitness standard deviation:	38.08188278846368	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72368	Best fitness:	109.81360544217688	Average fitness:	338.06731972789134	Fitness standard deviation:	37.114679043335364	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72384	Best fitness:	109.81360544217688	Average fitness:	337.32931972789135	Fitness standard deviation:	39.079144680757686	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72400	Best fitness:	109.81360544217688	Average fitness:	338.041605442177	Fitness standard deviation:	38.94827548093465	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72416	Best fitness:	109.81360544217688	Average fitness:	333.92731972789113	Fitness standard deviation:	38.94277423322062	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72432	Best fitness:	109.81360544217688	Average fitness:	342.56046258503426	Fitness standard deviation:	38.20896080817714	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72448	Best fitness:	109.81360544217688	Average fitness:	342.83403401360556	Fitness standard deviation:	38.2735382959804	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72464	Best fitness:	109.81360544217688	Average fitness:	339.212605442177	Fitness standard deviation:	39.370134685094094	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72480	Best fitness:	109.81360544217688	Average fitness:	336.53374829931977	Fitness standard deviation:	41.23842692792483	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72496	Best fitness:	109.81360544217688	Average fitness:	337.91631972789133	Fitness standard deviation:	40.90114414821	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	72512	Best fitness:	109.81360544217688	Average fitness:	340.65246258503424	Fitness standard deviation:	41.486695978152724	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
