Generation:	16	Best fitness:	246.47074829931972	Average fitness:	274.9821768707483	Fitness standard deviation:	17.897989626018383	Best genome:	A8	A16	A15	A9	N3	A12	N9	N6	E5	A7	A17	N7	E3	A10	N12	A11	N5	E4	A6	A14	A13	
Generation:	72816	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72832	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72848	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72864	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72880	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72896	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72912	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72928	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72944	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72960	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72976	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	72992	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73008	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73024	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73040	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73056	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73072	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73088	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73104	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73120	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73136	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73152	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73168	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73184	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73200	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73216	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73232	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73248	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73264	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73280	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73296	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73312	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73328	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73344	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73360	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73376	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73392	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73408	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73424	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73440	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73456	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73472	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73488	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73504	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73520	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73536	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73552	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73568	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73584	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73600	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73616	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73632	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73648	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73664	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73680	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73696	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73712	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73728	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73744	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73760	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73776	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73792	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73808	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73824	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73840	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73856	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73872	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73888	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73904	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73920	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73936	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73952	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73968	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	73984	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74000	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74016	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74032	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74048	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74064	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74080	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74096	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74112	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74128	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74144	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74160	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74176	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74192	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74208	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74224	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74240	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74256	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74272	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74288	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74304	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74320	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74336	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74352	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
Generation:	74368	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	N7	A6	A14	A10	A8	A16	E5	A15	A17	
