Generation:	16	Best fitness:	235.29931972789115	Average fitness:	338.4461768707482	Fitness standard deviation:	35.81322296445882	Best genome:	N9	N5	E3	N12	A15	A12	A13	A9	A11	A10	A8	A16	E4	A7	A14	N3	E5	N6	A6	A17	N7	
Generation:	85152	Best fitness:	103.67074829931973	Average fitness:	329.3856054421768	Fitness standard deviation:	49.479908762062614	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85168	Best fitness:	103.67074829931973	Average fitness:	314.5261768707482	Fitness standard deviation:	53.12127869434667	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85184	Best fitness:	103.67074829931973	Average fitness:	305.3827482993197	Fitness standard deviation:	52.71977728731875	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85200	Best fitness:	103.67074829931973	Average fitness:	314.9324625850341	Fitness standard deviation:	54.29564972538813	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85216	Best fitness:	103.67074829931973	Average fitness:	320.6318911564626	Fitness standard deviation:	49.997900612252245	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85232	Best fitness:	103.67074829931973	Average fitness:	325.90331972789124	Fitness standard deviation:	46.52804675698743	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85248	Best fitness:	103.67074829931973	Average fitness:	306.9170340136055	Fitness standard deviation:	61.55987611609181	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85264	Best fitness:	103.67074829931973	Average fitness:	315.16103401360556	Fitness standard deviation:	54.764097686610086	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85280	Best fitness:	103.67074829931973	Average fitness:	327.1541768707484	Fitness standard deviation:	55.86235732766817	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85296	Best fitness:	103.67074829931973	Average fitness:	317.0427482993197	Fitness standard deviation:	55.67991452315748	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85312	Best fitness:	103.67074829931973	Average fitness:	318.45017687074824	Fitness standard deviation:	56.04696340952443	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85328	Best fitness:	103.67074829931973	Average fitness:	312.26846258503394	Fitness standard deviation:	52.789088186008705	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85344	Best fitness:	103.67074829931973	Average fitness:	297.4587482993198	Fitness standard deviation:	54.08206948401171	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85360	Best fitness:	103.67074829931973	Average fitness:	301.6261768707484	Fitness standard deviation:	53.557294641403644	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85376	Best fitness:	103.67074829931973	Average fitness:	305.2256054421769	Fitness standard deviation:	54.1844330653394	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85392	Best fitness:	103.67074829931973	Average fitness:	316.22446258503396	Fitness standard deviation:	58.53108265891286	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85408	Best fitness:	103.67074829931973	Average fitness:	321.2696054421768	Fitness standard deviation:	49.94485512839053	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85424	Best fitness:	103.67074829931973	Average fitness:	310.600462585034	Fitness standard deviation:	52.58440715882321	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85440	Best fitness:	103.67074829931973	Average fitness:	317.561605442177	Fitness standard deviation:	58.86348556392745	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85456	Best fitness:	103.67074829931973	Average fitness:	326.39360544217686	Fitness standard deviation:	55.40775492764934	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85472	Best fitness:	103.67074829931973	Average fitness:	317.3530340136056	Fitness standard deviation:	64.51224029150261	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85488	Best fitness:	103.67074829931973	Average fitness:	313.2901768707483	Fitness standard deviation:	62.61262477898755	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85504	Best fitness:	103.67074829931973	Average fitness:	321.6878911564626	Fitness standard deviation:	52.88357640195324	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85520	Best fitness:	103.67074829931973	Average fitness:	311.7850340136055	Fitness standard deviation:	52.49922495054725	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85536	Best fitness:	103.67074829931973	Average fitness:	310.6530340136055	Fitness standard deviation:	59.09594547782756	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85552	Best fitness:	103.67074829931973	Average fitness:	320.2284625850341	Fitness standard deviation:	58.77330873859012	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85568	Best fitness:	103.67074829931973	Average fitness:	312.42331972789117	Fitness standard deviation:	49.516773693983986	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85584	Best fitness:	103.67074829931973	Average fitness:	318.6393197278912	Fitness standard deviation:	53.047557946446815	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85600	Best fitness:	103.67074829931973	Average fitness:	314.6250340136055	Fitness standard deviation:	54.49263810977833	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85616	Best fitness:	103.67074829931973	Average fitness:	308.160462585034	Fitness standard deviation:	56.61812128170086	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85632	Best fitness:	103.67074829931973	Average fitness:	316.5833197278912	Fitness standard deviation:	48.67415335909284	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85648	Best fitness:	103.67074829931973	Average fitness:	319.5890340136055	Fitness standard deviation:	67.46228068048282	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85664	Best fitness:	103.67074829931973	Average fitness:	312.51817687074833	Fitness standard deviation:	55.07967530916705	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85680	Best fitness:	103.67074829931973	Average fitness:	311.9576054421769	Fitness standard deviation:	53.23506070711103	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85696	Best fitness:	103.67074829931973	Average fitness:	314.05931972789125	Fitness standard deviation:	46.30014871929216	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85712	Best fitness:	103.67074829931973	Average fitness:	317.1330340136055	Fitness standard deviation:	59.41398493792586	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85728	Best fitness:	103.67074829931973	Average fitness:	317.4113197278912	Fitness standard deviation:	52.32399592804005	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85744	Best fitness:	103.67074829931973	Average fitness:	318.7221768707484	Fitness standard deviation:	54.554702298309195	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85760	Best fitness:	103.67074829931973	Average fitness:	308.80731972789124	Fitness standard deviation:	51.57661748015158	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85776	Best fitness:	103.67074829931973	Average fitness:	321.45131972789113	Fitness standard deviation:	56.82160768652743	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85792	Best fitness:	103.67074829931973	Average fitness:	317.14160544217685	Fitness standard deviation:	54.854611024907264	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85808	Best fitness:	103.67074829931973	Average fitness:	325.9450340136055	Fitness standard deviation:	57.091995364445594	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85824	Best fitness:	103.67074829931973	Average fitness:	323.2347482993198	Fitness standard deviation:	51.211312146391066	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85840	Best fitness:	103.67074829931973	Average fitness:	315.0170340136055	Fitness standard deviation:	56.486516546076764	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85856	Best fitness:	103.67074829931973	Average fitness:	322.17246258503417	Fitness standard deviation:	58.14706763554156	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85872	Best fitness:	103.67074829931973	Average fitness:	312.19131972789114	Fitness standard deviation:	49.77664899307297	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85888	Best fitness:	103.67074829931973	Average fitness:	311.9387482993198	Fitness standard deviation:	60.207460081532986	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85904	Best fitness:	103.67074829931973	Average fitness:	318.7787482993197	Fitness standard deviation:	51.076867974871455	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85920	Best fitness:	103.67074829931973	Average fitness:	316.3536054421769	Fitness standard deviation:	49.86253667098483	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85936	Best fitness:	103.67074829931973	Average fitness:	314.84503401360547	Fitness standard deviation:	52.825075446404874	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85952	Best fitness:	103.67074829931973	Average fitness:	314.7810340136055	Fitness standard deviation:	63.14100139742311	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85968	Best fitness:	103.67074829931973	Average fitness:	310.7690340136055	Fitness standard deviation:	53.88481052415875	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	85984	Best fitness:	103.67074829931973	Average fitness:	310.4061768707484	Fitness standard deviation:	55.61952022923798	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86000	Best fitness:	103.67074829931973	Average fitness:	316.8536054421768	Fitness standard deviation:	55.847807477106926	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86016	Best fitness:	103.67074829931973	Average fitness:	311.06331972789116	Fitness standard deviation:	51.22811913114014	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86032	Best fitness:	103.67074829931973	Average fitness:	316.488462585034	Fitness standard deviation:	65.31633239887876	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86048	Best fitness:	103.67074829931973	Average fitness:	297.77989115646255	Fitness standard deviation:	49.397742884897575	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86064	Best fitness:	103.67074829931973	Average fitness:	306.54103401360544	Fitness standard deviation:	54.4854155988517	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86080	Best fitness:	103.67074829931973	Average fitness:	322.1661768707483	Fitness standard deviation:	50.82880867526741	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86096	Best fitness:	103.67074829931973	Average fitness:	317.28903401360543	Fitness standard deviation:	51.37304963595172	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86112	Best fitness:	103.67074829931973	Average fitness:	315.79303401360556	Fitness standard deviation:	51.95299069468907	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86128	Best fitness:	103.67074829931973	Average fitness:	307.88846258503406	Fitness standard deviation:	66.93458296283144	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86144	Best fitness:	103.67074829931973	Average fitness:	314.10160544217683	Fitness standard deviation:	53.00457364632388	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86160	Best fitness:	103.67074829931973	Average fitness:	307.67646258503396	Fitness standard deviation:	57.80078157793723	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86176	Best fitness:	103.67074829931973	Average fitness:	316.13931972789106	Fitness standard deviation:	57.96836941868578	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86192	Best fitness:	103.67074829931973	Average fitness:	313.66446258503413	Fitness standard deviation:	58.76305497400175	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86208	Best fitness:	103.67074829931973	Average fitness:	312.112462585034	Fitness standard deviation:	63.2633901186628	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86224	Best fitness:	103.67074829931973	Average fitness:	332.7987482993197	Fitness standard deviation:	54.12974262277776	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86240	Best fitness:	103.67074829931973	Average fitness:	309.9798911564626	Fitness standard deviation:	47.96740481380485	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86256	Best fitness:	103.67074829931973	Average fitness:	316.87703401360545	Fitness standard deviation:	56.245869664957155	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86272	Best fitness:	103.67074829931973	Average fitness:	314.140462585034	Fitness standard deviation:	60.23258163933185	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86288	Best fitness:	103.67074829931973	Average fitness:	319.0741768707483	Fitness standard deviation:	63.26202243149083	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86304	Best fitness:	103.67074829931973	Average fitness:	315.03989115646283	Fitness standard deviation:	46.44584464267421	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86320	Best fitness:	103.67074829931973	Average fitness:	320.8170340136055	Fitness standard deviation:	50.783947854351275	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86336	Best fitness:	103.67074829931973	Average fitness:	320.6644625850341	Fitness standard deviation:	64.32002824905462	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86352	Best fitness:	103.67074829931973	Average fitness:	307.5576054421769	Fitness standard deviation:	54.15955625176184	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86368	Best fitness:	103.67074829931973	Average fitness:	319.97703401360536	Fitness standard deviation:	52.15828375791739	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86384	Best fitness:	103.67074829931973	Average fitness:	318.0318911564627	Fitness standard deviation:	47.13718122021888	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86400	Best fitness:	103.67074829931973	Average fitness:	331.29817687074836	Fitness standard deviation:	47.56884041350719	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86416	Best fitness:	103.67074829931973	Average fitness:	315.1358911564627	Fitness standard deviation:	56.281457138498574	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86432	Best fitness:	103.67074829931973	Average fitness:	313.296462585034	Fitness standard deviation:	59.013352000083124	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86448	Best fitness:	103.67074829931973	Average fitness:	319.99303401360555	Fitness standard deviation:	53.0865785074971	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86464	Best fitness:	103.67074829931973	Average fitness:	317.8856054421769	Fitness standard deviation:	50.607734906104334	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86480	Best fitness:	103.67074829931973	Average fitness:	318.3204625850341	Fitness standard deviation:	50.05920831029054	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86496	Best fitness:	103.67074829931973	Average fitness:	314.30789115646274	Fitness standard deviation:	54.73977034243802	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86512	Best fitness:	103.67074829931973	Average fitness:	313.4296054421768	Fitness standard deviation:	58.91113228639648	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86528	Best fitness:	103.67074829931973	Average fitness:	314.31760544217684	Fitness standard deviation:	58.462651537681104	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86544	Best fitness:	103.67074829931973	Average fitness:	310.84160544217684	Fitness standard deviation:	59.09270875704462	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86560	Best fitness:	103.67074829931973	Average fitness:	312.23931972789137	Fitness standard deviation:	64.11735114902476	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86576	Best fitness:	103.67074829931973	Average fitness:	322.0827482993198	Fitness standard deviation:	49.78980539534295	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86592	Best fitness:	103.67074829931973	Average fitness:	313.36046258503404	Fitness standard deviation:	62.537802056362814	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86608	Best fitness:	103.67074829931973	Average fitness:	313.77246258503413	Fitness standard deviation:	58.202024836086316	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86624	Best fitness:	103.67074829931973	Average fitness:	316.83760544217694	Fitness standard deviation:	57.433399188689386	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86640	Best fitness:	103.67074829931973	Average fitness:	314.717605442177	Fitness standard deviation:	53.20162610987275	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86656	Best fitness:	103.67074829931973	Average fitness:	318.77074829931985	Fitness standard deviation:	49.402319122627	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86672	Best fitness:	103.67074829931973	Average fitness:	319.0867482993197	Fitness standard deviation:	56.96141484140553	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
Generation:	86688	Best fitness:	103.67074829931973	Average fitness:	309.8387482993197	Fitness standard deviation:	51.96030718672452	Best genome:	A16	E5	N12	E3	N6	A6	A12	A11	A15	N7	A10	A8	A13	N9	A9	N3	E4	N5	A7	A14	A17	
