Generation:	16	Best fitness:	254.4421768707483	Average fitness:	341.0193197278912	Fitness standard deviation:	37.507007889410836	Best genome:	A15	A12	A16	E5	A13	N9	A14	E3	N3	N6	N12	E4	N5	N7	A17	A11	A7	A6	A10	A9	A8	
Generation:	81632	Best fitness:	118.52789115646259	Average fitness:	316.1210340136054	Fitness standard deviation:	58.07975025526785	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81648	Best fitness:	118.52789115646259	Average fitness:	304.89017687074823	Fitness standard deviation:	50.77228440150136	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81664	Best fitness:	118.52789115646259	Average fitness:	306.904462585034	Fitness standard deviation:	58.144294735474396	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81680	Best fitness:	118.52789115646259	Average fitness:	306.75360544217676	Fitness standard deviation:	54.87288531558317	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81696	Best fitness:	118.52789115646259	Average fitness:	319.2558911564626	Fitness standard deviation:	49.125174639353084	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81712	Best fitness:	118.52789115646259	Average fitness:	310.22389115646257	Fitness standard deviation:	59.91839341733293	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81728	Best fitness:	118.52789115646259	Average fitness:	319.5376054421769	Fitness standard deviation:	59.35627459842878	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81744	Best fitness:	118.52789115646259	Average fitness:	317.20846258503394	Fitness standard deviation:	60.318250039575375	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81760	Best fitness:	118.52789115646259	Average fitness:	319.0970340136054	Fitness standard deviation:	59.48363323929481	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81776	Best fitness:	118.52789115646259	Average fitness:	308.27703401360543	Fitness standard deviation:	48.761295889427785	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81792	Best fitness:	118.52789115646259	Average fitness:	308.4541768707483	Fitness standard deviation:	55.17217491246315	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81808	Best fitness:	118.52789115646259	Average fitness:	308.3147482993197	Fitness standard deviation:	57.20993611716948	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81824	Best fitness:	118.52789115646259	Average fitness:	306.14389115646264	Fitness standard deviation:	55.78104459255612	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81840	Best fitness:	118.52789115646259	Average fitness:	315.8730340136055	Fitness standard deviation:	51.904620482463514	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81856	Best fitness:	118.52789115646259	Average fitness:	314.7907482993198	Fitness standard deviation:	50.64001676499706	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81872	Best fitness:	118.52789115646259	Average fitness:	315.2101768707483	Fitness standard deviation:	48.98617835550709	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81888	Best fitness:	118.52789115646259	Average fitness:	308.4216054421768	Fitness standard deviation:	51.94477194019016	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81904	Best fitness:	118.52789115646259	Average fitness:	322.05589115646256	Fitness standard deviation:	57.438598197891054	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81920	Best fitness:	118.52789115646259	Average fitness:	300.82103401360547	Fitness standard deviation:	58.421522120338004	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81936	Best fitness:	118.52789115646259	Average fitness:	326.73931972789126	Fitness standard deviation:	46.61340544679115	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81952	Best fitness:	118.52789115646259	Average fitness:	308.90274829931974	Fitness standard deviation:	56.40405938206496	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81968	Best fitness:	118.52789115646259	Average fitness:	322.23817687074825	Fitness standard deviation:	52.31272495448183	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	81984	Best fitness:	118.52789115646259	Average fitness:	315.2336054421768	Fitness standard deviation:	51.174305494624384	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82000	Best fitness:	118.52789115646259	Average fitness:	317.63817687074834	Fitness standard deviation:	53.67437271213159	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82016	Best fitness:	118.52789115646259	Average fitness:	318.33246258503385	Fitness standard deviation:	45.99788437370944	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82032	Best fitness:	118.52789115646259	Average fitness:	310.71531972789114	Fitness standard deviation:	56.476405377893556	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82048	Best fitness:	118.52789115646259	Average fitness:	305.38960544217684	Fitness standard deviation:	52.91444441815139	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82064	Best fitness:	118.52789115646259	Average fitness:	314.20731972789105	Fitness standard deviation:	61.90701210884674	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82080	Best fitness:	118.52789115646259	Average fitness:	310.001605442177	Fitness standard deviation:	55.95265727380604	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82096	Best fitness:	118.52789115646259	Average fitness:	319.31131972789126	Fitness standard deviation:	48.150533034538704	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82112	Best fitness:	118.52789115646259	Average fitness:	299.1084625850341	Fitness standard deviation:	56.08169825953444	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82128	Best fitness:	118.52789115646259	Average fitness:	313.9290340136054	Fitness standard deviation:	59.86692261327346	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82144	Best fitness:	118.52789115646259	Average fitness:	309.9473197278912	Fitness standard deviation:	56.49191191955296	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82160	Best fitness:	118.52789115646259	Average fitness:	315.97646258503397	Fitness standard deviation:	52.90334760442955	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82176	Best fitness:	118.52789115646259	Average fitness:	315.8518911564625	Fitness standard deviation:	59.86980912286395	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82192	Best fitness:	118.52789115646259	Average fitness:	326.75131972789114	Fitness standard deviation:	50.39545839271873	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82208	Best fitness:	118.52789115646259	Average fitness:	312.25474829931983	Fitness standard deviation:	48.899645392479115	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82224	Best fitness:	118.52789115646259	Average fitness:	314.6867482993197	Fitness standard deviation:	56.91614258588809	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82240	Best fitness:	118.52789115646259	Average fitness:	308.26731972789105	Fitness standard deviation:	61.00296938640925	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82256	Best fitness:	118.52789115646259	Average fitness:	314.8821768707483	Fitness standard deviation:	45.19276517861898	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82272	Best fitness:	118.52789115646259	Average fitness:	310.4130340136054	Fitness standard deviation:	55.637444002970454	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82288	Best fitness:	118.52789115646259	Average fitness:	314.7518911564626	Fitness standard deviation:	65.0291936600911	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82304	Best fitness:	118.52789115646259	Average fitness:	315.3793197278912	Fitness standard deviation:	48.904751073397975	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82320	Best fitness:	118.52789115646259	Average fitness:	311.27531972789114	Fitness standard deviation:	56.91295505042264	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82336	Best fitness:	118.52789115646259	Average fitness:	312.80331972789116	Fitness standard deviation:	52.72718719706454	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82352	Best fitness:	118.52789115646259	Average fitness:	299.06903401360546	Fitness standard deviation:	40.660578274695666	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82368	Best fitness:	118.52789115646259	Average fitness:	314.4844625850339	Fitness standard deviation:	54.007129458308846	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82384	Best fitness:	118.52789115646259	Average fitness:	314.6307482993198	Fitness standard deviation:	47.94510193961423	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82400	Best fitness:	118.52789115646259	Average fitness:	299.8444625850339	Fitness standard deviation:	54.022510754729815	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82416	Best fitness:	118.52789115646259	Average fitness:	304.12446258503405	Fitness standard deviation:	60.141541523445554	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82432	Best fitness:	118.52789115646259	Average fitness:	308.26674829931966	Fitness standard deviation:	50.27899208640214	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82448	Best fitness:	118.52789115646259	Average fitness:	315.9730340136054	Fitness standard deviation:	56.64791743636787	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82464	Best fitness:	118.52789115646259	Average fitness:	321.2198911564626	Fitness standard deviation:	53.57827104187606	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82480	Best fitness:	118.52789115646259	Average fitness:	321.09074829931967	Fitness standard deviation:	63.18294842304031	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82496	Best fitness:	118.52789115646259	Average fitness:	321.5581768707483	Fitness standard deviation:	58.50234738984795	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82512	Best fitness:	118.52789115646259	Average fitness:	312.21703401360554	Fitness standard deviation:	53.91694796667201	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82528	Best fitness:	118.52789115646259	Average fitness:	302.8170340136054	Fitness standard deviation:	48.47781588668014	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82544	Best fitness:	118.52789115646259	Average fitness:	317.756462585034	Fitness standard deviation:	50.519418937631485	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82560	Best fitness:	118.52789115646259	Average fitness:	317.04560544217685	Fitness standard deviation:	49.97389118819742	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82576	Best fitness:	118.52789115646259	Average fitness:	303.65474829931964	Fitness standard deviation:	59.55818507397722	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82592	Best fitness:	118.52789115646259	Average fitness:	315.60617687074836	Fitness standard deviation:	47.81186115667645	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82608	Best fitness:	118.52789115646259	Average fitness:	321.37646258503406	Fitness standard deviation:	46.59393750526884	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82624	Best fitness:	118.52789115646259	Average fitness:	320.1473197278912	Fitness standard deviation:	48.0250561949761	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82640	Best fitness:	118.52789115646259	Average fitness:	322.6741768707482	Fitness standard deviation:	56.32816923591063	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82656	Best fitness:	118.52789115646259	Average fitness:	309.67989115646253	Fitness standard deviation:	54.53728428912328	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82672	Best fitness:	118.52789115646259	Average fitness:	318.28903401360543	Fitness standard deviation:	60.610886544196575	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82688	Best fitness:	118.52789115646259	Average fitness:	315.72046258503406	Fitness standard deviation:	54.98231071676692	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82704	Best fitness:	118.52789115646259	Average fitness:	320.08789115646255	Fitness standard deviation:	52.20964614915914	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82720	Best fitness:	118.52789115646259	Average fitness:	307.5404625850341	Fitness standard deviation:	57.28357934318828	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82736	Best fitness:	118.52789115646259	Average fitness:	305.5936054421768	Fitness standard deviation:	54.01240590676122	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82752	Best fitness:	118.52789115646259	Average fitness:	310.5518911564625	Fitness standard deviation:	48.56939940635335	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82768	Best fitness:	118.52789115646259	Average fitness:	309.66903401360537	Fitness standard deviation:	50.17893709190611	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82784	Best fitness:	118.52789115646259	Average fitness:	308.3638911564626	Fitness standard deviation:	56.83353273179057	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82800	Best fitness:	118.52789115646259	Average fitness:	313.86331972789117	Fitness standard deviation:	54.28442428843223	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82816	Best fitness:	118.52789115646259	Average fitness:	316.24446258503406	Fitness standard deviation:	53.78429141430401	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82832	Best fitness:	118.52789115646259	Average fitness:	308.5656054421768	Fitness standard deviation:	42.294642084562255	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82848	Best fitness:	118.52789115646259	Average fitness:	307.21303401360535	Fitness standard deviation:	57.8388504387979	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82864	Best fitness:	118.52789115646259	Average fitness:	305.4918911564626	Fitness standard deviation:	52.53989918186763	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82880	Best fitness:	118.52789115646259	Average fitness:	308.1936054421769	Fitness standard deviation:	62.13529970465866	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82896	Best fitness:	118.52789115646259	Average fitness:	313.5941768707483	Fitness standard deviation:	51.763546684783435	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82912	Best fitness:	118.52789115646259	Average fitness:	317.05874829931975	Fitness standard deviation:	48.280500509723254	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82928	Best fitness:	118.52789115646259	Average fitness:	298.17531972789106	Fitness standard deviation:	67.18954525331257	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82944	Best fitness:	118.52789115646259	Average fitness:	315.0707482993197	Fitness standard deviation:	51.25724956192111	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82960	Best fitness:	118.52789115646259	Average fitness:	315.3913197278911	Fitness standard deviation:	50.862843112328946	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82976	Best fitness:	118.52789115646259	Average fitness:	326.49703401360534	Fitness standard deviation:	48.91483505699535	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	82992	Best fitness:	118.52789115646259	Average fitness:	319.5673197278912	Fitness standard deviation:	49.4748100457316	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83008	Best fitness:	118.52789115646259	Average fitness:	319.0558911564626	Fitness standard deviation:	45.58119277034495	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83024	Best fitness:	118.52789115646259	Average fitness:	304.9090340136054	Fitness standard deviation:	57.51882364043612	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83040	Best fitness:	118.52789115646259	Average fitness:	320.7501768707483	Fitness standard deviation:	54.03988014609286	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83056	Best fitness:	118.52789115646259	Average fitness:	305.28217687074834	Fitness standard deviation:	54.90269626478154	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83072	Best fitness:	118.52789115646259	Average fitness:	323.2770340136055	Fitness standard deviation:	53.69879572700502	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83088	Best fitness:	118.52789115646259	Average fitness:	306.22046258503406	Fitness standard deviation:	51.76225543456805	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83104	Best fitness:	118.52789115646259	Average fitness:	311.37817687074823	Fitness standard deviation:	53.01743219210921	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83120	Best fitness:	118.52789115646259	Average fitness:	316.4690340136054	Fitness standard deviation:	57.59361994427607	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83136	Best fitness:	118.52789115646259	Average fitness:	311.1598911564626	Fitness standard deviation:	50.69780324186661	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83152	Best fitness:	118.52789115646259	Average fitness:	308.9861768707483	Fitness standard deviation:	52.132330510041115	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
Generation:	83168	Best fitness:	118.52789115646259	Average fitness:	307.61703401360546	Fitness standard deviation:	45.93275284764963	Best genome:	A15	A10	N12	E3	N6	A11	A8	A13	N9	A16	E5	A9	N3	E4	N5	A7	N7	A6	A14	A17	A12	
