Generation:	16	Best fitness:	251.4421768707483	Average fitness:	322.5007482993197	Fitness standard deviation:	33.47061394655294	Best genome:	A14	N12	E3	A15	A13	N9	N7	A8	E5	A10	A17	N6	A11	A6	A12	A16	A9	E4	N5	N3	A7	
Generation:	88528	Best fitness:	95.75646258503401	Average fitness:	255.38646258503394	Fitness standard deviation:	50.837867514967506	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88544	Best fitness:	95.75646258503401	Average fitness:	261.8478911564626	Fitness standard deviation:	59.04346347896469	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88560	Best fitness:	95.75646258503401	Average fitness:	246.5136054421768	Fitness standard deviation:	58.92824103803485	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88576	Best fitness:	95.75646258503401	Average fitness:	259.976462585034	Fitness standard deviation:	60.224846794562886	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88592	Best fitness:	95.75646258503401	Average fitness:	240.8478911564626	Fitness standard deviation:	55.24968453137382	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88608	Best fitness:	95.75646258503401	Average fitness:	261.2921768707483	Fitness standard deviation:	70.09544622607558	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88624	Best fitness:	95.75646258503401	Average fitness:	252.82360544217687	Fitness standard deviation:	81.31314941229948	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88640	Best fitness:	95.75646258503401	Average fitness:	241.06360544217682	Fitness standard deviation:	67.76687883728259	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88656	Best fitness:	95.75646258503401	Average fitness:	257.5421768707482	Fitness standard deviation:	57.73802517423339	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88672	Best fitness:	95.75646258503401	Average fitness:	245.36503401360542	Fitness standard deviation:	72.33032169660724	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88688	Best fitness:	95.75646258503401	Average fitness:	243.97074829931972	Fitness standard deviation:	66.4226771578527	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88704	Best fitness:	95.75646258503401	Average fitness:	246.60931972789112	Fitness standard deviation:	67.83983976384138	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88720	Best fitness:	95.75646258503401	Average fitness:	255.94931972789118	Fitness standard deviation:	58.819276914415525	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88736	Best fitness:	95.75646258503401	Average fitness:	251.8693197278911	Fitness standard deviation:	60.15559585146587	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88752	Best fitness:	95.75646258503401	Average fitness:	261.49217687074827	Fitness standard deviation:	63.18152589393291	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88768	Best fitness:	95.75646258503401	Average fitness:	264.0636054421768	Fitness standard deviation:	77.24507031361355	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88784	Best fitness:	95.75646258503401	Average fitness:	250.28646258503403	Fitness standard deviation:	62.495595583584446	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88800	Best fitness:	95.75646258503401	Average fitness:	246.7293197278912	Fitness standard deviation:	61.06984992111702	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88816	Best fitness:	95.75646258503401	Average fitness:	256.78789115646265	Fitness standard deviation:	60.65113347528417	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88832	Best fitness:	95.75646258503401	Average fitness:	259.5978911564626	Fitness standard deviation:	60.040899988495944	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88848	Best fitness:	95.75646258503401	Average fitness:	248.51503401360537	Fitness standard deviation:	60.77365331074556	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88864	Best fitness:	95.75646258503401	Average fitness:	254.576462585034	Fitness standard deviation:	67.09613091433417	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88880	Best fitness:	95.75646258503401	Average fitness:	250.61646258503396	Fitness standard deviation:	65.43686528842524	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88896	Best fitness:	95.75646258503401	Average fitness:	260.62646258503406	Fitness standard deviation:	66.47043993922627	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88912	Best fitness:	95.75646258503401	Average fitness:	252.75789115646256	Fitness standard deviation:	71.64205837754405	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88928	Best fitness:	95.75646258503401	Average fitness:	254.03789115646254	Fitness standard deviation:	64.83856327645688	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88944	Best fitness:	95.75646258503401	Average fitness:	254.44360544217687	Fitness standard deviation:	54.045195353669754	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88960	Best fitness:	95.75646258503401	Average fitness:	253.06646258503406	Fitness standard deviation:	60.70052433959728	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88976	Best fitness:	95.75646258503401	Average fitness:	267.99503401360545	Fitness standard deviation:	63.79524342514471	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	88992	Best fitness:	95.75646258503401	Average fitness:	256.68074829931965	Fitness standard deviation:	63.58573789196211	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89008	Best fitness:	95.75646258503401	Average fitness:	251.54074829931974	Fitness standard deviation:	78.5611741230478	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89024	Best fitness:	95.75646258503401	Average fitness:	263.12789115646257	Fitness standard deviation:	71.0078891851505	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89040	Best fitness:	95.75646258503401	Average fitness:	261.18074829931976	Fitness standard deviation:	65.64332769923057	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89056	Best fitness:	95.75646258503401	Average fitness:	264.40646258503403	Fitness standard deviation:	66.06080802671777	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89072	Best fitness:	95.75646258503401	Average fitness:	263.9193197278911	Fitness standard deviation:	60.87517177614787	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89088	Best fitness:	95.75646258503401	Average fitness:	273.5193197278911	Fitness standard deviation:	52.72513175296338	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89104	Best fitness:	95.75646258503401	Average fitness:	249.50931972789118	Fitness standard deviation:	59.46746548340873	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89120	Best fitness:	95.75646258503401	Average fitness:	235.25789115646256	Fitness standard deviation:	83.831678526019	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89136	Best fitness:	95.75646258503401	Average fitness:	279.87789115646257	Fitness standard deviation:	68.69508010485355	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89152	Best fitness:	95.75646258503401	Average fitness:	269.99074829931976	Fitness standard deviation:	55.12883285763357	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89168	Best fitness:	95.75646258503401	Average fitness:	244.706462585034	Fitness standard deviation:	51.442355989941966	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89184	Best fitness:	95.75646258503401	Average fitness:	251.69931972789118	Fitness standard deviation:	64.85087320230963	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89200	Best fitness:	95.75646258503401	Average fitness:	258.56503401360544	Fitness standard deviation:	67.17259833702236	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89216	Best fitness:	95.75646258503401	Average fitness:	263.2978911564625	Fitness standard deviation:	56.31194709574768	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89232	Best fitness:	95.75646258503401	Average fitness:	266.6478911564626	Fitness standard deviation:	64.6046062678228	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89248	Best fitness:	95.75646258503401	Average fitness:	252.6650340136054	Fitness standard deviation:	59.33274664542167	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89264	Best fitness:	95.75646258503401	Average fitness:	256.78360544217685	Fitness standard deviation:	59.71170840302732	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89280	Best fitness:	95.75646258503401	Average fitness:	252.8893197278911	Fitness standard deviation:	58.861653970673174	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89296	Best fitness:	95.75646258503401	Average fitness:	264.89360544217686	Fitness standard deviation:	70.84267340741881	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89312	Best fitness:	95.75646258503401	Average fitness:	246.29789115646258	Fitness standard deviation:	68.77941699404566	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89328	Best fitness:	95.75646258503401	Average fitness:	264.4307482993197	Fitness standard deviation:	59.57385496942738	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89344	Best fitness:	95.75646258503401	Average fitness:	272.4521768707483	Fitness standard deviation:	55.60579346926847	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89360	Best fitness:	95.75646258503401	Average fitness:	263.5436054421768	Fitness standard deviation:	67.25410630055026	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89376	Best fitness:	95.75646258503401	Average fitness:	279.246462585034	Fitness standard deviation:	59.92938584496843	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89392	Best fitness:	95.75646258503401	Average fitness:	254.04646258503402	Fitness standard deviation:	80.59378933634922	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89408	Best fitness:	95.75646258503401	Average fitness:	260.106462585034	Fitness standard deviation:	60.38963276008523	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89424	Best fitness:	95.75646258503401	Average fitness:	246.53931972789118	Fitness standard deviation:	58.98413996445943	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89440	Best fitness:	95.75646258503401	Average fitness:	254.39074829931974	Fitness standard deviation:	54.97421406664127	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89456	Best fitness:	95.75646258503401	Average fitness:	260.6793197278912	Fitness standard deviation:	55.591822258681326	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89472	Best fitness:	95.75646258503401	Average fitness:	269.00503401360544	Fitness standard deviation:	68.2770987392178	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89488	Best fitness:	95.75646258503401	Average fitness:	243.25503401360544	Fitness standard deviation:	64.01244934720567	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89504	Best fitness:	95.75646258503401	Average fitness:	233.04217687074834	Fitness standard deviation:	66.8558467517835	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89520	Best fitness:	95.75646258503401	Average fitness:	256.66503401360535	Fitness standard deviation:	52.82517612514947	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89536	Best fitness:	95.75646258503401	Average fitness:	248.82074829931975	Fitness standard deviation:	61.511774134248945	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89552	Best fitness:	95.75646258503401	Average fitness:	254.51503401360543	Fitness standard deviation:	70.58554484323491	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89568	Best fitness:	95.75646258503401	Average fitness:	241.76789115646255	Fitness standard deviation:	63.870532568722524	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89584	Best fitness:	95.75646258503401	Average fitness:	241.0093197278912	Fitness standard deviation:	50.93762674455246	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89600	Best fitness:	95.75646258503401	Average fitness:	244.86931972789117	Fitness standard deviation:	67.09927124820966	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89616	Best fitness:	95.75646258503401	Average fitness:	252.39503401360548	Fitness standard deviation:	72.52298736206589	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89632	Best fitness:	95.75646258503401	Average fitness:	241.01646258503402	Fitness standard deviation:	59.21738223852582	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89648	Best fitness:	95.75646258503401	Average fitness:	255.7421768707483	Fitness standard deviation:	58.2166548159475	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89664	Best fitness:	95.75646258503401	Average fitness:	269.3007482993197	Fitness standard deviation:	64.26025621308577	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89680	Best fitness:	95.75646258503401	Average fitness:	250.83360544217686	Fitness standard deviation:	70.97710875590059	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89696	Best fitness:	95.75646258503401	Average fitness:	252.36931972789117	Fitness standard deviation:	53.483168036918926	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89712	Best fitness:	95.75646258503401	Average fitness:	243.23217687074825	Fitness standard deviation:	64.90854996981271	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89728	Best fitness:	95.75646258503401	Average fitness:	258.64074829931974	Fitness standard deviation:	46.95234272914507	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89744	Best fitness:	95.75646258503401	Average fitness:	267.36217687074827	Fitness standard deviation:	67.97630295378902	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89760	Best fitness:	95.75646258503401	Average fitness:	270.48360544217684	Fitness standard deviation:	64.34686835695223	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89776	Best fitness:	95.75646258503401	Average fitness:	248.36931972789117	Fitness standard deviation:	48.99413748769607	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89792	Best fitness:	95.75646258503401	Average fitness:	273.7378911564626	Fitness standard deviation:	60.359199812794216	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89808	Best fitness:	95.75646258503401	Average fitness:	253.12931972789116	Fitness standard deviation:	60.277637559844024	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89824	Best fitness:	95.75646258503401	Average fitness:	247.40217687074832	Fitness standard deviation:	67.35593811981241	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89840	Best fitness:	95.75646258503401	Average fitness:	268.4621768707483	Fitness standard deviation:	67.309997498628	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89856	Best fitness:	95.75646258503401	Average fitness:	269.72931972789115	Fitness standard deviation:	58.70032192311684	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89872	Best fitness:	95.75646258503401	Average fitness:	269.96217687074824	Fitness standard deviation:	64.42178779618851	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89888	Best fitness:	95.75646258503401	Average fitness:	265.2964625850339	Fitness standard deviation:	60.57659472578026	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89904	Best fitness:	95.75646258503401	Average fitness:	255.83360544217686	Fitness standard deviation:	82.03272870989869	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89920	Best fitness:	95.75646258503401	Average fitness:	268.62503401360533	Fitness standard deviation:	73.69248426220068	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89936	Best fitness:	95.75646258503401	Average fitness:	261.346462585034	Fitness standard deviation:	62.48487508418109	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89952	Best fitness:	95.75646258503401	Average fitness:	243.5321768707483	Fitness standard deviation:	67.50302746045196	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89968	Best fitness:	95.75646258503401	Average fitness:	250.13789115646256	Fitness standard deviation:	60.88379783469089	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	89984	Best fitness:	95.75646258503401	Average fitness:	254.0850340136054	Fitness standard deviation:	66.9938653907953	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	90000	Best fitness:	95.75646258503401	Average fitness:	266.246462585034	Fitness standard deviation:	59.150184000955896	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	90016	Best fitness:	95.75646258503401	Average fitness:	240.11360544217683	Fitness standard deviation:	65.91032219181281	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	90032	Best fitness:	95.75646258503401	Average fitness:	260.376462585034	Fitness standard deviation:	61.889286996199594	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	90048	Best fitness:	95.75646258503401	Average fitness:	262.04931972789115	Fitness standard deviation:	75.49610552193796	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	90064	Best fitness:	95.75646258503401	Average fitness:	273.00789115646256	Fitness standard deviation:	60.697806570328225	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	90080	Best fitness:	95.75646258503401	Average fitness:	279.36646258503396	Fitness standard deviation:	69.3636388159958	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
