Generation:	16	Best fitness:	236.69931972789115	Average fitness:	274.65360544217685	Fitness standard deviation:	25.026288871781965	Best genome:	A10	N6	E3	A12	E5	A9	A6	N7	E4	N5	A7	A11	N12	A8	N9	A15	A14	A17	A13	A16	N3	
Generation:	78912	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	78928	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	78944	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	78960	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	78976	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	78992	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79008	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79024	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79040	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79056	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79072	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79088	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79104	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79120	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79136	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79152	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79168	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79184	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79200	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79216	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79232	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79248	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79264	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79280	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79296	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79312	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79328	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79344	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79360	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79376	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79392	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79408	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79424	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79440	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79456	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79472	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79488	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79504	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79520	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79536	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79552	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79568	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79584	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79600	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79616	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79632	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79648	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79664	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79680	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79696	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79712	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79728	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79744	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79760	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79776	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79792	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79808	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79824	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79840	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79856	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79872	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79888	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79904	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79920	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79936	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79952	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79968	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	79984	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80000	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80016	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80032	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80048	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80064	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80080	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80096	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80112	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80128	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80144	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80160	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80176	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80192	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80208	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80224	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80240	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80256	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80272	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80288	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80304	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80320	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80336	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80352	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80368	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80384	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80400	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80416	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80432	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80448	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	80464	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
