Generation:	16	Best fitness:	239.81360544217688	Average fitness:	335.61874829931963	Fitness standard deviation:	35.95893516845263	Best genome:	A17	A9	N5	A10	A12	A14	A6	N12	A7	A11	E3	E4	N3	A16	E5	N6	N7	A15	N9	A13	A8	
Generation:	89872	Best fitness:	109.4421768707483	Average fitness:	310.6536054421769	Fitness standard deviation:	51.96956063555916	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89888	Best fitness:	109.4421768707483	Average fitness:	312.85474829931974	Fitness standard deviation:	56.187900552430285	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89904	Best fitness:	109.4421768707483	Average fitness:	315.8358911564626	Fitness standard deviation:	60.18978862205239	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89920	Best fitness:	109.4421768707483	Average fitness:	313.84789115646265	Fitness standard deviation:	56.56044049131361	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89936	Best fitness:	109.4421768707483	Average fitness:	315.5330340136055	Fitness standard deviation:	55.724891500429976	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89952	Best fitness:	109.4421768707483	Average fitness:	317.1638911564626	Fitness standard deviation:	53.99827534963218	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89968	Best fitness:	109.4421768707483	Average fitness:	315.73817687074825	Fitness standard deviation:	46.30903707282462	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	89984	Best fitness:	109.4421768707483	Average fitness:	317.337605442177	Fitness standard deviation:	60.65576059524566	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90000	Best fitness:	109.4421768707483	Average fitness:	318.60503401360535	Fitness standard deviation:	54.88335184920908	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90016	Best fitness:	109.4421768707483	Average fitness:	319.549605442177	Fitness standard deviation:	56.402737684315596	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90032	Best fitness:	109.4421768707483	Average fitness:	325.6861768707484	Fitness standard deviation:	54.044567915220284	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90048	Best fitness:	109.4421768707483	Average fitness:	309.22903401360537	Fitness standard deviation:	53.455774040656394	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90064	Best fitness:	109.4421768707483	Average fitness:	320.2101768707483	Fitness standard deviation:	53.68625306199655	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90080	Best fitness:	109.4421768707483	Average fitness:	310.0210340136055	Fitness standard deviation:	61.46310678640264	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90096	Best fitness:	109.4421768707483	Average fitness:	308.2941768707483	Fitness standard deviation:	45.11372466492716	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90112	Best fitness:	109.4421768707483	Average fitness:	313.1913197278911	Fitness standard deviation:	48.56314863543914	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90128	Best fitness:	109.4421768707483	Average fitness:	309.7587482993197	Fitness standard deviation:	44.78709429270528	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90144	Best fitness:	109.4421768707483	Average fitness:	316.4941768707484	Fitness standard deviation:	56.5978324211759	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90160	Best fitness:	109.4421768707483	Average fitness:	315.2690340136055	Fitness standard deviation:	51.10995666727385	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90176	Best fitness:	109.4421768707483	Average fitness:	309.72674829931975	Fitness standard deviation:	53.00220648776264	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90192	Best fitness:	109.4421768707483	Average fitness:	318.8330340136055	Fitness standard deviation:	56.14268191612058	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90208	Best fitness:	109.4421768707483	Average fitness:	315.1896054421768	Fitness standard deviation:	46.65449677038602	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90224	Best fitness:	109.4421768707483	Average fitness:	309.2673197278912	Fitness standard deviation:	53.54744808492897	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90240	Best fitness:	109.4421768707483	Average fitness:	315.4467482993198	Fitness standard deviation:	60.1339517967502	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90256	Best fitness:	109.4421768707483	Average fitness:	318.7661768707483	Fitness standard deviation:	46.14352254628586	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90272	Best fitness:	109.4421768707483	Average fitness:	308.53360544217685	Fitness standard deviation:	55.77926467198128	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90288	Best fitness:	109.4421768707483	Average fitness:	321.0861768707483	Fitness standard deviation:	45.109698205189375	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90304	Best fitness:	109.4421768707483	Average fitness:	307.39189115646263	Fitness standard deviation:	57.53439704016642	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90320	Best fitness:	109.4421768707483	Average fitness:	323.7964625850341	Fitness standard deviation:	50.92643561941046	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90336	Best fitness:	109.4421768707483	Average fitness:	313.2878911564626	Fitness standard deviation:	56.17142915273942	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90352	Best fitness:	109.4421768707483	Average fitness:	322.4890340136055	Fitness standard deviation:	52.92574382576218	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90368	Best fitness:	109.4421768707483	Average fitness:	319.69817687074834	Fitness standard deviation:	50.95894144288705	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90384	Best fitness:	109.4421768707483	Average fitness:	314.6221768707483	Fitness standard deviation:	50.96365739927035	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90400	Best fitness:	109.4421768707483	Average fitness:	301.40617687074825	Fitness standard deviation:	57.315294339508455	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90416	Best fitness:	109.4421768707483	Average fitness:	309.51474829931976	Fitness standard deviation:	50.605805332864286	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90432	Best fitness:	109.4421768707483	Average fitness:	304.7861768707483	Fitness standard deviation:	49.97231264757454	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90448	Best fitness:	109.4421768707483	Average fitness:	310.0421768707483	Fitness standard deviation:	57.954854491954976	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90464	Best fitness:	109.4421768707483	Average fitness:	319.940462585034	Fitness standard deviation:	55.28635397488909	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90480	Best fitness:	109.4421768707483	Average fitness:	319.0221768707484	Fitness standard deviation:	51.86896842731968	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90496	Best fitness:	109.4421768707483	Average fitness:	313.03874829931965	Fitness standard deviation:	58.068698130151084	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90512	Best fitness:	109.4421768707483	Average fitness:	316.2781768707484	Fitness standard deviation:	45.755623384966995	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90528	Best fitness:	109.4421768707483	Average fitness:	311.67703401360546	Fitness standard deviation:	54.60655153636674	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90544	Best fitness:	109.4421768707483	Average fitness:	317.18903401360546	Fitness standard deviation:	56.14943066133295	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90560	Best fitness:	109.4421768707483	Average fitness:	317.22560544217686	Fitness standard deviation:	58.968660812679275	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90576	Best fitness:	109.4421768707483	Average fitness:	313.488462585034	Fitness standard deviation:	56.719978380007966	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90592	Best fitness:	109.4421768707483	Average fitness:	316.5318911564627	Fitness standard deviation:	58.99376681290584	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90608	Best fitness:	109.4421768707483	Average fitness:	321.99417687074833	Fitness standard deviation:	49.78681259374713	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90624	Best fitness:	109.4421768707483	Average fitness:	318.49074829931976	Fitness standard deviation:	45.371937474655866	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90640	Best fitness:	109.4421768707483	Average fitness:	305.35246258503395	Fitness standard deviation:	51.236996521765676	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90656	Best fitness:	109.4421768707483	Average fitness:	309.5461768707483	Fitness standard deviation:	62.3968965109971	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90672	Best fitness:	109.4421768707483	Average fitness:	307.0141768707483	Fitness standard deviation:	60.19167573880044	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90688	Best fitness:	109.4421768707483	Average fitness:	317.0067482993198	Fitness standard deviation:	44.64722001446908	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90704	Best fitness:	109.4421768707483	Average fitness:	321.58103401360546	Fitness standard deviation:	49.28972638245361	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90720	Best fitness:	109.4421768707483	Average fitness:	326.9233197278912	Fitness standard deviation:	58.500425077123	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90736	Best fitness:	109.4421768707483	Average fitness:	322.200462585034	Fitness standard deviation:	55.958414941593105	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90752	Best fitness:	109.4421768707483	Average fitness:	315.7610340136055	Fitness standard deviation:	56.02693065565771	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90768	Best fitness:	109.4421768707483	Average fitness:	302.3536054421769	Fitness standard deviation:	58.420057570415075	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90784	Best fitness:	109.4421768707483	Average fitness:	316.3410340136055	Fitness standard deviation:	51.66712836800511	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90800	Best fitness:	109.4421768707483	Average fitness:	304.1050340136055	Fitness standard deviation:	54.29009546230437	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90816	Best fitness:	109.4421768707483	Average fitness:	324.81531972789116	Fitness standard deviation:	51.23109400529713	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90832	Best fitness:	109.4421768707483	Average fitness:	306.388462585034	Fitness standard deviation:	49.633184633028804	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90848	Best fitness:	109.4421768707483	Average fitness:	314.7141768707483	Fitness standard deviation:	54.2788973885274	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90864	Best fitness:	109.4421768707483	Average fitness:	317.06446258503405	Fitness standard deviation:	49.43877162796051	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90880	Best fitness:	109.4421768707483	Average fitness:	317.66674829931975	Fitness standard deviation:	56.524778170863314	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90896	Best fitness:	109.4421768707483	Average fitness:	313.34617687074825	Fitness standard deviation:	62.40944689348736	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90912	Best fitness:	109.4421768707483	Average fitness:	306.6038911564626	Fitness standard deviation:	57.847720321971025	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90928	Best fitness:	109.4421768707483	Average fitness:	315.3993197278912	Fitness standard deviation:	59.49985045427956	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90944	Best fitness:	109.4421768707483	Average fitness:	322.5758911564626	Fitness standard deviation:	51.94527558097727	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90960	Best fitness:	109.4421768707483	Average fitness:	319.3541768707482	Fitness standard deviation:	45.32048483628478	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90976	Best fitness:	109.4421768707483	Average fitness:	322.58331972789114	Fitness standard deviation:	55.7561783628743	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	90992	Best fitness:	109.4421768707483	Average fitness:	311.20789115646267	Fitness standard deviation:	61.798609323234075	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91008	Best fitness:	109.4421768707483	Average fitness:	310.15417687074836	Fitness standard deviation:	53.947233732866884	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91024	Best fitness:	109.4421768707483	Average fitness:	309.6136054421769	Fitness standard deviation:	56.4792596933618	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91040	Best fitness:	109.4421768707483	Average fitness:	319.30103401360554	Fitness standard deviation:	59.37413287117616	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91056	Best fitness:	109.4421768707483	Average fitness:	319.12389115646266	Fitness standard deviation:	49.95168179963758	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91072	Best fitness:	109.4421768707483	Average fitness:	319.4793197278911	Fitness standard deviation:	52.53705747530276	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91088	Best fitness:	109.4421768707483	Average fitness:	311.83017687074835	Fitness standard deviation:	53.17873630292008	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91104	Best fitness:	109.4421768707483	Average fitness:	315.76446258503404	Fitness standard deviation:	54.03663882959413	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91120	Best fitness:	109.4421768707483	Average fitness:	321.14046258503413	Fitness standard deviation:	59.27764245497966	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91136	Best fitness:	109.4421768707483	Average fitness:	322.50846258503395	Fitness standard deviation:	49.73555257436626	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91152	Best fitness:	109.4421768707483	Average fitness:	312.949605442177	Fitness standard deviation:	48.96395260822403	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91168	Best fitness:	109.4421768707483	Average fitness:	320.0187482993197	Fitness standard deviation:	56.9513034206077	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91184	Best fitness:	109.4421768707483	Average fitness:	308.03703401360553	Fitness standard deviation:	54.128361328250385	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91200	Best fitness:	109.4421768707483	Average fitness:	317.21074829931973	Fitness standard deviation:	59.89363422274661	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91216	Best fitness:	109.4421768707483	Average fitness:	310.0193197278911	Fitness standard deviation:	56.69877470511354	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91232	Best fitness:	109.4421768707483	Average fitness:	303.05074829931976	Fitness standard deviation:	55.961099681394934	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91248	Best fitness:	109.4421768707483	Average fitness:	310.16103401360544	Fitness standard deviation:	57.369857792953205	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91264	Best fitness:	109.4421768707483	Average fitness:	308.90731972789115	Fitness standard deviation:	50.23674175057818	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91280	Best fitness:	109.4421768707483	Average fitness:	308.3890340136054	Fitness standard deviation:	55.38946308400808	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91296	Best fitness:	109.4421768707483	Average fitness:	325.84617687074837	Fitness standard deviation:	59.335525789653985	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91312	Best fitness:	109.4421768707483	Average fitness:	310.9513197278912	Fitness standard deviation:	64.61635723662091	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91328	Best fitness:	109.4421768707483	Average fitness:	313.9381768707483	Fitness standard deviation:	52.784404858299744	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91344	Best fitness:	109.4421768707483	Average fitness:	319.98103401360555	Fitness standard deviation:	50.87229694288334	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91360	Best fitness:	109.4421768707483	Average fitness:	318.97931972789115	Fitness standard deviation:	49.739632618880734	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91376	Best fitness:	109.4421768707483	Average fitness:	308.0490340136054	Fitness standard deviation:	56.423113677474625	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91392	Best fitness:	109.4421768707483	Average fitness:	307.42217687074833	Fitness standard deviation:	63.52832394182254	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91408	Best fitness:	109.4421768707483	Average fitness:	322.69931972789124	Fitness standard deviation:	61.7099032835517	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	91424	Best fitness:	109.4421768707483	Average fitness:	313.94217687074837	Fitness standard deviation:	53.344470478318975	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
