Generation:	16	Best fitness:	245.35646258503402	Average fitness:	311.9336054421768	Fitness standard deviation:	42.296409458265174	Best genome:	E5	E3	N9	A8	A9	A16	E4	N5	N12	N3	A7	A14	A11	A10	A15	A17	A12	N7	N6	A6	A13	
Generation:	82480	Best fitness:	95.41360544217687	Average fitness:	231.20360544217692	Fitness standard deviation:	86.90629026575176	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82496	Best fitness:	95.41360544217687	Average fitness:	247.69503401360544	Fitness standard deviation:	73.1014929214646	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82512	Best fitness:	95.41360544217687	Average fitness:	243.46217687074827	Fitness standard deviation:	67.92836328644692	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82528	Best fitness:	95.41360544217687	Average fitness:	251.4278911564626	Fitness standard deviation:	52.402411924549845	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82544	Best fitness:	95.41360544217687	Average fitness:	233.66646258503403	Fitness standard deviation:	53.47225431597823	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82560	Best fitness:	95.41360544217687	Average fitness:	271.6450340136055	Fitness standard deviation:	68.92333564126426	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82576	Best fitness:	95.41360544217687	Average fitness:	261.3221768707483	Fitness standard deviation:	67.38608504092561	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82592	Best fitness:	95.41360544217687	Average fitness:	246.85503401360546	Fitness standard deviation:	61.37864780298152	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82608	Best fitness:	95.41360544217687	Average fitness:	253.35217687074828	Fitness standard deviation:	60.30185787573469	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82624	Best fitness:	95.41360544217687	Average fitness:	245.50646258503403	Fitness standard deviation:	64.21771951727966	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82640	Best fitness:	95.41360544217687	Average fitness:	270.81360544217694	Fitness standard deviation:	63.85129343615044	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82656	Best fitness:	95.41360544217687	Average fitness:	245.39217687074833	Fitness standard deviation:	56.5805886343018	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82672	Best fitness:	95.41360544217687	Average fitness:	261.386462585034	Fitness standard deviation:	68.68506445794338	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82688	Best fitness:	95.41360544217687	Average fitness:	247.49931972789113	Fitness standard deviation:	59.380844846582285	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82704	Best fitness:	95.41360544217687	Average fitness:	259.92931972789114	Fitness standard deviation:	66.59081659735102	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82720	Best fitness:	95.41360544217687	Average fitness:	261.616462585034	Fitness standard deviation:	74.91486645737633	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82736	Best fitness:	95.41360544217687	Average fitness:	243.6878911564626	Fitness standard deviation:	63.46422640080836	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82752	Best fitness:	95.41360544217687	Average fitness:	233.3336054421769	Fitness standard deviation:	73.3832971041609	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82768	Best fitness:	95.41360544217687	Average fitness:	235.18503401360545	Fitness standard deviation:	67.24968219331627	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82784	Best fitness:	95.41360544217687	Average fitness:	241.3393197278912	Fitness standard deviation:	46.752485386297046	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82800	Best fitness:	95.41360544217687	Average fitness:	244.71217687074835	Fitness standard deviation:	66.38990670459553	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82816	Best fitness:	95.41360544217687	Average fitness:	254.3321768707483	Fitness standard deviation:	70.10685562855069	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82832	Best fitness:	95.41360544217687	Average fitness:	235.1350340136055	Fitness standard deviation:	66.41195913633726	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82848	Best fitness:	95.41360544217687	Average fitness:	272.0136054421769	Fitness standard deviation:	60.58317473708761	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82864	Best fitness:	95.41360544217687	Average fitness:	241.40646258503406	Fitness standard deviation:	59.24320257228172	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82880	Best fitness:	95.41360544217687	Average fitness:	254.33503401360548	Fitness standard deviation:	58.46088235141617	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82896	Best fitness:	95.41360544217687	Average fitness:	263.53646258503403	Fitness standard deviation:	72.97433046025465	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82912	Best fitness:	95.41360544217687	Average fitness:	261.67217687074833	Fitness standard deviation:	73.91323676708899	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82928	Best fitness:	95.41360544217687	Average fitness:	255.98931972789114	Fitness standard deviation:	61.3046119881727	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82944	Best fitness:	95.41360544217687	Average fitness:	244.2293197278912	Fitness standard deviation:	65.00616955021913	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82960	Best fitness:	95.41360544217687	Average fitness:	265.11503401360545	Fitness standard deviation:	61.72449285629933	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82976	Best fitness:	95.41360544217687	Average fitness:	257.5821768707483	Fitness standard deviation:	68.16211222414651	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	82992	Best fitness:	95.41360544217687	Average fitness:	261.56360544217694	Fitness standard deviation:	74.16151753890605	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83008	Best fitness:	95.41360544217687	Average fitness:	256.8750340136054	Fitness standard deviation:	67.87885804422284	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83024	Best fitness:	95.41360544217687	Average fitness:	254.76503401360546	Fitness standard deviation:	62.923442372457664	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83040	Best fitness:	95.41360544217687	Average fitness:	250.85503401360538	Fitness standard deviation:	50.921002823701635	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83056	Best fitness:	95.41360544217687	Average fitness:	258.2550340136055	Fitness standard deviation:	69.24011664534675	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83072	Best fitness:	95.41360544217687	Average fitness:	244.05074829931974	Fitness standard deviation:	64.37859582190342	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83088	Best fitness:	95.41360544217687	Average fitness:	244.9736054421769	Fitness standard deviation:	61.46327219219156	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83104	Best fitness:	95.41360544217687	Average fitness:	262.2393197278912	Fitness standard deviation:	62.26021752061493	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83120	Best fitness:	95.41360544217687	Average fitness:	277.7907482993198	Fitness standard deviation:	70.53781246788917	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83136	Best fitness:	95.41360544217687	Average fitness:	249.95789115646258	Fitness standard deviation:	64.84117013825367	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83152	Best fitness:	95.41360544217687	Average fitness:	269.1150340136054	Fitness standard deviation:	61.788470277096785	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83168	Best fitness:	95.41360544217687	Average fitness:	268.90360544217685	Fitness standard deviation:	70.79057257365646	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83184	Best fitness:	95.41360544217687	Average fitness:	248.0707482993198	Fitness standard deviation:	66.20825153580611	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83200	Best fitness:	95.41360544217687	Average fitness:	238.5807482993197	Fitness standard deviation:	74.5225500867259	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83216	Best fitness:	95.41360544217687	Average fitness:	246.64074829931968	Fitness standard deviation:	79.6858062156925	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83232	Best fitness:	95.41360544217687	Average fitness:	249.98789115646264	Fitness standard deviation:	62.97483326289794	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83248	Best fitness:	95.41360544217687	Average fitness:	243.64789115646258	Fitness standard deviation:	61.16808331414783	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83264	Best fitness:	95.41360544217687	Average fitness:	242.07931972789115	Fitness standard deviation:	56.03833534796896	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83280	Best fitness:	95.41360544217687	Average fitness:	262.6107482993197	Fitness standard deviation:	76.72855727850497	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83296	Best fitness:	95.41360544217687	Average fitness:	235.0436054421769	Fitness standard deviation:	67.73044802595003	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83312	Best fitness:	95.41360544217687	Average fitness:	270.08931972789117	Fitness standard deviation:	64.16477085104681	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83328	Best fitness:	95.41360544217687	Average fitness:	261.43360544217694	Fitness standard deviation:	73.76006612728895	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83344	Best fitness:	95.41360544217687	Average fitness:	255.48074829931974	Fitness standard deviation:	69.01171404558943	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83360	Best fitness:	95.41360544217687	Average fitness:	251.59217687074835	Fitness standard deviation:	66.28326588766349	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83376	Best fitness:	95.41360544217687	Average fitness:	235.43360544217688	Fitness standard deviation:	69.63781760520878	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83392	Best fitness:	95.41360544217687	Average fitness:	261.8378911564626	Fitness standard deviation:	75.97574600905642	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83408	Best fitness:	95.41360544217687	Average fitness:	257.04931972789115	Fitness standard deviation:	47.90186812001966	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83424	Best fitness:	95.41360544217687	Average fitness:	265.07074829931975	Fitness standard deviation:	71.90312643993121	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83440	Best fitness:	95.41360544217687	Average fitness:	250.74931972789122	Fitness standard deviation:	57.038360078180396	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83456	Best fitness:	95.41360544217687	Average fitness:	255.19503401360544	Fitness standard deviation:	66.0771270283941	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83472	Best fitness:	95.41360544217687	Average fitness:	230.54217687074834	Fitness standard deviation:	70.86233995917576	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83488	Best fitness:	95.41360544217687	Average fitness:	272.1993197278912	Fitness standard deviation:	70.95715781299275	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83504	Best fitness:	95.41360544217687	Average fitness:	246.486462585034	Fitness standard deviation:	71.68114400679198	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83520	Best fitness:	95.41360544217687	Average fitness:	259.3221768707483	Fitness standard deviation:	65.96051051150815	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83536	Best fitness:	95.41360544217687	Average fitness:	251.75646258503406	Fitness standard deviation:	75.68990335168724	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83552	Best fitness:	95.41360544217687	Average fitness:	248.28503401360535	Fitness standard deviation:	63.11610066587848	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83568	Best fitness:	95.41360544217687	Average fitness:	259.52074829931973	Fitness standard deviation:	63.20259286530862	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83584	Best fitness:	95.41360544217687	Average fitness:	268.676462585034	Fitness standard deviation:	71.532270211651	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83600	Best fitness:	95.41360544217687	Average fitness:	265.1936054421769	Fitness standard deviation:	67.08759494808535	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83616	Best fitness:	95.41360544217687	Average fitness:	238.81931972789116	Fitness standard deviation:	69.00052327515277	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83632	Best fitness:	95.41360544217687	Average fitness:	272.5521768707483	Fitness standard deviation:	53.69894710707244	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83648	Best fitness:	95.41360544217687	Average fitness:	243.41931972789115	Fitness standard deviation:	71.81989412298472	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83664	Best fitness:	95.41360544217687	Average fitness:	247.39074829931968	Fitness standard deviation:	52.166129131568006	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83680	Best fitness:	95.41360544217687	Average fitness:	261.9736054421769	Fitness standard deviation:	67.867160403427	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83696	Best fitness:	95.41360544217687	Average fitness:	246.19503401360544	Fitness standard deviation:	70.52310044175857	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83712	Best fitness:	95.41360544217687	Average fitness:	238.2250340136055	Fitness standard deviation:	76.76269417058349	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83728	Best fitness:	95.41360544217687	Average fitness:	259.1936054421769	Fitness standard deviation:	66.50696333038046	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83744	Best fitness:	95.41360544217687	Average fitness:	268.3021768707483	Fitness standard deviation:	64.65401539055752	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83760	Best fitness:	95.41360544217687	Average fitness:	240.6736054421769	Fitness standard deviation:	72.89970347914276	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83776	Best fitness:	95.41360544217687	Average fitness:	249.10646258503402	Fitness standard deviation:	62.66201262751311	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83792	Best fitness:	95.41360544217687	Average fitness:	238.77646258503404	Fitness standard deviation:	58.31758729367242	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83808	Best fitness:	95.41360544217687	Average fitness:	238.19503401360544	Fitness standard deviation:	65.93980388759654	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83824	Best fitness:	95.41360544217687	Average fitness:	252.7778911564626	Fitness standard deviation:	57.69396097212481	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83840	Best fitness:	95.41360544217687	Average fitness:	252.78074829931975	Fitness standard deviation:	62.88363290837371	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83856	Best fitness:	95.41360544217687	Average fitness:	256.6221768707483	Fitness standard deviation:	66.21583083418363	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83872	Best fitness:	95.41360544217687	Average fitness:	251.23503401360554	Fitness standard deviation:	67.08616139726887	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83888	Best fitness:	95.41360544217687	Average fitness:	242.64503401360543	Fitness standard deviation:	64.3993033933677	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83904	Best fitness:	95.41360544217687	Average fitness:	242.21931972789116	Fitness standard deviation:	68.67453296201599	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83920	Best fitness:	95.41360544217687	Average fitness:	265.60931972789115	Fitness standard deviation:	59.585544250879074	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83936	Best fitness:	95.41360544217687	Average fitness:	253.19217687074828	Fitness standard deviation:	57.212176436953186	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83952	Best fitness:	95.41360544217687	Average fitness:	257.6236054421769	Fitness standard deviation:	83.21019721409247	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83968	Best fitness:	95.41360544217687	Average fitness:	245.29217687074834	Fitness standard deviation:	72.34562050409444	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	83984	Best fitness:	95.41360544217687	Average fitness:	240.39503401360548	Fitness standard deviation:	55.66806234553276	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	84000	Best fitness:	95.41360544217687	Average fitness:	241.02646258503404	Fitness standard deviation:	67.99650439694736	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	84016	Best fitness:	95.41360544217687	Average fitness:	243.73646258503408	Fitness standard deviation:	60.82882043832813	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	84032	Best fitness:	95.41360544217687	Average fitness:	258.09646258503403	Fitness standard deviation:	81.3726634637436	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
