Generation:	16	Best fitness:	239.87074829931973	Average fitness:	327.80731972789124	Fitness standard deviation:	30.86306995456557	Best genome:	A13	N12	A8	N6	N5	A11	A10	E3	A15	N7	E4	A6	A9	A7	A14	A12	A16	E5	N3	A17	N9	
Generation:	85424	Best fitness:	95.32789115646258	Average fitness:	304.60503401360546	Fitness standard deviation:	57.81178024152065	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85440	Best fitness:	95.32789115646258	Average fitness:	299.7941768707483	Fitness standard deviation:	59.0553802874722	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85456	Best fitness:	95.32789115646258	Average fitness:	299.8667482993198	Fitness standard deviation:	57.073672692514236	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85472	Best fitness:	95.32789115646258	Average fitness:	297.1021768707483	Fitness standard deviation:	56.34343385679924	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85488	Best fitness:	95.32789115646258	Average fitness:	306.3867482993198	Fitness standard deviation:	55.855406450175316	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85504	Best fitness:	95.32789115646258	Average fitness:	302.5764625850341	Fitness standard deviation:	57.030334999928606	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85520	Best fitness:	95.32789115646258	Average fitness:	303.71074829931973	Fitness standard deviation:	50.48792330845072	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85536	Best fitness:	95.32789115646258	Average fitness:	303.43989115646264	Fitness standard deviation:	57.425928536201305	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85552	Best fitness:	95.32789115646258	Average fitness:	309.6621768707484	Fitness standard deviation:	56.948416401268304	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85568	Best fitness:	95.32789115646258	Average fitness:	308.1536054421769	Fitness standard deviation:	62.0828137511929	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85584	Best fitness:	95.32789115646258	Average fitness:	310.2050340136054	Fitness standard deviation:	53.1778699560374	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85600	Best fitness:	95.32789115646258	Average fitness:	301.23189115646267	Fitness standard deviation:	54.695802252092435	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85616	Best fitness:	95.32789115646258	Average fitness:	300.82046258503414	Fitness standard deviation:	59.160571138803135	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85632	Best fitness:	95.32789115646258	Average fitness:	312.3381768707484	Fitness standard deviation:	51.6351320869101	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85648	Best fitness:	95.32789115646258	Average fitness:	299.8227482993198	Fitness standard deviation:	52.529236000302824	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85664	Best fitness:	95.32789115646258	Average fitness:	315.30274829931966	Fitness standard deviation:	47.12114396587864	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85680	Best fitness:	95.32789115646258	Average fitness:	309.42389115646273	Fitness standard deviation:	62.26418389608025	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85696	Best fitness:	95.32789115646258	Average fitness:	307.7501768707484	Fitness standard deviation:	63.53378385632356	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85712	Best fitness:	95.32789115646258	Average fitness:	310.86960544217686	Fitness standard deviation:	48.27010126615541	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85728	Best fitness:	95.32789115646258	Average fitness:	308.6370340136055	Fitness standard deviation:	63.016137794461926	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85744	Best fitness:	95.32789115646258	Average fitness:	314.8141768707482	Fitness standard deviation:	59.86810905069678	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85760	Best fitness:	95.32789115646258	Average fitness:	303.32217687074836	Fitness standard deviation:	55.39179663717253	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85776	Best fitness:	95.32789115646258	Average fitness:	299.29189115646255	Fitness standard deviation:	60.90214561683926	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85792	Best fitness:	95.32789115646258	Average fitness:	308.3507482993198	Fitness standard deviation:	63.85020275486002	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85808	Best fitness:	95.32789115646258	Average fitness:	305.59017687074834	Fitness standard deviation:	59.69891140155415	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85824	Best fitness:	95.32789115646258	Average fitness:	312.55531972789123	Fitness standard deviation:	64.47741650772156	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85840	Best fitness:	95.32789115646258	Average fitness:	322.4130340136055	Fitness standard deviation:	57.26744717372967	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85856	Best fitness:	95.32789115646258	Average fitness:	303.9833197278913	Fitness standard deviation:	53.827940975986486	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85872	Best fitness:	95.32789115646258	Average fitness:	298.45131972789125	Fitness standard deviation:	61.107179828660435	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85888	Best fitness:	95.32789115646258	Average fitness:	304.11131972789116	Fitness standard deviation:	56.40886920855403	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85904	Best fitness:	95.32789115646258	Average fitness:	309.54503401360546	Fitness standard deviation:	51.99437426397245	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85920	Best fitness:	95.32789115646258	Average fitness:	303.17760544217685	Fitness standard deviation:	62.70495050859792	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85936	Best fitness:	95.32789115646258	Average fitness:	306.30503401360556	Fitness standard deviation:	59.087814276027906	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85952	Best fitness:	95.32789115646258	Average fitness:	305.65874829931977	Fitness standard deviation:	60.42237160765768	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85968	Best fitness:	95.32789115646258	Average fitness:	302.4193197278912	Fitness standard deviation:	64.10311667420656	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	85984	Best fitness:	95.32789115646258	Average fitness:	300.46274829931974	Fitness standard deviation:	46.46003787851953	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86000	Best fitness:	95.32789115646258	Average fitness:	321.15074829931984	Fitness standard deviation:	59.679065758404086	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86016	Best fitness:	95.32789115646258	Average fitness:	313.14846258503405	Fitness standard deviation:	55.46705292774978	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86032	Best fitness:	95.32789115646258	Average fitness:	301.7381768707484	Fitness standard deviation:	60.339882978653115	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86048	Best fitness:	95.32789115646258	Average fitness:	302.31989115646263	Fitness standard deviation:	63.36132884609395	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86064	Best fitness:	95.32789115646258	Average fitness:	301.9027482993198	Fitness standard deviation:	52.50562236638694	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86080	Best fitness:	95.32789115646258	Average fitness:	307.4656054421767	Fitness standard deviation:	57.56893314407467	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86096	Best fitness:	95.32789115646258	Average fitness:	311.6301768707483	Fitness standard deviation:	59.83616736880592	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86112	Best fitness:	95.32789115646258	Average fitness:	310.4930340136055	Fitness standard deviation:	57.99542030898928	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86128	Best fitness:	95.32789115646258	Average fitness:	302.53874829931976	Fitness standard deviation:	53.65283594155512	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86144	Best fitness:	95.32789115646258	Average fitness:	300.3696054421769	Fitness standard deviation:	59.528993233789635	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86160	Best fitness:	95.32789115646258	Average fitness:	316.7078911564627	Fitness standard deviation:	67.72937342460652	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86176	Best fitness:	95.32789115646258	Average fitness:	318.0656054421769	Fitness standard deviation:	57.25582909527863	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86192	Best fitness:	95.32789115646258	Average fitness:	308.28846258503404	Fitness standard deviation:	59.21845296795896	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86208	Best fitness:	95.32789115646258	Average fitness:	309.94160544217686	Fitness standard deviation:	65.4274318653101	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86224	Best fitness:	95.32789115646258	Average fitness:	299.91874829931965	Fitness standard deviation:	56.50646585794499	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86240	Best fitness:	95.32789115646258	Average fitness:	318.98389115646256	Fitness standard deviation:	59.432181198061244	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86256	Best fitness:	95.32789115646258	Average fitness:	319.4970340136055	Fitness standard deviation:	55.66789595155784	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86272	Best fitness:	95.32789115646258	Average fitness:	299.9610340136055	Fitness standard deviation:	47.214953826264896	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86288	Best fitness:	95.32789115646258	Average fitness:	305.3627482993198	Fitness standard deviation:	64.47022873499719	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86304	Best fitness:	95.32789115646258	Average fitness:	310.47474829931974	Fitness standard deviation:	56.6110049184569	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86320	Best fitness:	95.32789115646258	Average fitness:	307.5113197278911	Fitness standard deviation:	52.35835924215552	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86336	Best fitness:	95.32789115646258	Average fitness:	305.3296054421769	Fitness standard deviation:	49.7450989599037	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86352	Best fitness:	95.32789115646258	Average fitness:	307.9204625850341	Fitness standard deviation:	59.16276374717532	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86368	Best fitness:	95.32789115646258	Average fitness:	311.4981768707483	Fitness standard deviation:	62.77326558466802	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86384	Best fitness:	95.32789115646258	Average fitness:	303.9918911564626	Fitness standard deviation:	52.44766038166244	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86400	Best fitness:	95.32789115646258	Average fitness:	294.7113197278912	Fitness standard deviation:	58.083103332507065	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86416	Best fitness:	95.32789115646258	Average fitness:	305.54446258503407	Fitness standard deviation:	57.481903051734285	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86432	Best fitness:	95.32789115646258	Average fitness:	311.89817687074833	Fitness standard deviation:	52.95223630127553	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86448	Best fitness:	95.32789115646258	Average fitness:	296.68389115646266	Fitness standard deviation:	58.41953187775752	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86464	Best fitness:	95.32789115646258	Average fitness:	298.30503401360545	Fitness standard deviation:	50.84884362460158	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86480	Best fitness:	95.32789115646258	Average fitness:	304.7793197278912	Fitness standard deviation:	53.04647111692901	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86496	Best fitness:	95.32789115646258	Average fitness:	307.52846258503394	Fitness standard deviation:	58.534173933188946	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86512	Best fitness:	95.32789115646258	Average fitness:	309.5330340136054	Fitness standard deviation:	51.26037087780982	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86528	Best fitness:	95.32789115646258	Average fitness:	300.46960544217694	Fitness standard deviation:	64.6917518535211	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86544	Best fitness:	95.32789115646258	Average fitness:	302.08789115646266	Fitness standard deviation:	52.19278830471129	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86560	Best fitness:	95.32789115646258	Average fitness:	296.10560544217697	Fitness standard deviation:	57.97399650441461	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86576	Best fitness:	95.32789115646258	Average fitness:	305.405605442177	Fitness standard deviation:	52.90933270246761	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86592	Best fitness:	95.32789115646258	Average fitness:	310.6513197278911	Fitness standard deviation:	59.475020155781465	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86608	Best fitness:	95.32789115646258	Average fitness:	306.8141768707483	Fitness standard deviation:	51.39492978725367	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86624	Best fitness:	95.32789115646258	Average fitness:	299.1867482993198	Fitness standard deviation:	72.75468255580473	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86640	Best fitness:	95.32789115646258	Average fitness:	308.7261768707483	Fitness standard deviation:	51.004073598016035	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86656	Best fitness:	95.32789115646258	Average fitness:	301.1930340136055	Fitness standard deviation:	66.24352550018664	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86672	Best fitness:	95.32789115646258	Average fitness:	316.6604625850341	Fitness standard deviation:	62.0133580764529	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86688	Best fitness:	95.32789115646258	Average fitness:	313.67131972789105	Fitness standard deviation:	51.80402458244702	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86704	Best fitness:	95.32789115646258	Average fitness:	322.9307482993198	Fitness standard deviation:	58.3000274442474	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86720	Best fitness:	95.32789115646258	Average fitness:	307.2473197278912	Fitness standard deviation:	54.8824934549874	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86736	Best fitness:	95.32789115646258	Average fitness:	306.21474829931975	Fitness standard deviation:	62.18374876878022	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86752	Best fitness:	95.32789115646258	Average fitness:	298.78903401360543	Fitness standard deviation:	67.13143003307553	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86768	Best fitness:	95.32789115646258	Average fitness:	313.5381768707483	Fitness standard deviation:	58.06076331793464	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86784	Best fitness:	95.32789115646258	Average fitness:	314.9101768707483	Fitness standard deviation:	63.73279933200705	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86800	Best fitness:	95.32789115646258	Average fitness:	307.5741768707483	Fitness standard deviation:	54.04168939186238	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86816	Best fitness:	95.32789115646258	Average fitness:	306.1118911564626	Fitness standard deviation:	52.31684449075066	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86832	Best fitness:	95.32789115646258	Average fitness:	301.99303401360555	Fitness standard deviation:	64.74499581387565	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86848	Best fitness:	95.32789115646258	Average fitness:	299.5810340136056	Fitness standard deviation:	61.48646149572527	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86864	Best fitness:	95.32789115646258	Average fitness:	297.84046258503406	Fitness standard deviation:	56.08444053862544	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86880	Best fitness:	95.32789115646258	Average fitness:	315.8947482993198	Fitness standard deviation:	61.908010852178656	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86896	Best fitness:	95.32789115646258	Average fitness:	314.28731972789114	Fitness standard deviation:	56.58891766891089	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86912	Best fitness:	95.32789115646258	Average fitness:	300.801605442177	Fitness standard deviation:	61.9071832144786	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86928	Best fitness:	95.32789115646258	Average fitness:	307.23417687074834	Fitness standard deviation:	57.059703509319334	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86944	Best fitness:	95.32789115646258	Average fitness:	299.4421768707484	Fitness standard deviation:	59.50367095518441	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86960	Best fitness:	95.32789115646258	Average fitness:	325.7313197278911	Fitness standard deviation:	65.22311413001013	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	86976	Best fitness:	95.32789115646258	Average fitness:	312.59189115646257	Fitness standard deviation:	51.29607489777719	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
