Generation:	16	Best fitness:	216.32789115646258	Average fitness:	325.03017687074833	Fitness standard deviation:	40.929983457068715	Best genome:	A13	N9	A16	N3	A11	A6	A14	N7	E5	A15	E3	A12	A17	N6	A10	A7	N5	A9	E4	N12	A8	
Generation:	78096	Best fitness:	95.58503401360544	Average fitness:	304.9061768707483	Fitness standard deviation:	59.747096812057634	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78112	Best fitness:	95.58503401360544	Average fitness:	300.33703401360543	Fitness standard deviation:	58.85004796072466	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78128	Best fitness:	95.58503401360544	Average fitness:	308.35931972789115	Fitness standard deviation:	54.59087409717743	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78144	Best fitness:	95.58503401360544	Average fitness:	306.44331972789115	Fitness standard deviation:	48.84460322287407	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78160	Best fitness:	95.58503401360544	Average fitness:	319.0958911564626	Fitness standard deviation:	52.979977316040475	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78176	Best fitness:	95.58503401360544	Average fitness:	309.624462585034	Fitness standard deviation:	52.77410617075811	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78192	Best fitness:	95.58503401360544	Average fitness:	303.404462585034	Fitness standard deviation:	73.51038009501981	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78208	Best fitness:	95.58503401360544	Average fitness:	321.00389115646254	Fitness standard deviation:	53.868288535225304	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78224	Best fitness:	95.58503401360544	Average fitness:	304.93989115646264	Fitness standard deviation:	56.567231039079246	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78240	Best fitness:	95.58503401360544	Average fitness:	304.7404625850341	Fitness standard deviation:	59.96006947757068	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78256	Best fitness:	95.58503401360544	Average fitness:	308.60503401360546	Fitness standard deviation:	49.22776692817473	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78272	Best fitness:	95.58503401360544	Average fitness:	303.0547482993198	Fitness standard deviation:	44.56780394053125	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78288	Best fitness:	95.58503401360544	Average fitness:	307.9238911564627	Fitness standard deviation:	54.596273778808495	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78304	Best fitness:	95.58503401360544	Average fitness:	298.0176054421768	Fitness standard deviation:	54.15194677111841	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78320	Best fitness:	95.58503401360544	Average fitness:	304.5753197278912	Fitness standard deviation:	60.68903558573436	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78336	Best fitness:	95.58503401360544	Average fitness:	309.5570340136055	Fitness standard deviation:	56.62388433536231	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78352	Best fitness:	95.58503401360544	Average fitness:	309.6821768707483	Fitness standard deviation:	61.95031346793583	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78368	Best fitness:	95.58503401360544	Average fitness:	311.8153197278911	Fitness standard deviation:	58.51202713554029	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78384	Best fitness:	95.58503401360544	Average fitness:	311.9038911564626	Fitness standard deviation:	56.11694941597504	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78400	Best fitness:	95.58503401360544	Average fitness:	303.7467482993198	Fitness standard deviation:	55.08030459803435	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78416	Best fitness:	95.58503401360544	Average fitness:	307.1627482993197	Fitness standard deviation:	63.450036082394334	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78432	Best fitness:	95.58503401360544	Average fitness:	307.7318911564626	Fitness standard deviation:	53.0951478654796	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78448	Best fitness:	95.58503401360544	Average fitness:	313.6947482993198	Fitness standard deviation:	59.3085426231469	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78464	Best fitness:	95.58503401360544	Average fitness:	311.5118911564626	Fitness standard deviation:	52.24986160630046	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78480	Best fitness:	95.58503401360544	Average fitness:	305.0021768707483	Fitness standard deviation:	53.95008547211932	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78496	Best fitness:	95.58503401360544	Average fitness:	312.35589115646263	Fitness standard deviation:	57.89026057171642	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78512	Best fitness:	95.58503401360544	Average fitness:	323.44446258503405	Fitness standard deviation:	53.93633218406112	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78528	Best fitness:	95.58503401360544	Average fitness:	321.0690340136054	Fitness standard deviation:	52.71124339962675	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78544	Best fitness:	95.58503401360544	Average fitness:	314.6941768707483	Fitness standard deviation:	57.45593994336453	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78560	Best fitness:	95.58503401360544	Average fitness:	311.01646258503405	Fitness standard deviation:	57.08840841633443	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78576	Best fitness:	95.58503401360544	Average fitness:	314.2610340136054	Fitness standard deviation:	55.39227901991764	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78592	Best fitness:	95.58503401360544	Average fitness:	314.87589115646267	Fitness standard deviation:	53.327279595543075	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78608	Best fitness:	95.58503401360544	Average fitness:	303.44789115646273	Fitness standard deviation:	59.255792793547506	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78624	Best fitness:	95.58503401360544	Average fitness:	302.28446258503413	Fitness standard deviation:	49.77405282240282	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78640	Best fitness:	95.58503401360544	Average fitness:	325.7456054421769	Fitness standard deviation:	56.78290599057691	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78656	Best fitness:	95.58503401360544	Average fitness:	306.46217687074824	Fitness standard deviation:	49.56462209343784	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78672	Best fitness:	95.58503401360544	Average fitness:	313.21474829931975	Fitness standard deviation:	53.614436971352255	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78688	Best fitness:	95.58503401360544	Average fitness:	302.86331972789117	Fitness standard deviation:	59.60283784779215	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78704	Best fitness:	95.58503401360544	Average fitness:	310.9936054421769	Fitness standard deviation:	57.09066795323855	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78720	Best fitness:	95.58503401360544	Average fitness:	321.128462585034	Fitness standard deviation:	55.45425310495645	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78736	Best fitness:	95.58503401360544	Average fitness:	307.82903401360545	Fitness standard deviation:	54.7738460484452	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78752	Best fitness:	95.58503401360544	Average fitness:	311.8170340136054	Fitness standard deviation:	64.25158805692459	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78768	Best fitness:	95.58503401360544	Average fitness:	314.38160544217686	Fitness standard deviation:	54.92730769937701	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78784	Best fitness:	95.58503401360544	Average fitness:	314.16160544217684	Fitness standard deviation:	52.29159395199975	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78800	Best fitness:	95.58503401360544	Average fitness:	313.77017687074834	Fitness standard deviation:	51.20478907449249	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78816	Best fitness:	95.58503401360544	Average fitness:	317.20046258503413	Fitness standard deviation:	61.758057284132605	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78832	Best fitness:	95.58503401360544	Average fitness:	309.3107482993198	Fitness standard deviation:	63.92762157315099	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78848	Best fitness:	95.58503401360544	Average fitness:	305.20160544217686	Fitness standard deviation:	56.59505800592378	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78864	Best fitness:	95.58503401360544	Average fitness:	306.21646258503415	Fitness standard deviation:	50.01680509425542	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78880	Best fitness:	95.58503401360544	Average fitness:	309.0907482993197	Fitness standard deviation:	49.53502698050324	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78896	Best fitness:	95.58503401360544	Average fitness:	312.92446258503406	Fitness standard deviation:	55.54525675004636	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78912	Best fitness:	95.58503401360544	Average fitness:	301.26960544217695	Fitness standard deviation:	51.087674286465614	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78928	Best fitness:	95.58503401360544	Average fitness:	318.4318911564627	Fitness standard deviation:	54.970940229491134	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78944	Best fitness:	95.58503401360544	Average fitness:	316.240462585034	Fitness standard deviation:	56.53211632915453	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78960	Best fitness:	95.58503401360544	Average fitness:	310.2347482993198	Fitness standard deviation:	54.596708822090015	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78976	Best fitness:	95.58503401360544	Average fitness:	313.744462585034	Fitness standard deviation:	58.35814493701626	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	78992	Best fitness:	95.58503401360544	Average fitness:	318.88331972789115	Fitness standard deviation:	49.440613614843464	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79008	Best fitness:	95.58503401360544	Average fitness:	315.26446258503404	Fitness standard deviation:	55.56614805319322	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79024	Best fitness:	95.58503401360544	Average fitness:	326.01703401360544	Fitness standard deviation:	52.56227517829082	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79040	Best fitness:	95.58503401360544	Average fitness:	314.3427482993198	Fitness standard deviation:	52.94026737633228	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79056	Best fitness:	95.58503401360544	Average fitness:	310.5456054421769	Fitness standard deviation:	64.5304479033909	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79072	Best fitness:	95.58503401360544	Average fitness:	304.3907482993198	Fitness standard deviation:	53.63038919211718	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79088	Best fitness:	95.58503401360544	Average fitness:	306.58846258503416	Fitness standard deviation:	63.885273098399935	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79104	Best fitness:	95.58503401360544	Average fitness:	323.73017687074827	Fitness standard deviation:	54.558708716540636	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79120	Best fitness:	95.58503401360544	Average fitness:	314.0341768707483	Fitness standard deviation:	59.457952363542645	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79136	Best fitness:	95.58503401360544	Average fitness:	307.80674829931974	Fitness standard deviation:	58.18985606527962	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79152	Best fitness:	95.58503401360544	Average fitness:	308.34617687074837	Fitness standard deviation:	57.798700291862716	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79168	Best fitness:	95.58503401360544	Average fitness:	304.90846258503404	Fitness standard deviation:	56.8160631037759	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79184	Best fitness:	95.58503401360544	Average fitness:	315.66846258503415	Fitness standard deviation:	55.69184246570129	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79200	Best fitness:	95.58503401360544	Average fitness:	306.1541768707484	Fitness standard deviation:	55.06153198903561	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79216	Best fitness:	95.58503401360544	Average fitness:	305.56617687074834	Fitness standard deviation:	50.895691525282714	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79232	Best fitness:	95.58503401360544	Average fitness:	306.71417687074836	Fitness standard deviation:	52.85387487658201	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79248	Best fitness:	95.58503401360544	Average fitness:	305.22960544217693	Fitness standard deviation:	49.56853121545103	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79264	Best fitness:	95.58503401360544	Average fitness:	318.81760544217684	Fitness standard deviation:	58.19048411160418	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79280	Best fitness:	95.58503401360544	Average fitness:	316.6947482993197	Fitness standard deviation:	51.35723126874966	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79296	Best fitness:	95.58503401360544	Average fitness:	310.71817687074827	Fitness standard deviation:	49.31846551066376	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79312	Best fitness:	95.58503401360544	Average fitness:	308.7490340136055	Fitness standard deviation:	61.1711728319202	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79328	Best fitness:	95.58503401360544	Average fitness:	309.1753197278911	Fitness standard deviation:	55.2923464785321	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79344	Best fitness:	95.58503401360544	Average fitness:	301.9513197278912	Fitness standard deviation:	52.65189825521537	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79360	Best fitness:	95.58503401360544	Average fitness:	307.8398911564626	Fitness standard deviation:	52.93595015927556	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79376	Best fitness:	95.58503401360544	Average fitness:	317.23874829931975	Fitness standard deviation:	51.980427286604325	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79392	Best fitness:	95.58503401360544	Average fitness:	300.79074829931983	Fitness standard deviation:	59.659928780051494	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79408	Best fitness:	95.58503401360544	Average fitness:	306.9610340136054	Fitness standard deviation:	57.519270342509515	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79424	Best fitness:	95.58503401360544	Average fitness:	309.4473197278911	Fitness standard deviation:	61.44889994266184	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79440	Best fitness:	95.58503401360544	Average fitness:	305.73531972789124	Fitness standard deviation:	51.98934390344049	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79456	Best fitness:	95.58503401360544	Average fitness:	309.8056054421768	Fitness standard deviation:	53.477234382721115	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79472	Best fitness:	95.58503401360544	Average fitness:	308.26274829931975	Fitness standard deviation:	63.70990658621694	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79488	Best fitness:	95.58503401360544	Average fitness:	301.19131972789125	Fitness standard deviation:	62.49290266053239	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79504	Best fitness:	95.58503401360544	Average fitness:	311.66503401360546	Fitness standard deviation:	58.4448312688198	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79520	Best fitness:	95.58503401360544	Average fitness:	312.5810340136055	Fitness standard deviation:	54.7587495601183	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79536	Best fitness:	95.58503401360544	Average fitness:	302.1027482993198	Fitness standard deviation:	65.23728460420936	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79552	Best fitness:	95.58503401360544	Average fitness:	312.0610340136055	Fitness standard deviation:	54.044045109106165	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79568	Best fitness:	95.58503401360544	Average fitness:	307.84560544217686	Fitness standard deviation:	62.21980408919623	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79584	Best fitness:	95.58503401360544	Average fitness:	316.32903401360545	Fitness standard deviation:	65.64653873338236	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79600	Best fitness:	95.58503401360544	Average fitness:	322.64446258503403	Fitness standard deviation:	63.4581830081344	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79616	Best fitness:	95.58503401360544	Average fitness:	314.65646258503403	Fitness standard deviation:	59.66506659200651	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79632	Best fitness:	95.58503401360544	Average fitness:	314.53874829931976	Fitness standard deviation:	48.286291083621705	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	79648	Best fitness:	95.58503401360544	Average fitness:	307.2770340136055	Fitness standard deviation:	64.55146272611978	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
