Generation:	16	Best fitness:	241.87074829931973	Average fitness:	343.7474625850342	Fitness standard deviation:	33.3963942300876	Best genome:	N12	A6	A14	A12	A15	A17	E4	A16	A13	A11	E3	A7	A9	N6	N7	A10	E5	N5	N3	A8	N9	
Generation:	84480	Best fitness:	114.41360544217687	Average fitness:	345.23660544217694	Fitness standard deviation:	37.82758670465193	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84496	Best fitness:	114.41360544217687	Average fitness:	344.50403401360563	Fitness standard deviation:	41.404624189891194	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84512	Best fitness:	114.41360544217687	Average fitness:	340.1774625850344	Fitness standard deviation:	40.30722044776209	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84528	Best fitness:	114.41360544217687	Average fitness:	338.3041768707485	Fitness standard deviation:	40.464572069091425	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84544	Best fitness:	114.41360544217687	Average fitness:	335.9258911564627	Fitness standard deviation:	42.23181946816686	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84560	Best fitness:	114.41360544217687	Average fitness:	336.18960544217686	Fitness standard deviation:	38.76147776715793	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84576	Best fitness:	114.41360544217687	Average fitness:	343.55960544217714	Fitness standard deviation:	40.1365907452671	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84592	Best fitness:	114.41360544217687	Average fitness:	335.15503401360564	Fitness standard deviation:	41.02872221918173	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84608	Best fitness:	114.41360544217687	Average fitness:	339.43231972789135	Fitness standard deviation:	43.42969618820745	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84624	Best fitness:	114.41360544217687	Average fitness:	343.3197482993202	Fitness standard deviation:	36.28115948662444	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84640	Best fitness:	114.41360544217687	Average fitness:	342.5920340136058	Fitness standard deviation:	39.84553087350997	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84656	Best fitness:	114.41360544217687	Average fitness:	337.2130340136055	Fitness standard deviation:	40.69759797956289	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84672	Best fitness:	114.41360544217687	Average fitness:	342.15317687074827	Fitness standard deviation:	35.31669781146197	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84688	Best fitness:	114.41360544217687	Average fitness:	334.6871768707484	Fitness standard deviation:	36.22957788569322	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84704	Best fitness:	114.41360544217687	Average fitness:	341.3917482993197	Fitness standard deviation:	36.47276131832733	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84720	Best fitness:	114.41360544217687	Average fitness:	344.55574829932	Fitness standard deviation:	38.86707178161935	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84736	Best fitness:	114.41360544217687	Average fitness:	339.059891156463	Fitness standard deviation:	36.430816464154326	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84752	Best fitness:	114.41360544217687	Average fitness:	340.3903197278914	Fitness standard deviation:	40.00456015613363	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84768	Best fitness:	114.41360544217687	Average fitness:	340.9786054421769	Fitness standard deviation:	41.525177259447915	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84784	Best fitness:	114.41360544217687	Average fitness:	341.4696054421768	Fitness standard deviation:	41.68547193114706	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84800	Best fitness:	114.41360544217687	Average fitness:	339.4190340136057	Fitness standard deviation:	41.974345361063065	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84816	Best fitness:	114.41360544217687	Average fitness:	338.53689115646273	Fitness standard deviation:	39.626469156051606	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84832	Best fitness:	114.41360544217687	Average fitness:	341.46803401360563	Fitness standard deviation:	39.440402945068755	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84848	Best fitness:	114.41360544217687	Average fitness:	339.08860544217714	Fitness standard deviation:	43.78766049624819	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84864	Best fitness:	114.41360544217687	Average fitness:	341.5973197278914	Fitness standard deviation:	37.67393810482958	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84880	Best fitness:	114.41360544217687	Average fitness:	342.2374625850342	Fitness standard deviation:	39.10162508001373	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84896	Best fitness:	114.41360544217687	Average fitness:	339.7144625850342	Fitness standard deviation:	39.41940327259339	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84912	Best fitness:	114.41360544217687	Average fitness:	339.1170340136057	Fitness standard deviation:	39.350806703864386	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84928	Best fitness:	114.41360544217687	Average fitness:	342.3781768707486	Fitness standard deviation:	38.31399118241965	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84944	Best fitness:	114.41360544217687	Average fitness:	340.8983197278914	Fitness standard deviation:	41.7580048176028	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84960	Best fitness:	114.41360544217687	Average fitness:	335.84374829931994	Fitness standard deviation:	43.3298147056801	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84976	Best fitness:	114.41360544217687	Average fitness:	340.19817687074834	Fitness standard deviation:	37.6900545361608	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	84992	Best fitness:	114.41360544217687	Average fitness:	344.7656054421771	Fitness standard deviation:	36.98789970478763	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85008	Best fitness:	114.41360544217687	Average fitness:	338.96774829931996	Fitness standard deviation:	40.81738924122154	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85024	Best fitness:	114.41360544217687	Average fitness:	339.88003401360567	Fitness standard deviation:	38.46698589142941	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85040	Best fitness:	114.41360544217687	Average fitness:	335.6977482993198	Fitness standard deviation:	38.64810243751184	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85056	Best fitness:	114.41360544217687	Average fitness:	338.72674829932004	Fitness standard deviation:	38.64387026292733	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85072	Best fitness:	114.41360544217687	Average fitness:	338.76074829931974	Fitness standard deviation:	40.43024840035349	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85088	Best fitness:	114.41360544217687	Average fitness:	336.24346258503414	Fitness standard deviation:	38.569312460206774	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85104	Best fitness:	114.41360544217687	Average fitness:	344.4614625850344	Fitness standard deviation:	39.41231662222625	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85120	Best fitness:	114.41360544217687	Average fitness:	334.99903401360564	Fitness standard deviation:	40.26324449248004	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85136	Best fitness:	114.41360544217687	Average fitness:	344.9150340136057	Fitness standard deviation:	39.189113935127544	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85152	Best fitness:	114.41360544217687	Average fitness:	343.12203401360557	Fitness standard deviation:	43.10258482684191	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85168	Best fitness:	114.41360544217687	Average fitness:	337.1874625850344	Fitness standard deviation:	40.6435187269779	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85184	Best fitness:	114.41360544217687	Average fitness:	338.6930340136054	Fitness standard deviation:	38.86055280836119	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85200	Best fitness:	114.41360544217687	Average fitness:	344.17974829931984	Fitness standard deviation:	38.555011858488164	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85216	Best fitness:	114.41360544217687	Average fitness:	343.03146258503415	Fitness standard deviation:	40.24766251927316	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85232	Best fitness:	114.41360544217687	Average fitness:	339.1234625850342	Fitness standard deviation:	39.26523789458518	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85248	Best fitness:	114.41360544217687	Average fitness:	337.72274829931996	Fitness standard deviation:	39.8904479139494	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85264	Best fitness:	114.41360544217687	Average fitness:	342.1681768707487	Fitness standard deviation:	40.496390687243704	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85280	Best fitness:	114.41360544217687	Average fitness:	339.8791768707485	Fitness standard deviation:	40.39074300871325	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85296	Best fitness:	114.41360544217687	Average fitness:	339.91331972789135	Fitness standard deviation:	38.6779389728004	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85312	Best fitness:	114.41360544217687	Average fitness:	342.3244625850342	Fitness standard deviation:	37.674775035283005	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85328	Best fitness:	114.41360544217687	Average fitness:	338.8787482993201	Fitness standard deviation:	38.568989251967274	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85344	Best fitness:	114.41360544217687	Average fitness:	337.5597482993198	Fitness standard deviation:	40.39895979439802	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85360	Best fitness:	114.41360544217687	Average fitness:	337.18231972789135	Fitness standard deviation:	40.240274738127724	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85376	Best fitness:	114.41360544217687	Average fitness:	342.5437482993199	Fitness standard deviation:	38.98471544524776	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85392	Best fitness:	114.41360544217687	Average fitness:	346.5224625850343	Fitness standard deviation:	39.825142442063054	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85408	Best fitness:	114.41360544217687	Average fitness:	341.7823197278914	Fitness standard deviation:	36.08728359866689	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85424	Best fitness:	114.41360544217687	Average fitness:	341.6094625850342	Fitness standard deviation:	38.796036868658184	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85440	Best fitness:	114.41360544217687	Average fitness:	339.50546258503425	Fitness standard deviation:	41.7332916465148	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85456	Best fitness:	114.41360544217687	Average fitness:	341.70817687074856	Fitness standard deviation:	38.1394563909335	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85472	Best fitness:	114.41360544217687	Average fitness:	340.4744625850342	Fitness standard deviation:	42.826949298357476	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85488	Best fitness:	114.41360544217687	Average fitness:	336.24703401360574	Fitness standard deviation:	39.8336022760397	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85504	Best fitness:	114.41360544217687	Average fitness:	338.11031972789146	Fitness standard deviation:	40.69301155240396	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85520	Best fitness:	114.41360544217687	Average fitness:	341.8407482993197	Fitness standard deviation:	42.74871901649242	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85536	Best fitness:	114.41360544217687	Average fitness:	339.55503401360534	Fitness standard deviation:	38.196267554592836	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85552	Best fitness:	114.41360544217687	Average fitness:	337.76431972789106	Fitness standard deviation:	41.072841907359404	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85568	Best fitness:	114.41360544217687	Average fitness:	338.5157482993198	Fitness standard deviation:	42.90894454468411	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85584	Best fitness:	114.41360544217687	Average fitness:	339.58089115646266	Fitness standard deviation:	43.32183428357896	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85600	Best fitness:	114.41360544217687	Average fitness:	346.71931972789133	Fitness standard deviation:	37.28896296739391	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85616	Best fitness:	114.41360544217687	Average fitness:	339.9863197278914	Fitness standard deviation:	38.32138543973075	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85632	Best fitness:	114.41360544217687	Average fitness:	342.45346258503423	Fitness standard deviation:	38.928016027230655	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85648	Best fitness:	114.41360544217687	Average fitness:	345.11174829932	Fitness standard deviation:	40.38561024570963	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85664	Best fitness:	114.41360544217687	Average fitness:	339.25789115646256	Fitness standard deviation:	43.75648511701916	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85680	Best fitness:	114.41360544217687	Average fitness:	338.9711768707486	Fitness standard deviation:	35.384374388093036	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85696	Best fitness:	114.41360544217687	Average fitness:	338.9430340136055	Fitness standard deviation:	40.076778956275966	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85712	Best fitness:	114.41360544217687	Average fitness:	337.34731972789115	Fitness standard deviation:	34.87436304853203	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85728	Best fitness:	114.41360544217687	Average fitness:	336.5547482993199	Fitness standard deviation:	39.57759319078802	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85744	Best fitness:	114.41360544217687	Average fitness:	340.2058911564629	Fitness standard deviation:	39.33923675737826	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85760	Best fitness:	114.41360544217687	Average fitness:	343.3977482993198	Fitness standard deviation:	38.74044279218674	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85776	Best fitness:	114.41360544217687	Average fitness:	342.5178911564627	Fitness standard deviation:	37.729153535835025	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85792	Best fitness:	114.41360544217687	Average fitness:	339.30789115646274	Fitness standard deviation:	43.06854328170578	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85808	Best fitness:	114.41360544217687	Average fitness:	336.658605442177	Fitness standard deviation:	42.66731353609875	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85824	Best fitness:	114.41360544217687	Average fitness:	339.72431972789127	Fitness standard deviation:	40.54170792063957	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85840	Best fitness:	114.41360544217687	Average fitness:	342.1536054421769	Fitness standard deviation:	40.91629663853077	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85856	Best fitness:	114.41360544217687	Average fitness:	350.0891768707485	Fitness standard deviation:	39.53447928358852	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85872	Best fitness:	114.41360544217687	Average fitness:	342.7058911564629	Fitness standard deviation:	40.23954392872559	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85888	Best fitness:	114.41360544217687	Average fitness:	338.78774829931984	Fitness standard deviation:	39.95397909712971	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85904	Best fitness:	114.41360544217687	Average fitness:	340.50746258503403	Fitness standard deviation:	39.86471360535197	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85920	Best fitness:	114.41360544217687	Average fitness:	339.4194625850342	Fitness standard deviation:	39.69215110788818	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85936	Best fitness:	114.41360544217687	Average fitness:	336.0904625850342	Fitness standard deviation:	38.242515115605904	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85952	Best fitness:	114.41360544217687	Average fitness:	341.2073197278914	Fitness standard deviation:	39.925661142085715	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85968	Best fitness:	114.41360544217687	Average fitness:	337.49103401360554	Fitness standard deviation:	39.61214414797563	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	85984	Best fitness:	114.41360544217687	Average fitness:	339.20889115646264	Fitness standard deviation:	39.506782551499036	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	86000	Best fitness:	114.41360544217687	Average fitness:	340.73060544217697	Fitness standard deviation:	39.106066401101344	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	86016	Best fitness:	114.41360544217687	Average fitness:	339.9541768707485	Fitness standard deviation:	40.546643270310256	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
