Generation:	16	Best fitness:	214.29931972789115	Average fitness:	341.9753197278914	Fitness standard deviation:	36.91218740608637	Best genome:	N9	A13	A12	E4	E3	A16	E5	A15	N7	A6	A14	A17	A11	N6	N12	A8	A10	N5	N3	A9	A7	
Generation:	79376	Best fitness:	95.8421768707483	Average fitness:	339.54203401360564	Fitness standard deviation:	40.77075192125465	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79392	Best fitness:	95.8421768707483	Average fitness:	338.72774829931967	Fitness standard deviation:	39.71266271066986	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79408	Best fitness:	95.8421768707483	Average fitness:	340.3667482993201	Fitness standard deviation:	40.65854119069082	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79424	Best fitness:	95.8421768707483	Average fitness:	337.8370340136056	Fitness standard deviation:	41.148543333257614	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79440	Best fitness:	95.8421768707483	Average fitness:	337.22246258503407	Fitness standard deviation:	42.01092126131596	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79456	Best fitness:	95.8421768707483	Average fitness:	336.9171768707482	Fitness standard deviation:	39.13220652154561	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79472	Best fitness:	95.8421768707483	Average fitness:	336.8711768707484	Fitness standard deviation:	39.183415116915086	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79488	Best fitness:	95.8421768707483	Average fitness:	339.0323197278912	Fitness standard deviation:	36.884215372609745	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79504	Best fitness:	95.8421768707483	Average fitness:	337.58917687074836	Fitness standard deviation:	37.624471454420316	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79520	Best fitness:	95.8421768707483	Average fitness:	334.9670340136056	Fitness standard deviation:	38.40545223941889	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79536	Best fitness:	95.8421768707483	Average fitness:	340.09574829931984	Fitness standard deviation:	40.82134515052095	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79552	Best fitness:	95.8421768707483	Average fitness:	339.4646054421769	Fitness standard deviation:	41.63471578122845	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79568	Best fitness:	95.8421768707483	Average fitness:	339.49017687074826	Fitness standard deviation:	44.87497241292994	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79584	Best fitness:	95.8421768707483	Average fitness:	338.4914625850344	Fitness standard deviation:	43.03672119154023	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79600	Best fitness:	95.8421768707483	Average fitness:	338.33774829931986	Fitness standard deviation:	42.97624931142261	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79616	Best fitness:	95.8421768707483	Average fitness:	337.6010340136056	Fitness standard deviation:	40.69227150610458	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79632	Best fitness:	95.8421768707483	Average fitness:	340.1588911564628	Fitness standard deviation:	43.57282862176886	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79648	Best fitness:	95.8421768707483	Average fitness:	338.3458911564627	Fitness standard deviation:	41.57751936823946	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79664	Best fitness:	95.8421768707483	Average fitness:	345.0383197278914	Fitness standard deviation:	38.24673225230611	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79680	Best fitness:	95.8421768707483	Average fitness:	341.02546258503395	Fitness standard deviation:	39.28339840212922	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79696	Best fitness:	95.8421768707483	Average fitness:	339.57431972789135	Fitness standard deviation:	42.72292186345663	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79712	Best fitness:	95.8421768707483	Average fitness:	338.60546258503405	Fitness standard deviation:	42.39741976915145	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79728	Best fitness:	95.8421768707483	Average fitness:	337.7494625850341	Fitness standard deviation:	39.820346609004105	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79744	Best fitness:	95.8421768707483	Average fitness:	340.8936054421771	Fitness standard deviation:	41.59473602880685	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79760	Best fitness:	95.8421768707483	Average fitness:	339.3844625850342	Fitness standard deviation:	41.21173589141416	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79776	Best fitness:	95.8421768707483	Average fitness:	343.0187482993199	Fitness standard deviation:	42.08991927009678	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79792	Best fitness:	95.8421768707483	Average fitness:	338.96760544217693	Fitness standard deviation:	42.25772759085441	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79808	Best fitness:	95.8421768707483	Average fitness:	339.0177482993199	Fitness standard deviation:	42.06988921729058	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79824	Best fitness:	95.8421768707483	Average fitness:	338.2283197278914	Fitness standard deviation:	42.047686434692274	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79840	Best fitness:	95.8421768707483	Average fitness:	339.56331972789116	Fitness standard deviation:	39.646815271126854	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79856	Best fitness:	95.8421768707483	Average fitness:	336.98774829931995	Fitness standard deviation:	44.7696458390171	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79872	Best fitness:	95.8421768707483	Average fitness:	340.63517687074864	Fitness standard deviation:	37.38876514627443	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79888	Best fitness:	95.8421768707483	Average fitness:	337.43431972789136	Fitness standard deviation:	41.324323018764424	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79904	Best fitness:	95.8421768707483	Average fitness:	337.09317687074855	Fitness standard deviation:	41.42382543036935	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79920	Best fitness:	95.8421768707483	Average fitness:	338.22503401360564	Fitness standard deviation:	43.263178197574675	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79936	Best fitness:	95.8421768707483	Average fitness:	338.41903401360577	Fitness standard deviation:	41.848249410147105	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79952	Best fitness:	95.8421768707483	Average fitness:	340.81803401360565	Fitness standard deviation:	43.962352455811306	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79968	Best fitness:	95.8421768707483	Average fitness:	337.89303401360564	Fitness standard deviation:	38.93335510948975	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	79984	Best fitness:	95.8421768707483	Average fitness:	340.85874829932	Fitness standard deviation:	40.40308387502425	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80000	Best fitness:	95.8421768707483	Average fitness:	336.8450340136057	Fitness standard deviation:	39.82069885301935	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80016	Best fitness:	95.8421768707483	Average fitness:	340.1506054421768	Fitness standard deviation:	43.80515450962643	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80032	Best fitness:	95.8421768707483	Average fitness:	336.3538911564626	Fitness standard deviation:	37.63620111281267	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80048	Best fitness:	95.8421768707483	Average fitness:	337.9741768707484	Fitness standard deviation:	42.87181915945271	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80064	Best fitness:	95.8421768707483	Average fitness:	341.23774829931995	Fitness standard deviation:	38.23850758097664	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80080	Best fitness:	95.8421768707483	Average fitness:	339.77217687074847	Fitness standard deviation:	41.58248196202878	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80096	Best fitness:	95.8421768707483	Average fitness:	338.30631972789143	Fitness standard deviation:	41.383420371112955	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80112	Best fitness:	95.8421768707483	Average fitness:	338.20189115646275	Fitness standard deviation:	36.57046808894984	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80128	Best fitness:	95.8421768707483	Average fitness:	339.56089115646296	Fitness standard deviation:	46.51652083937489	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80144	Best fitness:	95.8421768707483	Average fitness:	340.81474829932006	Fitness standard deviation:	41.5043278628499	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80160	Best fitness:	95.8421768707483	Average fitness:	337.447605442177	Fitness standard deviation:	38.313203818750814	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80176	Best fitness:	95.8421768707483	Average fitness:	335.39646258503404	Fitness standard deviation:	43.725197424321806	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80192	Best fitness:	95.8421768707483	Average fitness:	341.067605442177	Fitness standard deviation:	45.35604946173675	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80208	Best fitness:	95.8421768707483	Average fitness:	339.2817482993198	Fitness standard deviation:	44.31283277322444	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80224	Best fitness:	95.8421768707483	Average fitness:	336.30303401360544	Fitness standard deviation:	42.218085524899806	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80240	Best fitness:	95.8421768707483	Average fitness:	343.87731972789123	Fitness standard deviation:	36.14576337383886	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80256	Best fitness:	95.8421768707483	Average fitness:	342.0544625850344	Fitness standard deviation:	37.12250909777362	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80272	Best fitness:	95.8421768707483	Average fitness:	338.8633197278912	Fitness standard deviation:	40.8168813855348	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80288	Best fitness:	95.8421768707483	Average fitness:	340.3861768707486	Fitness standard deviation:	41.99955761088685	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80304	Best fitness:	95.8421768707483	Average fitness:	341.1514625850341	Fitness standard deviation:	41.26519326260329	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80320	Best fitness:	95.8421768707483	Average fitness:	337.18031972789123	Fitness standard deviation:	41.96871719118265	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80336	Best fitness:	95.8421768707483	Average fitness:	339.5353197278914	Fitness standard deviation:	41.22354550496596	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80352	Best fitness:	95.8421768707483	Average fitness:	336.0198911564627	Fitness standard deviation:	43.75391473191109	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80368	Best fitness:	95.8421768707483	Average fitness:	341.62989115646275	Fitness standard deviation:	39.93556396834014	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80384	Best fitness:	95.8421768707483	Average fitness:	343.96746258503435	Fitness standard deviation:	43.08982537013317	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80400	Best fitness:	95.8421768707483	Average fitness:	339.3423197278913	Fitness standard deviation:	42.576227629550104	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80416	Best fitness:	95.8421768707483	Average fitness:	344.3273197278912	Fitness standard deviation:	39.97505221601931	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80432	Best fitness:	95.8421768707483	Average fitness:	338.65746258503395	Fitness standard deviation:	45.12280946144507	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80448	Best fitness:	95.8421768707483	Average fitness:	338.6511768707486	Fitness standard deviation:	42.735779549387864	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80464	Best fitness:	95.8421768707483	Average fitness:	339.4884625850342	Fitness standard deviation:	41.20173877448398	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80480	Best fitness:	95.8421768707483	Average fitness:	340.7843197278913	Fitness standard deviation:	42.49320900726013	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80496	Best fitness:	95.8421768707483	Average fitness:	336.43017687074826	Fitness standard deviation:	39.295129714320915	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80512	Best fitness:	95.8421768707483	Average fitness:	334.81189115646265	Fitness standard deviation:	41.67156762208056	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80528	Best fitness:	95.8421768707483	Average fitness:	339.3573197278914	Fitness standard deviation:	41.94723740362311	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80544	Best fitness:	95.8421768707483	Average fitness:	341.54217687074845	Fitness standard deviation:	37.895336636260545	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80560	Best fitness:	95.8421768707483	Average fitness:	339.16003401360547	Fitness standard deviation:	43.646990399320416	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80576	Best fitness:	95.8421768707483	Average fitness:	339.1103197278912	Fitness standard deviation:	41.69993360514463	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80592	Best fitness:	95.8421768707483	Average fitness:	334.7073197278914	Fitness standard deviation:	38.01592750628696	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80608	Best fitness:	95.8421768707483	Average fitness:	339.80589115646274	Fitness standard deviation:	40.864927401259436	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80624	Best fitness:	95.8421768707483	Average fitness:	338.56346258503436	Fitness standard deviation:	43.271628872573245	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80640	Best fitness:	95.8421768707483	Average fitness:	342.2987482993199	Fitness standard deviation:	41.58088973928052	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80656	Best fitness:	95.8421768707483	Average fitness:	339.00074829932	Fitness standard deviation:	42.40953519563972	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80672	Best fitness:	95.8421768707483	Average fitness:	341.0753197278915	Fitness standard deviation:	38.71517157025506	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80688	Best fitness:	95.8421768707483	Average fitness:	342.13103401360553	Fitness standard deviation:	39.13500878460907	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80704	Best fitness:	95.8421768707483	Average fitness:	340.2434625850343	Fitness standard deviation:	44.99108730762627	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80720	Best fitness:	95.8421768707483	Average fitness:	345.28846258503404	Fitness standard deviation:	40.82455829122306	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80736	Best fitness:	95.8421768707483	Average fitness:	338.1758911564624	Fitness standard deviation:	40.81306011060476	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80752	Best fitness:	95.8421768707483	Average fitness:	337.688605442177	Fitness standard deviation:	45.79966726886535	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80768	Best fitness:	95.8421768707483	Average fitness:	339.33889115646286	Fitness standard deviation:	40.25681351152921	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80784	Best fitness:	95.8421768707483	Average fitness:	335.1644625850342	Fitness standard deviation:	41.53265242712838	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80800	Best fitness:	95.8421768707483	Average fitness:	337.1558911564628	Fitness standard deviation:	40.54771731263434	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80816	Best fitness:	95.8421768707483	Average fitness:	337.07017687074847	Fitness standard deviation:	38.00575423242526	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80832	Best fitness:	95.8421768707483	Average fitness:	341.75717687074854	Fitness standard deviation:	41.75580237694943	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80848	Best fitness:	95.8421768707483	Average fitness:	337.0038911564628	Fitness standard deviation:	36.851760674577356	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80864	Best fitness:	95.8421768707483	Average fitness:	339.8310340136055	Fitness standard deviation:	40.62454649442318	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80880	Best fitness:	95.8421768707483	Average fitness:	338.6548911564629	Fitness standard deviation:	39.720769018338046	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80896	Best fitness:	95.8421768707483	Average fitness:	341.4863197278912	Fitness standard deviation:	37.46493084532385	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80912	Best fitness:	95.8421768707483	Average fitness:	340.05331972789116	Fitness standard deviation:	38.53728952586053	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80928	Best fitness:	95.8421768707483	Average fitness:	340.3654625850343	Fitness standard deviation:	41.00348661904699	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	80944	Best fitness:	95.8421768707483	Average fitness:	338.27374829931983	Fitness standard deviation:	40.719433799589886	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
