Generation:	16	Best fitness:	240.6421768707483	Average fitness:	338.2130340136054	Fitness standard deviation:	39.36162245287214	Best genome:	A9	N5	N3	A11	E3	A10	N7	E5	N6	N12	A8	A14	N9	A6	A12	A15	A17	A7	E4	A13	A16	
Generation:	95808	Best fitness:	95.75646258503401	Average fitness:	314.317605442177	Fitness standard deviation:	57.69393043024367	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95824	Best fitness:	95.75646258503401	Average fitness:	315.29360544217684	Fitness standard deviation:	50.160160140355636	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95840	Best fitness:	95.75646258503401	Average fitness:	309.66503401360546	Fitness standard deviation:	62.18414497051709	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95856	Best fitness:	95.75646258503401	Average fitness:	307.504462585034	Fitness standard deviation:	52.65376617031651	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95872	Best fitness:	95.75646258503401	Average fitness:	306.0696054421769	Fitness standard deviation:	52.994237641310335	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95888	Best fitness:	95.75646258503401	Average fitness:	299.8638911564625	Fitness standard deviation:	61.13357220822922	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95904	Best fitness:	95.75646258503401	Average fitness:	315.5341768707483	Fitness standard deviation:	47.55157072965249	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95920	Best fitness:	95.75646258503401	Average fitness:	310.80331972789116	Fitness standard deviation:	48.07919750764973	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95936	Best fitness:	95.75646258503401	Average fitness:	307.7707482993198	Fitness standard deviation:	55.968167118570584	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95952	Best fitness:	95.75646258503401	Average fitness:	308.45646258503405	Fitness standard deviation:	55.05602704777848	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95968	Best fitness:	95.75646258503401	Average fitness:	323.93531972789117	Fitness standard deviation:	49.415088106482514	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	95984	Best fitness:	95.75646258503401	Average fitness:	310.03703401360553	Fitness standard deviation:	53.815336161767874	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96000	Best fitness:	95.75646258503401	Average fitness:	309.975319727891	Fitness standard deviation:	65.68031534638062	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96016	Best fitness:	95.75646258503401	Average fitness:	316.1598911564626	Fitness standard deviation:	60.927987641483924	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96032	Best fitness:	95.75646258503401	Average fitness:	300.53189115646256	Fitness standard deviation:	64.83389892105922	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96048	Best fitness:	95.75646258503401	Average fitness:	299.17189115646266	Fitness standard deviation:	56.60619111160249	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96064	Best fitness:	95.75646258503401	Average fitness:	315.27531972789126	Fitness standard deviation:	50.254697369235735	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96080	Best fitness:	95.75646258503401	Average fitness:	312.2330340136054	Fitness standard deviation:	58.10422737509848	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96096	Best fitness:	95.75646258503401	Average fitness:	308.79874829931975	Fitness standard deviation:	58.6087160029138	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96112	Best fitness:	95.75646258503401	Average fitness:	305.29989115646254	Fitness standard deviation:	62.35556777326729	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96128	Best fitness:	95.75646258503401	Average fitness:	322.38389115646265	Fitness standard deviation:	51.850160241422834	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96144	Best fitness:	95.75646258503401	Average fitness:	316.0210340136054	Fitness standard deviation:	60.445143775499595	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96160	Best fitness:	95.75646258503401	Average fitness:	310.91246258503395	Fitness standard deviation:	44.888569231748406	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96176	Best fitness:	95.75646258503401	Average fitness:	315.1598911564626	Fitness standard deviation:	48.396356293946475	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96192	Best fitness:	95.75646258503401	Average fitness:	308.94846258503395	Fitness standard deviation:	62.187840018801765	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96208	Best fitness:	95.75646258503401	Average fitness:	304.2467482993196	Fitness standard deviation:	58.774226021345136	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96224	Best fitness:	95.75646258503401	Average fitness:	306.0193197278911	Fitness standard deviation:	54.20181787748903	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96240	Best fitness:	95.75646258503401	Average fitness:	305.5421768707484	Fitness standard deviation:	59.937539802289365	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96256	Best fitness:	95.75646258503401	Average fitness:	313.3244625850339	Fitness standard deviation:	55.919493921974976	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96272	Best fitness:	95.75646258503401	Average fitness:	302.89646258503404	Fitness standard deviation:	61.22870455288508	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96288	Best fitness:	95.75646258503401	Average fitness:	305.2918911564625	Fitness standard deviation:	57.03336819506165	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96304	Best fitness:	95.75646258503401	Average fitness:	314.0421768707482	Fitness standard deviation:	59.61365190858174	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96320	Best fitness:	95.75646258503401	Average fitness:	307.0850340136054	Fitness standard deviation:	47.737556429687004	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96336	Best fitness:	95.75646258503401	Average fitness:	305.41874829931976	Fitness standard deviation:	57.54587981563148	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96352	Best fitness:	95.75646258503401	Average fitness:	317.6141768707482	Fitness standard deviation:	54.35466943574754	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96368	Best fitness:	95.75646258503401	Average fitness:	312.91246258503406	Fitness standard deviation:	58.95249258824726	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96384	Best fitness:	95.75646258503401	Average fitness:	312.8221768707483	Fitness standard deviation:	60.83693621611189	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96400	Best fitness:	95.75646258503401	Average fitness:	312.05703401360546	Fitness standard deviation:	64.95598892814006	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96416	Best fitness:	95.75646258503401	Average fitness:	307.37589115646256	Fitness standard deviation:	52.554977065615276	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96432	Best fitness:	95.75646258503401	Average fitness:	313.9067482993197	Fitness standard deviation:	61.87368853213317	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96448	Best fitness:	95.75646258503401	Average fitness:	311.83531972789115	Fitness standard deviation:	62.02443509535543	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96464	Best fitness:	95.75646258503401	Average fitness:	309.92846258503397	Fitness standard deviation:	47.815748576367255	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96480	Best fitness:	95.75646258503401	Average fitness:	312.17589115646274	Fitness standard deviation:	57.017246066968404	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96496	Best fitness:	95.75646258503401	Average fitness:	311.7370340136054	Fitness standard deviation:	55.39237594043545	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96512	Best fitness:	95.75646258503401	Average fitness:	315.81989115646263	Fitness standard deviation:	58.0377248995014	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96528	Best fitness:	95.75646258503401	Average fitness:	314.02617687074826	Fitness standard deviation:	53.75909351762486	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96544	Best fitness:	95.75646258503401	Average fitness:	312.40560544217686	Fitness standard deviation:	57.30229928499326	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96560	Best fitness:	95.75646258503401	Average fitness:	319.3416054421768	Fitness standard deviation:	59.695529861018535	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96576	Best fitness:	95.75646258503401	Average fitness:	320.38846258503395	Fitness standard deviation:	52.84222666445031	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96592	Best fitness:	95.75646258503401	Average fitness:	305.6330340136054	Fitness standard deviation:	49.6937272565971	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96608	Best fitness:	95.75646258503401	Average fitness:	309.4867482993197	Fitness standard deviation:	60.223693800865526	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96624	Best fitness:	95.75646258503401	Average fitness:	316.73246258503406	Fitness standard deviation:	52.604681830903715	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96640	Best fitness:	95.75646258503401	Average fitness:	313.56331972789116	Fitness standard deviation:	64.86112298926508	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96656	Best fitness:	95.75646258503401	Average fitness:	304.9147482993196	Fitness standard deviation:	56.82124673329978	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96672	Best fitness:	95.75646258503401	Average fitness:	316.53646258503403	Fitness standard deviation:	48.38801377976802	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96688	Best fitness:	95.75646258503401	Average fitness:	316.46789115646254	Fitness standard deviation:	54.791416950363406	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96704	Best fitness:	95.75646258503401	Average fitness:	308.7113197278911	Fitness standard deviation:	50.02856493105939	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96720	Best fitness:	95.75646258503401	Average fitness:	301.188462585034	Fitness standard deviation:	50.39980454772597	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96736	Best fitness:	95.75646258503401	Average fitness:	313.0438911564626	Fitness standard deviation:	57.902921546255655	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96752	Best fitness:	95.75646258503401	Average fitness:	307.7718911564627	Fitness standard deviation:	54.76087422268433	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96768	Best fitness:	95.75646258503401	Average fitness:	309.0056054421769	Fitness standard deviation:	52.52715279641529	Best genome:	A9	N3	E4	N5	A11	E3	N6	N7	A6	A12	A7	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	
Generation:	96784	Best fitness:	95.67074829931973	Average fitness:	316.68960544217697	Fitness standard deviation:	58.19519150063791	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96800	Best fitness:	95.67074829931973	Average fitness:	314.2438911564626	Fitness standard deviation:	52.67455766907448	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96816	Best fitness:	95.67074829931973	Average fitness:	300.8850340136055	Fitness standard deviation:	62.723574775781564	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96832	Best fitness:	95.67074829931973	Average fitness:	307.0113197278912	Fitness standard deviation:	55.050388744294615	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96848	Best fitness:	95.67074829931973	Average fitness:	313.2718911564626	Fitness standard deviation:	54.90107346930142	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96864	Best fitness:	95.67074829931973	Average fitness:	321.52617687074843	Fitness standard deviation:	53.277035650207395	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96880	Best fitness:	95.67074829931973	Average fitness:	325.4741768707483	Fitness standard deviation:	60.15829585080905	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96896	Best fitness:	95.67074829931973	Average fitness:	303.57874829931984	Fitness standard deviation:	51.4703783374873	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96912	Best fitness:	95.67074829931973	Average fitness:	308.8267482993197	Fitness standard deviation:	44.406149678914105	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96928	Best fitness:	95.67074829931973	Average fitness:	312.04960544217687	Fitness standard deviation:	58.23587555759065	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96944	Best fitness:	95.67074829931973	Average fitness:	309.6970340136055	Fitness standard deviation:	52.47244994221992	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96960	Best fitness:	95.67074829931973	Average fitness:	298.892462585034	Fitness standard deviation:	65.56626199626807	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96976	Best fitness:	95.67074829931973	Average fitness:	301.7913197278911	Fitness standard deviation:	55.92804802966186	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	96992	Best fitness:	95.67074829931973	Average fitness:	308.7804625850341	Fitness standard deviation:	56.194719589248656	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97008	Best fitness:	95.67074829931973	Average fitness:	308.3558911564627	Fitness standard deviation:	56.37129954079794	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97024	Best fitness:	95.67074829931973	Average fitness:	306.1347482993198	Fitness standard deviation:	55.74001239281366	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97040	Best fitness:	95.67074829931973	Average fitness:	306.2227482993198	Fitness standard deviation:	59.018290195774505	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97056	Best fitness:	95.67074829931973	Average fitness:	319.32331972789126	Fitness standard deviation:	57.140009174743724	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97072	Best fitness:	95.67074829931973	Average fitness:	305.8324625850341	Fitness standard deviation:	56.86144638702475	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97088	Best fitness:	95.67074829931973	Average fitness:	319.54960544217687	Fitness standard deviation:	54.461279279270464	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97104	Best fitness:	95.67074829931973	Average fitness:	318.32046258503414	Fitness standard deviation:	65.12363721728205	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97120	Best fitness:	95.67074829931973	Average fitness:	320.06903401360546	Fitness standard deviation:	55.577134752209986	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97136	Best fitness:	95.67074829931973	Average fitness:	315.58217687074836	Fitness standard deviation:	50.46886265767422	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97152	Best fitness:	95.67074829931973	Average fitness:	314.2238911564626	Fitness standard deviation:	58.684015766211665	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97168	Best fitness:	95.67074829931973	Average fitness:	318.5736054421769	Fitness standard deviation:	60.5538885655427	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97184	Best fitness:	95.67074829931973	Average fitness:	307.63589115646266	Fitness standard deviation:	57.36198422264683	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97200	Best fitness:	95.67074829931973	Average fitness:	305.8433197278912	Fitness standard deviation:	58.323972306699524	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97216	Best fitness:	95.67074829931973	Average fitness:	303.5147482993198	Fitness standard deviation:	48.91004895202821	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97232	Best fitness:	95.67074829931973	Average fitness:	309.04560544217685	Fitness standard deviation:	51.97568022819589	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97248	Best fitness:	95.67074829931973	Average fitness:	318.248462585034	Fitness standard deviation:	57.00823693868407	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97264	Best fitness:	95.67074829931973	Average fitness:	307.59474829931975	Fitness standard deviation:	52.88226819365942	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97280	Best fitness:	95.67074829931973	Average fitness:	324.66331972789123	Fitness standard deviation:	60.55130496175478	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97296	Best fitness:	95.67074829931973	Average fitness:	318.08103401360546	Fitness standard deviation:	59.79957484252659	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97312	Best fitness:	95.67074829931973	Average fitness:	313.4810340136055	Fitness standard deviation:	49.546814394601206	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97328	Best fitness:	95.67074829931973	Average fitness:	310.26103401360547	Fitness standard deviation:	57.071159766218386	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97344	Best fitness:	95.67074829931973	Average fitness:	310.25817687074834	Fitness standard deviation:	50.673468051912174	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
Generation:	97360	Best fitness:	95.67074829931973	Average fitness:	304.541605442177	Fitness standard deviation:	57.60997001015908	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A14	A10	N12	A8	A13	N9	A16	E5	A15	A17	N5	A7	A12	
