Generation:	16	Best fitness:	254.556462585034	Average fitness:	325.09360544217685	Fitness standard deviation:	42.33941724990112	Best genome:	A16	N3	E4	A9	A6	A10	A7	A17	A8	N9	A11	N7	N6	E3	N5	A15	A14	A12	A13	N12	E5	
Generation:	76784	Best fitness:	95.75646258503401	Average fitness:	253.86360544217683	Fitness standard deviation:	61.66188772620559	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76800	Best fitness:	95.75646258503401	Average fitness:	261.99217687074827	Fitness standard deviation:	75.70317054530969	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76816	Best fitness:	95.75646258503401	Average fitness:	238.576462585034	Fitness standard deviation:	60.32028399489255	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76832	Best fitness:	95.75646258503401	Average fitness:	258.3321768707483	Fitness standard deviation:	69.77161417724231	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76848	Best fitness:	95.75646258503401	Average fitness:	248.1650340136054	Fitness standard deviation:	77.24751213218615	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76864	Best fitness:	95.75646258503401	Average fitness:	251.51931972789117	Fitness standard deviation:	66.349666255716	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76880	Best fitness:	95.75646258503401	Average fitness:	247.83503401360548	Fitness standard deviation:	75.12901060638212	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76896	Best fitness:	95.75646258503401	Average fitness:	237.86931972789117	Fitness standard deviation:	72.20956433626125	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76912	Best fitness:	95.75646258503401	Average fitness:	244.43503401360545	Fitness standard deviation:	51.56332653017204	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76928	Best fitness:	95.75646258503401	Average fitness:	262.626462585034	Fitness standard deviation:	67.93974069207303	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76944	Best fitness:	95.75646258503401	Average fitness:	249.55931972789116	Fitness standard deviation:	64.35015684296569	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76960	Best fitness:	95.75646258503401	Average fitness:	242.14074829931968	Fitness standard deviation:	55.7388161931364	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76976	Best fitness:	95.75646258503401	Average fitness:	243.5007482993197	Fitness standard deviation:	59.90078291539728	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	76992	Best fitness:	95.75646258503401	Average fitness:	252.76931972789112	Fitness standard deviation:	62.176831090767216	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77008	Best fitness:	95.75646258503401	Average fitness:	232.45217687074827	Fitness standard deviation:	50.20049050496195	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77024	Best fitness:	95.75646258503401	Average fitness:	264.1236054421769	Fitness standard deviation:	69.63957722679346	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77040	Best fitness:	95.75646258503401	Average fitness:	259.74503401360545	Fitness standard deviation:	69.74162953212321	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77056	Best fitness:	95.75646258503401	Average fitness:	241.226462585034	Fitness standard deviation:	55.58585892333497	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77072	Best fitness:	95.75646258503401	Average fitness:	252.27646258503404	Fitness standard deviation:	51.48812710376114	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77088	Best fitness:	95.75646258503401	Average fitness:	241.02931972789116	Fitness standard deviation:	55.578932636937395	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77104	Best fitness:	95.75646258503401	Average fitness:	245.2721768707483	Fitness standard deviation:	63.636345329841	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77120	Best fitness:	95.75646258503401	Average fitness:	239.29074829931974	Fitness standard deviation:	69.00029937823251	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77136	Best fitness:	95.75646258503401	Average fitness:	256.81646258503395	Fitness standard deviation:	55.72064791512778	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77152	Best fitness:	95.75646258503401	Average fitness:	257.0536054421769	Fitness standard deviation:	68.93737850471283	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77168	Best fitness:	95.75646258503401	Average fitness:	254.00789115646253	Fitness standard deviation:	49.20328726366786	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77184	Best fitness:	95.75646258503401	Average fitness:	254.5536054421769	Fitness standard deviation:	65.14345043589476	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77200	Best fitness:	95.75646258503401	Average fitness:	257.74074829931976	Fitness standard deviation:	52.98823548675687	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77216	Best fitness:	95.75646258503401	Average fitness:	246.1807482993197	Fitness standard deviation:	65.56868918958818	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77232	Best fitness:	95.75646258503401	Average fitness:	255.46646258503407	Fitness standard deviation:	60.12342901337656	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77248	Best fitness:	95.75646258503401	Average fitness:	243.58074829931974	Fitness standard deviation:	62.64662557487328	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77264	Best fitness:	95.75646258503401	Average fitness:	254.35074829931978	Fitness standard deviation:	58.69712825433731	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77280	Best fitness:	95.75646258503401	Average fitness:	250.2236054421769	Fitness standard deviation:	60.64311746536755	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77296	Best fitness:	95.75646258503401	Average fitness:	245.63931972789115	Fitness standard deviation:	54.136492577294185	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77312	Best fitness:	95.75646258503401	Average fitness:	267.83931972789117	Fitness standard deviation:	70.32197548942077	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77328	Best fitness:	95.75646258503401	Average fitness:	275.01789115646255	Fitness standard deviation:	62.26208219768945	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77344	Best fitness:	95.75646258503401	Average fitness:	262.9421768707483	Fitness standard deviation:	57.90459535533692	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77360	Best fitness:	95.75646258503401	Average fitness:	249.10074829931972	Fitness standard deviation:	64.93975259690275	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77376	Best fitness:	95.75646258503401	Average fitness:	242.57360544217687	Fitness standard deviation:	63.352047403411376	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77392	Best fitness:	95.75646258503401	Average fitness:	266.636462585034	Fitness standard deviation:	61.60338090377435	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77408	Best fitness:	95.75646258503401	Average fitness:	257.26360544217687	Fitness standard deviation:	57.001828022960666	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77424	Best fitness:	95.75646258503401	Average fitness:	258.10931972789115	Fitness standard deviation:	63.86055425531412	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77440	Best fitness:	95.75646258503401	Average fitness:	262.06646258503406	Fitness standard deviation:	72.30445057857357	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77456	Best fitness:	95.75646258503401	Average fitness:	247.56074829931967	Fitness standard deviation:	69.07481438000868	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77472	Best fitness:	95.75646258503401	Average fitness:	249.33646258503398	Fitness standard deviation:	64.67933278718883	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77488	Best fitness:	95.75646258503401	Average fitness:	253.4921768707483	Fitness standard deviation:	56.98077361026691	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77504	Best fitness:	95.75646258503401	Average fitness:	251.6736054421768	Fitness standard deviation:	66.62687568290521	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77520	Best fitness:	95.75646258503401	Average fitness:	256.6821768707483	Fitness standard deviation:	64.71439129603498	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77536	Best fitness:	95.75646258503401	Average fitness:	245.73360544217684	Fitness standard deviation:	75.60922986525075	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77552	Best fitness:	95.75646258503401	Average fitness:	258.0736054421768	Fitness standard deviation:	59.93984460630985	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77568	Best fitness:	95.75646258503401	Average fitness:	263.136462585034	Fitness standard deviation:	82.56065530312627	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77584	Best fitness:	95.75646258503401	Average fitness:	255.88789115646256	Fitness standard deviation:	74.58047038779861	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77600	Best fitness:	95.75646258503401	Average fitness:	227.06789115646257	Fitness standard deviation:	56.15795427694486	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77616	Best fitness:	95.75646258503401	Average fitness:	237.21217687074832	Fitness standard deviation:	72.70423981966321	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77632	Best fitness:	95.75646258503401	Average fitness:	266.256462585034	Fitness standard deviation:	55.96482605263811	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77648	Best fitness:	95.75646258503401	Average fitness:	253.30360544217683	Fitness standard deviation:	67.05488174104941	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77664	Best fitness:	95.75646258503401	Average fitness:	257.1936054421769	Fitness standard deviation:	69.33131406661843	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77680	Best fitness:	95.75646258503401	Average fitness:	260.06789115646257	Fitness standard deviation:	65.16525611153257	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77696	Best fitness:	95.75646258503401	Average fitness:	266.39646258503393	Fitness standard deviation:	70.40401913388241	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77712	Best fitness:	95.75646258503401	Average fitness:	239.52789115646254	Fitness standard deviation:	69.3339849524586	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77728	Best fitness:	95.75646258503401	Average fitness:	261.7907482993197	Fitness standard deviation:	63.80359378273168	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77744	Best fitness:	95.75646258503401	Average fitness:	266.56503401360544	Fitness standard deviation:	67.82519675080727	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77760	Best fitness:	95.75646258503401	Average fitness:	254.70646258503407	Fitness standard deviation:	61.45356891713501	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77776	Best fitness:	95.75646258503401	Average fitness:	255.5350340136054	Fitness standard deviation:	67.18123819420214	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77792	Best fitness:	95.75646258503401	Average fitness:	217.45789115646258	Fitness standard deviation:	54.587617998732185	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77808	Best fitness:	95.75646258503401	Average fitness:	275.31074829931976	Fitness standard deviation:	49.56885740553031	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77824	Best fitness:	95.75646258503401	Average fitness:	257.2350340136054	Fitness standard deviation:	56.87497198922836	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77840	Best fitness:	95.75646258503401	Average fitness:	272.3336054421769	Fitness standard deviation:	63.83880056159308	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77856	Best fitness:	95.75646258503401	Average fitness:	258.60931972789115	Fitness standard deviation:	62.69551836015857	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77872	Best fitness:	95.75646258503401	Average fitness:	271.4250340136054	Fitness standard deviation:	64.59507114576569	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77888	Best fitness:	95.75646258503401	Average fitness:	258.1393197278911	Fitness standard deviation:	50.97869615069113	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77904	Best fitness:	95.75646258503401	Average fitness:	253.98360544217684	Fitness standard deviation:	69.61090664895694	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77920	Best fitness:	95.75646258503401	Average fitness:	260.10789115646264	Fitness standard deviation:	74.01879634420503	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77936	Best fitness:	95.75646258503401	Average fitness:	282.0121768707483	Fitness standard deviation:	61.578064922436766	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77952	Best fitness:	95.75646258503401	Average fitness:	257.68789115646257	Fitness standard deviation:	72.00243896095834	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77968	Best fitness:	95.75646258503401	Average fitness:	245.27217687074827	Fitness standard deviation:	62.959735416164754	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	77984	Best fitness:	95.75646258503401	Average fitness:	222.386462585034	Fitness standard deviation:	68.69854020669298	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78000	Best fitness:	95.75646258503401	Average fitness:	223.3936054421769	Fitness standard deviation:	55.71418835156329	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78016	Best fitness:	95.75646258503401	Average fitness:	245.28360544217685	Fitness standard deviation:	60.283252810276885	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78032	Best fitness:	95.75646258503401	Average fitness:	262.04503401360546	Fitness standard deviation:	53.72909134856887	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78048	Best fitness:	95.75646258503401	Average fitness:	260.9621768707483	Fitness standard deviation:	69.62371083333667	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78064	Best fitness:	95.75646258503401	Average fitness:	258.3378911564626	Fitness standard deviation:	62.64231293133863	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78080	Best fitness:	95.75646258503401	Average fitness:	270.4550340136054	Fitness standard deviation:	65.27479400697533	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78096	Best fitness:	95.75646258503401	Average fitness:	262.4593197278911	Fitness standard deviation:	66.71571818590598	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78112	Best fitness:	95.75646258503401	Average fitness:	255.35789115646259	Fitness standard deviation:	68.18675703312101	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78128	Best fitness:	95.75646258503401	Average fitness:	254.13217687074834	Fitness standard deviation:	61.642671593827686	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78144	Best fitness:	95.75646258503401	Average fitness:	271.346462585034	Fitness standard deviation:	67.69004826925357	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78160	Best fitness:	95.75646258503401	Average fitness:	248.00217687074831	Fitness standard deviation:	69.62551279992888	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78176	Best fitness:	95.75646258503401	Average fitness:	255.24503401360548	Fitness standard deviation:	69.91215648576288	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78192	Best fitness:	95.75646258503401	Average fitness:	252.3678911564626	Fitness standard deviation:	72.39498257504326	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78208	Best fitness:	95.75646258503401	Average fitness:	256.58217687074824	Fitness standard deviation:	65.70987867209953	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78224	Best fitness:	95.75646258503401	Average fitness:	254.79217687074828	Fitness standard deviation:	52.42281235399376	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78240	Best fitness:	95.75646258503401	Average fitness:	250.4321768707483	Fitness standard deviation:	54.92718317027015	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78256	Best fitness:	95.75646258503401	Average fitness:	265.1021768707482	Fitness standard deviation:	55.053643524349255	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78272	Best fitness:	95.75646258503401	Average fitness:	249.31360544217682	Fitness standard deviation:	47.98833914481258	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78288	Best fitness:	95.75646258503401	Average fitness:	263.65931972789116	Fitness standard deviation:	52.52551986163197	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78304	Best fitness:	95.75646258503401	Average fitness:	270.3464625850339	Fitness standard deviation:	63.03267392101222	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78320	Best fitness:	95.75646258503401	Average fitness:	248.71646258503398	Fitness standard deviation:	66.22069187688288	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	78336	Best fitness:	95.75646258503401	Average fitness:	245.38360544217684	Fitness standard deviation:	61.248072672717214	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
