Generation:	16	Best fitness:	186.69931972789115	Average fitness:	242.69931972789112	Fitness standard deviation:	35.722017448798226	Best genome:	A13	E5	N6	E3	N5	A6	A12	A14	N7	A10	N12	N3	A7	A17	N9	A16	A15	A8	A9	E4	A11	
Generation:	76064	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76080	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76096	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76112	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76128	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76144	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76160	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76176	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76192	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76208	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76224	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76240	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76256	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76272	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76288	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76304	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76320	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76336	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76352	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76368	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76384	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76400	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76416	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76432	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76448	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76464	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76480	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76496	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76512	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76528	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76544	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76560	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76576	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76592	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76608	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76624	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76640	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76656	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76672	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76688	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76704	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76720	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76736	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76752	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76768	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76784	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76800	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76816	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76832	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76848	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76864	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76880	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76896	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76912	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76928	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76944	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76960	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76976	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	76992	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77008	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77024	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77040	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77056	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77072	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77088	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77104	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77120	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77136	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77152	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77168	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77184	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77200	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77216	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77232	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77248	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77264	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77280	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77296	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77312	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77328	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77344	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77360	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77376	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77392	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77408	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77424	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77440	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77456	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77472	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77488	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77504	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77520	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77536	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77552	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77568	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77584	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77600	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
Generation:	77616	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N7	A10	N12	E3	N6	A6	A12	N5	A11	A8	A9	N3	E4	A7	
