Generation:	16	Best fitness:	215.29931972789115	Average fitness:	274.196462585034	Fitness standard deviation:	28.635058289888402	Best genome:	N9	A16	A7	A12	A9	N12	A6	A14	A17	E4	A10	A15	N7	N3	N5	A11	E5	A8	A13	E3	N6	
Generation:	80656	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80672	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80688	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80704	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80720	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80736	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80752	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80768	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80784	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80800	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80816	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80832	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80848	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80864	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80880	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80896	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80912	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80928	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80944	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80960	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80976	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	80992	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81008	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81024	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81040	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81056	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81072	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81088	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81104	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81120	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81136	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81152	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81168	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81184	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81200	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81216	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81232	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81248	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81264	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81280	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81296	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81312	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81328	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81344	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81360	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81376	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81392	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81408	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81424	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81440	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81456	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81472	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81488	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81504	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81520	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81536	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81552	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81568	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81584	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81600	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81616	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81632	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81648	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81664	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81680	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81696	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81712	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81728	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81744	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81760	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81776	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81792	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81808	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81824	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81840	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81856	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81872	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81888	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81904	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81920	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81936	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81952	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81968	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	81984	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82000	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82016	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82032	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82048	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82064	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82080	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82096	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82112	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82128	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82144	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82160	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82176	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82192	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	82208	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
