Generation:	16	Best fitness:	232.8421768707483	Average fitness:	338.63874829931973	Fitness standard deviation:	38.55134509525006	Best genome:	A9	N3	A11	A14	N7	E4	A7	A10	A16	A6	N6	N12	E3	A17	A12	N5	E5	A15	A8	N9	A13	
Generation:	92896	Best fitness:	95.75646258503401	Average fitness:	332.8864625850341	Fitness standard deviation:	49.90285916719826	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	92912	Best fitness:	95.75646258503401	Average fitness:	330.62789115646257	Fitness standard deviation:	46.91284415742426	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	92928	Best fitness:	95.75646258503401	Average fitness:	323.6690340136054	Fitness standard deviation:	46.606569357391095	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	92944	Best fitness:	95.75646258503401	Average fitness:	323.73446258503407	Fitness standard deviation:	50.49151067945856	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	92960	Best fitness:	95.75646258503401	Average fitness:	328.08703401360543	Fitness standard deviation:	47.154118525948334	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	92976	Best fitness:	95.75646258503401	Average fitness:	331.35503401360535	Fitness standard deviation:	50.550298794005805	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	92992	Best fitness:	95.75646258503401	Average fitness:	328.668462585034	Fitness standard deviation:	44.91802759403817	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93008	Best fitness:	95.75646258503401	Average fitness:	328.7141768707484	Fitness standard deviation:	47.70157358119801	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93024	Best fitness:	95.75646258503401	Average fitness:	330.6713197278912	Fitness standard deviation:	50.13420340140927	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93040	Best fitness:	95.75646258503401	Average fitness:	326.8298911564627	Fitness standard deviation:	46.189108930083314	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93056	Best fitness:	95.75646258503401	Average fitness:	325.2601768707484	Fitness standard deviation:	53.11572189789661	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93072	Best fitness:	95.75646258503401	Average fitness:	324.7318911564627	Fitness standard deviation:	45.706109808163696	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93088	Best fitness:	95.75646258503401	Average fitness:	328.6390340136054	Fitness standard deviation:	53.286613687545525	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93104	Best fitness:	95.75646258503401	Average fitness:	325.22046258503406	Fitness standard deviation:	44.05328482644626	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93120	Best fitness:	95.75646258503401	Average fitness:	330.2801768707483	Fitness standard deviation:	46.49696449253874	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93136	Best fitness:	95.75646258503401	Average fitness:	326.2518911564625	Fitness standard deviation:	47.99659838627172	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93152	Best fitness:	95.75646258503401	Average fitness:	327.174462585034	Fitness standard deviation:	46.04190436583453	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93168	Best fitness:	95.75646258503401	Average fitness:	333.5481768707483	Fitness standard deviation:	53.87328584062148	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93184	Best fitness:	95.75646258503401	Average fitness:	329.50589115646255	Fitness standard deviation:	47.25367371184283	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93200	Best fitness:	95.75646258503401	Average fitness:	326.3141768707484	Fitness standard deviation:	49.92109733226168	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93216	Best fitness:	95.75646258503401	Average fitness:	323.23246258503406	Fitness standard deviation:	53.70621629660724	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93232	Best fitness:	95.75646258503401	Average fitness:	323.59046258503383	Fitness standard deviation:	48.84588486750748	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93248	Best fitness:	95.75646258503401	Average fitness:	330.8604625850341	Fitness standard deviation:	41.28850915305169	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93264	Best fitness:	95.75646258503401	Average fitness:	326.5738911564625	Fitness standard deviation:	52.06925120197807	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93280	Best fitness:	95.75646258503401	Average fitness:	331.5947482993197	Fitness standard deviation:	49.9455431150891	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93296	Best fitness:	95.75646258503401	Average fitness:	332.0044625850341	Fitness standard deviation:	51.28071330651019	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93312	Best fitness:	95.75646258503401	Average fitness:	321.18046258503415	Fitness standard deviation:	50.78032540748234	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93328	Best fitness:	95.75646258503401	Average fitness:	325.9113197278911	Fitness standard deviation:	47.86155735375241	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93344	Best fitness:	95.75646258503401	Average fitness:	327.8307482993197	Fitness standard deviation:	48.03072214101881	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93360	Best fitness:	95.75646258503401	Average fitness:	331.3824625850341	Fitness standard deviation:	50.615486876598375	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93376	Best fitness:	95.75646258503401	Average fitness:	325.7113197278912	Fitness standard deviation:	51.378722854139234	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93392	Best fitness:	95.75646258503401	Average fitness:	336.89103401360546	Fitness standard deviation:	44.46055996691257	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93408	Best fitness:	95.75646258503401	Average fitness:	324.7821768707483	Fitness standard deviation:	47.644052758610975	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93424	Best fitness:	95.75646258503401	Average fitness:	328.870462585034	Fitness standard deviation:	44.856527474395804	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93440	Best fitness:	95.75646258503401	Average fitness:	329.9616054421768	Fitness standard deviation:	45.02577590669593	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93456	Best fitness:	95.75646258503401	Average fitness:	328.2501768707482	Fitness standard deviation:	51.23447756249731	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93472	Best fitness:	95.75646258503401	Average fitness:	325.4084625850341	Fitness standard deviation:	52.19582959022919	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93488	Best fitness:	95.75646258503401	Average fitness:	326.5844625850341	Fitness standard deviation:	46.96470041837545	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93504	Best fitness:	95.75646258503401	Average fitness:	328.33646258503404	Fitness standard deviation:	49.868805267175894	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93520	Best fitness:	95.75646258503401	Average fitness:	331.29674829931986	Fitness standard deviation:	47.31854968622944	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93536	Best fitness:	95.75646258503401	Average fitness:	329.4316054421768	Fitness standard deviation:	49.259322234683744	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93552	Best fitness:	95.75646258503401	Average fitness:	328.7098911564626	Fitness standard deviation:	45.38878377227717	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93568	Best fitness:	95.75646258503401	Average fitness:	335.5621768707484	Fitness standard deviation:	45.280044169589765	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93584	Best fitness:	95.75646258503401	Average fitness:	327.67874829931975	Fitness standard deviation:	52.279042053587936	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93600	Best fitness:	95.75646258503401	Average fitness:	331.4061768707483	Fitness standard deviation:	45.791800107237805	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93616	Best fitness:	95.75646258503401	Average fitness:	330.29246258503423	Fitness standard deviation:	42.01850945301441	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93632	Best fitness:	95.75646258503401	Average fitness:	324.31674829931967	Fitness standard deviation:	53.68776334491494	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93648	Best fitness:	95.75646258503401	Average fitness:	337.7710340136053	Fitness standard deviation:	50.23529704606237	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93664	Best fitness:	95.75646258503401	Average fitness:	335.33846258503394	Fitness standard deviation:	53.40410893845345	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93680	Best fitness:	95.75646258503401	Average fitness:	328.242462585034	Fitness standard deviation:	45.90234452151032	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93696	Best fitness:	95.75646258503401	Average fitness:	331.0950340136053	Fitness standard deviation:	44.544633772870824	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93712	Best fitness:	95.75646258503401	Average fitness:	332.3250340136054	Fitness standard deviation:	47.402244586482766	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93728	Best fitness:	95.75646258503401	Average fitness:	332.3530340136055	Fitness standard deviation:	48.199932302433616	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93744	Best fitness:	95.75646258503401	Average fitness:	328.1650340136054	Fitness standard deviation:	51.44904901840226	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93760	Best fitness:	95.75646258503401	Average fitness:	323.17360544217684	Fitness standard deviation:	54.01801105527069	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93776	Best fitness:	95.75646258503401	Average fitness:	328.90046258503406	Fitness standard deviation:	53.9751109565836	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93792	Best fitness:	95.75646258503401	Average fitness:	324.156462585034	Fitness standard deviation:	52.32393450849219	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93808	Best fitness:	95.75646258503401	Average fitness:	338.34674829931976	Fitness standard deviation:	49.749074071170156	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93824	Best fitness:	95.75646258503401	Average fitness:	325.45789115646267	Fitness standard deviation:	44.01436488609747	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93840	Best fitness:	95.75646258503401	Average fitness:	326.16531972789113	Fitness standard deviation:	47.20447638666036	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93856	Best fitness:	95.75646258503401	Average fitness:	336.56303401360543	Fitness standard deviation:	47.06972003922934	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93872	Best fitness:	95.75646258503401	Average fitness:	324.2470340136056	Fitness standard deviation:	41.90673182588367	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93888	Best fitness:	95.75646258503401	Average fitness:	328.44874829931985	Fitness standard deviation:	49.10066275873411	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93904	Best fitness:	95.75646258503401	Average fitness:	326.082462585034	Fitness standard deviation:	51.23144396296685	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93920	Best fitness:	95.75646258503401	Average fitness:	324.0344625850341	Fitness standard deviation:	54.094953682937785	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93936	Best fitness:	95.75646258503401	Average fitness:	321.9916054421768	Fitness standard deviation:	55.475688788984364	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93952	Best fitness:	95.75646258503401	Average fitness:	332.17703401360535	Fitness standard deviation:	49.01466537388872	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93968	Best fitness:	95.75646258503401	Average fitness:	329.998462585034	Fitness standard deviation:	47.07111379994473	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	93984	Best fitness:	95.75646258503401	Average fitness:	325.94617687074833	Fitness standard deviation:	48.477832597876684	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94000	Best fitness:	95.75646258503401	Average fitness:	328.27389115646264	Fitness standard deviation:	52.246003013998845	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94016	Best fitness:	95.75646258503401	Average fitness:	326.6564625850341	Fitness standard deviation:	48.18489313602981	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94032	Best fitness:	95.75646258503401	Average fitness:	331.5476054421769	Fitness standard deviation:	45.64307215598808	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94048	Best fitness:	95.75646258503401	Average fitness:	332.21046258503407	Fitness standard deviation:	45.94556724327301	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94064	Best fitness:	95.75646258503401	Average fitness:	330.3161768707484	Fitness standard deviation:	49.43956543217638	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94080	Best fitness:	95.75646258503401	Average fitness:	334.07960544217684	Fitness standard deviation:	50.906438339449394	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94096	Best fitness:	95.75646258503401	Average fitness:	326.68074829931976	Fitness standard deviation:	50.828021578171025	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94112	Best fitness:	95.75646258503401	Average fitness:	330.6796054421768	Fitness standard deviation:	49.01555150049788	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94128	Best fitness:	95.75646258503401	Average fitness:	323.5133197278911	Fitness standard deviation:	47.886463767574924	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94144	Best fitness:	95.75646258503401	Average fitness:	329.99160544217705	Fitness standard deviation:	53.29841164000048	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94160	Best fitness:	95.75646258503401	Average fitness:	327.85874829931964	Fitness standard deviation:	47.60328528878774	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94176	Best fitness:	95.75646258503401	Average fitness:	321.795605442177	Fitness standard deviation:	49.583975959158096	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94192	Best fitness:	95.75646258503401	Average fitness:	343.1678911564626	Fitness standard deviation:	48.411328072201094	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94208	Best fitness:	95.75646258503401	Average fitness:	333.51960544217707	Fitness standard deviation:	45.60753738189353	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94224	Best fitness:	95.75646258503401	Average fitness:	332.6056054421768	Fitness standard deviation:	46.43404839431637	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94240	Best fitness:	95.75646258503401	Average fitness:	333.56989115646263	Fitness standard deviation:	42.76736796356087	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94256	Best fitness:	95.75646258503401	Average fitness:	337.63731972789105	Fitness standard deviation:	52.34916634698676	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94272	Best fitness:	95.75646258503401	Average fitness:	330.3196054421767	Fitness standard deviation:	50.41039078100742	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94288	Best fitness:	95.75646258503401	Average fitness:	332.03417687074835	Fitness standard deviation:	49.468508734427836	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94304	Best fitness:	95.75646258503401	Average fitness:	336.48674829931986	Fitness standard deviation:	47.93817878076228	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94320	Best fitness:	95.75646258503401	Average fitness:	329.5361768707483	Fitness standard deviation:	48.88021916097032	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94336	Best fitness:	95.75646258503401	Average fitness:	321.70074829931974	Fitness standard deviation:	53.46185111357253	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94352	Best fitness:	95.75646258503401	Average fitness:	330.5761768707484	Fitness standard deviation:	46.130649547491416	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94368	Best fitness:	95.75646258503401	Average fitness:	328.85017687074816	Fitness standard deviation:	50.688640611288925	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94384	Best fitness:	95.75646258503401	Average fitness:	330.67674829931974	Fitness standard deviation:	44.92136554433031	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94400	Best fitness:	95.75646258503401	Average fitness:	326.7438911564627	Fitness standard deviation:	47.50297766305964	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94416	Best fitness:	95.75646258503401	Average fitness:	341.1213197278911	Fitness standard deviation:	46.96987464496009	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94432	Best fitness:	95.75646258503401	Average fitness:	329.7661768707484	Fitness standard deviation:	42.8185846013773	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	94448	Best fitness:	95.75646258503401	Average fitness:	338.5484625850341	Fitness standard deviation:	42.33346552488868	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
