Generation:	16	Best fitness:	246.35646258503402	Average fitness:	295.85931972789115	Fitness standard deviation:	28.954382700223817	Best genome:	A7	A16	N9	A9	N5	A11	N7	A6	N12	A14	A12	E4	E5	A10	N6	A15	A17	N3	A13	E3	A8	
Generation:	92304	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92320	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92336	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92352	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92368	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92384	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92400	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92416	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92432	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92448	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92464	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92480	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92496	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92512	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92528	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92544	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92560	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92576	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92592	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92608	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92624	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92640	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92656	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92672	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92688	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92704	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92720	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92736	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92752	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92768	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92784	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92800	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92816	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92832	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92848	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92864	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92880	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92896	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92912	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92928	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92944	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92960	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92976	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	92992	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93008	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93024	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93040	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93056	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93072	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93088	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93104	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93120	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93136	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93152	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93168	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93184	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93200	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93216	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93232	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93248	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93264	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93280	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93296	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93312	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93328	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93344	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93360	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93376	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93392	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93408	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93424	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93440	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93456	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93472	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93488	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93504	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93520	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93536	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93552	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93568	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93584	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93600	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93616	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93632	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93648	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93664	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93680	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93696	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93712	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93728	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93744	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93760	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93776	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93792	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93808	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93824	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93840	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93856	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93872	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93888	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93904	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93920	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93936	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93952	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93968	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	93984	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	94000	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	94016	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	94032	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	94048	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
