Generation:	16	Best fitness:	231.29931972789115	Average fitness:	336.3650340136054	Fitness standard deviation:	34.31754629447551	Best genome:	N9	A16	A9	N5	E3	A15	A14	E4	A7	A11	N12	N6	A8	E5	A13	N7	A6	A12	N3	A10	A17	
Generation:	82560	Best fitness:	105.87074829931973	Average fitness:	319.01074829931974	Fitness standard deviation:	49.50171541039188	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82576	Best fitness:	105.87074829931973	Average fitness:	305.9987482993197	Fitness standard deviation:	53.46173401373268	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82592	Best fitness:	105.87074829931973	Average fitness:	316.848462585034	Fitness standard deviation:	49.31682042484417	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82608	Best fitness:	105.87074829931973	Average fitness:	314.8724625850341	Fitness standard deviation:	49.44075965666963	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82624	Best fitness:	105.87074829931973	Average fitness:	315.5193197278911	Fitness standard deviation:	55.196135697332714	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82640	Best fitness:	105.87074829931973	Average fitness:	320.67417687074817	Fitness standard deviation:	54.9796520846298	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82656	Best fitness:	105.87074829931973	Average fitness:	317.5238911564626	Fitness standard deviation:	51.76623153038226	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82672	Best fitness:	105.87074829931973	Average fitness:	307.9661768707483	Fitness standard deviation:	48.08065013992168	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82688	Best fitness:	105.87074829931973	Average fitness:	322.03646258503403	Fitness standard deviation:	49.122099935169885	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82704	Best fitness:	105.87074829931973	Average fitness:	313.1816054421768	Fitness standard deviation:	55.80560973630533	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82720	Best fitness:	105.87074829931973	Average fitness:	314.6553197278912	Fitness standard deviation:	52.456722441514806	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82736	Best fitness:	105.87074829931973	Average fitness:	310.84446258503397	Fitness standard deviation:	49.160960067674736	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82752	Best fitness:	105.87074829931973	Average fitness:	318.56331972789116	Fitness standard deviation:	57.46924432055384	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82768	Best fitness:	105.87074829931973	Average fitness:	316.32274829931976	Fitness standard deviation:	43.65130540255284	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82784	Best fitness:	105.87074829931973	Average fitness:	310.78617687074836	Fitness standard deviation:	55.18394973991948	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82800	Best fitness:	105.87074829931973	Average fitness:	321.15474829931975	Fitness standard deviation:	56.19193969651825	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82816	Best fitness:	105.87074829931973	Average fitness:	323.42103401360544	Fitness standard deviation:	53.79452420657929	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82832	Best fitness:	105.87074829931973	Average fitness:	327.49817687074824	Fitness standard deviation:	50.04888351952538	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82848	Best fitness:	105.87074829931973	Average fitness:	323.8216054421769	Fitness standard deviation:	54.025985294304526	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82864	Best fitness:	105.87074829931973	Average fitness:	313.21817687074827	Fitness standard deviation:	55.60692141913887	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82880	Best fitness:	105.87074829931973	Average fitness:	315.99131972789115	Fitness standard deviation:	55.92388450786462	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82896	Best fitness:	105.87074829931973	Average fitness:	310.3673197278912	Fitness standard deviation:	51.96984553938712	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82912	Best fitness:	105.87074829931973	Average fitness:	334.908462585034	Fitness standard deviation:	47.03663997440327	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82928	Best fitness:	105.87074829931973	Average fitness:	302.7038911564626	Fitness standard deviation:	58.564011616803214	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82944	Best fitness:	105.87074829931973	Average fitness:	314.85189115646256	Fitness standard deviation:	49.991834307908604	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82960	Best fitness:	105.87074829931973	Average fitness:	318.5141768707484	Fitness standard deviation:	47.51891575757501	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82976	Best fitness:	105.87074829931973	Average fitness:	310.4073197278912	Fitness standard deviation:	51.87782548272746	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	82992	Best fitness:	105.87074829931973	Average fitness:	317.4398911564625	Fitness standard deviation:	58.078797097792325	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83008	Best fitness:	105.87074829931973	Average fitness:	326.628462585034	Fitness standard deviation:	52.97648804316643	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83024	Best fitness:	105.87074829931973	Average fitness:	308.0124625850341	Fitness standard deviation:	54.04635650767869	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83040	Best fitness:	105.87074829931973	Average fitness:	318.10731972789114	Fitness standard deviation:	49.121679170926434	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83056	Best fitness:	105.87074829931973	Average fitness:	311.119319727891	Fitness standard deviation:	57.242525151449115	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83072	Best fitness:	105.87074829931973	Average fitness:	326.7718911564626	Fitness standard deviation:	58.233249275159444	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83088	Best fitness:	105.87074829931973	Average fitness:	311.6478911564626	Fitness standard deviation:	54.83907232130413	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83104	Best fitness:	105.87074829931973	Average fitness:	308.9056054421769	Fitness standard deviation:	54.432947192684985	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83120	Best fitness:	105.87074829931973	Average fitness:	308.5187482993197	Fitness standard deviation:	59.06765223790395	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83136	Best fitness:	105.87074829931973	Average fitness:	309.6176054421769	Fitness standard deviation:	55.58879758236421	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83152	Best fitness:	105.87074829931973	Average fitness:	324.17989115646253	Fitness standard deviation:	56.43586605725701	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83168	Best fitness:	105.87074829931973	Average fitness:	318.4827482993198	Fitness standard deviation:	56.19305762625625	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83184	Best fitness:	105.87074829931973	Average fitness:	321.5867482993197	Fitness standard deviation:	55.774279613895324	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83200	Best fitness:	105.87074829931973	Average fitness:	315.7061768707484	Fitness standard deviation:	48.60206850725258	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83216	Best fitness:	105.87074829931973	Average fitness:	327.4547482993197	Fitness standard deviation:	54.9132196001759	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83232	Best fitness:	105.87074829931973	Average fitness:	313.6256054421769	Fitness standard deviation:	52.73925141366219	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83248	Best fitness:	105.87074829931973	Average fitness:	310.3073197278911	Fitness standard deviation:	60.13696938672923	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83264	Best fitness:	105.87074829931973	Average fitness:	311.81189115646254	Fitness standard deviation:	57.87692823181808	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83280	Best fitness:	105.87074829931973	Average fitness:	322.5953197278911	Fitness standard deviation:	46.492388935157535	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83296	Best fitness:	105.87074829931973	Average fitness:	312.91646258503397	Fitness standard deviation:	60.40881027783674	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83312	Best fitness:	105.87074829931973	Average fitness:	318.3707482993197	Fitness standard deviation:	53.22764549459199	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83328	Best fitness:	105.87074829931973	Average fitness:	323.4770340136054	Fitness standard deviation:	50.57556279792178	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83344	Best fitness:	105.87074829931973	Average fitness:	324.7724625850341	Fitness standard deviation:	49.31912214654801	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83360	Best fitness:	105.87074829931973	Average fitness:	306.8753197278912	Fitness standard deviation:	55.305938968834894	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83376	Best fitness:	105.87074829931973	Average fitness:	313.38960544217684	Fitness standard deviation:	54.044642879752665	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83392	Best fitness:	105.87074829931973	Average fitness:	305.6301768707483	Fitness standard deviation:	51.39787181808768	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83408	Best fitness:	105.87074829931973	Average fitness:	317.5153197278911	Fitness standard deviation:	62.661359290089074	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83424	Best fitness:	105.87074829931973	Average fitness:	308.2427482993197	Fitness standard deviation:	57.58018408856878	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83440	Best fitness:	105.87074829931973	Average fitness:	324.2930340136054	Fitness standard deviation:	56.720195817283816	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83456	Best fitness:	105.87074829931973	Average fitness:	319.1416054421769	Fitness standard deviation:	55.183916390963944	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83472	Best fitness:	105.87074829931973	Average fitness:	311.19531972789116	Fitness standard deviation:	56.92821165256453	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83488	Best fitness:	105.87074829931973	Average fitness:	310.71931972789105	Fitness standard deviation:	54.95616516639346	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83504	Best fitness:	105.87074829931973	Average fitness:	328.3147482993198	Fitness standard deviation:	57.896190621575414	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83520	Best fitness:	105.87074829931973	Average fitness:	322.8467482993198	Fitness standard deviation:	53.391245131136074	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83536	Best fitness:	105.87074829931973	Average fitness:	307.6616054421768	Fitness standard deviation:	55.624632758063115	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83552	Best fitness:	105.87074829931973	Average fitness:	317.8507482993198	Fitness standard deviation:	53.683318505046664	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83568	Best fitness:	105.87074829931973	Average fitness:	312.5781768707482	Fitness standard deviation:	50.037218983391114	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83584	Best fitness:	105.87074829931973	Average fitness:	315.60217687074834	Fitness standard deviation:	57.21032616939151	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83600	Best fitness:	105.87074829931973	Average fitness:	309.98674829931974	Fitness standard deviation:	53.338015362174005	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83616	Best fitness:	105.87074829931973	Average fitness:	310.9736054421769	Fitness standard deviation:	56.364130148055494	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83632	Best fitness:	105.87074829931973	Average fitness:	318.95360544217675	Fitness standard deviation:	52.652668672797084	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83648	Best fitness:	105.87074829931973	Average fitness:	322.2033197278911	Fitness standard deviation:	43.798260243148135	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83664	Best fitness:	105.87074829931973	Average fitness:	313.0267482993197	Fitness standard deviation:	48.92986441169584	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83680	Best fitness:	105.87074829931973	Average fitness:	313.1707482993197	Fitness standard deviation:	58.02424384228879	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83696	Best fitness:	105.87074829931973	Average fitness:	307.98846258503403	Fitness standard deviation:	50.3205946040597	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83712	Best fitness:	105.87074829931973	Average fitness:	323.41017687074833	Fitness standard deviation:	49.55574775123138	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83728	Best fitness:	105.87074829931973	Average fitness:	314.54560544217685	Fitness standard deviation:	56.622273223349055	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83744	Best fitness:	105.87074829931973	Average fitness:	306.1141768707483	Fitness standard deviation:	52.70625172692554	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83760	Best fitness:	105.87074829931973	Average fitness:	309.4810340136053	Fitness standard deviation:	56.99557670198483	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83776	Best fitness:	105.87074829931973	Average fitness:	312.0438911564626	Fitness standard deviation:	57.66615571917875	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83792	Best fitness:	105.87074829931973	Average fitness:	313.2541768707483	Fitness standard deviation:	50.182457326708686	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83808	Best fitness:	105.87074829931973	Average fitness:	315.4736054421769	Fitness standard deviation:	46.58426650398486	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83824	Best fitness:	105.87074829931973	Average fitness:	317.87474829931966	Fitness standard deviation:	50.60772128230786	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83840	Best fitness:	105.87074829931973	Average fitness:	318.3336054421769	Fitness standard deviation:	51.9349637252483	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83856	Best fitness:	105.87074829931973	Average fitness:	311.3638911564626	Fitness standard deviation:	59.79019148554009	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83872	Best fitness:	105.87074829931973	Average fitness:	319.5256054421768	Fitness standard deviation:	60.62675178096055	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83888	Best fitness:	105.87074829931973	Average fitness:	316.64846258503405	Fitness standard deviation:	57.274518119281616	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83904	Best fitness:	105.87074829931973	Average fitness:	316.62960544217685	Fitness standard deviation:	58.437191165788754	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83920	Best fitness:	105.87074829931973	Average fitness:	306.1278911564625	Fitness standard deviation:	54.152039025435094	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83936	Best fitness:	105.87074829931973	Average fitness:	315.952462585034	Fitness standard deviation:	46.63754710881064	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83952	Best fitness:	105.87074829931973	Average fitness:	320.18389115646255	Fitness standard deviation:	53.35981854756041	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83968	Best fitness:	105.87074829931973	Average fitness:	321.89817687074833	Fitness standard deviation:	56.864068769841154	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	83984	Best fitness:	105.87074829931973	Average fitness:	321.67303401360545	Fitness standard deviation:	46.39556588243127	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	84000	Best fitness:	105.87074829931973	Average fitness:	321.9067482993197	Fitness standard deviation:	58.2020884147359	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	84016	Best fitness:	105.87074829931973	Average fitness:	320.13874829931973	Fitness standard deviation:	51.558030674380966	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	84032	Best fitness:	105.87074829931973	Average fitness:	315.87646258503395	Fitness standard deviation:	60.085844711494886	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	84048	Best fitness:	105.87074829931973	Average fitness:	318.92960544217686	Fitness standard deviation:	43.04284582428375	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	84064	Best fitness:	105.87074829931973	Average fitness:	314.67360544217695	Fitness standard deviation:	50.14648135050689	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	84080	Best fitness:	105.87074829931973	Average fitness:	324.036462585034	Fitness standard deviation:	56.25017326050414	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	84096	Best fitness:	105.87074829931973	Average fitness:	319.42560544217685	Fitness standard deviation:	60.35247490723617	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
