Generation:	16	Best fitness:	229.52789115646257	Average fitness:	339.0758911564626	Fitness standard deviation:	37.00448012148292	Best genome:	A13	A15	A16	E4	N5	A11	E3	N3	N9	A9	A7	A14	A17	A12	A10	A8	N6	N7	E5	N12	A6	
Generation:	78304	Best fitness:	95.75646258503401	Average fitness:	328.84389115646263	Fitness standard deviation:	49.06239888974372	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78320	Best fitness:	95.75646258503401	Average fitness:	328.43789115646257	Fitness standard deviation:	45.42653065946267	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78336	Best fitness:	95.75646258503401	Average fitness:	324.9844625850339	Fitness standard deviation:	47.23222455493879	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78352	Best fitness:	95.75646258503401	Average fitness:	329.3570340136055	Fitness standard deviation:	48.60447950801343	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78368	Best fitness:	95.75646258503401	Average fitness:	325.6647482993199	Fitness standard deviation:	50.391937368542436	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78384	Best fitness:	95.75646258503401	Average fitness:	314.0027482993198	Fitness standard deviation:	50.75340781239649	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78400	Best fitness:	95.75646258503401	Average fitness:	325.14646258503393	Fitness standard deviation:	46.17768369492532	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78416	Best fitness:	95.75646258503401	Average fitness:	330.108462585034	Fitness standard deviation:	45.36602070686287	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78432	Best fitness:	95.75646258503401	Average fitness:	328.5281768707484	Fitness standard deviation:	47.05130877097071	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78448	Best fitness:	95.75646258503401	Average fitness:	329.91160544217695	Fitness standard deviation:	55.997705966861	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78464	Best fitness:	95.75646258503401	Average fitness:	324.59246258503407	Fitness standard deviation:	48.71165466208644	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78480	Best fitness:	95.75646258503401	Average fitness:	335.5470340136056	Fitness standard deviation:	47.08405233804147	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78496	Best fitness:	95.75646258503401	Average fitness:	328.3701768707485	Fitness standard deviation:	46.036791760415255	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78512	Best fitness:	95.75646258503401	Average fitness:	326.7487482993197	Fitness standard deviation:	45.085310129457774	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78528	Best fitness:	95.75646258503401	Average fitness:	330.4418911564626	Fitness standard deviation:	50.98784833143469	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78544	Best fitness:	95.75646258503401	Average fitness:	323.9373197278911	Fitness standard deviation:	46.67984209528581	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78560	Best fitness:	95.75646258503401	Average fitness:	333.00131972789114	Fitness standard deviation:	42.317380663317074	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78576	Best fitness:	95.75646258503401	Average fitness:	326.70960544217695	Fitness standard deviation:	48.7931238916104	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78592	Best fitness:	95.75646258503401	Average fitness:	326.16674829931986	Fitness standard deviation:	49.28918853510351	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78608	Best fitness:	95.75646258503401	Average fitness:	319.76789115646255	Fitness standard deviation:	47.232574888653325	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78624	Best fitness:	95.75646258503401	Average fitness:	332.2710340136055	Fitness standard deviation:	46.3629240498157	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78640	Best fitness:	95.75646258503401	Average fitness:	330.175605442177	Fitness standard deviation:	47.31236297939343	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78656	Best fitness:	95.75646258503401	Average fitness:	333.9901768707483	Fitness standard deviation:	49.479479544554636	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78672	Best fitness:	95.75646258503401	Average fitness:	336.7961768707484	Fitness standard deviation:	52.861876683002656	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78688	Best fitness:	95.75646258503401	Average fitness:	314.92960544217675	Fitness standard deviation:	47.96436088835723	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78704	Best fitness:	95.75646258503401	Average fitness:	324.4610340136055	Fitness standard deviation:	50.79714136581679	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78720	Best fitness:	95.75646258503401	Average fitness:	330.6796054421768	Fitness standard deviation:	44.62025012873662	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78736	Best fitness:	95.75646258503401	Average fitness:	332.57417687074843	Fitness standard deviation:	51.77777330721225	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78752	Best fitness:	95.75646258503401	Average fitness:	325.9741768707482	Fitness standard deviation:	42.69565552242753	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78768	Best fitness:	95.75646258503401	Average fitness:	332.46360544217686	Fitness standard deviation:	47.074936591588106	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78784	Best fitness:	95.75646258503401	Average fitness:	326.48989115646253	Fitness standard deviation:	48.91247560986577	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78800	Best fitness:	95.75646258503401	Average fitness:	329.1467482993197	Fitness standard deviation:	46.73903673175395	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78816	Best fitness:	95.75646258503401	Average fitness:	328.10931972789115	Fitness standard deviation:	41.45493158915143	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78832	Best fitness:	95.75646258503401	Average fitness:	331.64331972789114	Fitness standard deviation:	47.557877936214936	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78848	Best fitness:	95.75646258503401	Average fitness:	333.0516054421769	Fitness standard deviation:	48.68409337593475	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78864	Best fitness:	95.75646258503401	Average fitness:	334.70846258503406	Fitness standard deviation:	45.574139082848916	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78880	Best fitness:	95.75646258503401	Average fitness:	327.84331972789107	Fitness standard deviation:	49.97721536697234	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78896	Best fitness:	95.75646258503401	Average fitness:	323.7427482993196	Fitness standard deviation:	48.34000776472711	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78912	Best fitness:	95.75646258503401	Average fitness:	326.6884625850341	Fitness standard deviation:	50.97366599509586	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78928	Best fitness:	95.75646258503401	Average fitness:	325.7693197278911	Fitness standard deviation:	47.97212207020205	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78944	Best fitness:	95.75646258503401	Average fitness:	328.7661768707483	Fitness standard deviation:	46.214509819726004	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78960	Best fitness:	95.75646258503401	Average fitness:	336.22817687074837	Fitness standard deviation:	49.217063988757694	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78976	Best fitness:	95.75646258503401	Average fitness:	324.1596054421769	Fitness standard deviation:	49.233344415826025	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	78992	Best fitness:	95.75646258503401	Average fitness:	332.7664625850341	Fitness standard deviation:	49.22505872137127	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79008	Best fitness:	95.75646258503401	Average fitness:	331.36674829931974	Fitness standard deviation:	46.5401366424066	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79024	Best fitness:	95.75646258503401	Average fitness:	328.88274829931964	Fitness standard deviation:	46.99165782327319	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79040	Best fitness:	95.75646258503401	Average fitness:	328.014462585034	Fitness standard deviation:	50.52195779731293	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79056	Best fitness:	95.75646258503401	Average fitness:	333.41446258503396	Fitness standard deviation:	48.95775462621643	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79072	Best fitness:	95.75646258503401	Average fitness:	324.9133197278912	Fitness standard deviation:	45.62172119524127	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79088	Best fitness:	95.75646258503401	Average fitness:	322.0501768707483	Fitness standard deviation:	47.874029614293015	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79104	Best fitness:	95.75646258503401	Average fitness:	332.28874829931976	Fitness standard deviation:	50.15829809549697	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79120	Best fitness:	95.75646258503401	Average fitness:	334.254462585034	Fitness standard deviation:	48.31325339017088	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79136	Best fitness:	95.75646258503401	Average fitness:	327.48360544217695	Fitness standard deviation:	43.85989277093083	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79152	Best fitness:	95.75646258503401	Average fitness:	328.37646258503395	Fitness standard deviation:	46.21056818786043	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79168	Best fitness:	95.75646258503401	Average fitness:	324.76246258503403	Fitness standard deviation:	51.46459092523754	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79184	Best fitness:	95.75646258503401	Average fitness:	319.2330340136054	Fitness standard deviation:	47.02222503264183	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79200	Best fitness:	95.75646258503401	Average fitness:	328.6556054421768	Fitness standard deviation:	49.55058605967384	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79216	Best fitness:	95.75646258503401	Average fitness:	323.11074829931965	Fitness standard deviation:	43.42023077801783	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79232	Best fitness:	95.75646258503401	Average fitness:	328.8293197278913	Fitness standard deviation:	52.61071612343257	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79248	Best fitness:	95.75646258503401	Average fitness:	328.7627482993197	Fitness standard deviation:	51.060209769587566	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79264	Best fitness:	95.75646258503401	Average fitness:	326.70560544217693	Fitness standard deviation:	51.041644394852824	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79280	Best fitness:	95.75646258503401	Average fitness:	328.1507482993197	Fitness standard deviation:	42.84938386907313	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79296	Best fitness:	95.75646258503401	Average fitness:	329.4790340136053	Fitness standard deviation:	44.432339811705354	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79312	Best fitness:	95.75646258503401	Average fitness:	327.21674829931965	Fitness standard deviation:	48.095675548317026	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79328	Best fitness:	95.75646258503401	Average fitness:	341.5518911564625	Fitness standard deviation:	44.1891603145627	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79344	Best fitness:	95.75646258503401	Average fitness:	330.605319727891	Fitness standard deviation:	48.487357375139446	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79360	Best fitness:	95.75646258503401	Average fitness:	324.7767482993198	Fitness standard deviation:	52.52175064228736	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79376	Best fitness:	95.75646258503401	Average fitness:	327.3987482993198	Fitness standard deviation:	46.811623095298955	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79392	Best fitness:	95.75646258503401	Average fitness:	327.9356054421769	Fitness standard deviation:	51.04187794110932	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79408	Best fitness:	95.75646258503401	Average fitness:	330.3653197278911	Fitness standard deviation:	48.20891537414029	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79424	Best fitness:	95.75646258503401	Average fitness:	332.4727482993198	Fitness standard deviation:	50.07023348971209	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79440	Best fitness:	95.75646258503401	Average fitness:	327.2813197278912	Fitness standard deviation:	55.09156958433211	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79456	Best fitness:	95.75646258503401	Average fitness:	328.10674829931963	Fitness standard deviation:	49.04165536707399	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79472	Best fitness:	95.75646258503401	Average fitness:	331.2513197278911	Fitness standard deviation:	47.86174781768073	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79488	Best fitness:	95.75646258503401	Average fitness:	321.7641768707483	Fitness standard deviation:	48.53262683000385	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79504	Best fitness:	95.75646258503401	Average fitness:	327.33017687074835	Fitness standard deviation:	50.60076077188838	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79520	Best fitness:	95.75646258503401	Average fitness:	329.782462585034	Fitness standard deviation:	52.62935629863017	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79536	Best fitness:	95.75646258503401	Average fitness:	338.6944625850341	Fitness standard deviation:	43.21674997554744	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79552	Best fitness:	95.75646258503401	Average fitness:	328.66760544217686	Fitness standard deviation:	51.192962509808055	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79568	Best fitness:	95.75646258503401	Average fitness:	329.5638911564628	Fitness standard deviation:	43.70330106992106	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79584	Best fitness:	95.75646258503401	Average fitness:	331.83389115646247	Fitness standard deviation:	50.591931323289174	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79600	Best fitness:	95.75646258503401	Average fitness:	332.0810340136054	Fitness standard deviation:	50.3708731060857	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79616	Best fitness:	95.75646258503401	Average fitness:	320.5873197278912	Fitness standard deviation:	45.94486876903755	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79632	Best fitness:	95.75646258503401	Average fitness:	328.87046258503403	Fitness standard deviation:	47.864142173873915	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79648	Best fitness:	95.75646258503401	Average fitness:	330.91246258503395	Fitness standard deviation:	51.4612330285267	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79664	Best fitness:	95.75646258503401	Average fitness:	333.9938911564626	Fitness standard deviation:	44.82007889965645	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79680	Best fitness:	95.75646258503401	Average fitness:	331.8407482993197	Fitness standard deviation:	49.31004291879152	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79696	Best fitness:	95.75646258503401	Average fitness:	326.6810340136055	Fitness standard deviation:	53.773172207952555	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79712	Best fitness:	95.75646258503401	Average fitness:	334.67103401360555	Fitness standard deviation:	51.81103743333429	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79728	Best fitness:	95.75646258503401	Average fitness:	325.6681768707483	Fitness standard deviation:	44.15685531079829	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79744	Best fitness:	95.75646258503401	Average fitness:	325.9938911564626	Fitness standard deviation:	44.17169667170532	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79760	Best fitness:	95.75646258503401	Average fitness:	317.57789115646256	Fitness standard deviation:	44.913562948564824	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79776	Best fitness:	95.75646258503401	Average fitness:	320.13303401360537	Fitness standard deviation:	49.48401883931615	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79792	Best fitness:	95.75646258503401	Average fitness:	328.398462585034	Fitness standard deviation:	51.74196014920224	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79808	Best fitness:	95.75646258503401	Average fitness:	326.75160544217687	Fitness standard deviation:	43.77451295641597	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79824	Best fitness:	95.75646258503401	Average fitness:	324.618462585034	Fitness standard deviation:	48.50661205591314	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79840	Best fitness:	95.75646258503401	Average fitness:	329.50960544217685	Fitness standard deviation:	48.699314083088126	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	79856	Best fitness:	95.75646258503401	Average fitness:	326.54417687074834	Fitness standard deviation:	43.351840721694664	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
