Generation:	16	Best fitness:	243.8421768707483	Average fitness:	329.5056054421769	Fitness standard deviation:	36.35615223573247	Best genome:	A9	E4	A11	N5	A16	A15	A10	N12	A6	A7	N3	A13	A14	A17	N7	E3	N6	E5	A8	N9	A12	
Generation:	73488	Best fitness:	95.8421768707483	Average fitness:	312.16789115646264	Fitness standard deviation:	63.871667252006354	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73504	Best fitness:	95.8421768707483	Average fitness:	316.77417687074836	Fitness standard deviation:	56.471189371760396	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73520	Best fitness:	95.8421768707483	Average fitness:	310.5873197278911	Fitness standard deviation:	58.502750213392645	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73536	Best fitness:	95.8421768707483	Average fitness:	318.06160544217687	Fitness standard deviation:	55.89511969934479	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73552	Best fitness:	95.8421768707483	Average fitness:	314.89760544217677	Fitness standard deviation:	56.37184835409553	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73568	Best fitness:	95.8421768707483	Average fitness:	314.3221768707483	Fitness standard deviation:	58.905836722688186	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73584	Best fitness:	95.8421768707483	Average fitness:	317.78274829931973	Fitness standard deviation:	55.620146060907956	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73600	Best fitness:	95.8421768707483	Average fitness:	312.65074829931973	Fitness standard deviation:	54.306781250557634	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73616	Best fitness:	95.8421768707483	Average fitness:	302.73703401360547	Fitness standard deviation:	54.81899877425931	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73632	Best fitness:	95.8421768707483	Average fitness:	309.59817687074826	Fitness standard deviation:	51.40519951784437	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73648	Best fitness:	95.8421768707483	Average fitness:	318.2953197278911	Fitness standard deviation:	54.99869327130437	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73664	Best fitness:	95.8421768707483	Average fitness:	314.2518911564626	Fitness standard deviation:	63.2701317442818	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73680	Best fitness:	95.8421768707483	Average fitness:	311.0833197278912	Fitness standard deviation:	54.32509012849761	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73696	Best fitness:	95.8421768707483	Average fitness:	315.00846258503407	Fitness standard deviation:	61.010430072510175	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73712	Best fitness:	95.8421768707483	Average fitness:	326.69589115646266	Fitness standard deviation:	58.430866777128436	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73728	Best fitness:	95.8421768707483	Average fitness:	308.34217687074835	Fitness standard deviation:	59.01457564683076	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73744	Best fitness:	95.8421768707483	Average fitness:	311.656462585034	Fitness standard deviation:	56.03131405831957	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73760	Best fitness:	95.8421768707483	Average fitness:	301.2964625850341	Fitness standard deviation:	52.38663585616594	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73776	Best fitness:	95.8421768707483	Average fitness:	311.6678911564626	Fitness standard deviation:	46.428138283693826	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73792	Best fitness:	95.8421768707483	Average fitness:	316.1016054421769	Fitness standard deviation:	57.900076300397366	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73808	Best fitness:	95.8421768707483	Average fitness:	312.69589115646255	Fitness standard deviation:	53.20602563389886	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73824	Best fitness:	95.8421768707483	Average fitness:	312.4507482993198	Fitness standard deviation:	50.214767565255684	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73840	Best fitness:	95.8421768707483	Average fitness:	314.89417687074837	Fitness standard deviation:	49.593190345581334	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73856	Best fitness:	95.8421768707483	Average fitness:	301.233605442177	Fitness standard deviation:	58.38548247009103	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73872	Best fitness:	95.8421768707483	Average fitness:	306.0038911564626	Fitness standard deviation:	59.66151095393179	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73888	Best fitness:	95.8421768707483	Average fitness:	308.51874829931967	Fitness standard deviation:	62.47786937233153	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73904	Best fitness:	95.8421768707483	Average fitness:	308.5181768707483	Fitness standard deviation:	56.29655518804696	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73920	Best fitness:	95.8421768707483	Average fitness:	315.4918911564626	Fitness standard deviation:	55.67677207685409	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73936	Best fitness:	95.8421768707483	Average fitness:	312.15646258503403	Fitness standard deviation:	52.50154330093156	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73952	Best fitness:	95.8421768707483	Average fitness:	318.6644625850341	Fitness standard deviation:	49.54003593549157	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73968	Best fitness:	95.8421768707483	Average fitness:	315.1913197278912	Fitness standard deviation:	54.76724696460132	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	73984	Best fitness:	95.8421768707483	Average fitness:	322.0398911564626	Fitness standard deviation:	55.08192365143812	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74000	Best fitness:	95.8421768707483	Average fitness:	305.4181768707482	Fitness standard deviation:	53.57435004910162	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74016	Best fitness:	95.8421768707483	Average fitness:	322.6421768707483	Fitness standard deviation:	50.868646211069326	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74032	Best fitness:	95.8421768707483	Average fitness:	304.26731972789116	Fitness standard deviation:	53.686147535695746	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74048	Best fitness:	95.8421768707483	Average fitness:	307.00046258503403	Fitness standard deviation:	51.87621977636492	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74064	Best fitness:	95.8421768707483	Average fitness:	312.92103401360555	Fitness standard deviation:	54.60322052548825	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74080	Best fitness:	95.8421768707483	Average fitness:	307.5553197278912	Fitness standard deviation:	59.290058900360044	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74096	Best fitness:	95.8421768707483	Average fitness:	315.4067482993198	Fitness standard deviation:	58.695889105435235	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74112	Best fitness:	95.8421768707483	Average fitness:	316.1816054421769	Fitness standard deviation:	60.88068079750215	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74128	Best fitness:	95.8421768707483	Average fitness:	312.992462585034	Fitness standard deviation:	55.9466354509877	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74144	Best fitness:	95.8421768707483	Average fitness:	310.5610340136055	Fitness standard deviation:	65.8572854934929	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74160	Best fitness:	95.8421768707483	Average fitness:	309.95360544217687	Fitness standard deviation:	54.71257804123625	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74176	Best fitness:	95.8421768707483	Average fitness:	306.08731972789116	Fitness standard deviation:	55.39971799530376	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74192	Best fitness:	95.8421768707483	Average fitness:	326.1427482993198	Fitness standard deviation:	53.36010930441946	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74208	Best fitness:	95.8421768707483	Average fitness:	312.6993197278911	Fitness standard deviation:	58.62635863270559	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74224	Best fitness:	95.8421768707483	Average fitness:	314.8718911564626	Fitness standard deviation:	60.27610023814055	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74240	Best fitness:	95.8421768707483	Average fitness:	313.4581768707483	Fitness standard deviation:	55.13167026717928	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74256	Best fitness:	95.8421768707483	Average fitness:	315.78103401360545	Fitness standard deviation:	60.93865098605318	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74272	Best fitness:	95.8421768707483	Average fitness:	309.31646258503406	Fitness standard deviation:	58.6443089432263	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74288	Best fitness:	95.8421768707483	Average fitness:	310.2318911564626	Fitness standard deviation:	60.907851110157736	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74304	Best fitness:	95.8421768707483	Average fitness:	314.4598911564626	Fitness standard deviation:	57.46641393981393	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74320	Best fitness:	95.8421768707483	Average fitness:	307.52446258503414	Fitness standard deviation:	52.37522194663411	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74336	Best fitness:	95.8421768707483	Average fitness:	318.5073197278912	Fitness standard deviation:	52.98579341056374	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74352	Best fitness:	95.8421768707483	Average fitness:	304.7570340136055	Fitness standard deviation:	53.72076419594121	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74368	Best fitness:	95.8421768707483	Average fitness:	321.1381768707483	Fitness standard deviation:	53.45545962380116	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74384	Best fitness:	95.8421768707483	Average fitness:	310.0421768707484	Fitness standard deviation:	56.904755656504946	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74400	Best fitness:	95.8421768707483	Average fitness:	309.8130340136055	Fitness standard deviation:	56.023427312480045	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74416	Best fitness:	95.8421768707483	Average fitness:	313.5038911564626	Fitness standard deviation:	56.980091148271306	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74432	Best fitness:	95.8421768707483	Average fitness:	300.96217687074824	Fitness standard deviation:	55.10155462824057	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74448	Best fitness:	95.8421768707483	Average fitness:	307.23589115646257	Fitness standard deviation:	56.152439542839495	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74464	Best fitness:	95.8421768707483	Average fitness:	295.665605442177	Fitness standard deviation:	60.03742932945911	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74480	Best fitness:	95.8421768707483	Average fitness:	318.7953197278911	Fitness standard deviation:	54.581934593782954	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74496	Best fitness:	95.8421768707483	Average fitness:	308.140462585034	Fitness standard deviation:	50.54193204677091	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74512	Best fitness:	95.8421768707483	Average fitness:	304.69531972789116	Fitness standard deviation:	57.19454319911211	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74528	Best fitness:	95.8421768707483	Average fitness:	313.4553197278912	Fitness standard deviation:	52.322453980395565	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74544	Best fitness:	95.8421768707483	Average fitness:	309.56903401360535	Fitness standard deviation:	46.74036254607762	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74560	Best fitness:	95.8421768707483	Average fitness:	315.2890340136055	Fitness standard deviation:	55.547903286354604	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74576	Best fitness:	95.8421768707483	Average fitness:	325.61246258503394	Fitness standard deviation:	54.841948181355946	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74592	Best fitness:	95.8421768707483	Average fitness:	316.6061768707484	Fitness standard deviation:	48.459839483592084	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74608	Best fitness:	95.8421768707483	Average fitness:	317.6118911564626	Fitness standard deviation:	57.26863169880229	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74624	Best fitness:	95.8421768707483	Average fitness:	315.35246258503395	Fitness standard deviation:	60.721701196894166	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74640	Best fitness:	95.8421768707483	Average fitness:	304.6090340136054	Fitness standard deviation:	59.1524357626384	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74656	Best fitness:	95.8421768707483	Average fitness:	317.0050340136055	Fitness standard deviation:	57.82315311996306	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74672	Best fitness:	95.8421768707483	Average fitness:	321.8096054421769	Fitness standard deviation:	52.64267191593698	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74688	Best fitness:	95.8421768707483	Average fitness:	309.05989115646264	Fitness standard deviation:	54.7112771690571	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74704	Best fitness:	95.8421768707483	Average fitness:	308.8707482993197	Fitness standard deviation:	55.390064680465244	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74720	Best fitness:	95.8421768707483	Average fitness:	311.08789115646255	Fitness standard deviation:	57.90131534229034	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74736	Best fitness:	95.8421768707483	Average fitness:	305.71646258503404	Fitness standard deviation:	55.83196158737285	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74752	Best fitness:	95.8421768707483	Average fitness:	306.3581768707483	Fitness standard deviation:	58.02782961050778	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74768	Best fitness:	95.8421768707483	Average fitness:	302.69760544217695	Fitness standard deviation:	53.06194436616856	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74784	Best fitness:	95.8421768707483	Average fitness:	307.07360544217687	Fitness standard deviation:	52.68088333909897	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74800	Best fitness:	95.8421768707483	Average fitness:	316.59189115646257	Fitness standard deviation:	59.126386543003385	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74816	Best fitness:	95.8421768707483	Average fitness:	311.9936054421767	Fitness standard deviation:	51.92043905666375	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74832	Best fitness:	95.8421768707483	Average fitness:	309.19646258503406	Fitness standard deviation:	62.68800152097591	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74848	Best fitness:	95.8421768707483	Average fitness:	310.9838911564626	Fitness standard deviation:	57.368491376150985	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74864	Best fitness:	95.8421768707483	Average fitness:	302.31989115646246	Fitness standard deviation:	60.26322804469859	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74880	Best fitness:	95.8421768707483	Average fitness:	318.17074829931977	Fitness standard deviation:	52.573556556310635	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74896	Best fitness:	95.8421768707483	Average fitness:	324.61817687074824	Fitness standard deviation:	61.242401040655565	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74912	Best fitness:	95.8421768707483	Average fitness:	300.9673197278911	Fitness standard deviation:	63.19754836112825	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74928	Best fitness:	95.8421768707483	Average fitness:	315.1718911564627	Fitness standard deviation:	58.97926947042754	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74944	Best fitness:	95.8421768707483	Average fitness:	308.1461768707483	Fitness standard deviation:	60.669025889388955	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74960	Best fitness:	95.8421768707483	Average fitness:	316.47189115646256	Fitness standard deviation:	51.7817012703231	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74976	Best fitness:	95.8421768707483	Average fitness:	306.4621768707483	Fitness standard deviation:	55.343074046333555	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	74992	Best fitness:	95.8421768707483	Average fitness:	310.22274829931973	Fitness standard deviation:	58.30602291568941	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	75008	Best fitness:	95.8421768707483	Average fitness:	313.876462585034	Fitness standard deviation:	54.68105846727952	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	75024	Best fitness:	95.8421768707483	Average fitness:	316.6678911564626	Fitness standard deviation:	55.17052903017505	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	75040	Best fitness:	95.8421768707483	Average fitness:	309.02217687074824	Fitness standard deviation:	55.270885940547956	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	75056	Best fitness:	95.8421768707483	Average fitness:	311.7221768707483	Fitness standard deviation:	70.44588880111878	Best genome:	A16	E5	A15	A12	A6	A14	A17	A11	E3	N6	N7	A10	N12	A8	A9	N3	E4	N5	A7	N9	A13	
