Generation:	16	Best fitness:	253.29931972789115	Average fitness:	323.53217687074834	Fitness standard deviation:	36.717844491222976	Best genome:	N9	A15	A11	A8	A17	E4	N6	N7	A6	A14	A12	A16	E3	A9	N5	A7	A13	E5	N12	A10	N3	
Generation:	84464	Best fitness:	95.58503401360544	Average fitness:	271.3421768707483	Fitness standard deviation:	59.05805203529898	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84480	Best fitness:	95.58503401360544	Average fitness:	270.0050340136055	Fitness standard deviation:	63.712837331391285	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84496	Best fitness:	95.58503401360544	Average fitness:	245.2136054421769	Fitness standard deviation:	80.34197012312623	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84512	Best fitness:	95.58503401360544	Average fitness:	244.3207482993198	Fitness standard deviation:	55.785181175429656	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84528	Best fitness:	95.58503401360544	Average fitness:	258.7636054421769	Fitness standard deviation:	65.75525050813627	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84544	Best fitness:	95.58503401360544	Average fitness:	281.64931972789117	Fitness standard deviation:	64.01741273007728	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84560	Best fitness:	95.58503401360544	Average fitness:	278.45074829931974	Fitness standard deviation:	56.110938291195666	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84576	Best fitness:	95.58503401360544	Average fitness:	274.9921768707484	Fitness standard deviation:	59.00901755716007	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84592	Best fitness:	95.58503401360544	Average fitness:	253.2507482993198	Fitness standard deviation:	58.79735389020322	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84608	Best fitness:	95.58503401360544	Average fitness:	269.506462585034	Fitness standard deviation:	57.78043371599215	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84624	Best fitness:	95.58503401360544	Average fitness:	258.58646258503404	Fitness standard deviation:	62.712797558002634	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84640	Best fitness:	95.58503401360544	Average fitness:	258.17217687074833	Fitness standard deviation:	67.28236477862592	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84656	Best fitness:	95.58503401360544	Average fitness:	243.18646258503404	Fitness standard deviation:	68.85705540895455	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84672	Best fitness:	95.58503401360544	Average fitness:	260.7836054421769	Fitness standard deviation:	77.21033687537029	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84688	Best fitness:	95.58503401360544	Average fitness:	261.5678911564626	Fitness standard deviation:	65.33524310689243	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84704	Best fitness:	95.58503401360544	Average fitness:	250.9136054421769	Fitness standard deviation:	66.97888336129927	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84720	Best fitness:	95.58503401360544	Average fitness:	273.54789115646264	Fitness standard deviation:	58.49180657779938	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84736	Best fitness:	95.58503401360544	Average fitness:	271.85217687074834	Fitness standard deviation:	64.92209980320371	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84752	Best fitness:	95.58503401360544	Average fitness:	252.19360544217685	Fitness standard deviation:	67.85505927628208	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84768	Best fitness:	95.58503401360544	Average fitness:	264.8793197278912	Fitness standard deviation:	56.22174036612455	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84784	Best fitness:	95.58503401360544	Average fitness:	263.24360544217694	Fitness standard deviation:	62.24613190178723	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84800	Best fitness:	95.58503401360544	Average fitness:	272.31074829931976	Fitness standard deviation:	72.128144695	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84816	Best fitness:	95.58503401360544	Average fitness:	264.16646258503397	Fitness standard deviation:	55.331442347411276	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84832	Best fitness:	95.58503401360544	Average fitness:	265.4121768707483	Fitness standard deviation:	74.92206915815109	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84848	Best fitness:	95.58503401360544	Average fitness:	270.46360544217686	Fitness standard deviation:	52.09374820495082	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84864	Best fitness:	95.58503401360544	Average fitness:	265.14931972789117	Fitness standard deviation:	54.888006849569315	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84880	Best fitness:	95.58503401360544	Average fitness:	265.41217687074834	Fitness standard deviation:	58.4624229391698	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84896	Best fitness:	95.58503401360544	Average fitness:	246.6536054421769	Fitness standard deviation:	58.18535856227414	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84912	Best fitness:	95.58503401360544	Average fitness:	243.48789115646258	Fitness standard deviation:	68.35121926864367	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84928	Best fitness:	95.58503401360544	Average fitness:	262.0536054421769	Fitness standard deviation:	67.89234840119003	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84944	Best fitness:	95.58503401360544	Average fitness:	242.46217687074835	Fitness standard deviation:	61.80628995135544	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84960	Best fitness:	95.58503401360544	Average fitness:	250.01217687074828	Fitness standard deviation:	44.527949007978606	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84976	Best fitness:	95.58503401360544	Average fitness:	237.2336054421769	Fitness standard deviation:	69.39018403791943	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	84992	Best fitness:	95.58503401360544	Average fitness:	253.80217687074833	Fitness standard deviation:	75.81749106255369	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85008	Best fitness:	95.58503401360544	Average fitness:	240.5193197278912	Fitness standard deviation:	66.38533591456621	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85024	Best fitness:	95.58503401360544	Average fitness:	257.12503401360544	Fitness standard deviation:	70.7215395413734	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85040	Best fitness:	95.58503401360544	Average fitness:	255.86217687074833	Fitness standard deviation:	61.89852268191933	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85056	Best fitness:	95.58503401360544	Average fitness:	243.60074829931972	Fitness standard deviation:	63.01138897704388	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85072	Best fitness:	95.58503401360544	Average fitness:	250.39503401360548	Fitness standard deviation:	80.41534997899902	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85088	Best fitness:	95.58503401360544	Average fitness:	276.9850340136055	Fitness standard deviation:	76.07506228745933	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85104	Best fitness:	95.58503401360544	Average fitness:	285.8621768707483	Fitness standard deviation:	63.071932436104184	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85120	Best fitness:	95.58503401360544	Average fitness:	254.29789115646264	Fitness standard deviation:	68.45996623977418	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85136	Best fitness:	95.58503401360544	Average fitness:	256.3621768707483	Fitness standard deviation:	59.513889032351955	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85152	Best fitness:	95.58503401360544	Average fitness:	246.9721768707483	Fitness standard deviation:	54.63566785572238	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85168	Best fitness:	95.58503401360544	Average fitness:	245.21789115646257	Fitness standard deviation:	91.17671125627534	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85184	Best fitness:	95.58503401360544	Average fitness:	274.82074829931975	Fitness standard deviation:	71.3845909600287	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85200	Best fitness:	95.58503401360544	Average fitness:	260.7621768707483	Fitness standard deviation:	53.79569180838609	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85216	Best fitness:	95.58503401360544	Average fitness:	267.46646258503404	Fitness standard deviation:	62.844882099678166	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85232	Best fitness:	95.58503401360544	Average fitness:	250.42646258503405	Fitness standard deviation:	60.650680279510034	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85248	Best fitness:	95.58503401360544	Average fitness:	246.17646258503405	Fitness standard deviation:	57.46791765136156	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85264	Best fitness:	95.58503401360544	Average fitness:	267.9578911564626	Fitness standard deviation:	72.86112452705449	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85280	Best fitness:	95.58503401360544	Average fitness:	252.88789115646264	Fitness standard deviation:	67.45490369612176	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85296	Best fitness:	95.58503401360544	Average fitness:	271.7536054421769	Fitness standard deviation:	69.77386792272563	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85312	Best fitness:	95.58503401360544	Average fitness:	282.1493197278912	Fitness standard deviation:	67.74781501107996	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85328	Best fitness:	95.58503401360544	Average fitness:	257.39074829931974	Fitness standard deviation:	69.99635652325492	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85344	Best fitness:	95.58503401360544	Average fitness:	253.5093197278912	Fitness standard deviation:	61.4655578186612	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85360	Best fitness:	95.58503401360544	Average fitness:	249.6307482993198	Fitness standard deviation:	69.88709635358086	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85376	Best fitness:	95.58503401360544	Average fitness:	274.2450340136054	Fitness standard deviation:	78.78982939648068	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85392	Best fitness:	95.58503401360544	Average fitness:	267.1221768707484	Fitness standard deviation:	67.81346600365278	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85408	Best fitness:	95.58503401360544	Average fitness:	257.6050340136054	Fitness standard deviation:	66.91231856325264	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85424	Best fitness:	95.58503401360544	Average fitness:	253.3950340136054	Fitness standard deviation:	72.65905018281885	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85440	Best fitness:	95.58503401360544	Average fitness:	266.686462585034	Fitness standard deviation:	61.64815204870628	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85456	Best fitness:	95.58503401360544	Average fitness:	253.43646258503404	Fitness standard deviation:	63.92129190796815	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85472	Best fitness:	95.58503401360544	Average fitness:	253.216462585034	Fitness standard deviation:	76.51196353032188	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85488	Best fitness:	95.58503401360544	Average fitness:	261.91074829931966	Fitness standard deviation:	59.59906683285352	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85504	Best fitness:	95.58503401360544	Average fitness:	258.3236054421769	Fitness standard deviation:	70.23655149070264	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85520	Best fitness:	95.58503401360544	Average fitness:	262.7721768707483	Fitness standard deviation:	59.17971003301586	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85536	Best fitness:	95.58503401360544	Average fitness:	254.29217687074834	Fitness standard deviation:	58.951333006687015	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85552	Best fitness:	95.58503401360544	Average fitness:	261.70503401360537	Fitness standard deviation:	55.285325653857385	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85568	Best fitness:	95.58503401360544	Average fitness:	276.98931972789114	Fitness standard deviation:	72.6740850282539	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85584	Best fitness:	95.58503401360544	Average fitness:	254.93360544217688	Fitness standard deviation:	54.81943465894674	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85600	Best fitness:	95.58503401360544	Average fitness:	268.43503401360545	Fitness standard deviation:	68.2953656508826	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85616	Best fitness:	95.58503401360544	Average fitness:	270.0407482993197	Fitness standard deviation:	71.73164472603456	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85632	Best fitness:	95.58503401360544	Average fitness:	257.2807482993198	Fitness standard deviation:	65.85224665716363	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85648	Best fitness:	95.58503401360544	Average fitness:	242.82074829931972	Fitness standard deviation:	67.68283047284834	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85664	Best fitness:	95.58503401360544	Average fitness:	276.00503401360544	Fitness standard deviation:	60.25080377141902	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85680	Best fitness:	95.58503401360544	Average fitness:	251.05931972789116	Fitness standard deviation:	53.043441880505945	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85696	Best fitness:	95.58503401360544	Average fitness:	248.51360544217687	Fitness standard deviation:	58.05575117848325	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85712	Best fitness:	95.58503401360544	Average fitness:	284.84360544217685	Fitness standard deviation:	60.70019902129226	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85728	Best fitness:	95.58503401360544	Average fitness:	266.66931972789115	Fitness standard deviation:	62.28444066522225	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85744	Best fitness:	95.58503401360544	Average fitness:	247.3136054421769	Fitness standard deviation:	65.80050772088715	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85760	Best fitness:	95.58503401360544	Average fitness:	254.0850340136054	Fitness standard deviation:	50.15892009708864	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85776	Best fitness:	95.58503401360544	Average fitness:	267.11931972789114	Fitness standard deviation:	58.77255718063508	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85792	Best fitness:	95.58503401360544	Average fitness:	271.1607482993198	Fitness standard deviation:	69.612497866286	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85808	Best fitness:	95.58503401360544	Average fitness:	277.03646258503403	Fitness standard deviation:	62.619307578674594	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85824	Best fitness:	95.58503401360544	Average fitness:	265.8507482993198	Fitness standard deviation:	68.63997115978653	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85840	Best fitness:	95.58503401360544	Average fitness:	252.83217687074836	Fitness standard deviation:	58.19093714064178	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85856	Best fitness:	95.58503401360544	Average fitness:	252.35503401360543	Fitness standard deviation:	56.76764634392174	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85872	Best fitness:	95.58503401360544	Average fitness:	254.41646258503405	Fitness standard deviation:	74.7385838118711	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85888	Best fitness:	95.58503401360544	Average fitness:	266.91503401360546	Fitness standard deviation:	55.391360466102604	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85904	Best fitness:	95.58503401360544	Average fitness:	271.71503401360553	Fitness standard deviation:	50.25514775135185	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85920	Best fitness:	95.58503401360544	Average fitness:	258.74789115646263	Fitness standard deviation:	57.48658626149234	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85936	Best fitness:	95.58503401360544	Average fitness:	256.20931972789117	Fitness standard deviation:	73.31455198426205	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85952	Best fitness:	95.58503401360544	Average fitness:	246.8278911564626	Fitness standard deviation:	74.22688302269809	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85968	Best fitness:	95.58503401360544	Average fitness:	260.1593197278912	Fitness standard deviation:	65.27473924630776	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	85984	Best fitness:	95.58503401360544	Average fitness:	246.11503401360542	Fitness standard deviation:	67.10089355833146	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	86000	Best fitness:	95.58503401360544	Average fitness:	276.2550340136055	Fitness standard deviation:	63.332047840516495	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	86016	Best fitness:	95.58503401360544	Average fitness:	251.42503401360545	Fitness standard deviation:	61.0610436617425	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
