Generation:	16	Best fitness:	231.87074829931973	Average fitness:	340.3450340136057	Fitness standard deviation:	32.6915344468533	Best genome:	A9	N6	A15	A13	N3	N7	N12	E3	A11	A7	A10	A12	E4	N5	A14	A6	A17	A16	E5	A8	N9	
Generation:	93872	Best fitness:	105.75646258503401	Average fitness:	325.8047482993198	Fitness standard deviation:	42.01066369873444	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	93888	Best fitness:	105.75646258503401	Average fitness:	322.9061768707483	Fitness standard deviation:	44.675075299092576	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	93904	Best fitness:	105.75646258503401	Average fitness:	319.4144625850342	Fitness standard deviation:	45.990401563804596	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	93920	Best fitness:	105.75646258503401	Average fitness:	333.23731972789113	Fitness standard deviation:	49.01928784152006	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	93936	Best fitness:	105.75646258503401	Average fitness:	332.6376054421768	Fitness standard deviation:	49.656366872122	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	93952	Best fitness:	105.75646258503401	Average fitness:	337.7827482993198	Fitness standard deviation:	45.72985550569156	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	93968	Best fitness:	105.75646258503401	Average fitness:	328.3267482993199	Fitness standard deviation:	47.43233047409838	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	93984	Best fitness:	105.75646258503401	Average fitness:	333.2398911564626	Fitness standard deviation:	41.321511654194786	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94000	Best fitness:	105.75646258503401	Average fitness:	332.698462585034	Fitness standard deviation:	46.124676728915276	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94016	Best fitness:	105.75646258503401	Average fitness:	337.76560544217705	Fitness standard deviation:	49.59949471105363	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94032	Best fitness:	105.75646258503401	Average fitness:	322.98874829931975	Fitness standard deviation:	42.41824610389511	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94048	Best fitness:	105.75646258503401	Average fitness:	337.1098911564626	Fitness standard deviation:	47.97150236614762	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94064	Best fitness:	105.75646258503401	Average fitness:	327.4801768707484	Fitness standard deviation:	49.59824306549249	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94080	Best fitness:	105.75646258503401	Average fitness:	335.3207482993199	Fitness standard deviation:	45.34204668912933	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94096	Best fitness:	105.75646258503401	Average fitness:	330.5978911564626	Fitness standard deviation:	45.83463486340023	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94112	Best fitness:	105.75646258503401	Average fitness:	326.6241768707483	Fitness standard deviation:	52.75576728778047	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94128	Best fitness:	105.75646258503401	Average fitness:	327.9833197278911	Fitness standard deviation:	47.90502982751925	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94144	Best fitness:	105.75646258503401	Average fitness:	327.70474829931976	Fitness standard deviation:	48.71414456535898	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94160	Best fitness:	105.75646258503401	Average fitness:	327.9493197278912	Fitness standard deviation:	41.956524704819415	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94176	Best fitness:	105.75646258503401	Average fitness:	332.85703401360536	Fitness standard deviation:	45.66264252233381	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94192	Best fitness:	105.75646258503401	Average fitness:	331.08903401360544	Fitness standard deviation:	43.8167498529212	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94208	Best fitness:	105.75646258503401	Average fitness:	322.32131972789114	Fitness standard deviation:	47.249705556581766	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94224	Best fitness:	105.75646258503401	Average fitness:	337.19103401360553	Fitness standard deviation:	40.78934600693506	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94240	Best fitness:	105.75646258503401	Average fitness:	329.040462585034	Fitness standard deviation:	44.08428787989607	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94256	Best fitness:	105.75646258503401	Average fitness:	329.1864625850341	Fitness standard deviation:	52.30493017305505	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94272	Best fitness:	105.75646258503401	Average fitness:	327.9258911564625	Fitness standard deviation:	49.15708353132967	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94288	Best fitness:	105.75646258503401	Average fitness:	336.88960544217684	Fitness standard deviation:	45.84108685893218	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94304	Best fitness:	105.75646258503401	Average fitness:	337.5076054421768	Fitness standard deviation:	44.31900007989387	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94320	Best fitness:	105.75646258503401	Average fitness:	320.9201768707483	Fitness standard deviation:	45.61423244683928	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94336	Best fitness:	105.75646258503401	Average fitness:	332.26217687074836	Fitness standard deviation:	42.338595602015666	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94352	Best fitness:	105.75646258503401	Average fitness:	333.3084625850339	Fitness standard deviation:	42.51118515575564	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94368	Best fitness:	105.75646258503401	Average fitness:	335.0664625850339	Fitness standard deviation:	43.77718544294645	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94384	Best fitness:	105.75646258503401	Average fitness:	322.52560544217687	Fitness standard deviation:	43.94433634515745	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94400	Best fitness:	105.75646258503401	Average fitness:	325.1487482993197	Fitness standard deviation:	48.01744663459442	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94416	Best fitness:	105.75646258503401	Average fitness:	331.30589115646274	Fitness standard deviation:	42.63688445465968	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94432	Best fitness:	105.75646258503401	Average fitness:	331.89017687074823	Fitness standard deviation:	43.94880210203779	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94448	Best fitness:	105.75646258503401	Average fitness:	320.66303401360557	Fitness standard deviation:	47.29040043331055	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94464	Best fitness:	105.75646258503401	Average fitness:	330.1324625850339	Fitness standard deviation:	43.09728448664079	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94480	Best fitness:	105.75646258503401	Average fitness:	328.922462585034	Fitness standard deviation:	46.48797161873692	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94496	Best fitness:	105.75646258503401	Average fitness:	330.31131972789126	Fitness standard deviation:	49.01981443274147	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94512	Best fitness:	105.75646258503401	Average fitness:	324.7067482993198	Fitness standard deviation:	47.34870118598819	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94528	Best fitness:	105.75646258503401	Average fitness:	325.5756054421768	Fitness standard deviation:	50.15119378073322	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94544	Best fitness:	105.75646258503401	Average fitness:	332.15360544217685	Fitness standard deviation:	48.434969404599514	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94560	Best fitness:	105.75646258503401	Average fitness:	330.10960544217676	Fitness standard deviation:	49.70024473639081	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94576	Best fitness:	105.75646258503401	Average fitness:	334.7421768707482	Fitness standard deviation:	45.26977267854729	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94592	Best fitness:	105.75646258503401	Average fitness:	330.33074829931974	Fitness standard deviation:	48.937441865370644	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94608	Best fitness:	105.75646258503401	Average fitness:	328.54131972789116	Fitness standard deviation:	48.016531074289034	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94624	Best fitness:	105.75646258503401	Average fitness:	331.9873197278913	Fitness standard deviation:	49.11673270393914	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94640	Best fitness:	105.75646258503401	Average fitness:	333.72617687074825	Fitness standard deviation:	43.36111336397239	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94656	Best fitness:	105.75646258503401	Average fitness:	328.77046258503395	Fitness standard deviation:	43.93976888553564	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94672	Best fitness:	105.75646258503401	Average fitness:	332.4727482993198	Fitness standard deviation:	45.569355305279174	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94688	Best fitness:	105.75646258503401	Average fitness:	327.2156054421768	Fitness standard deviation:	46.55449793127032	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94704	Best fitness:	105.75646258503401	Average fitness:	332.47560544217697	Fitness standard deviation:	46.811424221365584	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94720	Best fitness:	105.75646258503401	Average fitness:	338.3830340136054	Fitness standard deviation:	46.062880226658756	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94736	Best fitness:	105.75646258503401	Average fitness:	332.1196054421769	Fitness standard deviation:	47.28699873870498	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94752	Best fitness:	105.75646258503401	Average fitness:	326.22131972789117	Fitness standard deviation:	49.75890606038813	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94768	Best fitness:	105.75646258503401	Average fitness:	326.95903401360556	Fitness standard deviation:	47.194504366158434	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94784	Best fitness:	105.75646258503401	Average fitness:	324.20503401360554	Fitness standard deviation:	46.48242020113736	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94800	Best fitness:	105.75646258503401	Average fitness:	324.4113197278912	Fitness standard deviation:	46.065996965312316	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94816	Best fitness:	105.75646258503401	Average fitness:	331.42989115646265	Fitness standard deviation:	45.59742335273084	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94832	Best fitness:	105.75646258503401	Average fitness:	329.7210340136055	Fitness standard deviation:	47.23855967667231	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94848	Best fitness:	105.75646258503401	Average fitness:	329.0378911564625	Fitness standard deviation:	46.63806790113652	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94864	Best fitness:	105.75646258503401	Average fitness:	324.3358911564626	Fitness standard deviation:	49.55407536196789	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94880	Best fitness:	105.75646258503401	Average fitness:	337.0516054421769	Fitness standard deviation:	47.22175424915245	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94896	Best fitness:	105.75646258503401	Average fitness:	327.0398911564627	Fitness standard deviation:	46.4756061852421	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94912	Best fitness:	105.75646258503401	Average fitness:	335.68017687074854	Fitness standard deviation:	48.86662314955696	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94928	Best fitness:	105.75646258503401	Average fitness:	327.5233197278912	Fitness standard deviation:	51.58678136650031	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94944	Best fitness:	105.75646258503401	Average fitness:	331.94446258503405	Fitness standard deviation:	44.131740103596975	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94960	Best fitness:	105.75646258503401	Average fitness:	337.0730340136053	Fitness standard deviation:	46.49887506736709	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94976	Best fitness:	105.75646258503401	Average fitness:	330.3038911564626	Fitness standard deviation:	44.038636973105554	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	94992	Best fitness:	105.75646258503401	Average fitness:	327.94417687074827	Fitness standard deviation:	45.90126391128094	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95008	Best fitness:	105.75646258503401	Average fitness:	325.63617687074833	Fitness standard deviation:	48.413308053189894	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95024	Best fitness:	105.75646258503401	Average fitness:	327.88874829931956	Fitness standard deviation:	44.53728851015445	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95040	Best fitness:	105.75646258503401	Average fitness:	336.30074829931976	Fitness standard deviation:	43.43849912373181	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95056	Best fitness:	105.75646258503401	Average fitness:	332.01789115646255	Fitness standard deviation:	47.6557278609737	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95072	Best fitness:	105.75646258503401	Average fitness:	335.26560544217676	Fitness standard deviation:	46.32810323185296	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95088	Best fitness:	105.75646258503401	Average fitness:	337.09360544217685	Fitness standard deviation:	48.0483125911529	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95104	Best fitness:	105.75646258503401	Average fitness:	331.1681768707483	Fitness standard deviation:	47.147659338962484	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95120	Best fitness:	105.75646258503401	Average fitness:	326.1333197278911	Fitness standard deviation:	49.30241649829579	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95136	Best fitness:	105.75646258503401	Average fitness:	326.74874829931963	Fitness standard deviation:	47.27499988322775	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95152	Best fitness:	105.75646258503401	Average fitness:	336.2156054421768	Fitness standard deviation:	47.01929682110336	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95168	Best fitness:	105.75646258503401	Average fitness:	325.3716054421769	Fitness standard deviation:	46.603413636026836	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95184	Best fitness:	105.75646258503401	Average fitness:	326.26217687074825	Fitness standard deviation:	47.87157300570785	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95200	Best fitness:	105.75646258503401	Average fitness:	329.1776054421769	Fitness standard deviation:	51.22700142921281	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95216	Best fitness:	105.75646258503401	Average fitness:	332.53074829931967	Fitness standard deviation:	52.23896543964172	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95232	Best fitness:	105.75646258503401	Average fitness:	331.74960544217674	Fitness standard deviation:	39.79174852829133	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95248	Best fitness:	105.75646258503401	Average fitness:	332.5830340136054	Fitness standard deviation:	47.125138359348675	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95264	Best fitness:	105.75646258503401	Average fitness:	331.0398911564626	Fitness standard deviation:	42.24501258909815	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95280	Best fitness:	105.75646258503401	Average fitness:	329.7736054421769	Fitness standard deviation:	49.306044337010704	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95296	Best fitness:	105.75646258503401	Average fitness:	324.37474829931966	Fitness standard deviation:	47.31098358387266	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95312	Best fitness:	105.75646258503401	Average fitness:	339.94474829931954	Fitness standard deviation:	43.31715974162702	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95328	Best fitness:	105.75646258503401	Average fitness:	325.6841768707482	Fitness standard deviation:	50.49539521620577	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95344	Best fitness:	105.75646258503401	Average fitness:	329.9301768707483	Fitness standard deviation:	46.33314125384744	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95360	Best fitness:	105.75646258503401	Average fitness:	328.47503401360535	Fitness standard deviation:	47.56671591843718	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95376	Best fitness:	105.75646258503401	Average fitness:	331.46646258503387	Fitness standard deviation:	41.68636646410421	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95392	Best fitness:	105.75646258503401	Average fitness:	337.71446258503397	Fitness standard deviation:	47.659538044469606	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	95408	Best fitness:	105.75646258503401	Average fitness:	326.36503401360534	Fitness standard deviation:	43.190449530101496	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
