Generation:	16	Best fitness:	238.29931972789115	Average fitness:	339.3850340136055	Fitness standard deviation:	30.412244580237143	Best genome:	N9	N3	N5	E3	A15	A12	A14	N7	N6	A9	A16	E5	N12	A13	A11	A6	E4	A7	A17	A10	A8	
Generation:	72240	Best fitness:	95.6421768707483	Average fitness:	305.74731972789107	Fitness standard deviation:	54.81738780901624	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72256	Best fitness:	95.6421768707483	Average fitness:	313.77817687074827	Fitness standard deviation:	57.41460514182638	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72272	Best fitness:	95.6421768707483	Average fitness:	312.48160544217694	Fitness standard deviation:	54.11625336292985	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72288	Best fitness:	95.6421768707483	Average fitness:	306.5507482993197	Fitness standard deviation:	55.00767263736571	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72304	Best fitness:	95.6421768707483	Average fitness:	318.1478911564626	Fitness standard deviation:	59.615620538956875	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72320	Best fitness:	95.6421768707483	Average fitness:	312.0358911564626	Fitness standard deviation:	55.958482361880556	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72336	Best fitness:	95.6421768707483	Average fitness:	312.5393197278911	Fitness standard deviation:	56.244887876543046	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72352	Best fitness:	95.6421768707483	Average fitness:	308.37760544217684	Fitness standard deviation:	51.33930596193389	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72368	Best fitness:	95.6421768707483	Average fitness:	313.18103401360554	Fitness standard deviation:	62.50296842191594	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72384	Best fitness:	95.6421768707483	Average fitness:	295.441605442177	Fitness standard deviation:	54.23434456399113	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72400	Best fitness:	95.6421768707483	Average fitness:	312.73531972789107	Fitness standard deviation:	59.408595491609745	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72416	Best fitness:	95.6421768707483	Average fitness:	305.324462585034	Fitness standard deviation:	59.110523291162814	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72432	Best fitness:	95.6421768707483	Average fitness:	307.35874829931976	Fitness standard deviation:	53.493162131019226	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72448	Best fitness:	95.6421768707483	Average fitness:	313.467319727891	Fitness standard deviation:	47.0301703043604	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72464	Best fitness:	95.6421768707483	Average fitness:	317.16674829931975	Fitness standard deviation:	44.73100253830258	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72480	Best fitness:	95.6421768707483	Average fitness:	315.8067482993197	Fitness standard deviation:	60.84716499290225	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72496	Best fitness:	95.6421768707483	Average fitness:	317.06960544217674	Fitness standard deviation:	54.73214776247939	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72512	Best fitness:	95.6421768707483	Average fitness:	310.17017687074826	Fitness standard deviation:	57.85270705817649	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72528	Best fitness:	95.6421768707483	Average fitness:	312.61360544217695	Fitness standard deviation:	55.28285263911737	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72544	Best fitness:	95.6421768707483	Average fitness:	322.42503401360545	Fitness standard deviation:	55.36724471883266	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72560	Best fitness:	95.6421768707483	Average fitness:	309.58103401360546	Fitness standard deviation:	56.88120668371864	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72576	Best fitness:	95.6421768707483	Average fitness:	311.4981768707482	Fitness standard deviation:	50.79429052279681	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72592	Best fitness:	95.6421768707483	Average fitness:	310.0781768707482	Fitness standard deviation:	59.957281067269825	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72608	Best fitness:	95.6421768707483	Average fitness:	310.25646258503394	Fitness standard deviation:	53.43464602594807	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72624	Best fitness:	95.6421768707483	Average fitness:	324.91989115646254	Fitness standard deviation:	68.33893491850687	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72640	Best fitness:	95.6421768707483	Average fitness:	325.22046258503383	Fitness standard deviation:	53.55226981145788	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72656	Best fitness:	95.6421768707483	Average fitness:	319.39817687074833	Fitness standard deviation:	54.75198528429292	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72672	Best fitness:	95.6421768707483	Average fitness:	309.6124625850341	Fitness standard deviation:	62.50835332520423	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72688	Best fitness:	95.6421768707483	Average fitness:	314.273605442177	Fitness standard deviation:	67.268574401728	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72704	Best fitness:	95.6421768707483	Average fitness:	318.1581768707483	Fitness standard deviation:	55.36712511951474	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72720	Best fitness:	95.6421768707483	Average fitness:	318.8444625850341	Fitness standard deviation:	57.00089246419117	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72736	Best fitness:	95.6421768707483	Average fitness:	315.5981768707483	Fitness standard deviation:	47.10436427113474	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72752	Best fitness:	95.6421768707483	Average fitness:	308.97589115646264	Fitness standard deviation:	55.58302499350473	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72768	Best fitness:	95.6421768707483	Average fitness:	312.1616054421768	Fitness standard deviation:	51.12526295606244	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72784	Best fitness:	95.6421768707483	Average fitness:	314.4736054421768	Fitness standard deviation:	63.60217510078583	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72800	Best fitness:	95.6421768707483	Average fitness:	307.46274829931986	Fitness standard deviation:	54.44550618887904	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72816	Best fitness:	95.6421768707483	Average fitness:	312.32560544217677	Fitness standard deviation:	61.90010170180561	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72832	Best fitness:	95.6421768707483	Average fitness:	319.7136054421769	Fitness standard deviation:	59.15444006659041	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72848	Best fitness:	95.6421768707483	Average fitness:	312.7318911564626	Fitness standard deviation:	48.924507947219574	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72864	Best fitness:	95.6421768707483	Average fitness:	316.67760544217685	Fitness standard deviation:	58.0625378708165	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72880	Best fitness:	95.6421768707483	Average fitness:	309.8930340136054	Fitness standard deviation:	58.1871540041446	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72896	Best fitness:	95.6421768707483	Average fitness:	316.2336054421768	Fitness standard deviation:	49.31637977676093	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72912	Best fitness:	95.6421768707483	Average fitness:	310.0696054421769	Fitness standard deviation:	48.109155803893145	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72928	Best fitness:	95.6421768707483	Average fitness:	305.2981768707484	Fitness standard deviation:	52.11268855948577	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72944	Best fitness:	95.6421768707483	Average fitness:	313.35874829931976	Fitness standard deviation:	59.12251543625495	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72960	Best fitness:	95.6421768707483	Average fitness:	316.4581768707483	Fitness standard deviation:	51.15307740178952	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72976	Best fitness:	95.6421768707483	Average fitness:	315.3238911564626	Fitness standard deviation:	57.22065361673641	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	72992	Best fitness:	95.6421768707483	Average fitness:	309.52674829931976	Fitness standard deviation:	68.53074577925754	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73008	Best fitness:	95.6421768707483	Average fitness:	304.14560544217693	Fitness standard deviation:	55.008923325109315	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73024	Best fitness:	95.6421768707483	Average fitness:	310.96503401360553	Fitness standard deviation:	52.290931277589145	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73040	Best fitness:	95.6421768707483	Average fitness:	304.1050340136054	Fitness standard deviation:	46.84641758786179	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73056	Best fitness:	95.6421768707483	Average fitness:	308.9107482993197	Fitness standard deviation:	49.42793855911939	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73072	Best fitness:	95.6421768707483	Average fitness:	317.3073197278912	Fitness standard deviation:	54.068687695016465	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73088	Best fitness:	95.6421768707483	Average fitness:	308.97646258503397	Fitness standard deviation:	50.23348822026508	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73104	Best fitness:	95.6421768707483	Average fitness:	309.21646258503404	Fitness standard deviation:	60.27655455126337	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73120	Best fitness:	95.6421768707483	Average fitness:	306.7490340136054	Fitness standard deviation:	58.107727628280635	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73136	Best fitness:	95.6421768707483	Average fitness:	310.4598911564625	Fitness standard deviation:	54.544227144359745	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73152	Best fitness:	95.6421768707483	Average fitness:	313.4936054421769	Fitness standard deviation:	62.548510871521934	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73168	Best fitness:	95.6421768707483	Average fitness:	307.17760544217685	Fitness standard deviation:	48.67059483876464	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73184	Best fitness:	95.6421768707483	Average fitness:	316.1621768707484	Fitness standard deviation:	58.11337378129838	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73200	Best fitness:	95.6421768707483	Average fitness:	311.35989115646265	Fitness standard deviation:	56.52136995609967	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73216	Best fitness:	95.6421768707483	Average fitness:	311.68503401360533	Fitness standard deviation:	59.42687696760153	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73232	Best fitness:	95.6421768707483	Average fitness:	304.035319727891	Fitness standard deviation:	49.92000934065847	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73248	Best fitness:	95.6421768707483	Average fitness:	315.2073197278911	Fitness standard deviation:	62.326863023638104	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73264	Best fitness:	95.6421768707483	Average fitness:	310.5770340136055	Fitness standard deviation:	50.834534313369524	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73280	Best fitness:	95.6421768707483	Average fitness:	320.304462585034	Fitness standard deviation:	49.67282924686045	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73296	Best fitness:	95.6421768707483	Average fitness:	318.516462585034	Fitness standard deviation:	58.6931590770933	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73312	Best fitness:	95.6421768707483	Average fitness:	312.744462585034	Fitness standard deviation:	59.757608915910765	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73328	Best fitness:	95.6421768707483	Average fitness:	318.0467482993197	Fitness standard deviation:	52.35583911376192	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73344	Best fitness:	95.6421768707483	Average fitness:	318.51131972789125	Fitness standard deviation:	49.97688023517291	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73360	Best fitness:	95.6421768707483	Average fitness:	315.29417687074823	Fitness standard deviation:	54.74448512043967	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73376	Best fitness:	95.6421768707483	Average fitness:	319.79417687074823	Fitness standard deviation:	54.50652548539299	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73392	Best fitness:	95.6421768707483	Average fitness:	309.1416054421769	Fitness standard deviation:	51.883698588914285	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73408	Best fitness:	95.6421768707483	Average fitness:	311.64160544217674	Fitness standard deviation:	53.35220500846527	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73424	Best fitness:	95.6421768707483	Average fitness:	317.1644625850341	Fitness standard deviation:	56.980524862017724	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73440	Best fitness:	95.6421768707483	Average fitness:	322.91703401360536	Fitness standard deviation:	53.25394009069821	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73456	Best fitness:	95.6421768707483	Average fitness:	315.9038911564626	Fitness standard deviation:	61.10957127611861	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73472	Best fitness:	95.6421768707483	Average fitness:	321.6644625850341	Fitness standard deviation:	52.434509680054745	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73488	Best fitness:	95.6421768707483	Average fitness:	312.7513197278911	Fitness standard deviation:	59.17043654821319	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73504	Best fitness:	95.6421768707483	Average fitness:	310.41931972789115	Fitness standard deviation:	61.93549771779525	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73520	Best fitness:	95.6421768707483	Average fitness:	312.76617687074827	Fitness standard deviation:	49.455848001535884	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73536	Best fitness:	95.6421768707483	Average fitness:	323.9050340136055	Fitness standard deviation:	54.90020095870436	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73552	Best fitness:	95.6421768707483	Average fitness:	310.6678911564626	Fitness standard deviation:	63.8478434264156	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73568	Best fitness:	95.6421768707483	Average fitness:	319.564462585034	Fitness standard deviation:	51.23167229560325	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73584	Best fitness:	95.6421768707483	Average fitness:	306.5067482993197	Fitness standard deviation:	50.23358785611435	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73600	Best fitness:	95.6421768707483	Average fitness:	312.91989115646265	Fitness standard deviation:	63.12424057558949	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73616	Best fitness:	95.6421768707483	Average fitness:	305.756462585034	Fitness standard deviation:	56.406786680978996	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73632	Best fitness:	95.6421768707483	Average fitness:	318.22903401360537	Fitness standard deviation:	51.302628077647924	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73648	Best fitness:	95.6421768707483	Average fitness:	305.3216054421769	Fitness standard deviation:	54.591799126960154	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73664	Best fitness:	95.6421768707483	Average fitness:	320.4261768707483	Fitness standard deviation:	48.97648520651185	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73680	Best fitness:	95.6421768707483	Average fitness:	313.1753197278911	Fitness standard deviation:	55.56756758089329	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73696	Best fitness:	95.6421768707483	Average fitness:	303.25931972789124	Fitness standard deviation:	58.36533553263216	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73712	Best fitness:	95.6421768707483	Average fitness:	314.70846258503394	Fitness standard deviation:	56.61889507640951	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73728	Best fitness:	95.6421768707483	Average fitness:	317.94274829931976	Fitness standard deviation:	49.51304400058717	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73744	Best fitness:	95.6421768707483	Average fitness:	316.2518911564626	Fitness standard deviation:	57.64214858406785	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73760	Best fitness:	95.6421768707483	Average fitness:	317.17303401360545	Fitness standard deviation:	52.57162828844052	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73776	Best fitness:	95.6421768707483	Average fitness:	303.5776054421767	Fitness standard deviation:	57.55280288853472	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73792	Best fitness:	95.6421768707483	Average fitness:	321.27760544217676	Fitness standard deviation:	59.542927216849364	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
Generation:	73808	Best fitness:	95.6421768707483	Average fitness:	320.8764625850339	Fitness standard deviation:	47.628719513010005	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	N12	A8	A13	N9	A16	E5	A15	A14	A17	N5	A7	A12	
