Generation:	16	Best fitness:	225.67074829931974	Average fitness:	347.0703197278914	Fitness standard deviation:	32.98151597083878	Best genome:	A9	N6	A12	A17	A7	A10	A11	N12	A15	A14	N7	E4	E3	N9	A13	A16	E5	N5	N3	A6	A8	
Generation:	93200	Best fitness:	95.87074829931973	Average fitness:	332.4851768707483	Fitness standard deviation:	38.309380851223395	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93216	Best fitness:	95.87074829931973	Average fitness:	337.644462585034	Fitness standard deviation:	40.09635317123807	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93232	Best fitness:	95.87074829931973	Average fitness:	338.2738911564627	Fitness standard deviation:	38.25447966725263	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93248	Best fitness:	95.87074829931973	Average fitness:	339.51089115646283	Fitness standard deviation:	38.68230256083734	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93264	Best fitness:	95.87074829931973	Average fitness:	336.84260544217716	Fitness standard deviation:	42.08031644925437	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93280	Best fitness:	95.87074829931973	Average fitness:	343.3493197278911	Fitness standard deviation:	41.31226598007139	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93296	Best fitness:	95.87074829931973	Average fitness:	339.6287482993199	Fitness standard deviation:	38.978580398438716	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93312	Best fitness:	95.87074829931973	Average fitness:	337.6318911564628	Fitness standard deviation:	42.82503025863568	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93328	Best fitness:	95.87074829931973	Average fitness:	340.9688911564629	Fitness standard deviation:	39.203305730824404	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93344	Best fitness:	95.87074829931973	Average fitness:	339.9524625850341	Fitness standard deviation:	41.499226945344724	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93360	Best fitness:	95.87074829931973	Average fitness:	335.11617687074846	Fitness standard deviation:	43.51972887726921	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93376	Best fitness:	95.87074829931973	Average fitness:	342.5173197278913	Fitness standard deviation:	37.82573816644872	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93392	Best fitness:	95.87074829931973	Average fitness:	339.3697482993199	Fitness standard deviation:	42.436871326472584	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93408	Best fitness:	95.87074829931973	Average fitness:	340.79274829931984	Fitness standard deviation:	42.50335100450606	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93424	Best fitness:	95.87074829931973	Average fitness:	336.924462585034	Fitness standard deviation:	43.851191365381005	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93440	Best fitness:	95.87074829931973	Average fitness:	334.7158911564627	Fitness standard deviation:	40.78938761141537	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93456	Best fitness:	95.87074829931973	Average fitness:	340.55646258503424	Fitness standard deviation:	42.59395865948263	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93472	Best fitness:	95.87074829931973	Average fitness:	340.6514625850343	Fitness standard deviation:	37.51037842098789	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93488	Best fitness:	95.87074829931973	Average fitness:	335.7567482993199	Fitness standard deviation:	41.88179108405183	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93504	Best fitness:	95.87074829931973	Average fitness:	334.4533197278914	Fitness standard deviation:	44.380718997036055	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93520	Best fitness:	95.87074829931973	Average fitness:	339.95231972789145	Fitness standard deviation:	39.93182531055465	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93536	Best fitness:	95.87074829931973	Average fitness:	341.8830340136057	Fitness standard deviation:	41.61164059172256	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93552	Best fitness:	95.87074829931973	Average fitness:	337.77360544217714	Fitness standard deviation:	42.346769339223364	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93568	Best fitness:	95.87074829931973	Average fitness:	344.60717687074873	Fitness standard deviation:	41.427929791829264	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93584	Best fitness:	95.87074829931973	Average fitness:	336.1811768707484	Fitness standard deviation:	42.22801987630334	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93600	Best fitness:	95.87074829931973	Average fitness:	336.66774829931995	Fitness standard deviation:	46.168263452112576	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93616	Best fitness:	95.87074829931973	Average fitness:	337.80946258503405	Fitness standard deviation:	43.3206609893134	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93632	Best fitness:	95.87074829931973	Average fitness:	338.67303401360545	Fitness standard deviation:	40.0705236831876	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93648	Best fitness:	95.87074829931973	Average fitness:	342.0488911564628	Fitness standard deviation:	43.92719124219725	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93664	Best fitness:	95.87074829931973	Average fitness:	342.1473197278914	Fitness standard deviation:	38.62730331392708	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93680	Best fitness:	95.87074829931973	Average fitness:	337.37117687074846	Fitness standard deviation:	44.92213789754126	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93696	Best fitness:	95.87074829931973	Average fitness:	340.62989115646263	Fitness standard deviation:	43.965668286024425	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93712	Best fitness:	95.87074829931973	Average fitness:	339.44717687074836	Fitness standard deviation:	39.10302764388413	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93728	Best fitness:	95.87074829931973	Average fitness:	342.0266054421769	Fitness standard deviation:	40.43404998694713	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93744	Best fitness:	95.87074829931973	Average fitness:	336.4033197278913	Fitness standard deviation:	41.59821297574584	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93760	Best fitness:	95.87074829931973	Average fitness:	334.18246258503393	Fitness standard deviation:	39.42327916760007	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93776	Best fitness:	95.87074829931973	Average fitness:	331.42189115646266	Fitness standard deviation:	42.7670675885365	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93792	Best fitness:	95.87074829931973	Average fitness:	336.92303401360545	Fitness standard deviation:	41.965829939733254	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93808	Best fitness:	95.87074829931973	Average fitness:	337.6393197278913	Fitness standard deviation:	39.94611349898097	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93824	Best fitness:	95.87074829931973	Average fitness:	338.6101768707485	Fitness standard deviation:	42.311013238944334	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93840	Best fitness:	95.87074829931973	Average fitness:	341.36417687074857	Fitness standard deviation:	41.484296582427135	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93856	Best fitness:	95.87074829931973	Average fitness:	338.0418911564628	Fitness standard deviation:	38.504507659785084	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93872	Best fitness:	95.87074829931973	Average fitness:	338.08946258503386	Fitness standard deviation:	39.42541297882649	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93888	Best fitness:	95.87074829931973	Average fitness:	340.69231972789134	Fitness standard deviation:	40.71554008067711	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93904	Best fitness:	95.87074829931973	Average fitness:	339.20774829931975	Fitness standard deviation:	43.36677015237566	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93920	Best fitness:	95.87074829931973	Average fitness:	334.96089115646254	Fitness standard deviation:	41.23349036070716	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93936	Best fitness:	95.87074829931973	Average fitness:	336.3320340136056	Fitness standard deviation:	44.636652039391514	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93952	Best fitness:	95.87074829931973	Average fitness:	337.75789115646273	Fitness standard deviation:	41.25642359384903	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93968	Best fitness:	95.87074829931973	Average fitness:	340.34431972789133	Fitness standard deviation:	39.691626674416156	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	93984	Best fitness:	95.87074829931973	Average fitness:	341.15089115646265	Fitness standard deviation:	40.931777854705246	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94000	Best fitness:	95.87074829931973	Average fitness:	335.3873197278912	Fitness standard deviation:	43.355634651103884	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94016	Best fitness:	95.87074829931973	Average fitness:	342.53074829931984	Fitness standard deviation:	45.04492705134758	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94032	Best fitness:	95.87074829931973	Average fitness:	338.23731972789113	Fitness standard deviation:	41.83371046787749	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94048	Best fitness:	95.87074829931973	Average fitness:	335.83474829931976	Fitness standard deviation:	40.84403958114479	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94064	Best fitness:	95.87074829931973	Average fitness:	336.40674829931993	Fitness standard deviation:	41.266877684117546	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94080	Best fitness:	95.87074829931973	Average fitness:	339.5587482993201	Fitness standard deviation:	38.22309370962394	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94096	Best fitness:	95.87074829931973	Average fitness:	342.6901768707485	Fitness standard deviation:	40.27361700433977	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94112	Best fitness:	95.87074829931973	Average fitness:	338.4624625850341	Fitness standard deviation:	42.4462896712674	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94128	Best fitness:	95.87074829931973	Average fitness:	339.3288911564627	Fitness standard deviation:	43.89006213372273	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94144	Best fitness:	95.87074829931973	Average fitness:	337.8531768707485	Fitness standard deviation:	42.09537525400517	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94160	Best fitness:	95.87074829931973	Average fitness:	336.5181768707487	Fitness standard deviation:	43.9241719924746	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94176	Best fitness:	95.87074829931973	Average fitness:	333.64074829931974	Fitness standard deviation:	42.65750480661674	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94192	Best fitness:	95.87074829931973	Average fitness:	338.92174829932	Fitness standard deviation:	41.283885167341076	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94208	Best fitness:	95.87074829931973	Average fitness:	337.19574829931975	Fitness standard deviation:	46.18155665414494	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94224	Best fitness:	95.87074829931973	Average fitness:	338.8487482993198	Fitness standard deviation:	39.8472349907514	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94240	Best fitness:	95.87074829931973	Average fitness:	343.03574829931983	Fitness standard deviation:	46.15390848972111	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94256	Best fitness:	95.87074829931973	Average fitness:	337.90074829931973	Fitness standard deviation:	41.871672734093394	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94272	Best fitness:	95.87074829931973	Average fitness:	338.58831972789136	Fitness standard deviation:	40.895513568366006	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94288	Best fitness:	95.87074829931973	Average fitness:	337.7844625850342	Fitness standard deviation:	43.044818879007146	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94304	Best fitness:	95.87074829931973	Average fitness:	341.29046258503405	Fitness standard deviation:	37.19921596606298	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94320	Best fitness:	95.87074829931973	Average fitness:	344.58403401360573	Fitness standard deviation:	37.43707181309425	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94336	Best fitness:	95.87074829931973	Average fitness:	336.7984625850341	Fitness standard deviation:	40.56809904949697	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94352	Best fitness:	95.87074829931973	Average fitness:	339.4333197278912	Fitness standard deviation:	37.92747132006949	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94368	Best fitness:	95.87074829931973	Average fitness:	342.1830340136055	Fitness standard deviation:	42.76405103946682	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94384	Best fitness:	95.87074829931973	Average fitness:	337.83631972789146	Fitness standard deviation:	42.53584162605384	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94400	Best fitness:	95.87074829931973	Average fitness:	343.2841768707484	Fitness standard deviation:	43.05182978974179	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94416	Best fitness:	95.87074829931973	Average fitness:	337.44389115646266	Fitness standard deviation:	42.7178243770701	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94432	Best fitness:	95.87074829931973	Average fitness:	336.1636054421769	Fitness standard deviation:	40.45488822914548	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94448	Best fitness:	95.87074829931973	Average fitness:	341.58417687074854	Fitness standard deviation:	40.5622026642981	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94464	Best fitness:	95.87074829931973	Average fitness:	337.6281768707484	Fitness standard deviation:	47.915023930764306	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94480	Best fitness:	95.87074829931973	Average fitness:	340.84474829931986	Fitness standard deviation:	43.58699227325248	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94496	Best fitness:	95.87074829931973	Average fitness:	340.9751768707485	Fitness standard deviation:	38.21970178949008	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94512	Best fitness:	95.87074829931973	Average fitness:	339.3968911564627	Fitness standard deviation:	38.11553652664863	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94528	Best fitness:	95.87074829931973	Average fitness:	339.52960544217706	Fitness standard deviation:	44.01577682270441	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94544	Best fitness:	95.87074829931973	Average fitness:	335.9621768707485	Fitness standard deviation:	42.17661969598314	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94560	Best fitness:	95.87074829931973	Average fitness:	330.900605442177	Fitness standard deviation:	42.31859332733168	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94576	Best fitness:	95.87074829931973	Average fitness:	345.49760544217713	Fitness standard deviation:	46.68717383974808	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94592	Best fitness:	95.87074829931973	Average fitness:	339.5670340136058	Fitness standard deviation:	39.291466104652564	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94608	Best fitness:	95.87074829931973	Average fitness:	341.07874829931984	Fitness standard deviation:	40.34902332075432	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94624	Best fitness:	95.87074829931973	Average fitness:	340.5444625850342	Fitness standard deviation:	42.2324400277071	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94640	Best fitness:	95.87074829931973	Average fitness:	342.41031972789125	Fitness standard deviation:	43.28514324729417	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94656	Best fitness:	95.87074829931973	Average fitness:	339.42246258503405	Fitness standard deviation:	42.229971597703646	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94672	Best fitness:	95.87074829931973	Average fitness:	337.7077482993199	Fitness standard deviation:	38.7092988667465	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94688	Best fitness:	95.87074829931973	Average fitness:	339.490605442177	Fitness standard deviation:	38.56672841177684	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94704	Best fitness:	95.87074829931973	Average fitness:	343.01803401360564	Fitness standard deviation:	41.63626501093998	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94720	Best fitness:	95.87074829931973	Average fitness:	336.7717482993199	Fitness standard deviation:	41.94697195439567	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94736	Best fitness:	95.87074829931973	Average fitness:	335.8127482993199	Fitness standard deviation:	41.463344806354115	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
Generation:	94752	Best fitness:	95.87074829931973	Average fitness:	339.38631972789125	Fitness standard deviation:	39.96138955904557	Best genome:	A16	E5	A15	A6	A12	A7	A14	A17	A9	N3	E4	N5	A11	N12	E3	N6	N7	A10	A8	A13	N9	
