Generation:	16	Best fitness:	224.87074829931973	Average fitness:	338.520462585034	Fitness standard deviation:	33.70646946198662	Best genome:	E5	A13	A16	N7	A10	N12	E4	E3	A15	A7	A12	N6	A14	A11	A8	A9	N3	N5	A6	A17	N9	
Generation:	90016	Best fitness:	107.75646258503401	Average fitness:	335.2530340136055	Fitness standard deviation:	43.20536942821542	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90032	Best fitness:	107.75646258503401	Average fitness:	332.82217687074836	Fitness standard deviation:	52.97411127433969	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90048	Best fitness:	107.75646258503401	Average fitness:	324.63017687074824	Fitness standard deviation:	48.920687194599346	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90064	Best fitness:	107.75646258503401	Average fitness:	333.4401768707483	Fitness standard deviation:	51.668717770039535	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90080	Best fitness:	107.75646258503401	Average fitness:	323.58274829931975	Fitness standard deviation:	45.691978607423245	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90096	Best fitness:	107.75646258503401	Average fitness:	333.05474829931967	Fitness standard deviation:	47.06339802644853	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90112	Best fitness:	107.75646258503401	Average fitness:	324.8776054421769	Fitness standard deviation:	46.203464861679905	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90128	Best fitness:	107.75646258503401	Average fitness:	334.7850340136054	Fitness standard deviation:	44.26248367663625	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90144	Best fitness:	107.75646258503401	Average fitness:	330.8513197278911	Fitness standard deviation:	42.20620592340633	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90160	Best fitness:	107.75646258503401	Average fitness:	330.8801768707484	Fitness standard deviation:	50.49224261372499	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90176	Best fitness:	107.75646258503401	Average fitness:	327.055319727891	Fitness standard deviation:	53.54786733991431	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90192	Best fitness:	107.75646258503401	Average fitness:	331.24931972789113	Fitness standard deviation:	40.66697188187014	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90208	Best fitness:	107.75646258503401	Average fitness:	334.12303401360543	Fitness standard deviation:	46.17978655875582	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90224	Best fitness:	107.75646258503401	Average fitness:	335.578462585034	Fitness standard deviation:	46.872591330550705	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90240	Best fitness:	107.75646258503401	Average fitness:	328.0504625850341	Fitness standard deviation:	47.77204293777878	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90256	Best fitness:	107.75646258503401	Average fitness:	336.7078911564625	Fitness standard deviation:	50.025564321797376	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90272	Best fitness:	107.75646258503401	Average fitness:	334.0290340136053	Fitness standard deviation:	44.848530459850785	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90288	Best fitness:	107.75646258503401	Average fitness:	331.7093197278911	Fitness standard deviation:	44.74772120523261	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90304	Best fitness:	107.75646258503401	Average fitness:	339.0247482993197	Fitness standard deviation:	41.62936422325776	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90320	Best fitness:	107.75646258503401	Average fitness:	329.77160544217674	Fitness standard deviation:	50.2052015282261	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90336	Best fitness:	107.75646258503401	Average fitness:	328.52989115646255	Fitness standard deviation:	50.03619086221492	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90352	Best fitness:	107.75646258503401	Average fitness:	330.91874829931976	Fitness standard deviation:	42.396733774850034	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90368	Best fitness:	107.75646258503401	Average fitness:	334.240462585034	Fitness standard deviation:	41.924865900020414	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90384	Best fitness:	107.75646258503401	Average fitness:	325.84674829931976	Fitness standard deviation:	47.06275891892892	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90400	Best fitness:	107.75646258503401	Average fitness:	331.5838911564627	Fitness standard deviation:	47.42027206559986	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90416	Best fitness:	107.75646258503401	Average fitness:	327.59931972789104	Fitness standard deviation:	45.62235121749255	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90432	Best fitness:	107.75646258503401	Average fitness:	331.02046258503395	Fitness standard deviation:	46.19928952894829	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90448	Best fitness:	107.75646258503401	Average fitness:	330.7718911564627	Fitness standard deviation:	45.39522952910361	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90464	Best fitness:	107.75646258503401	Average fitness:	329.9913197278911	Fitness standard deviation:	46.12083111274789	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90480	Best fitness:	107.75646258503401	Average fitness:	327.43246258503393	Fitness standard deviation:	44.738867587139396	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90496	Best fitness:	107.75646258503401	Average fitness:	326.9178911564626	Fitness standard deviation:	40.32688946950551	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90512	Best fitness:	107.75646258503401	Average fitness:	332.50417687074827	Fitness standard deviation:	43.94558361502674	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90528	Best fitness:	107.75646258503401	Average fitness:	336.0558911564625	Fitness standard deviation:	47.50667175142833	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90544	Best fitness:	107.75646258503401	Average fitness:	333.6710340136054	Fitness standard deviation:	46.07183255548241	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90560	Best fitness:	107.75646258503401	Average fitness:	329.1864625850341	Fitness standard deviation:	44.43012204459897	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90576	Best fitness:	107.75646258503401	Average fitness:	323.5296054421767	Fitness standard deviation:	46.75240870276316	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90592	Best fitness:	107.75646258503401	Average fitness:	329.47474829931974	Fitness standard deviation:	50.00987413032162	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90608	Best fitness:	107.75646258503401	Average fitness:	332.5250340136055	Fitness standard deviation:	44.278802133383714	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90624	Best fitness:	107.75646258503401	Average fitness:	328.31103401360537	Fitness standard deviation:	38.81375436725533	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90640	Best fitness:	107.75646258503401	Average fitness:	327.12989115646263	Fitness standard deviation:	43.000503320262645	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90656	Best fitness:	107.75646258503401	Average fitness:	334.77131972789107	Fitness standard deviation:	45.31395072475709	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90672	Best fitness:	107.75646258503401	Average fitness:	325.97046258503394	Fitness standard deviation:	41.49348107048791	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90688	Best fitness:	107.75646258503401	Average fitness:	330.74760544217685	Fitness standard deviation:	43.25070204833061	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90704	Best fitness:	107.75646258503401	Average fitness:	323.86331972789117	Fitness standard deviation:	52.73329871908184	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90720	Best fitness:	107.75646258503401	Average fitness:	330.4818911564627	Fitness standard deviation:	44.13274112381919	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90736	Best fitness:	107.75646258503401	Average fitness:	331.0090340136055	Fitness standard deviation:	46.99901895980036	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90752	Best fitness:	107.75646258503401	Average fitness:	329.7713197278912	Fitness standard deviation:	45.71300078194163	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90768	Best fitness:	107.75646258503401	Average fitness:	327.37731972789123	Fitness standard deviation:	47.641849182740806	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90784	Best fitness:	107.75646258503401	Average fitness:	334.00531972789116	Fitness standard deviation:	53.42627898748873	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90800	Best fitness:	107.75646258503401	Average fitness:	326.1630340136055	Fitness standard deviation:	41.273903966708325	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90816	Best fitness:	107.75646258503401	Average fitness:	328.12931972789124	Fitness standard deviation:	44.8856317858658	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90832	Best fitness:	107.75646258503401	Average fitness:	333.0787482993197	Fitness standard deviation:	42.170532913446586	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90848	Best fitness:	107.75646258503401	Average fitness:	334.6118911564626	Fitness standard deviation:	45.975970976862534	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90864	Best fitness:	107.75646258503401	Average fitness:	331.8981768707483	Fitness standard deviation:	43.39279596374288	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90880	Best fitness:	107.75646258503401	Average fitness:	331.4550340136054	Fitness standard deviation:	43.028329419733005	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90896	Best fitness:	107.75646258503401	Average fitness:	332.9116054421769	Fitness standard deviation:	45.635950607352704	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90912	Best fitness:	107.75646258503401	Average fitness:	339.3558911564625	Fitness standard deviation:	46.104337744480645	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90928	Best fitness:	107.75646258503401	Average fitness:	337.25389115646266	Fitness standard deviation:	41.598167364460096	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90944	Best fitness:	107.75646258503401	Average fitness:	325.96046258503395	Fitness standard deviation:	54.713437668922076	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90960	Best fitness:	107.75646258503401	Average fitness:	332.30760544217696	Fitness standard deviation:	49.411506929674026	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90976	Best fitness:	107.75646258503401	Average fitness:	338.8656054421769	Fitness standard deviation:	42.93447411380011	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	90992	Best fitness:	107.75646258503401	Average fitness:	331.3850340136055	Fitness standard deviation:	46.66672301259961	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	91008	Best fitness:	104.75646258503401	Average fitness:	332.29989115646254	Fitness standard deviation:	43.815406661332716	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91024	Best fitness:	104.75646258503401	Average fitness:	332.8287482993197	Fitness standard deviation:	47.61905628752303	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91040	Best fitness:	104.75646258503401	Average fitness:	336.9727482993198	Fitness standard deviation:	48.68715830437328	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91056	Best fitness:	104.75646258503401	Average fitness:	328.85446258503407	Fitness standard deviation:	53.87833599766747	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91072	Best fitness:	104.75646258503401	Average fitness:	332.2204625850341	Fitness standard deviation:	44.33970683212942	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91088	Best fitness:	104.75646258503401	Average fitness:	330.79503401360546	Fitness standard deviation:	45.1085476084848	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91104	Best fitness:	104.75646258503401	Average fitness:	336.655605442177	Fitness standard deviation:	43.53085557418334	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91120	Best fitness:	104.75646258503401	Average fitness:	333.22303401360546	Fitness standard deviation:	47.42319092630369	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91136	Best fitness:	104.75646258503401	Average fitness:	330.50360544217676	Fitness standard deviation:	38.299115644929365	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91152	Best fitness:	104.75646258503401	Average fitness:	326.4256054421769	Fitness standard deviation:	41.91030717898325	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91168	Best fitness:	104.75646258503401	Average fitness:	334.6413197278912	Fitness standard deviation:	46.812494661235085	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91184	Best fitness:	104.75646258503401	Average fitness:	343.6181768707482	Fitness standard deviation:	46.50764198253348	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91200	Best fitness:	104.75646258503401	Average fitness:	329.46046258503407	Fitness standard deviation:	43.944357120971866	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91216	Best fitness:	104.75646258503401	Average fitness:	333.09703401360554	Fitness standard deviation:	47.07904662915557	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91232	Best fitness:	104.75646258503401	Average fitness:	326.7244625850341	Fitness standard deviation:	45.756803848706255	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91248	Best fitness:	104.75646258503401	Average fitness:	337.9158911564626	Fitness standard deviation:	49.30949408603183	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91264	Best fitness:	104.75646258503401	Average fitness:	326.0156054421769	Fitness standard deviation:	45.69378955791766	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91280	Best fitness:	104.75646258503401	Average fitness:	332.4847482993196	Fitness standard deviation:	46.81203534327034	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91296	Best fitness:	104.75646258503401	Average fitness:	335.983319727891	Fitness standard deviation:	47.032344549213356	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91312	Best fitness:	104.75646258503401	Average fitness:	326.5133197278912	Fitness standard deviation:	44.7983865407345	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91328	Best fitness:	104.75646258503401	Average fitness:	326.97103401360545	Fitness standard deviation:	47.18828918972441	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91344	Best fitness:	104.75646258503401	Average fitness:	325.43903401360546	Fitness standard deviation:	46.18477050778907	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91360	Best fitness:	104.75646258503401	Average fitness:	329.63931972789106	Fitness standard deviation:	45.81661644924408	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91376	Best fitness:	104.75646258503401	Average fitness:	330.8501768707484	Fitness standard deviation:	45.172901770501156	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91392	Best fitness:	104.75646258503401	Average fitness:	326.1210340136055	Fitness standard deviation:	44.930735468210244	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91408	Best fitness:	104.75646258503401	Average fitness:	320.98360544217684	Fitness standard deviation:	46.71897143384831	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91424	Best fitness:	104.75646258503401	Average fitness:	323.63446258503404	Fitness standard deviation:	44.11694086291615	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91440	Best fitness:	104.75646258503401	Average fitness:	329.50731972789106	Fitness standard deviation:	49.80303311474686	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91456	Best fitness:	104.75646258503401	Average fitness:	332.1638911564627	Fitness standard deviation:	42.679998970984826	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91472	Best fitness:	104.75646258503401	Average fitness:	328.2207482993199	Fitness standard deviation:	47.83578037069604	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91488	Best fitness:	104.75646258503401	Average fitness:	331.32046258503414	Fitness standard deviation:	44.24281749525416	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91504	Best fitness:	104.75646258503401	Average fitness:	331.0158911564626	Fitness standard deviation:	47.81235835118407	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91520	Best fitness:	104.75646258503401	Average fitness:	330.12331972789116	Fitness standard deviation:	52.518262669246	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91536	Best fitness:	104.75646258503401	Average fitness:	334.34646258503415	Fitness standard deviation:	42.30385660520172	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
Generation:	91552	Best fitness:	104.75646258503401	Average fitness:	324.2270340136055	Fitness standard deviation:	44.41663862811332	Best genome:	A9	N3	E4	N5	A11	E3	A6	A14	A10	N12	A15	A17	A12	N7	N6	A7	N9	A13	A16	E5	A8	
