Generation:	16	Best fitness:	231.29931972789115	Average fitness:	326.8261768707483	Fitness standard deviation:	39.12539304255861	Best genome:	N9	A13	A16	A9	A10	A15	A11	A7	A14	E5	N12	N3	E4	N5	E3	A8	N7	A6	A12	N6	A17	
Generation:	90096	Best fitness:	103.49931972789116	Average fitness:	320.2118911564625	Fitness standard deviation:	57.369910170572794	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90112	Best fitness:	103.49931972789116	Average fitness:	322.03760544217687	Fitness standard deviation:	54.2450221502548	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90128	Best fitness:	103.49931972789116	Average fitness:	324.0273197278912	Fitness standard deviation:	57.366083200043256	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90144	Best fitness:	103.49931972789116	Average fitness:	313.6924625850341	Fitness standard deviation:	59.841963178535714	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90160	Best fitness:	103.49931972789116	Average fitness:	321.55817687074824	Fitness standard deviation:	56.73236772849898	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90176	Best fitness:	103.49931972789116	Average fitness:	310.8061768707483	Fitness standard deviation:	51.959643935246035	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90192	Best fitness:	103.49931972789116	Average fitness:	315.0718911564625	Fitness standard deviation:	57.116244648746914	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90208	Best fitness:	103.49931972789116	Average fitness:	304.87189115646265	Fitness standard deviation:	51.169530142658225	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90224	Best fitness:	103.49931972789116	Average fitness:	311.1393197278912	Fitness standard deviation:	59.85269727780505	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90240	Best fitness:	103.49931972789116	Average fitness:	322.65074829931973	Fitness standard deviation:	49.4839096503673	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90256	Best fitness:	103.49931972789116	Average fitness:	320.8793197278912	Fitness standard deviation:	52.87521613792849	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90272	Best fitness:	103.49931972789116	Average fitness:	304.0861768707483	Fitness standard deviation:	49.13738547944021	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90288	Best fitness:	103.49931972789116	Average fitness:	308.30274829931966	Fitness standard deviation:	56.06959018351159	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90304	Best fitness:	103.49931972789116	Average fitness:	313.568462585034	Fitness standard deviation:	49.23531902682737	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90320	Best fitness:	103.49931972789116	Average fitness:	314.4616054421768	Fitness standard deviation:	47.830929943555425	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90336	Best fitness:	103.49931972789116	Average fitness:	323.3433197278911	Fitness standard deviation:	60.551685248628544	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90352	Best fitness:	103.49931972789116	Average fitness:	318.9427482993198	Fitness standard deviation:	45.16371353289754	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90368	Best fitness:	103.49931972789116	Average fitness:	323.17189115646255	Fitness standard deviation:	57.09173919586058	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90384	Best fitness:	103.49931972789116	Average fitness:	306.1376054421769	Fitness standard deviation:	52.414900081280436	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90400	Best fitness:	103.49931972789116	Average fitness:	318.0370340136055	Fitness standard deviation:	47.06142115688945	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90416	Best fitness:	103.49931972789116	Average fitness:	317.8221768707483	Fitness standard deviation:	56.808489233384755	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90432	Best fitness:	103.49931972789116	Average fitness:	315.47989115646254	Fitness standard deviation:	48.65496125970787	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90448	Best fitness:	103.49931972789116	Average fitness:	312.2153197278911	Fitness standard deviation:	49.78112564547545	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90464	Best fitness:	103.49931972789116	Average fitness:	312.66731972789125	Fitness standard deviation:	58.89223631726833	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90480	Best fitness:	103.49931972789116	Average fitness:	312.5364625850341	Fitness standard deviation:	53.82271131280201	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90496	Best fitness:	103.49931972789116	Average fitness:	311.42503401360545	Fitness standard deviation:	54.38551427784154	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90512	Best fitness:	103.49931972789116	Average fitness:	319.53817687074826	Fitness standard deviation:	49.93701625210767	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90528	Best fitness:	103.49931972789116	Average fitness:	310.26389115646265	Fitness standard deviation:	58.01445437341368	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90544	Best fitness:	103.49931972789116	Average fitness:	319.5370340136054	Fitness standard deviation:	48.54021801957378	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90560	Best fitness:	103.49931972789116	Average fitness:	311.4450340136054	Fitness standard deviation:	55.70921508061264	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90576	Best fitness:	103.49931972789116	Average fitness:	320.14103401360546	Fitness standard deviation:	47.1622520138766	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90592	Best fitness:	103.49931972789116	Average fitness:	318.128462585034	Fitness standard deviation:	51.28360122666417	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90608	Best fitness:	103.49931972789116	Average fitness:	326.84617687074825	Fitness standard deviation:	56.43300264988239	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90624	Best fitness:	103.49931972789116	Average fitness:	315.8198911564625	Fitness standard deviation:	54.44243221785668	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90640	Best fitness:	103.49931972789116	Average fitness:	313.7118911564626	Fitness standard deviation:	54.97375111220752	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90656	Best fitness:	103.49931972789116	Average fitness:	316.89531972789115	Fitness standard deviation:	58.48568190661397	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90672	Best fitness:	103.49931972789116	Average fitness:	319.73646258503396	Fitness standard deviation:	57.073967974972305	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90688	Best fitness:	103.49931972789116	Average fitness:	314.99303401360555	Fitness standard deviation:	58.88963902911608	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90704	Best fitness:	103.49931972789116	Average fitness:	329.8061768707483	Fitness standard deviation:	50.488117271618016	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90720	Best fitness:	103.49931972789116	Average fitness:	315.73360544217684	Fitness standard deviation:	65.52729470243989	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90736	Best fitness:	103.49931972789116	Average fitness:	312.8250340136055	Fitness standard deviation:	56.522500053031074	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90752	Best fitness:	103.49931972789116	Average fitness:	310.81760544217684	Fitness standard deviation:	52.93154948552682	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90768	Best fitness:	103.49931972789116	Average fitness:	322.9090340136055	Fitness standard deviation:	54.76216468642248	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90784	Best fitness:	103.49931972789116	Average fitness:	316.476462585034	Fitness standard deviation:	45.55695641228702	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90800	Best fitness:	103.49931972789116	Average fitness:	302.17246258503405	Fitness standard deviation:	51.881820860844265	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90816	Best fitness:	103.49931972789116	Average fitness:	305.03817687074826	Fitness standard deviation:	54.161946731962274	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90832	Best fitness:	103.49931972789116	Average fitness:	326.3998911564625	Fitness standard deviation:	54.65710588901745	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90848	Best fitness:	103.49931972789116	Average fitness:	312.34503401360536	Fitness standard deviation:	54.06331556421524	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90864	Best fitness:	103.49931972789116	Average fitness:	316.26617687074844	Fitness standard deviation:	52.59574604044533	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90880	Best fitness:	103.49931972789116	Average fitness:	313.3804625850339	Fitness standard deviation:	55.739823995972934	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90896	Best fitness:	103.49931972789116	Average fitness:	319.8153197278911	Fitness standard deviation:	48.89379157116046	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90912	Best fitness:	103.49931972789116	Average fitness:	326.2221768707483	Fitness standard deviation:	47.84977930557085	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90928	Best fitness:	103.49931972789116	Average fitness:	324.47989115646254	Fitness standard deviation:	55.61511714618313	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90944	Best fitness:	103.49931972789116	Average fitness:	319.5970340136054	Fitness standard deviation:	55.6843940589667	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90960	Best fitness:	103.49931972789116	Average fitness:	307.02560544217687	Fitness standard deviation:	57.71708991490213	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90976	Best fitness:	103.49931972789116	Average fitness:	318.94731972789106	Fitness standard deviation:	47.2528280773344	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	90992	Best fitness:	103.49931972789116	Average fitness:	312.667319727891	Fitness standard deviation:	52.31493192703793	Best genome:	A9	N3	E4	A11	N12	A15	A17	N9	A13	A16	E5	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91008	Best fitness:	103.47074829931972	Average fitness:	320.2833197278911	Fitness standard deviation:	58.8666766647398	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91024	Best fitness:	103.47074829931972	Average fitness:	313.7507482993197	Fitness standard deviation:	47.834213696892725	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91040	Best fitness:	103.47074829931972	Average fitness:	321.4616054421769	Fitness standard deviation:	52.117805470111726	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91056	Best fitness:	103.47074829931972	Average fitness:	310.30160544217694	Fitness standard deviation:	50.747593356830265	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91072	Best fitness:	103.47074829931972	Average fitness:	308.79417687074834	Fitness standard deviation:	49.535436728854705	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91088	Best fitness:	103.47074829931972	Average fitness:	308.4833197278912	Fitness standard deviation:	46.28320704320394	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91104	Best fitness:	103.47074829931972	Average fitness:	312.4793197278912	Fitness standard deviation:	51.0738763049793	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91120	Best fitness:	103.47074829931972	Average fitness:	318.99931972789113	Fitness standard deviation:	48.76682252917281	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91136	Best fitness:	103.47074829931972	Average fitness:	318.37189115646265	Fitness standard deviation:	54.05869227921423	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91152	Best fitness:	103.47074829931972	Average fitness:	324.59131972789123	Fitness standard deviation:	54.058219647988814	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91168	Best fitness:	103.47074829931972	Average fitness:	317.9067482993197	Fitness standard deviation:	47.38887936714128	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91184	Best fitness:	103.47074829931972	Average fitness:	319.7621768707483	Fitness standard deviation:	45.12155410552654	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91200	Best fitness:	103.47074829931972	Average fitness:	318.1416054421769	Fitness standard deviation:	54.36164861821058	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91216	Best fitness:	103.47074829931972	Average fitness:	306.0313197278913	Fitness standard deviation:	46.687336180954574	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91232	Best fitness:	103.47074829931972	Average fitness:	312.09531972789125	Fitness standard deviation:	64.44210209773972	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91248	Best fitness:	103.47074829931972	Average fitness:	314.71074829931973	Fitness standard deviation:	55.971234302878784	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91264	Best fitness:	103.47074829931972	Average fitness:	306.21017687074834	Fitness standard deviation:	46.30543482537819	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91280	Best fitness:	103.47074829931972	Average fitness:	315.8341768707483	Fitness standard deviation:	56.49288545851213	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91296	Best fitness:	103.47074829931972	Average fitness:	323.42731972789124	Fitness standard deviation:	50.44301929496129	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91312	Best fitness:	103.47074829931972	Average fitness:	321.54560544217696	Fitness standard deviation:	55.94563305238982	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91328	Best fitness:	103.47074829931972	Average fitness:	321.13703401360544	Fitness standard deviation:	55.146718277847924	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91344	Best fitness:	103.47074829931972	Average fitness:	309.19817687074834	Fitness standard deviation:	55.79833168744421	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91360	Best fitness:	103.47074829931972	Average fitness:	320.3067482993198	Fitness standard deviation:	52.923623307555204	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91376	Best fitness:	103.47074829931972	Average fitness:	312.1118911564626	Fitness standard deviation:	42.51335488996369	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91392	Best fitness:	103.47074829931972	Average fitness:	316.1124625850341	Fitness standard deviation:	54.73943240405738	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91408	Best fitness:	103.47074829931972	Average fitness:	318.74617687074834	Fitness standard deviation:	61.45072046139483	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91424	Best fitness:	103.47074829931972	Average fitness:	321.38103401360553	Fitness standard deviation:	50.84854727040099	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91440	Best fitness:	103.47074829931972	Average fitness:	320.60046258503405	Fitness standard deviation:	56.2210361414331	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91456	Best fitness:	103.47074829931972	Average fitness:	320.156462585034	Fitness standard deviation:	53.055533785893836	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91472	Best fitness:	103.47074829931972	Average fitness:	320.0198911564627	Fitness standard deviation:	46.40714135403151	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91488	Best fitness:	103.47074829931972	Average fitness:	306.35246258503406	Fitness standard deviation:	59.387262568909264	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91504	Best fitness:	103.47074829931972	Average fitness:	312.45931972789117	Fitness standard deviation:	55.89224793825917	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91520	Best fitness:	103.47074829931972	Average fitness:	315.8541768707485	Fitness standard deviation:	47.88523221373438	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91536	Best fitness:	103.47074829931972	Average fitness:	309.07017687074836	Fitness standard deviation:	58.57197476818498	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91552	Best fitness:	103.47074829931972	Average fitness:	318.03874829931976	Fitness standard deviation:	50.529714398801914	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91568	Best fitness:	103.47074829931972	Average fitness:	324.0936054421769	Fitness standard deviation:	56.24373372806494	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91584	Best fitness:	103.47074829931972	Average fitness:	305.26960544217695	Fitness standard deviation:	47.6770571479167	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91600	Best fitness:	103.47074829931972	Average fitness:	313.6233197278912	Fitness standard deviation:	58.614547643299026	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91616	Best fitness:	103.47074829931972	Average fitness:	318.1838911564626	Fitness standard deviation:	57.20519341629673	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
Generation:	91632	Best fitness:	103.47074829931972	Average fitness:	313.8987482993197	Fitness standard deviation:	51.55611628317324	Best genome:	A9	N3	E4	A11	A15	A17	N9	A13	A16	E5	N12	E3	N6	A6	A14	A12	N5	A7	N7	A10	A8	
