Generation:	16	Best fitness:	242.38503401360543	Average fitness:	333.2724625850341	Fitness standard deviation:	32.83530872554788	Best genome:	A9	A13	A16	N9	E4	A11	E5	A8	E3	A7	A14	A12	N12	A15	N3	N5	A6	N6	A10	N7	A17	
Generation:	79408	Best fitness:	104.8421768707483	Average fitness:	309.00960544217696	Fitness standard deviation:	51.93950013040092	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79424	Best fitness:	104.8421768707483	Average fitness:	316.66674829931975	Fitness standard deviation:	58.270225115580324	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79440	Best fitness:	104.8421768707483	Average fitness:	312.1021768707483	Fitness standard deviation:	54.29151375036546	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79456	Best fitness:	104.8421768707483	Average fitness:	309.39703401360543	Fitness standard deviation:	63.24782047450734	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79472	Best fitness:	104.8421768707483	Average fitness:	303.74903401360535	Fitness standard deviation:	53.63768605397226	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79488	Best fitness:	104.8421768707483	Average fitness:	321.03303401360535	Fitness standard deviation:	53.8997459204189	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79504	Best fitness:	104.8421768707483	Average fitness:	307.6553197278911	Fitness standard deviation:	56.6894601901717	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79520	Best fitness:	104.8421768707483	Average fitness:	313.44046258503397	Fitness standard deviation:	57.11991979929201	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79536	Best fitness:	104.8421768707483	Average fitness:	313.79474829931974	Fitness standard deviation:	47.77243116172801	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79552	Best fitness:	104.8421768707483	Average fitness:	305.9456054421769	Fitness standard deviation:	49.576735126427174	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79568	Best fitness:	104.8421768707483	Average fitness:	318.16731972789125	Fitness standard deviation:	60.386830268507644	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79584	Best fitness:	104.8421768707483	Average fitness:	311.86903401360547	Fitness standard deviation:	55.92820832868816	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79600	Best fitness:	104.8421768707483	Average fitness:	316.56560544217683	Fitness standard deviation:	57.29981427900237	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79616	Best fitness:	104.8421768707483	Average fitness:	307.7050340136054	Fitness standard deviation:	52.753643843582125	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79632	Best fitness:	104.8421768707483	Average fitness:	324.2038911564626	Fitness standard deviation:	55.11915541250388	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79648	Best fitness:	104.8421768707483	Average fitness:	318.7570340136055	Fitness standard deviation:	46.204487984150965	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79664	Best fitness:	104.8421768707483	Average fitness:	299.52331972789125	Fitness standard deviation:	59.3069434927225	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79680	Best fitness:	104.8421768707483	Average fitness:	311.73703401360547	Fitness standard deviation:	56.482480271608594	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79696	Best fitness:	104.8421768707483	Average fitness:	309.904462585034	Fitness standard deviation:	48.33646249162305	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79712	Best fitness:	104.8421768707483	Average fitness:	318.85474829931974	Fitness standard deviation:	55.079566983610555	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79728	Best fitness:	104.8421768707483	Average fitness:	313.4290340136055	Fitness standard deviation:	50.08111370281501	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79744	Best fitness:	104.8421768707483	Average fitness:	309.544462585034	Fitness standard deviation:	50.48810636745478	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79760	Best fitness:	104.8421768707483	Average fitness:	307.38960544217684	Fitness standard deviation:	52.28587052591799	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79776	Best fitness:	104.8421768707483	Average fitness:	310.4427482993197	Fitness standard deviation:	45.00143834073189	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79792	Best fitness:	104.8421768707483	Average fitness:	317.1216054421769	Fitness standard deviation:	49.22730362018913	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79808	Best fitness:	104.8421768707483	Average fitness:	305.89874829931983	Fitness standard deviation:	53.55526414873533	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79824	Best fitness:	104.8421768707483	Average fitness:	324.7307482993197	Fitness standard deviation:	65.14163714396437	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79840	Best fitness:	104.8421768707483	Average fitness:	308.1976054421769	Fitness standard deviation:	54.98699101364515	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79856	Best fitness:	104.8421768707483	Average fitness:	303.56217687074826	Fitness standard deviation:	57.1021855259213	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79872	Best fitness:	104.8421768707483	Average fitness:	308.0198911564625	Fitness standard deviation:	46.352925906372214	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79888	Best fitness:	104.8421768707483	Average fitness:	317.1518911564627	Fitness standard deviation:	51.14061842187117	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79904	Best fitness:	104.8421768707483	Average fitness:	318.4678911564625	Fitness standard deviation:	51.05016828211885	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79920	Best fitness:	104.8421768707483	Average fitness:	310.0816054421769	Fitness standard deviation:	56.883673893234395	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79936	Best fitness:	104.8421768707483	Average fitness:	311.060462585034	Fitness standard deviation:	57.162195801928036	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79952	Best fitness:	104.8421768707483	Average fitness:	317.2758911564626	Fitness standard deviation:	57.84388156733183	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79968	Best fitness:	104.8421768707483	Average fitness:	321.79989115646265	Fitness standard deviation:	46.24753566164915	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	79984	Best fitness:	104.8421768707483	Average fitness:	320.8256054421769	Fitness standard deviation:	60.620405290897324	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80000	Best fitness:	104.8421768707483	Average fitness:	302.00274829931976	Fitness standard deviation:	49.542226685723286	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80016	Best fitness:	104.8421768707483	Average fitness:	315.68731972789124	Fitness standard deviation:	63.17049843341851	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80032	Best fitness:	104.8421768707483	Average fitness:	317.6576054421769	Fitness standard deviation:	51.238521290138735	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80048	Best fitness:	104.8421768707483	Average fitness:	320.740462585034	Fitness standard deviation:	58.79100504849568	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80064	Best fitness:	104.8421768707483	Average fitness:	323.64331972789125	Fitness standard deviation:	46.373058314816674	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80080	Best fitness:	104.8421768707483	Average fitness:	305.19017687074813	Fitness standard deviation:	44.96872661696149	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80096	Best fitness:	104.8421768707483	Average fitness:	308.0353197278913	Fitness standard deviation:	58.13828793839877	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80112	Best fitness:	104.8421768707483	Average fitness:	327.4370340136055	Fitness standard deviation:	63.19328140211859	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80128	Best fitness:	104.8421768707483	Average fitness:	317.6518911564626	Fitness standard deviation:	52.3031482597133	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80144	Best fitness:	104.8421768707483	Average fitness:	321.22960544217693	Fitness standard deviation:	54.48752597482421	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80160	Best fitness:	104.8421768707483	Average fitness:	316.008462585034	Fitness standard deviation:	51.35907612176871	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80176	Best fitness:	104.8421768707483	Average fitness:	314.3667482993197	Fitness standard deviation:	54.660248365214535	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80192	Best fitness:	104.8421768707483	Average fitness:	321.8410340136054	Fitness standard deviation:	48.89688073520287	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80208	Best fitness:	104.8421768707483	Average fitness:	313.17131972789116	Fitness standard deviation:	53.65851732303197	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80224	Best fitness:	104.8421768707483	Average fitness:	316.4696054421769	Fitness standard deviation:	56.52899850663609	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80240	Best fitness:	104.8421768707483	Average fitness:	318.3604625850341	Fitness standard deviation:	49.491260992343335	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80256	Best fitness:	104.8421768707483	Average fitness:	320.0844625850341	Fitness standard deviation:	52.20898170910864	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80272	Best fitness:	104.8421768707483	Average fitness:	298.73017687074827	Fitness standard deviation:	48.36567777476343	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80288	Best fitness:	104.8421768707483	Average fitness:	314.33360544217686	Fitness standard deviation:	60.79813745804511	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80304	Best fitness:	104.8421768707483	Average fitness:	303.3136054421768	Fitness standard deviation:	54.988782603772	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80320	Best fitness:	104.8421768707483	Average fitness:	317.11589115646245	Fitness standard deviation:	54.29635507441864	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80336	Best fitness:	104.8421768707483	Average fitness:	303.7381768707483	Fitness standard deviation:	47.358992253481354	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80352	Best fitness:	104.8421768707483	Average fitness:	310.04046258503405	Fitness standard deviation:	43.62971143051721	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80368	Best fitness:	104.8421768707483	Average fitness:	308.00331972789115	Fitness standard deviation:	59.76950195201426	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80384	Best fitness:	104.8421768707483	Average fitness:	309.3793197278912	Fitness standard deviation:	52.79213361314895	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80400	Best fitness:	104.8421768707483	Average fitness:	319.2336054421769	Fitness standard deviation:	63.60700519757302	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80416	Best fitness:	104.8421768707483	Average fitness:	316.4278911564626	Fitness standard deviation:	57.39224273828835	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80432	Best fitness:	104.8421768707483	Average fitness:	323.57303401360537	Fitness standard deviation:	50.75620966212218	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80448	Best fitness:	104.8421768707483	Average fitness:	320.52617687074826	Fitness standard deviation:	53.24773350661825	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80464	Best fitness:	104.8421768707483	Average fitness:	317.1753197278912	Fitness standard deviation:	54.94669256652306	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80480	Best fitness:	104.8421768707483	Average fitness:	312.73531972789124	Fitness standard deviation:	52.024915478361066	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80496	Best fitness:	104.8421768707483	Average fitness:	312.71874829931977	Fitness standard deviation:	53.16041996732194	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80512	Best fitness:	104.8421768707483	Average fitness:	314.85646258503385	Fitness standard deviation:	56.795817106687764	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80528	Best fitness:	104.8421768707483	Average fitness:	316.42903401360536	Fitness standard deviation:	48.541670282304025	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80544	Best fitness:	104.8421768707483	Average fitness:	306.85246258503395	Fitness standard deviation:	58.81272936210671	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80560	Best fitness:	104.8421768707483	Average fitness:	313.30446258503406	Fitness standard deviation:	51.54770699070911	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80576	Best fitness:	104.8421768707483	Average fitness:	311.61131972789116	Fitness standard deviation:	52.4499110607989	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80592	Best fitness:	104.8421768707483	Average fitness:	312.32903401360545	Fitness standard deviation:	52.63059650516794	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80608	Best fitness:	104.8421768707483	Average fitness:	306.812462585034	Fitness standard deviation:	50.741424355576115	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80624	Best fitness:	104.8421768707483	Average fitness:	303.05989115646264	Fitness standard deviation:	58.59588475903302	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80640	Best fitness:	104.8421768707483	Average fitness:	314.7450340136054	Fitness standard deviation:	51.42915936171873	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80656	Best fitness:	104.8421768707483	Average fitness:	312.8438911564626	Fitness standard deviation:	60.73126496294969	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80672	Best fitness:	104.8421768707483	Average fitness:	311.9496054421769	Fitness standard deviation:	63.79264305608941	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80688	Best fitness:	104.8421768707483	Average fitness:	316.3393197278912	Fitness standard deviation:	65.207669262229	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80704	Best fitness:	104.8421768707483	Average fitness:	305.5141768707483	Fitness standard deviation:	58.77818260795308	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80720	Best fitness:	104.8421768707483	Average fitness:	304.78046258503394	Fitness standard deviation:	62.91404991781427	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80736	Best fitness:	104.8421768707483	Average fitness:	309.7347482993198	Fitness standard deviation:	54.66655450594103	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80752	Best fitness:	104.8421768707483	Average fitness:	318.1244625850341	Fitness standard deviation:	51.52371378426102	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80768	Best fitness:	104.8421768707483	Average fitness:	317.2056054421769	Fitness standard deviation:	49.580445137994	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80784	Best fitness:	104.8421768707483	Average fitness:	315.176462585034	Fitness standard deviation:	52.22861433258631	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80800	Best fitness:	104.8421768707483	Average fitness:	315.092462585034	Fitness standard deviation:	53.32819863173818	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80816	Best fitness:	104.8421768707483	Average fitness:	305.7501768707484	Fitness standard deviation:	61.07762268738738	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80832	Best fitness:	104.8421768707483	Average fitness:	313.996462585034	Fitness standard deviation:	54.55304252724675	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80848	Best fitness:	104.8421768707483	Average fitness:	321.37131972789115	Fitness standard deviation:	56.568152643965846	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80864	Best fitness:	104.8421768707483	Average fitness:	317.82446258503404	Fitness standard deviation:	51.81546499583588	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80880	Best fitness:	104.8421768707483	Average fitness:	315.4696054421769	Fitness standard deviation:	55.59501576837365	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80896	Best fitness:	104.8421768707483	Average fitness:	317.3353197278911	Fitness standard deviation:	47.4631429285194	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80912	Best fitness:	104.8421768707483	Average fitness:	318.31417687074827	Fitness standard deviation:	56.0331453629484	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80928	Best fitness:	104.8421768707483	Average fitness:	304.15874829931977	Fitness standard deviation:	55.22605561929357	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80944	Best fitness:	104.8421768707483	Average fitness:	317.87931972789113	Fitness standard deviation:	58.82502792352998	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	80960	Best fitness:	104.8421768707483	Average fitness:	316.8290340136054	Fitness standard deviation:	52.39019419388965	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
