Generation:	16	Best fitness:	236.52789115646257	Average fitness:	343.78517687074816	Fitness standard deviation:	31.348917306760733	Best genome:	E3	A11	A10	N12	N5	A7	A17	E5	N9	N3	A13	A9	E4	A6	A12	N6	N7	A15	A14	A8	A16	
Generation:	95968	Best fitness:	95.75646258503401	Average fitness:	341.53789115646293	Fitness standard deviation:	39.97797646255769	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	95984	Best fitness:	95.75646258503401	Average fitness:	342.01546258503384	Fitness standard deviation:	40.592986835468146	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96000	Best fitness:	95.75646258503401	Average fitness:	336.6014625850341	Fitness standard deviation:	38.81042122173068	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96016	Best fitness:	95.75646258503401	Average fitness:	339.0401768707483	Fitness standard deviation:	39.2651788936587	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96032	Best fitness:	95.75646258503401	Average fitness:	338.52803401360563	Fitness standard deviation:	39.12447623669764	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96048	Best fitness:	95.75646258503401	Average fitness:	332.8054625850342	Fitness standard deviation:	39.01938381478768	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96064	Best fitness:	95.75646258503401	Average fitness:	334.706319727891	Fitness standard deviation:	45.482782254521815	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96080	Best fitness:	95.75646258503401	Average fitness:	338.6420340136055	Fitness standard deviation:	41.09879083553259	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96096	Best fitness:	95.75646258503401	Average fitness:	339.54631972789116	Fitness standard deviation:	43.59503013216631	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96112	Best fitness:	95.75646258503401	Average fitness:	336.9857482993198	Fitness standard deviation:	39.86734712564574	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96128	Best fitness:	95.75646258503401	Average fitness:	339.0504625850341	Fitness standard deviation:	43.79649222651215	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96144	Best fitness:	95.75646258503401	Average fitness:	339.49860544217705	Fitness standard deviation:	39.42328447343612	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96160	Best fitness:	95.75646258503401	Average fitness:	339.02203401360543	Fitness standard deviation:	40.610340373920955	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96176	Best fitness:	95.75646258503401	Average fitness:	342.66331972789123	Fitness standard deviation:	39.69257127226809	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96192	Best fitness:	95.75646258503401	Average fitness:	338.303605442177	Fitness standard deviation:	38.63248075632414	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96208	Best fitness:	95.75646258503401	Average fitness:	336.44089115646284	Fitness standard deviation:	43.38736685290513	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96224	Best fitness:	95.75646258503401	Average fitness:	334.4881768707483	Fitness standard deviation:	36.54573872141427	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96240	Best fitness:	95.75646258503401	Average fitness:	334.51417687074814	Fitness standard deviation:	42.41593981858562	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96256	Best fitness:	95.75646258503401	Average fitness:	333.67831972789116	Fitness standard deviation:	41.5662238742379	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96272	Best fitness:	95.75646258503401	Average fitness:	333.934605442177	Fitness standard deviation:	43.82244760510349	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96288	Best fitness:	95.75646258503401	Average fitness:	339.7670340136054	Fitness standard deviation:	38.15183878308637	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96304	Best fitness:	95.75646258503401	Average fitness:	338.13360544217716	Fitness standard deviation:	39.143544936605856	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96320	Best fitness:	95.75646258503401	Average fitness:	333.1928911564628	Fitness standard deviation:	40.194604464545044	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96336	Best fitness:	95.75646258503401	Average fitness:	343.71503401360565	Fitness standard deviation:	38.78344363256053	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96352	Best fitness:	95.75646258503401	Average fitness:	338.5516054421771	Fitness standard deviation:	40.46289195531823	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96368	Best fitness:	95.75646258503401	Average fitness:	337.2353197278912	Fitness standard deviation:	41.05746806114374	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96384	Best fitness:	95.75646258503401	Average fitness:	345.1883197278914	Fitness standard deviation:	42.338143865063046	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96400	Best fitness:	95.75646258503401	Average fitness:	340.75489115646275	Fitness standard deviation:	40.68048674256792	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96416	Best fitness:	95.75646258503401	Average fitness:	336.43631972789126	Fitness standard deviation:	40.64249704058397	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96432	Best fitness:	95.75646258503401	Average fitness:	344.0341768707487	Fitness standard deviation:	41.73444221038835	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96448	Best fitness:	95.75646258503401	Average fitness:	339.0928911564627	Fitness standard deviation:	41.99860905738548	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96464	Best fitness:	95.75646258503401	Average fitness:	338.486462585034	Fitness standard deviation:	38.770529071574394	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96480	Best fitness:	95.75646258503401	Average fitness:	339.3340340136056	Fitness standard deviation:	42.63725264701883	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96496	Best fitness:	95.75646258503401	Average fitness:	332.0427482993198	Fitness standard deviation:	40.21702390677818	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96512	Best fitness:	95.75646258503401	Average fitness:	340.22703401360553	Fitness standard deviation:	37.95147480772826	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96528	Best fitness:	95.75646258503401	Average fitness:	343.1651768707486	Fitness standard deviation:	36.28483240745002	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96544	Best fitness:	95.75646258503401	Average fitness:	339.26146258503434	Fitness standard deviation:	42.846197929814224	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96560	Best fitness:	95.75646258503401	Average fitness:	338.3594625850341	Fitness standard deviation:	38.16380595377709	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96576	Best fitness:	95.75646258503401	Average fitness:	342.2886054421772	Fitness standard deviation:	45.91991897503163	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96592	Best fitness:	95.75646258503401	Average fitness:	337.5187482993198	Fitness standard deviation:	39.622355446162466	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96608	Best fitness:	95.75646258503401	Average fitness:	340.81660544217704	Fitness standard deviation:	39.16996271066776	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96624	Best fitness:	95.75646258503401	Average fitness:	345.09203401360554	Fitness standard deviation:	39.335261949460225	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96640	Best fitness:	95.75646258503401	Average fitness:	334.3061768707485	Fitness standard deviation:	40.438705266017564	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96656	Best fitness:	95.75646258503401	Average fitness:	334.1901768707483	Fitness standard deviation:	41.26828388949161	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96672	Best fitness:	95.75646258503401	Average fitness:	333.44074829932003	Fitness standard deviation:	40.13922543307664	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96688	Best fitness:	95.75646258503401	Average fitness:	338.50874829931985	Fitness standard deviation:	45.213439315932504	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96704	Best fitness:	95.75646258503401	Average fitness:	338.3008911564628	Fitness standard deviation:	40.61120084736851	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96720	Best fitness:	95.75646258503401	Average fitness:	340.28446258503425	Fitness standard deviation:	39.93755370064417	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96736	Best fitness:	95.75646258503401	Average fitness:	341.5324625850342	Fitness standard deviation:	42.09622877481098	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96752	Best fitness:	95.75646258503401	Average fitness:	335.49946258503405	Fitness standard deviation:	43.510914276811974	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96768	Best fitness:	95.75646258503401	Average fitness:	344.3571768707485	Fitness standard deviation:	40.72674730970508	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96784	Best fitness:	95.75646258503401	Average fitness:	333.9658911564627	Fitness standard deviation:	42.20102669318822	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96800	Best fitness:	95.75646258503401	Average fitness:	334.4148911564627	Fitness standard deviation:	44.43257770614086	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96816	Best fitness:	95.75646258503401	Average fitness:	339.64260544217717	Fitness standard deviation:	40.08961894000868	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96832	Best fitness:	95.75646258503401	Average fitness:	336.2587482993199	Fitness standard deviation:	42.66924250558006	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96848	Best fitness:	95.75646258503401	Average fitness:	339.47674829932004	Fitness standard deviation:	43.00305395799566	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96864	Best fitness:	95.75646258503401	Average fitness:	343.0566054421771	Fitness standard deviation:	43.06117546738191	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96880	Best fitness:	95.75646258503401	Average fitness:	335.02346258503394	Fitness standard deviation:	42.14068000163262	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96896	Best fitness:	95.75646258503401	Average fitness:	340.5650340136056	Fitness standard deviation:	44.398823573309656	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96912	Best fitness:	95.75646258503401	Average fitness:	342.3563197278912	Fitness standard deviation:	41.17334034398512	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96928	Best fitness:	95.75646258503401	Average fitness:	341.37903401360563	Fitness standard deviation:	41.564616976560295	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96944	Best fitness:	95.75646258503401	Average fitness:	340.8788911564628	Fitness standard deviation:	40.69451373317529	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96960	Best fitness:	95.75646258503401	Average fitness:	336.6098911564627	Fitness standard deviation:	39.3820977986243	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96976	Best fitness:	95.75646258503401	Average fitness:	337.2583197278912	Fitness standard deviation:	38.556795380586394	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	96992	Best fitness:	95.75646258503401	Average fitness:	338.98231972789125	Fitness standard deviation:	37.790692256216765	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97008	Best fitness:	95.75646258503401	Average fitness:	337.23389115646273	Fitness standard deviation:	42.55568506494682	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97024	Best fitness:	95.75646258503401	Average fitness:	340.09174829931993	Fitness standard deviation:	39.20560450122051	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97040	Best fitness:	95.75646258503401	Average fitness:	339.5220340136055	Fitness standard deviation:	41.434238656464004	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97056	Best fitness:	95.75646258503401	Average fitness:	336.44617687074833	Fitness standard deviation:	47.14469130977399	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97072	Best fitness:	95.75646258503401	Average fitness:	337.60889115646256	Fitness standard deviation:	40.998313233346465	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97088	Best fitness:	95.75646258503401	Average fitness:	339.693605442177	Fitness standard deviation:	41.58203978466017	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97104	Best fitness:	95.75646258503401	Average fitness:	342.7460340136056	Fitness standard deviation:	39.77339744485153	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97120	Best fitness:	95.75646258503401	Average fitness:	336.73274829931984	Fitness standard deviation:	41.86452485953096	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97136	Best fitness:	95.75646258503401	Average fitness:	340.31517687074853	Fitness standard deviation:	38.970814165401855	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97152	Best fitness:	95.75646258503401	Average fitness:	340.04389115646285	Fitness standard deviation:	45.893851941636086	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97168	Best fitness:	95.75646258503401	Average fitness:	343.3010340136059	Fitness standard deviation:	44.01238801862539	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97184	Best fitness:	95.75646258503401	Average fitness:	338.9543197278913	Fitness standard deviation:	41.177769010890884	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97200	Best fitness:	95.75646258503401	Average fitness:	334.7873197278913	Fitness standard deviation:	42.158894126378414	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97216	Best fitness:	95.75646258503401	Average fitness:	337.0421768707484	Fitness standard deviation:	37.228648284100025	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97232	Best fitness:	95.75646258503401	Average fitness:	338.65031972789154	Fitness standard deviation:	43.95383620763206	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97248	Best fitness:	95.75646258503401	Average fitness:	338.3483197278913	Fitness standard deviation:	41.89771426014181	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97264	Best fitness:	95.75646258503401	Average fitness:	339.1360340136056	Fitness standard deviation:	42.30797921341138	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97280	Best fitness:	95.75646258503401	Average fitness:	341.07431972789146	Fitness standard deviation:	42.768880154779325	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97296	Best fitness:	95.75646258503401	Average fitness:	338.8590340136055	Fitness standard deviation:	39.222361405250474	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97312	Best fitness:	95.75646258503401	Average fitness:	340.5328911564627	Fitness standard deviation:	40.962076979936015	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97328	Best fitness:	95.75646258503401	Average fitness:	336.38360544217693	Fitness standard deviation:	44.30386980379746	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97344	Best fitness:	95.75646258503401	Average fitness:	336.1848911564627	Fitness standard deviation:	40.54008361574293	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97360	Best fitness:	95.75646258503401	Average fitness:	338.21146258503427	Fitness standard deviation:	40.3550617857871	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97376	Best fitness:	95.75646258503401	Average fitness:	337.6127482993199	Fitness standard deviation:	41.89990813004394	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97392	Best fitness:	95.75646258503401	Average fitness:	338.341605442177	Fitness standard deviation:	39.88059084572446	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97408	Best fitness:	95.75646258503401	Average fitness:	339.3183197278912	Fitness standard deviation:	44.72541926909035	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97424	Best fitness:	95.75646258503401	Average fitness:	337.4516054421773	Fitness standard deviation:	42.77679812749917	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97440	Best fitness:	95.75646258503401	Average fitness:	334.54703401360564	Fitness standard deviation:	44.580952014628544	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97456	Best fitness:	95.75646258503401	Average fitness:	338.8744625850342	Fitness standard deviation:	40.88255656269605	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97472	Best fitness:	95.75646258503401	Average fitness:	341.9261768707484	Fitness standard deviation:	43.066584199495615	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97488	Best fitness:	95.75646258503401	Average fitness:	338.58760544217694	Fitness standard deviation:	39.25492104234597	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97504	Best fitness:	95.75646258503401	Average fitness:	339.03031972789125	Fitness standard deviation:	42.14845292413421	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	97520	Best fitness:	95.75646258503401	Average fitness:	335.2004625850342	Fitness standard deviation:	40.86279010322726	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
