Generation:	16	Best fitness:	252.61360544217686	Average fitness:	337.20789115646255	Fitness standard deviation:	31.199601253338912	Best genome:	A16	A9	N6	N12	E5	A15	A11	N3	N5	E4	E3	N9	A17	A6	A12	A13	N7	A14	A7	A10	A8	
Generation:	72896	Best fitness:	95.75646258503401	Average fitness:	320.6947482993197	Fitness standard deviation:	51.30468009363478	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	72912	Best fitness:	95.75646258503401	Average fitness:	308.83474829931964	Fitness standard deviation:	55.06490620927938	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	72928	Best fitness:	95.75646258503401	Average fitness:	315.3953197278912	Fitness standard deviation:	49.55764016058184	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	72944	Best fitness:	95.75646258503401	Average fitness:	307.2153197278912	Fitness standard deviation:	55.93437507855587	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	72960	Best fitness:	95.75646258503401	Average fitness:	299.9404625850339	Fitness standard deviation:	47.86959195351386	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	72976	Best fitness:	95.75646258503401	Average fitness:	318.90674829931976	Fitness standard deviation:	58.235141311684266	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	72992	Best fitness:	95.75646258503401	Average fitness:	309.29074829931983	Fitness standard deviation:	54.01678809331751	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73008	Best fitness:	95.75646258503401	Average fitness:	309.5598911564627	Fitness standard deviation:	47.554592521412175	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73024	Best fitness:	95.75646258503401	Average fitness:	312.43017687074837	Fitness standard deviation:	42.747692656195746	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73040	Best fitness:	95.75646258503401	Average fitness:	307.69989115646257	Fitness standard deviation:	58.84242215078701	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73056	Best fitness:	95.75646258503401	Average fitness:	303.18731972789107	Fitness standard deviation:	53.53204917293062	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73072	Best fitness:	95.75646258503401	Average fitness:	313.12160544217693	Fitness standard deviation:	59.26822469459482	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73088	Best fitness:	95.75646258503401	Average fitness:	316.6678911564625	Fitness standard deviation:	59.77340757444923	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73104	Best fitness:	95.75646258503401	Average fitness:	312.78617687074836	Fitness standard deviation:	50.91943150523508	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73120	Best fitness:	95.75646258503401	Average fitness:	303.9781768707482	Fitness standard deviation:	49.90475321846527	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73136	Best fitness:	95.75646258503401	Average fitness:	316.74560544217684	Fitness standard deviation:	54.22748994556099	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73152	Best fitness:	95.75646258503401	Average fitness:	316.7833197278912	Fitness standard deviation:	56.10968221151811	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73168	Best fitness:	95.75646258503401	Average fitness:	310.4141768707483	Fitness standard deviation:	50.91387701936337	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73184	Best fitness:	95.75646258503401	Average fitness:	312.46617687074826	Fitness standard deviation:	63.57205325150546	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73200	Best fitness:	95.75646258503401	Average fitness:	309.8747482993197	Fitness standard deviation:	52.77421850773388	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73216	Best fitness:	95.75646258503401	Average fitness:	317.0421768707483	Fitness standard deviation:	61.145876560960055	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73232	Best fitness:	95.75646258503401	Average fitness:	312.53874829931965	Fitness standard deviation:	58.58064314694918	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73248	Best fitness:	95.75646258503401	Average fitness:	314.828462585034	Fitness standard deviation:	48.27442412047259	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73264	Best fitness:	95.75646258503401	Average fitness:	313.67246258503394	Fitness standard deviation:	58.958135381586395	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73280	Best fitness:	95.75646258503401	Average fitness:	314.94331972789115	Fitness standard deviation:	62.50752071257228	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73296	Best fitness:	95.75646258503401	Average fitness:	311.7278911564626	Fitness standard deviation:	52.43592412435877	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73312	Best fitness:	95.75646258503401	Average fitness:	310.8661768707483	Fitness standard deviation:	56.66140819907357	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73328	Best fitness:	95.75646258503401	Average fitness:	318.1798911564626	Fitness standard deviation:	60.140032967963656	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73344	Best fitness:	95.75646258503401	Average fitness:	312.17646258503396	Fitness standard deviation:	52.61582294794785	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73360	Best fitness:	95.75646258503401	Average fitness:	311.9541768707483	Fitness standard deviation:	57.55432056052502	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73376	Best fitness:	95.75646258503401	Average fitness:	315.4736054421768	Fitness standard deviation:	52.385193499300776	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73392	Best fitness:	95.75646258503401	Average fitness:	314.2421768707483	Fitness standard deviation:	62.807063686973876	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73408	Best fitness:	95.75646258503401	Average fitness:	313.77989115646255	Fitness standard deviation:	60.013629660099646	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73424	Best fitness:	95.75646258503401	Average fitness:	301.6078911564626	Fitness standard deviation:	61.838538937778786	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73440	Best fitness:	95.75646258503401	Average fitness:	310.8016054421768	Fitness standard deviation:	59.66765728087333	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73456	Best fitness:	95.75646258503401	Average fitness:	307.95817687074833	Fitness standard deviation:	54.29239790735543	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73472	Best fitness:	95.75646258503401	Average fitness:	315.908462585034	Fitness standard deviation:	54.03177370278888	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73488	Best fitness:	95.75646258503401	Average fitness:	306.58160544217685	Fitness standard deviation:	61.86525070981088	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73504	Best fitness:	95.75646258503401	Average fitness:	305.10046258503394	Fitness standard deviation:	50.371980860759635	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73520	Best fitness:	95.75646258503401	Average fitness:	308.8187482993197	Fitness standard deviation:	54.94323087013522	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73536	Best fitness:	95.75646258503401	Average fitness:	305.2918911564626	Fitness standard deviation:	63.523994325139924	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73552	Best fitness:	95.75646258503401	Average fitness:	309.7776054421767	Fitness standard deviation:	54.0602245603013	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73568	Best fitness:	95.75646258503401	Average fitness:	310.22560544217697	Fitness standard deviation:	54.71604774186268	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73584	Best fitness:	95.75646258503401	Average fitness:	316.19531972789116	Fitness standard deviation:	57.5852392538085	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73600	Best fitness:	95.75646258503401	Average fitness:	313.07017687074836	Fitness standard deviation:	53.863001269850514	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73616	Best fitness:	95.75646258503401	Average fitness:	318.42846258503397	Fitness standard deviation:	63.451229219530404	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73632	Best fitness:	95.75646258503401	Average fitness:	305.85246258503406	Fitness standard deviation:	50.31659693239541	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73648	Best fitness:	95.75646258503401	Average fitness:	313.8136054421769	Fitness standard deviation:	52.969962994057646	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73664	Best fitness:	95.75646258503401	Average fitness:	317.5416054421769	Fitness standard deviation:	50.65373906540487	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73680	Best fitness:	95.75646258503401	Average fitness:	320.1118911564625	Fitness standard deviation:	62.184284689681434	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73696	Best fitness:	95.75646258503401	Average fitness:	304.05817687074824	Fitness standard deviation:	61.82378860824975	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73712	Best fitness:	95.75646258503401	Average fitness:	310.1553197278912	Fitness standard deviation:	46.572808379209114	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73728	Best fitness:	95.75646258503401	Average fitness:	307.08160544217685	Fitness standard deviation:	57.459644724957776	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73744	Best fitness:	95.75646258503401	Average fitness:	323.032462585034	Fitness standard deviation:	54.962824871703525	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73760	Best fitness:	95.75646258503401	Average fitness:	309.24331972789116	Fitness standard deviation:	55.53213740176191	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73776	Best fitness:	95.75646258503401	Average fitness:	303.1061768707482	Fitness standard deviation:	61.91289379673441	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73792	Best fitness:	95.75646258503401	Average fitness:	316.57760544217683	Fitness standard deviation:	61.59792490806482	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73808	Best fitness:	95.75646258503401	Average fitness:	309.9747482993197	Fitness standard deviation:	57.772101383675796	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73824	Best fitness:	95.75646258503401	Average fitness:	301.93360544217677	Fitness standard deviation:	50.42915353771677	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73840	Best fitness:	95.75646258503401	Average fitness:	311.4318911564626	Fitness standard deviation:	49.67927396360599	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73856	Best fitness:	95.75646258503401	Average fitness:	312.61874829931975	Fitness standard deviation:	58.97405688771902	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73872	Best fitness:	95.75646258503401	Average fitness:	316.72103401360545	Fitness standard deviation:	57.79241432038977	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73888	Best fitness:	95.75646258503401	Average fitness:	307.652462585034	Fitness standard deviation:	55.714649012734924	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73904	Best fitness:	95.75646258503401	Average fitness:	303.23303401360533	Fitness standard deviation:	55.81302121204628	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73920	Best fitness:	95.75646258503401	Average fitness:	313.0861768707483	Fitness standard deviation:	57.098855118441165	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73936	Best fitness:	95.75646258503401	Average fitness:	303.00331972789115	Fitness standard deviation:	57.6333199431845	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73952	Best fitness:	95.75646258503401	Average fitness:	313.0358911564626	Fitness standard deviation:	68.09175041644554	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73968	Best fitness:	95.75646258503401	Average fitness:	316.8033197278912	Fitness standard deviation:	54.78290922526544	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	73984	Best fitness:	95.75646258503401	Average fitness:	304.26160544217686	Fitness standard deviation:	66.55349395204199	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74000	Best fitness:	95.75646258503401	Average fitness:	311.1233197278912	Fitness standard deviation:	56.13497272445681	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74016	Best fitness:	95.75646258503401	Average fitness:	310.25246258503404	Fitness standard deviation:	59.39262257766583	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74032	Best fitness:	95.75646258503401	Average fitness:	313.52331972789113	Fitness standard deviation:	69.43136651869284	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74048	Best fitness:	95.75646258503401	Average fitness:	314.103319727891	Fitness standard deviation:	61.407989378501924	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74064	Best fitness:	95.75646258503401	Average fitness:	310.14274829931975	Fitness standard deviation:	55.359311143525936	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74080	Best fitness:	95.75646258503401	Average fitness:	311.9038911564625	Fitness standard deviation:	53.79247602649673	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74096	Best fitness:	95.75646258503401	Average fitness:	301.93017687074837	Fitness standard deviation:	65.85108812328319	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74112	Best fitness:	95.75646258503401	Average fitness:	303.6450340136054	Fitness standard deviation:	55.14420227819022	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74128	Best fitness:	95.75646258503401	Average fitness:	314.1056054421769	Fitness standard deviation:	53.1146494385456	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74144	Best fitness:	95.75646258503401	Average fitness:	313.02560544217687	Fitness standard deviation:	62.56509246197524	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74160	Best fitness:	95.75646258503401	Average fitness:	316.0993197278911	Fitness standard deviation:	48.10625993462762	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74176	Best fitness:	95.75646258503401	Average fitness:	308.4833197278911	Fitness standard deviation:	60.333862197554275	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74192	Best fitness:	95.75646258503401	Average fitness:	322.728462585034	Fitness standard deviation:	56.6121283580161	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74208	Best fitness:	95.75646258503401	Average fitness:	312.4421768707482	Fitness standard deviation:	61.16943694629313	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74224	Best fitness:	95.75646258503401	Average fitness:	307.63874829931973	Fitness standard deviation:	63.20124866759246	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74240	Best fitness:	95.75646258503401	Average fitness:	310.9787482993197	Fitness standard deviation:	54.1133839991248	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74256	Best fitness:	95.75646258503401	Average fitness:	307.36960544217686	Fitness standard deviation:	54.64941121030174	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74272	Best fitness:	95.75646258503401	Average fitness:	320.0547482993198	Fitness standard deviation:	48.676486771419356	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74288	Best fitness:	95.75646258503401	Average fitness:	310.7216054421768	Fitness standard deviation:	57.67737951249668	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74304	Best fitness:	95.75646258503401	Average fitness:	320.0393197278911	Fitness standard deviation:	56.3059961282988	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74320	Best fitness:	95.75646258503401	Average fitness:	319.4650340136054	Fitness standard deviation:	61.81098271078911	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74336	Best fitness:	95.75646258503401	Average fitness:	305.5073197278912	Fitness standard deviation:	53.24419249044146	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74352	Best fitness:	95.75646258503401	Average fitness:	314.11189115646266	Fitness standard deviation:	58.32676178152159	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74368	Best fitness:	95.75646258503401	Average fitness:	314.6278911564626	Fitness standard deviation:	56.44185340973958	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74384	Best fitness:	95.75646258503401	Average fitness:	324.5387482993197	Fitness standard deviation:	57.07439838938475	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74400	Best fitness:	95.75646258503401	Average fitness:	311.05474829931967	Fitness standard deviation:	55.71346524231035	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74416	Best fitness:	95.75646258503401	Average fitness:	310.2410340136055	Fitness standard deviation:	59.36376520321164	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74432	Best fitness:	95.75646258503401	Average fitness:	318.9238911564626	Fitness standard deviation:	55.236595089317596	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	74448	Best fitness:	95.75646258503401	Average fitness:	308.6113197278911	Fitness standard deviation:	51.55486677951037	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
