Generation:	16	Best fitness:	239.52789115646257	Average fitness:	347.40574829931995	Fitness standard deviation:	35.89886860106783	Best genome:	N3	A14	A15	N7	E3	N6	A8	A13	N9	A9	A11	N12	N5	A10	E5	A16	A12	A6	A17	E4	A7	
Generation:	53904	Best fitness:	110.32789115646258	Average fitness:	340.9264625850343	Fitness standard deviation:	42.14237750332381	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	53920	Best fitness:	110.32789115646258	Average fitness:	337.7206054421767	Fitness standard deviation:	42.67318376011438	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	53936	Best fitness:	110.32789115646258	Average fitness:	343.4968911564626	Fitness standard deviation:	39.74069890180697	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	53952	Best fitness:	110.32789115646258	Average fitness:	343.5353197278914	Fitness standard deviation:	37.223992837624365	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	53968	Best fitness:	110.32789115646258	Average fitness:	341.605605442177	Fitness standard deviation:	39.755415101311065	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	53984	Best fitness:	110.32789115646258	Average fitness:	337.2250340136054	Fitness standard deviation:	39.95771581386034	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54000	Best fitness:	110.32789115646258	Average fitness:	343.28246258503407	Fitness standard deviation:	39.76204180997197	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54016	Best fitness:	110.32789115646258	Average fitness:	341.96831972789136	Fitness standard deviation:	40.60785289264898	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54032	Best fitness:	110.32789115646258	Average fitness:	339.2511768707484	Fitness standard deviation:	36.78793996900704	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54048	Best fitness:	110.32789115646258	Average fitness:	336.88846258503406	Fitness standard deviation:	40.6238272858053	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54064	Best fitness:	110.32789115646258	Average fitness:	335.4128911564627	Fitness standard deviation:	38.92360035757122	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54080	Best fitness:	110.32789115646258	Average fitness:	337.27046258503424	Fitness standard deviation:	39.372464841224634	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54096	Best fitness:	110.32789115646258	Average fitness:	338.38531972789133	Fitness standard deviation:	37.63597399688066	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54112	Best fitness:	110.32789115646258	Average fitness:	343.0078911564628	Fitness standard deviation:	41.071967598947325	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54128	Best fitness:	110.32789115646258	Average fitness:	338.00460544217674	Fitness standard deviation:	39.23719742613052	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54144	Best fitness:	110.32789115646258	Average fitness:	339.0657482993198	Fitness standard deviation:	40.06051579823216	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54160	Best fitness:	110.32789115646258	Average fitness:	339.65003401360553	Fitness standard deviation:	39.47733267848986	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54176	Best fitness:	110.32789115646258	Average fitness:	344.0610340136056	Fitness standard deviation:	41.85921705635962	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54192	Best fitness:	110.32789115646258	Average fitness:	334.9177482993198	Fitness standard deviation:	43.28451029890862	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54208	Best fitness:	110.32789115646258	Average fitness:	340.9948911564629	Fitness standard deviation:	39.67738795689092	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54224	Best fitness:	110.32789115646258	Average fitness:	338.1917482993197	Fitness standard deviation:	43.40450507770843	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54240	Best fitness:	110.32789115646258	Average fitness:	336.63331972789126	Fitness standard deviation:	42.86429191706099	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54256	Best fitness:	110.32789115646258	Average fitness:	337.91317687074866	Fitness standard deviation:	44.15017747693546	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54272	Best fitness:	110.32789115646258	Average fitness:	338.5544625850341	Fitness standard deviation:	41.2788799592949	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54288	Best fitness:	110.32789115646258	Average fitness:	337.2861768707481	Fitness standard deviation:	42.310860557814905	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54304	Best fitness:	110.32789115646258	Average fitness:	338.97174829931976	Fitness standard deviation:	41.61252606524402	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54320	Best fitness:	110.32789115646258	Average fitness:	339.09646258503415	Fitness standard deviation:	41.213844018430386	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54336	Best fitness:	110.32789115646258	Average fitness:	338.81960544217696	Fitness standard deviation:	39.106741794681874	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54352	Best fitness:	110.32789115646258	Average fitness:	339.6574625850343	Fitness standard deviation:	36.571593401135246	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54368	Best fitness:	110.32789115646258	Average fitness:	341.31389115646243	Fitness standard deviation:	38.77894863274692	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54384	Best fitness:	110.32789115646258	Average fitness:	338.40260544217676	Fitness standard deviation:	39.82396239754171	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54400	Best fitness:	110.32789115646258	Average fitness:	338.77817687074855	Fitness standard deviation:	39.815689681535424	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54416	Best fitness:	110.32789115646258	Average fitness:	340.6657482993198	Fitness standard deviation:	39.70919016000282	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54432	Best fitness:	110.32789115646258	Average fitness:	338.4371768707484	Fitness standard deviation:	37.99938414511692	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54448	Best fitness:	110.32789115646258	Average fitness:	337.0657482993198	Fitness standard deviation:	42.27528485644867	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54464	Best fitness:	110.32789115646258	Average fitness:	338.26803401360536	Fitness standard deviation:	37.145443382213436	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54480	Best fitness:	110.32789115646258	Average fitness:	342.17889115646244	Fitness standard deviation:	40.622126259677046	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54496	Best fitness:	110.32789115646258	Average fitness:	339.6800340136058	Fitness standard deviation:	43.462707724612635	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54512	Best fitness:	110.32789115646258	Average fitness:	340.83946258503425	Fitness standard deviation:	41.026668041553606	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54528	Best fitness:	110.32789115646258	Average fitness:	339.30689115646254	Fitness standard deviation:	40.43409406777444	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54544	Best fitness:	110.32789115646258	Average fitness:	340.6837482993199	Fitness standard deviation:	39.36864180449475	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54560	Best fitness:	110.32789115646258	Average fitness:	339.8717482993198	Fitness standard deviation:	40.73928830066744	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54576	Best fitness:	110.32789115646258	Average fitness:	342.2090340136054	Fitness standard deviation:	40.946729498863036	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54592	Best fitness:	110.32789115646258	Average fitness:	337.01074829931974	Fitness standard deviation:	38.889999134135515	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54608	Best fitness:	110.32789115646258	Average fitness:	339.5427482993197	Fitness standard deviation:	41.553309940610134	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54624	Best fitness:	110.32789115646258	Average fitness:	331.90631972789123	Fitness standard deviation:	39.42404233796055	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54640	Best fitness:	110.32789115646258	Average fitness:	338.54803401360556	Fitness standard deviation:	40.24660176274489	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54656	Best fitness:	110.32789115646258	Average fitness:	337.67974829931995	Fitness standard deviation:	38.6132296856285	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54672	Best fitness:	110.32789115646258	Average fitness:	336.0751768707484	Fitness standard deviation:	36.47080689946358	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54688	Best fitness:	110.32789115646258	Average fitness:	334.7726054421769	Fitness standard deviation:	43.104549461815765	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54704	Best fitness:	110.32789115646258	Average fitness:	339.85889115646273	Fitness standard deviation:	37.92184317804724	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54720	Best fitness:	110.32789115646258	Average fitness:	335.9861768707483	Fitness standard deviation:	43.97123789432342	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54736	Best fitness:	110.32789115646258	Average fitness:	341.7413197278909	Fitness standard deviation:	38.33773543715095	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54752	Best fitness:	110.32789115646258	Average fitness:	342.3457482993199	Fitness standard deviation:	42.61346892924436	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54768	Best fitness:	110.32789115646258	Average fitness:	341.97960544217693	Fitness standard deviation:	41.40726727007604	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54784	Best fitness:	110.32789115646258	Average fitness:	337.6124625850341	Fitness standard deviation:	40.50106099290512	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54800	Best fitness:	110.32789115646258	Average fitness:	338.8906054421771	Fitness standard deviation:	37.47812773812349	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54816	Best fitness:	110.32789115646258	Average fitness:	335.95246258503425	Fitness standard deviation:	40.32335789791403	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54832	Best fitness:	110.32789115646258	Average fitness:	342.7610340136055	Fitness standard deviation:	39.97821656240063	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54848	Best fitness:	110.32789115646258	Average fitness:	336.22489115646255	Fitness standard deviation:	36.39298787555377	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54864	Best fitness:	110.32789115646258	Average fitness:	341.14017687074835	Fitness standard deviation:	41.15800460346414	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54880	Best fitness:	110.32789115646258	Average fitness:	339.09246258503424	Fitness standard deviation:	41.423170804637884	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54896	Best fitness:	110.32789115646258	Average fitness:	345.28831972789123	Fitness standard deviation:	35.695926215574744	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54912	Best fitness:	110.32789115646258	Average fitness:	339.61031972789095	Fitness standard deviation:	41.04200050595259	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54928	Best fitness:	110.32789115646258	Average fitness:	339.1421768707485	Fitness standard deviation:	42.30824438401036	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54944	Best fitness:	110.32789115646258	Average fitness:	341.5628911564628	Fitness standard deviation:	39.15677598592923	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54960	Best fitness:	110.32789115646258	Average fitness:	340.61017687074855	Fitness standard deviation:	38.58054469627437	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54976	Best fitness:	110.32789115646258	Average fitness:	338.3380340136055	Fitness standard deviation:	39.555524281749584	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	54992	Best fitness:	110.32789115646258	Average fitness:	339.7861768707487	Fitness standard deviation:	40.89488804339281	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55008	Best fitness:	110.32789115646258	Average fitness:	338.08760544217677	Fitness standard deviation:	42.15844933735838	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55024	Best fitness:	110.32789115646258	Average fitness:	335.7258911564629	Fitness standard deviation:	40.97229402453142	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55040	Best fitness:	110.32789115646258	Average fitness:	340.13860544217715	Fitness standard deviation:	39.64137710879421	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55056	Best fitness:	110.32789115646258	Average fitness:	339.6233197278914	Fitness standard deviation:	42.45649186580329	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55072	Best fitness:	110.32789115646258	Average fitness:	337.4404625850342	Fitness standard deviation:	41.51587644577945	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55088	Best fitness:	110.32789115646258	Average fitness:	340.7426054421769	Fitness standard deviation:	37.971650109801985	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55104	Best fitness:	110.32789115646258	Average fitness:	336.971605442177	Fitness standard deviation:	40.756135675302616	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55120	Best fitness:	110.32789115646258	Average fitness:	338.4003197278911	Fitness standard deviation:	36.576808965545915	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55136	Best fitness:	110.32789115646258	Average fitness:	336.34460544217677	Fitness standard deviation:	42.79492772514051	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55152	Best fitness:	110.32789115646258	Average fitness:	340.52074829931996	Fitness standard deviation:	42.39874341129867	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55168	Best fitness:	110.32789115646258	Average fitness:	342.3677482993197	Fitness standard deviation:	37.89153864920348	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55184	Best fitness:	110.32789115646258	Average fitness:	340.7490340136056	Fitness standard deviation:	38.63023741546912	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55200	Best fitness:	110.32789115646258	Average fitness:	345.14760544217694	Fitness standard deviation:	35.16917729710352	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55216	Best fitness:	110.32789115646258	Average fitness:	339.1468911564628	Fitness standard deviation:	43.77854485955887	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55232	Best fitness:	110.32789115646258	Average fitness:	343.53689115646245	Fitness standard deviation:	43.489714906785366	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55248	Best fitness:	110.32789115646258	Average fitness:	339.909891156463	Fitness standard deviation:	39.660784652668006	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55264	Best fitness:	110.32789115646258	Average fitness:	333.3466054421771	Fitness standard deviation:	39.168803558756935	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55280	Best fitness:	110.32789115646258	Average fitness:	343.0873197278912	Fitness standard deviation:	39.31633210620892	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55296	Best fitness:	110.32789115646258	Average fitness:	340.3584625850341	Fitness standard deviation:	40.697882962540604	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55312	Best fitness:	110.32789115646258	Average fitness:	334.7301768707484	Fitness standard deviation:	41.106961460193055	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55328	Best fitness:	110.32789115646258	Average fitness:	337.7787482993198	Fitness standard deviation:	41.16371328126316	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55344	Best fitness:	110.32789115646258	Average fitness:	337.62289115646263	Fitness standard deviation:	41.027753666492245	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55360	Best fitness:	110.32789115646258	Average fitness:	340.4186054421769	Fitness standard deviation:	40.146518433694084	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55376	Best fitness:	110.32789115646258	Average fitness:	337.55303401360555	Fitness standard deviation:	43.46562343850552	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55392	Best fitness:	110.32789115646258	Average fitness:	338.75131972789126	Fitness standard deviation:	42.565760289946944	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55408	Best fitness:	110.32789115646258	Average fitness:	341.16517687074867	Fitness standard deviation:	41.12895272958762	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55424	Best fitness:	110.32789115646258	Average fitness:	340.7874625850343	Fitness standard deviation:	39.04244009787193	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	55440	Best fitness:	110.32789115646258	Average fitness:	344.86231972789125	Fitness standard deviation:	37.583572051401084	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
