Generation:	16	Best fitness:	226.29931972789115	Average fitness:	325.98503401360546	Fitness standard deviation:	33.8860110803673	Best genome:	N9	A12	N3	N5	A11	N12	A6	A14	N6	E5	N7	A10	A8	A9	E4	A17	A7	A13	A16	E3	A15	
Generation:	91856	Best fitness:	105.6421768707483	Average fitness:	322.3884625850341	Fitness standard deviation:	60.91083336236634	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	91872	Best fitness:	105.6421768707483	Average fitness:	326.160462585034	Fitness standard deviation:	44.92401712460992	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	91888	Best fitness:	105.6421768707483	Average fitness:	315.6061768707483	Fitness standard deviation:	52.60714867539489	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	91904	Best fitness:	105.6421768707483	Average fitness:	315.5513197278911	Fitness standard deviation:	54.64502791281049	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	91920	Best fitness:	105.6421768707483	Average fitness:	315.77931972789116	Fitness standard deviation:	55.71143494538145	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	91936	Best fitness:	105.6421768707483	Average fitness:	325.2050340136053	Fitness standard deviation:	53.97877383277426	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	91952	Best fitness:	105.6421768707483	Average fitness:	311.17246258503405	Fitness standard deviation:	46.16360759785764	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	91968	Best fitness:	105.6421768707483	Average fitness:	321.7821768707483	Fitness standard deviation:	53.45042646972911	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	91984	Best fitness:	105.6421768707483	Average fitness:	319.22731972789114	Fitness standard deviation:	49.28987385842646	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92000	Best fitness:	105.6421768707483	Average fitness:	312.6461768707484	Fitness standard deviation:	51.96596468883086	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92016	Best fitness:	105.6421768707483	Average fitness:	305.5067482993197	Fitness standard deviation:	57.97095819283927	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92032	Best fitness:	105.6421768707483	Average fitness:	324.7056054421769	Fitness standard deviation:	56.27464671173523	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92048	Best fitness:	105.6421768707483	Average fitness:	323.53817687074826	Fitness standard deviation:	49.93751777931282	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92064	Best fitness:	105.6421768707483	Average fitness:	319.6450340136054	Fitness standard deviation:	56.18941675353145	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92080	Best fitness:	105.6421768707483	Average fitness:	321.232462585034	Fitness standard deviation:	51.59667023270049	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92096	Best fitness:	105.6421768707483	Average fitness:	315.0358911564626	Fitness standard deviation:	55.72267784121578	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92112	Best fitness:	105.6421768707483	Average fitness:	324.3936054421769	Fitness standard deviation:	60.103011503890016	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92128	Best fitness:	105.6421768707483	Average fitness:	323.3850340136054	Fitness standard deviation:	53.514677139900186	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92144	Best fitness:	105.6421768707483	Average fitness:	313.7233197278911	Fitness standard deviation:	53.27960910563233	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92160	Best fitness:	105.6421768707483	Average fitness:	314.08103401360546	Fitness standard deviation:	57.42931563412611	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92176	Best fitness:	105.6421768707483	Average fitness:	325.23074829931954	Fitness standard deviation:	53.2753212384611	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92192	Best fitness:	105.6421768707483	Average fitness:	317.08046258503407	Fitness standard deviation:	56.02877966305006	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92208	Best fitness:	105.6421768707483	Average fitness:	315.144462585034	Fitness standard deviation:	49.259958517469926	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92224	Best fitness:	105.6421768707483	Average fitness:	322.2810340136054	Fitness standard deviation:	54.73455134127448	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92240	Best fitness:	105.6421768707483	Average fitness:	318.141605442177	Fitness standard deviation:	53.050662652192514	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92256	Best fitness:	105.6421768707483	Average fitness:	306.85246258503406	Fitness standard deviation:	52.53004574954204	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92272	Best fitness:	105.6421768707483	Average fitness:	326.16103401360544	Fitness standard deviation:	47.484348393626995	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92288	Best fitness:	105.6421768707483	Average fitness:	312.13760544217683	Fitness standard deviation:	60.03993762250495	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92304	Best fitness:	105.6421768707483	Average fitness:	326.25817687074834	Fitness standard deviation:	55.49409651559013	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92320	Best fitness:	105.6421768707483	Average fitness:	313.19417687074827	Fitness standard deviation:	58.91125181047803	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92336	Best fitness:	105.6421768707483	Average fitness:	310.1438911564626	Fitness standard deviation:	50.52694642889645	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92352	Best fitness:	105.6421768707483	Average fitness:	319.85931972789115	Fitness standard deviation:	59.62249294776362	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92368	Best fitness:	105.6421768707483	Average fitness:	323.2587482993197	Fitness standard deviation:	51.36430527126791	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92384	Best fitness:	105.6421768707483	Average fitness:	320.5821768707482	Fitness standard deviation:	49.97585384310046	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92400	Best fitness:	105.6421768707483	Average fitness:	312.3096054421769	Fitness standard deviation:	54.0336867745389	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92416	Best fitness:	105.6421768707483	Average fitness:	315.2061768707483	Fitness standard deviation:	54.69268646701853	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92432	Best fitness:	105.6421768707483	Average fitness:	310.396462585034	Fitness standard deviation:	55.319265419296855	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92448	Best fitness:	105.6421768707483	Average fitness:	312.9158911564625	Fitness standard deviation:	46.53829288854064	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92464	Best fitness:	105.6421768707483	Average fitness:	321.0781768707483	Fitness standard deviation:	50.75620442540468	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92480	Best fitness:	105.6421768707483	Average fitness:	312.6650340136054	Fitness standard deviation:	56.701122041951926	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92496	Best fitness:	105.6421768707483	Average fitness:	319.68789115646257	Fitness standard deviation:	44.75602688864533	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92512	Best fitness:	105.6421768707483	Average fitness:	309.46331972789113	Fitness standard deviation:	52.88812831103874	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92528	Best fitness:	105.6421768707483	Average fitness:	319.74160544217693	Fitness standard deviation:	43.74681301138474	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92544	Best fitness:	105.6421768707483	Average fitness:	319.6930340136055	Fitness standard deviation:	49.6902589854472	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92560	Best fitness:	105.6421768707483	Average fitness:	324.60960544217687	Fitness standard deviation:	52.893813383079895	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92576	Best fitness:	105.6421768707483	Average fitness:	324.1838911564626	Fitness standard deviation:	56.980111950377484	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92592	Best fitness:	105.6421768707483	Average fitness:	320.90274829931974	Fitness standard deviation:	55.833591422207846	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92608	Best fitness:	105.6421768707483	Average fitness:	322.1187482993197	Fitness standard deviation:	63.780429584950404	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92624	Best fitness:	105.6421768707483	Average fitness:	323.8050340136054	Fitness standard deviation:	51.08998615887742	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92640	Best fitness:	105.6421768707483	Average fitness:	319.9947482993197	Fitness standard deviation:	52.66880565672743	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92656	Best fitness:	105.6421768707483	Average fitness:	318.85246258503395	Fitness standard deviation:	62.65885523293607	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92672	Best fitness:	105.6421768707483	Average fitness:	318.6661768707483	Fitness standard deviation:	53.730557523211154	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92688	Best fitness:	105.6421768707483	Average fitness:	322.8261768707482	Fitness standard deviation:	54.606511433516566	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92704	Best fitness:	105.6421768707483	Average fitness:	318.75074829931964	Fitness standard deviation:	45.73852178973654	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92720	Best fitness:	105.6421768707483	Average fitness:	322.78674829931975	Fitness standard deviation:	49.70668099799799	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92736	Best fitness:	105.6421768707483	Average fitness:	320.66503401360546	Fitness standard deviation:	48.98704368483152	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92752	Best fitness:	105.6421768707483	Average fitness:	325.62160544217693	Fitness standard deviation:	53.97179037616006	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92768	Best fitness:	105.6421768707483	Average fitness:	317.65531972789114	Fitness standard deviation:	60.44238848047361	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92784	Best fitness:	105.6421768707483	Average fitness:	317.61874829931975	Fitness standard deviation:	55.467559098328195	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92800	Best fitness:	105.6421768707483	Average fitness:	317.7610340136054	Fitness standard deviation:	53.161836659969005	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92816	Best fitness:	105.6421768707483	Average fitness:	318.81074829931964	Fitness standard deviation:	54.01714323495187	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92832	Best fitness:	105.6421768707483	Average fitness:	309.65474829931975	Fitness standard deviation:	52.61474679911226	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92848	Best fitness:	105.6421768707483	Average fitness:	314.5970340136054	Fitness standard deviation:	56.80112792498948	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92864	Best fitness:	105.6421768707483	Average fitness:	311.8576054421769	Fitness standard deviation:	58.27411262967039	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92880	Best fitness:	105.6421768707483	Average fitness:	319.9690340136055	Fitness standard deviation:	49.61360022890366	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92896	Best fitness:	105.6421768707483	Average fitness:	316.54903401360554	Fitness standard deviation:	64.70007357280615	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92912	Best fitness:	105.6421768707483	Average fitness:	305.69703401360545	Fitness standard deviation:	53.51645082646292	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92928	Best fitness:	105.6421768707483	Average fitness:	319.4587482993197	Fitness standard deviation:	51.88045098855165	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92944	Best fitness:	105.6421768707483	Average fitness:	315.50789115646256	Fitness standard deviation:	50.85746235854696	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92960	Best fitness:	105.6421768707483	Average fitness:	301.136462585034	Fitness standard deviation:	54.81850432405586	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92976	Best fitness:	105.6421768707483	Average fitness:	327.7953197278911	Fitness standard deviation:	52.90220249571807	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	92992	Best fitness:	105.6421768707483	Average fitness:	312.7821768707483	Fitness standard deviation:	43.18465383131619	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93008	Best fitness:	105.6421768707483	Average fitness:	325.25589115646255	Fitness standard deviation:	50.26101771466915	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93024	Best fitness:	105.6421768707483	Average fitness:	318.8770340136054	Fitness standard deviation:	49.070160279721435	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93040	Best fitness:	105.6421768707483	Average fitness:	318.6421768707483	Fitness standard deviation:	49.952976091602025	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93056	Best fitness:	105.6421768707483	Average fitness:	314.4416054421768	Fitness standard deviation:	57.42965016470862	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93072	Best fitness:	105.6421768707483	Average fitness:	310.3078911564625	Fitness standard deviation:	52.97287168630635	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93088	Best fitness:	105.6421768707483	Average fitness:	308.99589115646256	Fitness standard deviation:	61.41990155163264	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93104	Best fitness:	105.6421768707483	Average fitness:	315.13989115646257	Fitness standard deviation:	45.10149247360822	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93120	Best fitness:	105.6421768707483	Average fitness:	316.196462585034	Fitness standard deviation:	52.848277248773826	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93136	Best fitness:	105.6421768707483	Average fitness:	326.78389115646263	Fitness standard deviation:	50.0829607131599	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93152	Best fitness:	105.6421768707483	Average fitness:	311.9867482993197	Fitness standard deviation:	53.67288751505812	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93168	Best fitness:	105.6421768707483	Average fitness:	322.09417687074836	Fitness standard deviation:	47.84353228717844	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93184	Best fitness:	105.6421768707483	Average fitness:	324.06160544217687	Fitness standard deviation:	50.368780560816376	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93200	Best fitness:	105.6421768707483	Average fitness:	299.5930340136054	Fitness standard deviation:	58.9409478369526	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93216	Best fitness:	105.6421768707483	Average fitness:	307.91303401360545	Fitness standard deviation:	50.58465113337952	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93232	Best fitness:	105.6421768707483	Average fitness:	325.9227482993197	Fitness standard deviation:	47.76438796032553	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93248	Best fitness:	105.6421768707483	Average fitness:	312.57131972789114	Fitness standard deviation:	46.243596795355664	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93264	Best fitness:	105.6421768707483	Average fitness:	328.3461768707483	Fitness standard deviation:	54.0015482045635	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93280	Best fitness:	105.6421768707483	Average fitness:	317.92160544217694	Fitness standard deviation:	53.733702353858526	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93296	Best fitness:	105.6421768707483	Average fitness:	317.0073197278912	Fitness standard deviation:	63.31090921631058	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93312	Best fitness:	105.6421768707483	Average fitness:	321.8478911564626	Fitness standard deviation:	50.77077610321167	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93328	Best fitness:	105.6421768707483	Average fitness:	322.8393197278912	Fitness standard deviation:	48.2978535036623	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93344	Best fitness:	105.6421768707483	Average fitness:	315.3593197278913	Fitness standard deviation:	55.7061591875492	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93360	Best fitness:	105.6421768707483	Average fitness:	311.03246258503395	Fitness standard deviation:	51.79380235873314	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93376	Best fitness:	105.6421768707483	Average fitness:	313.3490340136055	Fitness standard deviation:	55.795088602521865	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93392	Best fitness:	105.6421768707483	Average fitness:	312.04617687074824	Fitness standard deviation:	55.26907154742412	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
Generation:	93408	Best fitness:	105.6421768707483	Average fitness:	319.1387482993198	Fitness standard deviation:	48.028159729687836	Best genome:	A16	E5	A15	A14	A17	N3	A11	N12	E3	N6	A6	A12	N9	A13	A9	E4	N5	A7	N7	A10	A8	
