Generation:	16	Best fitness:	253.4421768707483	Average fitness:	327.5350340136054	Fitness standard deviation:	38.30633653023148	Best genome:	A16	N3	E3	N12	A8	N9	E4	A7	A14	A6	N7	N5	A17	A10	E5	A13	A9	A15	A11	N6	A12	
Generation:	71632	Best fitness:	95.52789115646259	Average fitness:	258.97789115646253	Fitness standard deviation:	68.53173367432174	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71648	Best fitness:	95.52789115646259	Average fitness:	250.00360544217693	Fitness standard deviation:	71.01894100613337	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71664	Best fitness:	95.52789115646259	Average fitness:	245.08789115646255	Fitness standard deviation:	70.32681458007033	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71680	Best fitness:	95.52789115646259	Average fitness:	260.55789115646263	Fitness standard deviation:	71.94876548699109	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71696	Best fitness:	95.52789115646259	Average fitness:	257.7978911564626	Fitness standard deviation:	58.24510172976096	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71712	Best fitness:	95.52789115646259	Average fitness:	274.68789115646257	Fitness standard deviation:	52.6973115528483	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71728	Best fitness:	95.52789115646259	Average fitness:	263.94789115646256	Fitness standard deviation:	62.24716638088018	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71744	Best fitness:	95.52789115646259	Average fitness:	252.23074829931974	Fitness standard deviation:	51.85183947694487	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71760	Best fitness:	95.52789115646259	Average fitness:	249.18931972789113	Fitness standard deviation:	56.48653028892492	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71776	Best fitness:	95.52789115646259	Average fitness:	250.90789115646265	Fitness standard deviation:	60.623668241210936	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71792	Best fitness:	95.52789115646259	Average fitness:	260.5721768707483	Fitness standard deviation:	61.77472402667153	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71808	Best fitness:	95.52789115646259	Average fitness:	278.0721768707482	Fitness standard deviation:	53.6160868906841	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71824	Best fitness:	95.52789115646259	Average fitness:	260.7593197278912	Fitness standard deviation:	56.36951043004054	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71840	Best fitness:	95.52789115646259	Average fitness:	275.5150340136055	Fitness standard deviation:	65.93100690440403	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71856	Best fitness:	95.52789115646259	Average fitness:	263.4393197278912	Fitness standard deviation:	57.37971119779932	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71872	Best fitness:	95.52789115646259	Average fitness:	279.9750340136054	Fitness standard deviation:	48.94078744268633	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71888	Best fitness:	95.52789115646259	Average fitness:	277.5078911564625	Fitness standard deviation:	76.69576105147733	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71904	Best fitness:	95.52789115646259	Average fitness:	271.8350340136055	Fitness standard deviation:	59.13559436082606	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71920	Best fitness:	95.52789115646259	Average fitness:	248.53074829931975	Fitness standard deviation:	50.954691278284734	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71936	Best fitness:	95.52789115646259	Average fitness:	260.50789115646256	Fitness standard deviation:	60.110035224527	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71952	Best fitness:	95.52789115646259	Average fitness:	265.0593197278912	Fitness standard deviation:	56.721321909698766	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71968	Best fitness:	95.52789115646259	Average fitness:	268.86789115646263	Fitness standard deviation:	67.39080897788568	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	71984	Best fitness:	95.52789115646259	Average fitness:	272.5593197278912	Fitness standard deviation:	82.92008097301537	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72000	Best fitness:	95.52789115646259	Average fitness:	264.1593197278911	Fitness standard deviation:	57.58872544134992	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72016	Best fitness:	95.52789115646259	Average fitness:	272.86503401360545	Fitness standard deviation:	55.54989784887464	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72032	Best fitness:	95.52789115646259	Average fitness:	254.25931972789118	Fitness standard deviation:	76.37053786023263	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72048	Best fitness:	95.52789115646259	Average fitness:	265.2393197278912	Fitness standard deviation:	67.9163013704128	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72064	Best fitness:	95.52789115646259	Average fitness:	266.0593197278912	Fitness standard deviation:	71.46872836908376	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72080	Best fitness:	95.52789115646259	Average fitness:	243.01931972789126	Fitness standard deviation:	58.1438277209268	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72096	Best fitness:	95.52789115646259	Average fitness:	251.2293197278912	Fitness standard deviation:	62.036409635053545	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72112	Best fitness:	95.52789115646259	Average fitness:	275.8036054421769	Fitness standard deviation:	69.39078764651747	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72128	Best fitness:	95.52789115646259	Average fitness:	261.93789115646257	Fitness standard deviation:	56.43565400398177	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72144	Best fitness:	95.52789115646259	Average fitness:	258.7793197278912	Fitness standard deviation:	78.02829345559107	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72160	Best fitness:	95.52789115646259	Average fitness:	253.80217687074833	Fitness standard deviation:	63.06787040602386	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72176	Best fitness:	95.52789115646259	Average fitness:	261.64646258503393	Fitness standard deviation:	69.1950147284131	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72192	Best fitness:	95.52789115646259	Average fitness:	236.2136054421769	Fitness standard deviation:	65.11593177885555	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72208	Best fitness:	95.52789115646259	Average fitness:	256.37503401360544	Fitness standard deviation:	60.60156815846687	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72224	Best fitness:	95.52789115646259	Average fitness:	275.42503401360545	Fitness standard deviation:	60.12016904941812	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72240	Best fitness:	95.52789115646259	Average fitness:	260.61931972789114	Fitness standard deviation:	59.464544469621494	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72256	Best fitness:	95.52789115646259	Average fitness:	256.16217687074834	Fitness standard deviation:	61.553686273671296	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72272	Best fitness:	95.52789115646259	Average fitness:	246.64503401360543	Fitness standard deviation:	53.66608011679296	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72288	Best fitness:	95.52789115646259	Average fitness:	253.45646258503402	Fitness standard deviation:	74.9607562634732	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72304	Best fitness:	95.52789115646259	Average fitness:	266.6478911564626	Fitness standard deviation:	71.43915955809773	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72320	Best fitness:	95.52789115646259	Average fitness:	255.29931972789117	Fitness standard deviation:	64.18586722184573	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72336	Best fitness:	95.52789115646259	Average fitness:	272.8836054421768	Fitness standard deviation:	73.52706705558109	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72352	Best fitness:	95.52789115646259	Average fitness:	264.6250340136054	Fitness standard deviation:	75.24952201353378	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72368	Best fitness:	95.52789115646259	Average fitness:	272.286462585034	Fitness standard deviation:	56.007871513105826	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72384	Best fitness:	95.52789115646259	Average fitness:	254.84646258503398	Fitness standard deviation:	69.77384240296266	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72400	Best fitness:	95.52789115646259	Average fitness:	243.16360544217687	Fitness standard deviation:	62.08796450790358	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72416	Best fitness:	95.52789115646259	Average fitness:	262.21360544217686	Fitness standard deviation:	60.19586398429984	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72432	Best fitness:	95.52789115646259	Average fitness:	275.91360544217684	Fitness standard deviation:	62.44781494845704	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72448	Best fitness:	95.52789115646259	Average fitness:	253.89503401360543	Fitness standard deviation:	79.24139779490133	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72464	Best fitness:	95.52789115646259	Average fitness:	261.09789115646254	Fitness standard deviation:	66.431038648499	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72480	Best fitness:	95.52789115646259	Average fitness:	255.84360544217688	Fitness standard deviation:	80.4075844097573	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72496	Best fitness:	95.52789115646259	Average fitness:	261.0907482993197	Fitness standard deviation:	72.44915689429297	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72512	Best fitness:	95.52789115646259	Average fitness:	266.84646258503415	Fitness standard deviation:	70.45197366914252	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72528	Best fitness:	95.52789115646259	Average fitness:	272.5150340136055	Fitness standard deviation:	49.471959054125406	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72544	Best fitness:	95.52789115646259	Average fitness:	245.71503401360542	Fitness standard deviation:	57.08259785215648	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72560	Best fitness:	95.52789115646259	Average fitness:	251.50503401360547	Fitness standard deviation:	53.33865665610216	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72576	Best fitness:	95.52789115646259	Average fitness:	255.00360544217682	Fitness standard deviation:	62.37985694966945	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72592	Best fitness:	95.52789115646259	Average fitness:	240.6250340136055	Fitness standard deviation:	57.179656293803916	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72608	Best fitness:	95.52789115646259	Average fitness:	239.62503401360544	Fitness standard deviation:	64.54927268437369	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72624	Best fitness:	95.52789115646259	Average fitness:	260.8721768707483	Fitness standard deviation:	82.53640407698401	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72640	Best fitness:	95.52789115646259	Average fitness:	266.00789115646256	Fitness standard deviation:	59.126764960497184	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72656	Best fitness:	95.52789115646259	Average fitness:	256.0921768707483	Fitness standard deviation:	61.87109039390378	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72672	Best fitness:	95.52789115646259	Average fitness:	263.45074829931974	Fitness standard deviation:	61.796813272305926	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72688	Best fitness:	95.52789115646259	Average fitness:	258.8221768707483	Fitness standard deviation:	67.54839057585129	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72704	Best fitness:	95.52789115646259	Average fitness:	257.42217687074833	Fitness standard deviation:	69.96028675219235	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72720	Best fitness:	95.52789115646259	Average fitness:	266.9207482993197	Fitness standard deviation:	48.79788710297082	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72736	Best fitness:	95.52789115646259	Average fitness:	256.756462585034	Fitness standard deviation:	44.72281342688903	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72752	Best fitness:	95.52789115646259	Average fitness:	258.27074829931973	Fitness standard deviation:	67.30180456688501	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72768	Best fitness:	95.52789115646259	Average fitness:	266.71931972789116	Fitness standard deviation:	89.81004629954563	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72784	Best fitness:	95.52789115646259	Average fitness:	239.33074829931974	Fitness standard deviation:	65.15536903652465	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72800	Best fitness:	95.52789115646259	Average fitness:	270.1321768707483	Fitness standard deviation:	70.21924631510383	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72816	Best fitness:	95.52789115646259	Average fitness:	263.40646258503403	Fitness standard deviation:	53.12230391718141	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72832	Best fitness:	95.52789115646259	Average fitness:	253.05789115646263	Fitness standard deviation:	57.27975421435695	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72848	Best fitness:	95.52789115646259	Average fitness:	265.6907482993198	Fitness standard deviation:	52.72250117940389	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72864	Best fitness:	95.52789115646259	Average fitness:	257.65360544217685	Fitness standard deviation:	59.02944087314329	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72880	Best fitness:	95.52789115646259	Average fitness:	265.0950340136054	Fitness standard deviation:	63.27111877806944	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72896	Best fitness:	95.52789115646259	Average fitness:	286.5678911564627	Fitness standard deviation:	54.22329072587588	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72912	Best fitness:	95.52789115646259	Average fitness:	265.08074829931974	Fitness standard deviation:	60.02177378728013	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72928	Best fitness:	95.52789115646259	Average fitness:	280.0250340136055	Fitness standard deviation:	79.5003182640273	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72944	Best fitness:	95.52789115646259	Average fitness:	253.08931972789114	Fitness standard deviation:	68.65808588318536	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72960	Best fitness:	95.52789115646259	Average fitness:	251.9407482993197	Fitness standard deviation:	66.84989977554191	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72976	Best fitness:	95.52789115646259	Average fitness:	241.60646258503408	Fitness standard deviation:	59.018984060993766	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	72992	Best fitness:	95.52789115646259	Average fitness:	253.2821768707483	Fitness standard deviation:	63.8632968591059	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73008	Best fitness:	95.52789115646259	Average fitness:	253.7350340136054	Fitness standard deviation:	78.34904366268385	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73024	Best fitness:	95.52789115646259	Average fitness:	264.6264625850341	Fitness standard deviation:	58.46016922413315	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73040	Best fitness:	95.52789115646259	Average fitness:	254.54646258503402	Fitness standard deviation:	52.38415656650084	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73056	Best fitness:	95.52789115646259	Average fitness:	290.5807482993197	Fitness standard deviation:	66.47059332931384	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73072	Best fitness:	95.52789115646259	Average fitness:	265.71789115646254	Fitness standard deviation:	59.36523154445311	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73088	Best fitness:	95.52789115646259	Average fitness:	258.2178911564626	Fitness standard deviation:	59.36194979676349	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73104	Best fitness:	95.52789115646259	Average fitness:	268.76074829931974	Fitness standard deviation:	67.99644004787069	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73120	Best fitness:	95.52789115646259	Average fitness:	262.1607482993198	Fitness standard deviation:	60.165299698041075	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73136	Best fitness:	95.52789115646259	Average fitness:	262.2121768707483	Fitness standard deviation:	69.64519906685042	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73152	Best fitness:	95.52789115646259	Average fitness:	276.77360544217686	Fitness standard deviation:	57.242537629683355	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73168	Best fitness:	95.52789115646259	Average fitness:	282.8721768707483	Fitness standard deviation:	62.94662752146878	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
Generation:	73184	Best fitness:	95.52789115646259	Average fitness:	273.61503401360545	Fitness standard deviation:	70.20044448664444	Best genome:	A9	N3	E4	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	
