Generation:	16	Best fitness:	219.6421768707483	Average fitness:	331.52960544217683	Fitness standard deviation:	36.26899070634779	Best genome:	E5	N6	A17	A15	N7	A6	A12	A14	A16	A13	A9	A7	N9	E3	A10	E4	N3	A11	N12	N5	A8	
Generation:	70736	Best fitness:	95.75646258503401	Average fitness:	319.91817687074837	Fitness standard deviation:	54.45895653103335	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70752	Best fitness:	95.75646258503401	Average fitness:	311.02103401360534	Fitness standard deviation:	50.600694618124905	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70768	Best fitness:	95.75646258503401	Average fitness:	308.6381768707484	Fitness standard deviation:	54.43329083701388	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70784	Best fitness:	95.75646258503401	Average fitness:	292.71189115646257	Fitness standard deviation:	56.41529801501052	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70800	Best fitness:	95.75646258503401	Average fitness:	316.48731972789125	Fitness standard deviation:	59.36454162998966	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70816	Best fitness:	95.75646258503401	Average fitness:	312.30674829931974	Fitness standard deviation:	54.17914677084095	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70832	Best fitness:	95.75646258503401	Average fitness:	307.6450340136054	Fitness standard deviation:	47.529093904122966	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70848	Best fitness:	95.75646258503401	Average fitness:	319.3581768707483	Fitness standard deviation:	57.63298103676119	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70864	Best fitness:	95.75646258503401	Average fitness:	318.0547482993198	Fitness standard deviation:	51.7581746389803	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70880	Best fitness:	95.75646258503401	Average fitness:	315.5684625850339	Fitness standard deviation:	48.66825847028649	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70896	Best fitness:	95.75646258503401	Average fitness:	319.8381768707484	Fitness standard deviation:	57.35239610602193	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70912	Best fitness:	95.75646258503401	Average fitness:	294.44789115646256	Fitness standard deviation:	66.93190130457148	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70928	Best fitness:	95.75646258503401	Average fitness:	308.77531972789114	Fitness standard deviation:	52.29028164594492	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70944	Best fitness:	95.75646258503401	Average fitness:	304.9336054421768	Fitness standard deviation:	50.58206474106595	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70960	Best fitness:	95.75646258503401	Average fitness:	294.1496054421769	Fitness standard deviation:	64.36983437503461	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70976	Best fitness:	95.75646258503401	Average fitness:	311.9878911564627	Fitness standard deviation:	52.55298970116365	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	70992	Best fitness:	95.75646258503401	Average fitness:	304.14960544217683	Fitness standard deviation:	62.565391113813796	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71008	Best fitness:	95.75646258503401	Average fitness:	318.865605442177	Fitness standard deviation:	52.22569879252308	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71024	Best fitness:	95.75646258503401	Average fitness:	300.3336054421768	Fitness standard deviation:	50.689343403657126	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71040	Best fitness:	95.75646258503401	Average fitness:	318.1496054421769	Fitness standard deviation:	54.40773941344772	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71056	Best fitness:	95.75646258503401	Average fitness:	314.5153197278912	Fitness standard deviation:	52.99619891182802	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71072	Best fitness:	95.75646258503401	Average fitness:	315.50389115646254	Fitness standard deviation:	54.94651807430382	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71088	Best fitness:	95.75646258503401	Average fitness:	299.42789115646264	Fitness standard deviation:	50.49601584606979	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71104	Best fitness:	95.75646258503401	Average fitness:	319.14789115646255	Fitness standard deviation:	53.62133058660099	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71120	Best fitness:	95.75646258503401	Average fitness:	317.17303401360545	Fitness standard deviation:	62.706344850991194	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71136	Best fitness:	95.75646258503401	Average fitness:	314.0330340136054	Fitness standard deviation:	52.8050336005103	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71152	Best fitness:	95.75646258503401	Average fitness:	318.176462585034	Fitness standard deviation:	58.214931600273225	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71168	Best fitness:	95.75646258503401	Average fitness:	305.37817687074823	Fitness standard deviation:	64.60841938184534	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71184	Best fitness:	95.75646258503401	Average fitness:	314.8793197278912	Fitness standard deviation:	62.33473988008908	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71200	Best fitness:	95.75646258503401	Average fitness:	301.2690340136054	Fitness standard deviation:	61.11556598138064	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71216	Best fitness:	95.75646258503401	Average fitness:	320.7981768707482	Fitness standard deviation:	52.46534707396717	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71232	Best fitness:	95.75646258503401	Average fitness:	308.90789115646265	Fitness standard deviation:	59.80103671205654	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71248	Best fitness:	95.75646258503401	Average fitness:	307.8387482993197	Fitness standard deviation:	56.93733171959271	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71264	Best fitness:	95.75646258503401	Average fitness:	316.120462585034	Fitness standard deviation:	49.970055624364086	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71280	Best fitness:	95.75646258503401	Average fitness:	316.3701768707484	Fitness standard deviation:	63.085058547316635	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71296	Best fitness:	95.75646258503401	Average fitness:	308.53246258503407	Fitness standard deviation:	48.37658815111765	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71312	Best fitness:	95.75646258503401	Average fitness:	312.99360544217683	Fitness standard deviation:	54.76706421243502	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71328	Best fitness:	95.75646258503401	Average fitness:	313.1844625850339	Fitness standard deviation:	53.56595766045477	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71344	Best fitness:	95.75646258503401	Average fitness:	306.47931972789115	Fitness standard deviation:	51.63002519891712	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71360	Best fitness:	95.75646258503401	Average fitness:	311.820462585034	Fitness standard deviation:	53.70348479856968	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71376	Best fitness:	95.75646258503401	Average fitness:	310.19189115646265	Fitness standard deviation:	65.40043800889335	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71392	Best fitness:	95.75646258503401	Average fitness:	315.62789115646245	Fitness standard deviation:	61.49810609328733	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71408	Best fitness:	95.75646258503401	Average fitness:	311.7861768707483	Fitness standard deviation:	46.11196275260857	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71424	Best fitness:	95.75646258503401	Average fitness:	312.3416054421768	Fitness standard deviation:	58.732033533147614	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71440	Best fitness:	95.75646258503401	Average fitness:	307.97989115646254	Fitness standard deviation:	58.18116749517873	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71456	Best fitness:	95.75646258503401	Average fitness:	317.1570340136054	Fitness standard deviation:	52.35853398736564	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71472	Best fitness:	95.75646258503401	Average fitness:	310.808462585034	Fitness standard deviation:	47.596355439277495	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71488	Best fitness:	95.75646258503401	Average fitness:	311.17131972789105	Fitness standard deviation:	57.79776148196857	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71504	Best fitness:	95.75646258503401	Average fitness:	307.1678911564626	Fitness standard deviation:	66.3294025977891	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71520	Best fitness:	95.75646258503401	Average fitness:	319.216462585034	Fitness standard deviation:	58.12345713554688	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71536	Best fitness:	95.75646258503401	Average fitness:	306.4438911564625	Fitness standard deviation:	59.509894470737954	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71552	Best fitness:	95.75646258503401	Average fitness:	317.42503401360545	Fitness standard deviation:	70.77042435414178	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71568	Best fitness:	95.75646258503401	Average fitness:	309.85703401360547	Fitness standard deviation:	57.10858750678753	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71584	Best fitness:	95.75646258503401	Average fitness:	305.8558911564625	Fitness standard deviation:	56.46074084544345	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71600	Best fitness:	95.75646258503401	Average fitness:	303.49474829931967	Fitness standard deviation:	58.526406211213754	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71616	Best fitness:	95.75646258503401	Average fitness:	304.47531972789113	Fitness standard deviation:	61.5869112413092	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71632	Best fitness:	95.75646258503401	Average fitness:	303.7901768707483	Fitness standard deviation:	52.788111119757225	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71648	Best fitness:	95.75646258503401	Average fitness:	306.70617687074827	Fitness standard deviation:	58.28736231843757	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71664	Best fitness:	95.75646258503401	Average fitness:	304.6976054421769	Fitness standard deviation:	59.74904098897354	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71680	Best fitness:	95.75646258503401	Average fitness:	313.86160544217694	Fitness standard deviation:	54.40065889156798	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71696	Best fitness:	95.75646258503401	Average fitness:	310.59531972789114	Fitness standard deviation:	53.86050031520392	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71712	Best fitness:	95.75646258503401	Average fitness:	316.2776054421768	Fitness standard deviation:	59.41425364887672	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71728	Best fitness:	95.75646258503401	Average fitness:	307.89589115646254	Fitness standard deviation:	61.71217685285756	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71744	Best fitness:	95.75646258503401	Average fitness:	304.2341768707482	Fitness standard deviation:	57.98476929930719	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71760	Best fitness:	95.75646258503401	Average fitness:	311.13931972789106	Fitness standard deviation:	62.51310941698222	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71776	Best fitness:	95.75646258503401	Average fitness:	313.5490340136054	Fitness standard deviation:	57.80321714371325	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71792	Best fitness:	95.75646258503401	Average fitness:	314.79189115646255	Fitness standard deviation:	60.305023193489845	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71808	Best fitness:	95.75646258503401	Average fitness:	316.5656054421769	Fitness standard deviation:	58.57687819665116	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71824	Best fitness:	95.75646258503401	Average fitness:	304.9347482993197	Fitness standard deviation:	56.08410464468448	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71840	Best fitness:	95.75646258503401	Average fitness:	316.84674829931987	Fitness standard deviation:	58.652106487564204	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71856	Best fitness:	95.75646258503401	Average fitness:	306.18503401360545	Fitness standard deviation:	53.420334582804486	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71872	Best fitness:	95.75646258503401	Average fitness:	307.2461768707484	Fitness standard deviation:	59.76407903735883	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71888	Best fitness:	95.75646258503401	Average fitness:	306.91360544217673	Fitness standard deviation:	60.830451624971175	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71904	Best fitness:	95.75646258503401	Average fitness:	309.9136054421769	Fitness standard deviation:	61.4844041947523	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71920	Best fitness:	95.75646258503401	Average fitness:	305.68331972789116	Fitness standard deviation:	57.98991753604013	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71936	Best fitness:	95.75646258503401	Average fitness:	316.20446258503404	Fitness standard deviation:	46.49544035226488	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71952	Best fitness:	95.75646258503401	Average fitness:	313.48446258503407	Fitness standard deviation:	57.32353300703093	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71968	Best fitness:	95.75646258503401	Average fitness:	325.92160544217694	Fitness standard deviation:	56.59789778745482	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	71984	Best fitness:	95.75646258503401	Average fitness:	319.93131972789115	Fitness standard deviation:	55.80064154118807	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72000	Best fitness:	95.75646258503401	Average fitness:	307.5273197278911	Fitness standard deviation:	63.752312672577155	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72016	Best fitness:	95.75646258503401	Average fitness:	303.22274829931973	Fitness standard deviation:	60.95510330110991	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72032	Best fitness:	95.75646258503401	Average fitness:	303.39931972789117	Fitness standard deviation:	63.899439427773345	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72048	Best fitness:	95.75646258503401	Average fitness:	307.58731972789116	Fitness standard deviation:	57.26133056827251	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72064	Best fitness:	95.75646258503401	Average fitness:	311.01646258503405	Fitness standard deviation:	49.87162139341535	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72080	Best fitness:	95.75646258503401	Average fitness:	302.0341768707483	Fitness standard deviation:	56.15356671100552	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72096	Best fitness:	95.75646258503401	Average fitness:	310.1141768707483	Fitness standard deviation:	54.416963213576665	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72112	Best fitness:	95.75646258503401	Average fitness:	311.8073197278911	Fitness standard deviation:	50.89293966188799	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72128	Best fitness:	95.75646258503401	Average fitness:	302.6467482993197	Fitness standard deviation:	58.16350391151918	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72144	Best fitness:	95.75646258503401	Average fitness:	316.4827482993198	Fitness standard deviation:	54.37227987922987	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72160	Best fitness:	95.75646258503401	Average fitness:	307.3730340136055	Fitness standard deviation:	61.07283121931434	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72176	Best fitness:	95.75646258503401	Average fitness:	304.0936054421767	Fitness standard deviation:	54.18656419053999	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72192	Best fitness:	95.75646258503401	Average fitness:	305.89474829931964	Fitness standard deviation:	63.049845486224115	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72208	Best fitness:	95.75646258503401	Average fitness:	312.4438911564625	Fitness standard deviation:	62.84485630827843	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72224	Best fitness:	95.75646258503401	Average fitness:	296.7336054421767	Fitness standard deviation:	60.65495588547887	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72240	Best fitness:	95.75646258503401	Average fitness:	310.20389115646253	Fitness standard deviation:	53.96129243395545	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72256	Best fitness:	95.75646258503401	Average fitness:	314.65874829931977	Fitness standard deviation:	52.13261365997688	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72272	Best fitness:	95.75646258503401	Average fitness:	309.3410340136054	Fitness standard deviation:	58.02417798941179	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	72288	Best fitness:	95.75646258503401	Average fitness:	310.61417687074834	Fitness standard deviation:	63.91133615775364	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
