Generation:	16	Best fitness:	220.8421768707483	Average fitness:	339.76889115646264	Fitness standard deviation:	35.216278538511716	Best genome:	A15	E5	A9	N6	N7	A10	N5	E4	A11	A6	E3	A7	A17	A14	A12	N3	A16	N12	A8	N9	A13	
Generation:	72208	Best fitness:	95.61360544217688	Average fitness:	338.8716054421771	Fitness standard deviation:	40.558075358876756	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72224	Best fitness:	95.61360544217688	Average fitness:	333.47003401360547	Fitness standard deviation:	40.91620111612893	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72240	Best fitness:	95.61360544217688	Average fitness:	342.45789115646267	Fitness standard deviation:	42.19398900510908	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72256	Best fitness:	95.61360544217688	Average fitness:	337.7773197278912	Fitness standard deviation:	40.71268394944438	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72272	Best fitness:	95.61360544217688	Average fitness:	336.26717687074836	Fitness standard deviation:	38.23820089456434	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72288	Best fitness:	95.61360544217688	Average fitness:	337.6938911564624	Fitness standard deviation:	39.64121308199643	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72304	Best fitness:	95.61360544217688	Average fitness:	343.29689115646283	Fitness standard deviation:	36.7334801162234	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72320	Best fitness:	95.61360544217688	Average fitness:	338.3303197278913	Fitness standard deviation:	41.63354238165302	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72336	Best fitness:	95.61360544217688	Average fitness:	332.3381768707484	Fitness standard deviation:	42.830173899307226	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72352	Best fitness:	95.61360544217688	Average fitness:	338.3370340136056	Fitness standard deviation:	40.686954812548564	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72368	Best fitness:	95.61360544217688	Average fitness:	340.26703401360544	Fitness standard deviation:	45.24800704236731	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72384	Best fitness:	95.61360544217688	Average fitness:	336.1263197278913	Fitness standard deviation:	41.57214149585058	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72400	Best fitness:	95.61360544217688	Average fitness:	333.80660544217704	Fitness standard deviation:	39.829193938310006	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72416	Best fitness:	95.61360544217688	Average fitness:	337.55289115646264	Fitness standard deviation:	42.523466456649494	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72432	Best fitness:	95.61360544217688	Average fitness:	337.6187482993199	Fitness standard deviation:	42.163871444444865	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72448	Best fitness:	95.61360544217688	Average fitness:	339.5408911564626	Fitness standard deviation:	41.358346964706655	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72464	Best fitness:	95.61360544217688	Average fitness:	334.48960544217675	Fitness standard deviation:	38.90639467297091	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72480	Best fitness:	95.61360544217688	Average fitness:	336.53089115646253	Fitness standard deviation:	39.5745496858364	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72496	Best fitness:	95.61360544217688	Average fitness:	342.5474625850343	Fitness standard deviation:	41.48173018821855	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72512	Best fitness:	95.61360544217688	Average fitness:	336.22474829931997	Fitness standard deviation:	38.50555059802604	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72528	Best fitness:	95.61360544217688	Average fitness:	338.67389115646273	Fitness standard deviation:	42.46674490440149	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72544	Best fitness:	95.61360544217688	Average fitness:	337.9708911564626	Fitness standard deviation:	40.064834700413144	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72560	Best fitness:	95.61360544217688	Average fitness:	336.9623197278912	Fitness standard deviation:	36.67074931726643	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72576	Best fitness:	95.61360544217688	Average fitness:	336.5794625850339	Fitness standard deviation:	38.701489893537584	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72592	Best fitness:	95.61360544217688	Average fitness:	338.1190340136057	Fitness standard deviation:	38.70455126852601	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72608	Best fitness:	95.61360544217688	Average fitness:	337.44074829931975	Fitness standard deviation:	37.56363251544108	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72624	Best fitness:	95.61360544217688	Average fitness:	337.22717687074856	Fitness standard deviation:	41.06701292412445	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72640	Best fitness:	95.61360544217688	Average fitness:	341.7668911564625	Fitness standard deviation:	38.00431781886831	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72656	Best fitness:	95.61360544217688	Average fitness:	334.91303401360545	Fitness standard deviation:	42.25057245935087	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72672	Best fitness:	95.61360544217688	Average fitness:	339.20989115646285	Fitness standard deviation:	41.28533833837729	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72688	Best fitness:	95.61360544217688	Average fitness:	340.14531972789126	Fitness standard deviation:	42.42289945637515	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72704	Best fitness:	95.61360544217688	Average fitness:	339.855891156463	Fitness standard deviation:	42.52680249308328	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72720	Best fitness:	95.61360544217688	Average fitness:	341.9221768707484	Fitness standard deviation:	39.40706908509628	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72736	Best fitness:	95.61360544217688	Average fitness:	335.46703401360566	Fitness standard deviation:	42.654659128725385	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72752	Best fitness:	95.61360544217688	Average fitness:	333.97031972789125	Fitness standard deviation:	42.715439829367625	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72768	Best fitness:	95.61360544217688	Average fitness:	341.1601768707486	Fitness standard deviation:	41.187600701062976	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72784	Best fitness:	95.61360544217688	Average fitness:	339.7174625850341	Fitness standard deviation:	42.649624557765655	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72800	Best fitness:	95.61360544217688	Average fitness:	340.4154625850341	Fitness standard deviation:	43.953396198329735	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72816	Best fitness:	95.61360544217688	Average fitness:	337.1124625850341	Fitness standard deviation:	39.18269378911344	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72832	Best fitness:	95.61360544217688	Average fitness:	336.847605442177	Fitness standard deviation:	47.57455582942784	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72848	Best fitness:	95.61360544217688	Average fitness:	331.8983197278913	Fitness standard deviation:	41.8008254363866	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72864	Best fitness:	95.61360544217688	Average fitness:	339.1626054421771	Fitness standard deviation:	40.00083263189527	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72880	Best fitness:	95.61360544217688	Average fitness:	338.9877482993199	Fitness standard deviation:	41.20423116746678	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72896	Best fitness:	95.61360544217688	Average fitness:	336.8551768707483	Fitness standard deviation:	37.19693862732386	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72912	Best fitness:	95.61360544217688	Average fitness:	344.60703401360564	Fitness standard deviation:	41.74577497477917	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72928	Best fitness:	95.61360544217688	Average fitness:	337.9186054421769	Fitness standard deviation:	39.94664093436112	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72944	Best fitness:	95.61360544217688	Average fitness:	341.42631972789115	Fitness standard deviation:	44.45224759107193	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72960	Best fitness:	95.61360544217688	Average fitness:	339.63531972789133	Fitness standard deviation:	44.07515911416288	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72976	Best fitness:	95.61360544217688	Average fitness:	337.6371768707484	Fitness standard deviation:	35.47064649474411	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	72992	Best fitness:	95.61360544217688	Average fitness:	338.08874829931995	Fitness standard deviation:	40.60971596923624	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73008	Best fitness:	95.61360544217688	Average fitness:	341.34374829932005	Fitness standard deviation:	40.443145146827376	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73024	Best fitness:	95.61360544217688	Average fitness:	339.24960544217697	Fitness standard deviation:	42.967869746248915	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73040	Best fitness:	95.61360544217688	Average fitness:	338.05674829932	Fitness standard deviation:	43.49087044614383	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73056	Best fitness:	95.61360544217688	Average fitness:	344.71017687074846	Fitness standard deviation:	43.47905191689253	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73072	Best fitness:	95.61360544217688	Average fitness:	336.90974829931986	Fitness standard deviation:	43.63699779956434	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73088	Best fitness:	95.61360544217688	Average fitness:	334.2910340136054	Fitness standard deviation:	40.44710837927599	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73104	Best fitness:	95.61360544217688	Average fitness:	341.03217687074834	Fitness standard deviation:	39.63191341866414	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73120	Best fitness:	95.61360544217688	Average fitness:	340.60403401360566	Fitness standard deviation:	38.645655908946004	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73136	Best fitness:	95.61360544217688	Average fitness:	337.76060544217705	Fitness standard deviation:	42.17920421903454	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73152	Best fitness:	95.61360544217688	Average fitness:	337.4000340136055	Fitness standard deviation:	39.931559299146144	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73168	Best fitness:	95.61360544217688	Average fitness:	335.8333197278912	Fitness standard deviation:	41.40271098192798	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73184	Best fitness:	95.61360544217688	Average fitness:	337.0047482993197	Fitness standard deviation:	41.03544693584426	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73200	Best fitness:	95.61360544217688	Average fitness:	338.77117687074843	Fitness standard deviation:	42.676858421330465	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73216	Best fitness:	95.61360544217688	Average fitness:	337.95717687074836	Fitness standard deviation:	38.9278901578657	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73232	Best fitness:	95.61360544217688	Average fitness:	339.45917687074837	Fitness standard deviation:	39.2949808393294	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73248	Best fitness:	95.61360544217688	Average fitness:	338.443605442177	Fitness standard deviation:	42.05188396371747	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73264	Best fitness:	95.61360544217688	Average fitness:	337.1543197278913	Fitness standard deviation:	39.20777546141394	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73280	Best fitness:	95.61360544217688	Average fitness:	335.2067482993199	Fitness standard deviation:	41.24066422395075	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73296	Best fitness:	95.61360544217688	Average fitness:	336.88360544217704	Fitness standard deviation:	42.146643873455915	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73312	Best fitness:	95.61360544217688	Average fitness:	339.468605442177	Fitness standard deviation:	41.66051651413469	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73328	Best fitness:	95.61360544217688	Average fitness:	337.6543197278913	Fitness standard deviation:	41.01636233360575	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73344	Best fitness:	95.61360544217688	Average fitness:	339.03703401360553	Fitness standard deviation:	41.06159373031531	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73360	Best fitness:	95.61360544217688	Average fitness:	337.06117687074845	Fitness standard deviation:	40.052331000727506	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73376	Best fitness:	95.61360544217688	Average fitness:	342.8847482993198	Fitness standard deviation:	40.00378808491587	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73392	Best fitness:	95.61360544217688	Average fitness:	334.7368911564626	Fitness standard deviation:	39.59809751949284	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73408	Best fitness:	95.61360544217688	Average fitness:	335.1333197278914	Fitness standard deviation:	40.287688846239725	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73424	Best fitness:	95.61360544217688	Average fitness:	336.7318911564626	Fitness standard deviation:	40.851445760642235	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73440	Best fitness:	95.61360544217688	Average fitness:	337.327605442177	Fitness standard deviation:	43.51452039989241	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73456	Best fitness:	95.61360544217688	Average fitness:	332.79260544217686	Fitness standard deviation:	39.92391973696051	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73472	Best fitness:	95.61360544217688	Average fitness:	338.636462585034	Fitness standard deviation:	37.850017334803134	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73488	Best fitness:	95.61360544217688	Average fitness:	336.12003401360556	Fitness standard deviation:	38.76405392939206	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73504	Best fitness:	95.61360544217688	Average fitness:	336.89617687074826	Fitness standard deviation:	39.22746338982424	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73520	Best fitness:	95.61360544217688	Average fitness:	335.85460544217705	Fitness standard deviation:	40.325161292742706	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73536	Best fitness:	95.61360544217688	Average fitness:	342.7108911564628	Fitness standard deviation:	40.15818010527053	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73552	Best fitness:	95.61360544217688	Average fitness:	340.6083197278912	Fitness standard deviation:	45.753827191541774	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73568	Best fitness:	95.61360544217688	Average fitness:	331.8168911564626	Fitness standard deviation:	45.63748434082649	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73584	Best fitness:	95.61360544217688	Average fitness:	343.8004625850342	Fitness standard deviation:	44.79743959884588	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73600	Best fitness:	95.61360544217688	Average fitness:	337.11003401360546	Fitness standard deviation:	44.53287475768517	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73616	Best fitness:	95.61360544217688	Average fitness:	341.56789115646296	Fitness standard deviation:	42.4727703406331	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73632	Best fitness:	95.61360544217688	Average fitness:	338.50389115646266	Fitness standard deviation:	41.090992949197755	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73648	Best fitness:	95.61360544217688	Average fitness:	338.2290340136055	Fitness standard deviation:	38.63515759998281	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73664	Best fitness:	95.61360544217688	Average fitness:	338.25660544217686	Fitness standard deviation:	43.24971770557867	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73680	Best fitness:	95.61360544217688	Average fitness:	340.30131972789127	Fitness standard deviation:	42.684064943273995	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73696	Best fitness:	95.61360544217688	Average fitness:	336.3611768707485	Fitness standard deviation:	42.64959446920632	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73712	Best fitness:	95.61360544217688	Average fitness:	340.69574829931975	Fitness standard deviation:	41.19787303183187	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73728	Best fitness:	95.61360544217688	Average fitness:	333.3701768707481	Fitness standard deviation:	40.599530002306224	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73744	Best fitness:	95.61360544217688	Average fitness:	336.96074829931973	Fitness standard deviation:	39.752482325263756	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	73760	Best fitness:	95.61360544217688	Average fitness:	340.38431972789135	Fitness standard deviation:	43.96674777253689	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
