Generation:	16	Best fitness:	217.8421768707483	Average fitness:	334.6158911564627	Fitness standard deviation:	31.50836459852318	Best genome:	A9	N3	E4	N12	E3	A6	A12	N5	A17	A16	A8	A14	A7	A11	N7	A10	N6	E5	A15	N9	A13	
Generation:	78112	Best fitness:	101.41360544217687	Average fitness:	328.07417687074826	Fitness standard deviation:	41.777381299513	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78128	Best fitness:	101.41360544217687	Average fitness:	328.23674829931974	Fitness standard deviation:	44.576513390358556	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78144	Best fitness:	101.41360544217687	Average fitness:	335.27960544217706	Fitness standard deviation:	41.997937305033815	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78160	Best fitness:	101.41360544217687	Average fitness:	327.9881768707484	Fitness standard deviation:	48.29926655039517	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78176	Best fitness:	101.41360544217687	Average fitness:	341.9784625850341	Fitness standard deviation:	47.546090867876046	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78192	Best fitness:	101.41360544217687	Average fitness:	328.59417687074824	Fitness standard deviation:	48.56697322087032	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78208	Best fitness:	101.41360544217687	Average fitness:	336.6853197278911	Fitness standard deviation:	48.04801739331783	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78224	Best fitness:	101.41360544217687	Average fitness:	326.898462585034	Fitness standard deviation:	42.62923773033466	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78240	Best fitness:	101.41360544217687	Average fitness:	337.2718911564626	Fitness standard deviation:	41.81993625152522	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78256	Best fitness:	101.41360544217687	Average fitness:	332.47160544217695	Fitness standard deviation:	46.858410340871245	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78272	Best fitness:	101.41360544217687	Average fitness:	327.52417687074825	Fitness standard deviation:	45.010202318304394	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78288	Best fitness:	101.41360544217687	Average fitness:	329.4470340136056	Fitness standard deviation:	46.72343642222863	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78304	Best fitness:	101.41360544217687	Average fitness:	331.4504625850339	Fitness standard deviation:	42.98457555249989	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78320	Best fitness:	101.41360544217687	Average fitness:	332.61874829931963	Fitness standard deviation:	44.188844169781405	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78336	Best fitness:	101.41360544217687	Average fitness:	329.55903401360547	Fitness standard deviation:	44.815702076074054	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78352	Best fitness:	101.41360544217687	Average fitness:	333.5304625850341	Fitness standard deviation:	43.140528621173445	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78368	Best fitness:	101.41360544217687	Average fitness:	334.97303401360546	Fitness standard deviation:	45.9223630871736	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78384	Best fitness:	101.41360544217687	Average fitness:	335.4827482993197	Fitness standard deviation:	45.27045785011659	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78400	Best fitness:	101.41360544217687	Average fitness:	334.7696054421769	Fitness standard deviation:	46.596153194994834	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78416	Best fitness:	101.41360544217687	Average fitness:	327.62531972789105	Fitness standard deviation:	43.787990729916636	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78432	Best fitness:	101.41360544217687	Average fitness:	322.617319727891	Fitness standard deviation:	42.44619636909863	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78448	Best fitness:	101.41360544217687	Average fitness:	327.2367482993197	Fitness standard deviation:	41.94960079983248	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78464	Best fitness:	101.41360544217687	Average fitness:	324.3201768707481	Fitness standard deviation:	52.239418825876186	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78480	Best fitness:	101.41360544217687	Average fitness:	337.6938911564625	Fitness standard deviation:	45.154692064375446	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78496	Best fitness:	101.41360544217687	Average fitness:	330.2796054421768	Fitness standard deviation:	46.35983565940832	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78512	Best fitness:	101.41360544217687	Average fitness:	331.8178911564625	Fitness standard deviation:	46.45651772114985	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78528	Best fitness:	101.41360544217687	Average fitness:	328.37360544217677	Fitness standard deviation:	46.966995619807534	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78544	Best fitness:	101.41360544217687	Average fitness:	326.7096054421768	Fitness standard deviation:	44.03947163115175	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78560	Best fitness:	101.41360544217687	Average fitness:	317.84846258503416	Fitness standard deviation:	43.454266943441084	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78576	Best fitness:	101.41360544217687	Average fitness:	325.8098911564626	Fitness standard deviation:	41.28425536819239	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78592	Best fitness:	101.41360544217687	Average fitness:	326.03446258503413	Fitness standard deviation:	46.42548294870402	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78608	Best fitness:	101.41360544217687	Average fitness:	337.2013197278911	Fitness standard deviation:	45.349358117996395	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78624	Best fitness:	101.41360544217687	Average fitness:	328.20646258503393	Fitness standard deviation:	45.911014262508345	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78640	Best fitness:	101.41360544217687	Average fitness:	331.0050340136053	Fitness standard deviation:	49.51424375564951	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78656	Best fitness:	101.41360544217687	Average fitness:	333.5050340136053	Fitness standard deviation:	46.99755286725262	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78672	Best fitness:	101.41360544217687	Average fitness:	326.2967482993197	Fitness standard deviation:	50.153749259814326	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78688	Best fitness:	101.41360544217687	Average fitness:	334.5118911564626	Fitness standard deviation:	47.80574456472523	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78704	Best fitness:	101.41360544217687	Average fitness:	320.87589115646256	Fitness standard deviation:	45.34963535258299	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78720	Best fitness:	101.41360544217687	Average fitness:	329.15417687074836	Fitness standard deviation:	42.527513049837296	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78736	Best fitness:	101.41360544217687	Average fitness:	333.27474829931975	Fitness standard deviation:	42.51054841868244	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78752	Best fitness:	101.41360544217687	Average fitness:	333.093605442177	Fitness standard deviation:	43.642507270049535	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78768	Best fitness:	101.41360544217687	Average fitness:	335.5510340136054	Fitness standard deviation:	49.11043260793755	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78784	Best fitness:	101.41360544217687	Average fitness:	327.67417687074834	Fitness standard deviation:	43.3985304519376	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78800	Best fitness:	101.41360544217687	Average fitness:	329.1347482993196	Fitness standard deviation:	47.614761237178	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78816	Best fitness:	101.41360544217687	Average fitness:	325.56989115646263	Fitness standard deviation:	49.555453243856846	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78832	Best fitness:	101.41360544217687	Average fitness:	324.4064625850341	Fitness standard deviation:	52.57602811788905	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78848	Best fitness:	101.41360544217687	Average fitness:	332.0207482993197	Fitness standard deviation:	42.67394585812332	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78864	Best fitness:	101.41360544217687	Average fitness:	332.3250340136053	Fitness standard deviation:	48.59840553359918	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78880	Best fitness:	101.41360544217687	Average fitness:	327.7458911564626	Fitness standard deviation:	45.064897902234	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78896	Best fitness:	101.41360544217687	Average fitness:	330.5121768707483	Fitness standard deviation:	46.911844442311065	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78912	Best fitness:	101.41360544217687	Average fitness:	335.5098911564626	Fitness standard deviation:	50.09769975655528	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78928	Best fitness:	101.41360544217687	Average fitness:	328.46046258503384	Fitness standard deviation:	47.873006926275956	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78944	Best fitness:	101.41360544217687	Average fitness:	325.26817687074833	Fitness standard deviation:	42.545230116108826	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78960	Best fitness:	101.41360544217687	Average fitness:	338.00989115646246	Fitness standard deviation:	44.56352377797568	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78976	Best fitness:	101.41360544217687	Average fitness:	339.33017687074823	Fitness standard deviation:	48.189033332813594	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	78992	Best fitness:	101.41360544217687	Average fitness:	331.0130340136054	Fitness standard deviation:	40.95530445423127	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79008	Best fitness:	101.41360544217687	Average fitness:	333.0378911564626	Fitness standard deviation:	41.56370932259368	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79024	Best fitness:	101.41360544217687	Average fitness:	331.6887482993196	Fitness standard deviation:	47.00413123919024	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79040	Best fitness:	101.41360544217687	Average fitness:	334.2396054421768	Fitness standard deviation:	45.91784342070263	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79056	Best fitness:	101.41360544217687	Average fitness:	340.77417687074836	Fitness standard deviation:	47.24908996510528	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79072	Best fitness:	101.41360544217687	Average fitness:	334.7510340136055	Fitness standard deviation:	44.41377111221431	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79088	Best fitness:	101.41360544217687	Average fitness:	329.9601768707482	Fitness standard deviation:	47.70681680721898	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79104	Best fitness:	101.41360544217687	Average fitness:	330.7073197278911	Fitness standard deviation:	50.05719489234086	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79120	Best fitness:	101.41360544217687	Average fitness:	333.18646258503395	Fitness standard deviation:	48.07347376247982	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79136	Best fitness:	101.41360544217687	Average fitness:	331.27246258503385	Fitness standard deviation:	48.862585798735374	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79152	Best fitness:	101.41360544217687	Average fitness:	329.1453197278911	Fitness standard deviation:	48.65112048880608	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79168	Best fitness:	101.41360544217687	Average fitness:	331.3304625850339	Fitness standard deviation:	44.10802955175821	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79184	Best fitness:	101.41360544217687	Average fitness:	330.98389115646256	Fitness standard deviation:	45.214350064499456	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79200	Best fitness:	101.41360544217687	Average fitness:	321.87731972789135	Fitness standard deviation:	46.714636058974584	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79216	Best fitness:	101.41360544217687	Average fitness:	326.6281768707481	Fitness standard deviation:	47.74241095713538	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79232	Best fitness:	101.41360544217687	Average fitness:	331.1161768707483	Fitness standard deviation:	43.025869028209684	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79248	Best fitness:	101.41360544217687	Average fitness:	334.3241768707482	Fitness standard deviation:	47.45254792496846	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79264	Best fitness:	101.41360544217687	Average fitness:	333.50046258503403	Fitness standard deviation:	47.84685653547714	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79280	Best fitness:	101.41360544217687	Average fitness:	327.20760544217677	Fitness standard deviation:	51.59492607469324	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79296	Best fitness:	101.41360544217687	Average fitness:	331.75103401360536	Fitness standard deviation:	45.34149348836121	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79312	Best fitness:	101.41360544217687	Average fitness:	328.0956054421769	Fitness standard deviation:	42.513129910364285	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79328	Best fitness:	101.41360544217687	Average fitness:	329.140462585034	Fitness standard deviation:	44.799504428745905	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79344	Best fitness:	101.41360544217687	Average fitness:	334.0347482993197	Fitness standard deviation:	45.458113596530836	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79360	Best fitness:	101.41360544217687	Average fitness:	339.7481768707484	Fitness standard deviation:	49.27540716985606	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79376	Best fitness:	101.41360544217687	Average fitness:	335.99560544217684	Fitness standard deviation:	47.600647166754754	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79392	Best fitness:	101.41360544217687	Average fitness:	331.3604625850339	Fitness standard deviation:	42.13568849828481	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79408	Best fitness:	101.41360544217687	Average fitness:	328.423605442177	Fitness standard deviation:	50.214803309667275	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79424	Best fitness:	101.41360544217687	Average fitness:	332.17274829931966	Fitness standard deviation:	45.52681475027791	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79440	Best fitness:	101.41360544217687	Average fitness:	328.74074829931965	Fitness standard deviation:	48.00448913956922	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79456	Best fitness:	101.41360544217687	Average fitness:	334.304462585034	Fitness standard deviation:	51.387083166960984	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79472	Best fitness:	101.41360544217687	Average fitness:	337.9521768707483	Fitness standard deviation:	46.132704300988564	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79488	Best fitness:	101.41360544217687	Average fitness:	333.6796054421768	Fitness standard deviation:	44.67907160985295	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79504	Best fitness:	101.41360544217687	Average fitness:	335.25703401360545	Fitness standard deviation:	44.40872601879325	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79520	Best fitness:	101.41360544217687	Average fitness:	327.3493197278912	Fitness standard deviation:	47.10156726453494	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79536	Best fitness:	101.41360544217687	Average fitness:	327.329319727891	Fitness standard deviation:	42.14356287544676	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79552	Best fitness:	101.41360544217687	Average fitness:	327.101319727891	Fitness standard deviation:	53.30901999030306	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79568	Best fitness:	101.41360544217687	Average fitness:	329.3098911564625	Fitness standard deviation:	48.132084196107954	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79584	Best fitness:	101.41360544217687	Average fitness:	331.1493197278911	Fitness standard deviation:	45.754917902285634	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79600	Best fitness:	101.41360544217687	Average fitness:	338.5621768707483	Fitness standard deviation:	44.84599479306477	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79616	Best fitness:	101.41360544217687	Average fitness:	328.18046258503404	Fitness standard deviation:	44.58902120203024	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79632	Best fitness:	101.41360544217687	Average fitness:	327.15417687074824	Fitness standard deviation:	45.02398719956885	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	79648	Best fitness:	101.41360544217687	Average fitness:	330.3876054421769	Fitness standard deviation:	51.68409965021217	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
