Generation:	16	Best fitness:	242.35646258503402	Average fitness:	334.08846258503405	Fitness standard deviation:	35.166296429556354	Best genome:	A13	A16	N9	A10	A8	N12	A14	A17	A9	E4	A15	A12	N7	E5	N6	A6	E3	N5	N3	A7	A11	
Generation:	81088	Best fitness:	95.58503401360544	Average fitness:	316.61989115646264	Fitness standard deviation:	68.50591710835747	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81104	Best fitness:	95.58503401360544	Average fitness:	312.6998911564626	Fitness standard deviation:	49.81099640580156	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81120	Best fitness:	95.58503401360544	Average fitness:	313.0656054421769	Fitness standard deviation:	57.69647410866135	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81136	Best fitness:	95.58503401360544	Average fitness:	306.7667482993197	Fitness standard deviation:	52.32891697089611	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81152	Best fitness:	95.58503401360544	Average fitness:	310.660462585034	Fitness standard deviation:	62.94735494207904	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81168	Best fitness:	95.58503401360544	Average fitness:	302.24274829931977	Fitness standard deviation:	60.21974358996239	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81184	Best fitness:	95.58503401360544	Average fitness:	323.75760544217695	Fitness standard deviation:	67.11153262248432	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81200	Best fitness:	95.58503401360544	Average fitness:	321.4998911564626	Fitness standard deviation:	53.00897159029993	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81216	Best fitness:	95.58503401360544	Average fitness:	307.0341768707483	Fitness standard deviation:	65.83253510884374	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81232	Best fitness:	95.58503401360544	Average fitness:	318.1227482993197	Fitness standard deviation:	53.89365240424319	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81248	Best fitness:	95.58503401360544	Average fitness:	313.6067482993197	Fitness standard deviation:	61.369855409472756	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81264	Best fitness:	95.58503401360544	Average fitness:	317.1101768707482	Fitness standard deviation:	50.75601112967723	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81280	Best fitness:	95.58503401360544	Average fitness:	307.25246258503404	Fitness standard deviation:	58.16666574944934	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81296	Best fitness:	95.58503401360544	Average fitness:	318.8810340136055	Fitness standard deviation:	56.9319836969824	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81312	Best fitness:	95.58503401360544	Average fitness:	301.40046258503406	Fitness standard deviation:	64.40108307113084	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81328	Best fitness:	95.58503401360544	Average fitness:	312.8976054421769	Fitness standard deviation:	52.31136838553688	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81344	Best fitness:	95.58503401360544	Average fitness:	310.54274829931967	Fitness standard deviation:	64.33455649071611	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81360	Best fitness:	95.58503401360544	Average fitness:	313.47189115646256	Fitness standard deviation:	54.08061132367918	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81376	Best fitness:	95.58503401360544	Average fitness:	308.14160544217685	Fitness standard deviation:	57.120915284497805	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81392	Best fitness:	95.58503401360544	Average fitness:	315.7501768707483	Fitness standard deviation:	56.5915185943647	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81408	Best fitness:	95.58503401360544	Average fitness:	309.8907482993198	Fitness standard deviation:	61.793342815602166	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81424	Best fitness:	95.58503401360544	Average fitness:	314.70331972789114	Fitness standard deviation:	59.58630057868219	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81440	Best fitness:	95.58503401360544	Average fitness:	304.35131972789117	Fitness standard deviation:	52.72411017702607	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81456	Best fitness:	95.58503401360544	Average fitness:	313.3947482993198	Fitness standard deviation:	57.061859626198654	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81472	Best fitness:	95.58503401360544	Average fitness:	309.1593197278911	Fitness standard deviation:	49.740631853072166	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81488	Best fitness:	95.58503401360544	Average fitness:	302.58274829931963	Fitness standard deviation:	55.98888835532732	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81504	Best fitness:	95.58503401360544	Average fitness:	318.2416054421769	Fitness standard deviation:	50.143569710850656	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81520	Best fitness:	95.58503401360544	Average fitness:	312.1878911564626	Fitness standard deviation:	56.07362106723478	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81536	Best fitness:	95.58503401360544	Average fitness:	308.82160544217686	Fitness standard deviation:	58.07938944976215	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81552	Best fitness:	95.58503401360544	Average fitness:	303.904462585034	Fitness standard deviation:	48.3640462479039	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81568	Best fitness:	95.58503401360544	Average fitness:	299.35589115646263	Fitness standard deviation:	57.22759074546659	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81584	Best fitness:	95.58503401360544	Average fitness:	320.0370340136054	Fitness standard deviation:	59.30512444802657	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81600	Best fitness:	95.58503401360544	Average fitness:	312.3078911564626	Fitness standard deviation:	59.09779076640165	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81616	Best fitness:	95.58503401360544	Average fitness:	319.41760544217703	Fitness standard deviation:	59.88332710890948	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81632	Best fitness:	95.58503401360544	Average fitness:	318.41989115646265	Fitness standard deviation:	55.27184566988063	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81648	Best fitness:	95.58503401360544	Average fitness:	325.4267482993198	Fitness standard deviation:	49.08485188332713	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81664	Best fitness:	95.58503401360544	Average fitness:	303.536462585034	Fitness standard deviation:	61.10987047431664	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81680	Best fitness:	95.58503401360544	Average fitness:	311.77531972789126	Fitness standard deviation:	56.614810382198094	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81696	Best fitness:	95.58503401360544	Average fitness:	308.5833197278913	Fitness standard deviation:	54.77625387791646	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81712	Best fitness:	95.58503401360544	Average fitness:	305.0896054421769	Fitness standard deviation:	50.00601518429803	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81728	Best fitness:	95.58503401360544	Average fitness:	303.3478911564626	Fitness standard deviation:	50.18378899157595	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81744	Best fitness:	95.58503401360544	Average fitness:	315.1638911564626	Fitness standard deviation:	54.52311872434088	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81760	Best fitness:	95.58503401360544	Average fitness:	309.39017687074835	Fitness standard deviation:	56.75065338183611	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81776	Best fitness:	95.58503401360544	Average fitness:	300.08617687074826	Fitness standard deviation:	62.379401416997084	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81792	Best fitness:	95.58503401360544	Average fitness:	316.5307482993198	Fitness standard deviation:	53.003269902980165	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81808	Best fitness:	95.58503401360544	Average fitness:	306.0456054421769	Fitness standard deviation:	48.35753429341467	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81824	Best fitness:	95.58503401360544	Average fitness:	307.1873197278912	Fitness standard deviation:	48.05717915405458	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81840	Best fitness:	95.58503401360544	Average fitness:	310.76046258503413	Fitness standard deviation:	55.460307854043755	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81856	Best fitness:	95.58503401360544	Average fitness:	303.97303401360546	Fitness standard deviation:	56.70804257541159	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81872	Best fitness:	95.58503401360544	Average fitness:	307.4393197278911	Fitness standard deviation:	52.61248590847413	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81888	Best fitness:	95.58503401360544	Average fitness:	314.332462585034	Fitness standard deviation:	55.9287139162571	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81904	Best fitness:	95.58503401360544	Average fitness:	304.45646258503405	Fitness standard deviation:	55.401150875837835	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81920	Best fitness:	95.58503401360544	Average fitness:	307.46731972789115	Fitness standard deviation:	55.056826936598256	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81936	Best fitness:	95.58503401360544	Average fitness:	311.26731972789116	Fitness standard deviation:	49.1532545944263	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81952	Best fitness:	95.58503401360544	Average fitness:	312.0027482993197	Fitness standard deviation:	52.9511367791484	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81968	Best fitness:	95.58503401360544	Average fitness:	321.2136054421768	Fitness standard deviation:	61.08299659863936	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	81984	Best fitness:	95.58503401360544	Average fitness:	300.2113197278912	Fitness standard deviation:	54.37618381427739	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82000	Best fitness:	95.58503401360544	Average fitness:	312.91474829931985	Fitness standard deviation:	50.52352507940218	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82016	Best fitness:	95.58503401360544	Average fitness:	309.760462585034	Fitness standard deviation:	49.750121406066604	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82032	Best fitness:	95.58503401360544	Average fitness:	318.30789115646263	Fitness standard deviation:	67.12356811074906	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82048	Best fitness:	95.58503401360544	Average fitness:	308.69303401360554	Fitness standard deviation:	53.438116882989064	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82064	Best fitness:	95.58503401360544	Average fitness:	313.54503401360546	Fitness standard deviation:	54.26992161259066	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82080	Best fitness:	95.58503401360544	Average fitness:	309.2278911564626	Fitness standard deviation:	59.1768275801346	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82096	Best fitness:	95.58503401360544	Average fitness:	316.52560544217687	Fitness standard deviation:	57.039323303654086	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82112	Best fitness:	95.58503401360544	Average fitness:	309.57531972789116	Fitness standard deviation:	60.34202234541609	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82128	Best fitness:	95.58503401360544	Average fitness:	313.1404625850341	Fitness standard deviation:	61.08069260663407	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82144	Best fitness:	95.58503401360544	Average fitness:	313.168462585034	Fitness standard deviation:	60.25179928619966	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82160	Best fitness:	95.58503401360544	Average fitness:	315.71417687074825	Fitness standard deviation:	54.48524660522932	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82176	Best fitness:	95.58503401360544	Average fitness:	313.7193197278913	Fitness standard deviation:	52.73841933040266	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82192	Best fitness:	95.58503401360544	Average fitness:	299.42560544217696	Fitness standard deviation:	54.49226661927473	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82208	Best fitness:	95.58503401360544	Average fitness:	310.7170340136054	Fitness standard deviation:	54.1049588854848	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82224	Best fitness:	95.58503401360544	Average fitness:	309.4353197278912	Fitness standard deviation:	53.96034781812532	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82240	Best fitness:	95.58503401360544	Average fitness:	313.42560544217685	Fitness standard deviation:	54.01448818188524	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82256	Best fitness:	95.58503401360544	Average fitness:	314.38274829931976	Fitness standard deviation:	51.522025831637464	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82272	Best fitness:	95.58503401360544	Average fitness:	309.21074829931973	Fitness standard deviation:	50.870048523022795	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82288	Best fitness:	95.58503401360544	Average fitness:	309.38331972789115	Fitness standard deviation:	66.28974455974257	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82304	Best fitness:	95.58503401360544	Average fitness:	307.92331972789106	Fitness standard deviation:	57.23273399311387	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82320	Best fitness:	95.58503401360544	Average fitness:	304.500462585034	Fitness standard deviation:	56.072668291299664	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82336	Best fitness:	95.58503401360544	Average fitness:	319.82789115646267	Fitness standard deviation:	51.84094646717249	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82352	Best fitness:	95.58503401360544	Average fitness:	313.19017687074836	Fitness standard deviation:	56.03028734605626	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82368	Best fitness:	95.58503401360544	Average fitness:	309.44217687074837	Fitness standard deviation:	59.23151064307937	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82384	Best fitness:	95.58503401360544	Average fitness:	311.8393197278912	Fitness standard deviation:	54.86895505266551	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82400	Best fitness:	95.58503401360544	Average fitness:	316.26046258503413	Fitness standard deviation:	59.92056122458624	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82416	Best fitness:	95.58503401360544	Average fitness:	315.0976054421768	Fitness standard deviation:	49.814387696237134	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82432	Best fitness:	95.58503401360544	Average fitness:	319.1718911564626	Fitness standard deviation:	60.88471306007907	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82448	Best fitness:	95.58503401360544	Average fitness:	314.77017687074823	Fitness standard deviation:	59.5614391734129	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82464	Best fitness:	95.58503401360544	Average fitness:	320.4398911564625	Fitness standard deviation:	56.38541100645936	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82480	Best fitness:	95.58503401360544	Average fitness:	311.46846258503405	Fitness standard deviation:	50.2003284288793	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82496	Best fitness:	95.58503401360544	Average fitness:	313.32789115646267	Fitness standard deviation:	50.22335809122269	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82512	Best fitness:	95.58503401360544	Average fitness:	312.51246258503403	Fitness standard deviation:	50.74293732619147	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82528	Best fitness:	95.58503401360544	Average fitness:	315.5450340136056	Fitness standard deviation:	53.07590006158104	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82544	Best fitness:	95.58503401360544	Average fitness:	304.6581768707483	Fitness standard deviation:	57.52648033660992	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82560	Best fitness:	95.58503401360544	Average fitness:	302.96846258503405	Fitness standard deviation:	58.61871905242334	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82576	Best fitness:	95.58503401360544	Average fitness:	309.57646258503405	Fitness standard deviation:	56.639188928241026	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82592	Best fitness:	95.58503401360544	Average fitness:	312.83646258503404	Fitness standard deviation:	48.41262004469327	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82608	Best fitness:	95.58503401360544	Average fitness:	315.77303401360547	Fitness standard deviation:	62.18915742231888	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82624	Best fitness:	95.58503401360544	Average fitness:	310.43131972789126	Fitness standard deviation:	45.63117619902124	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	82640	Best fitness:	95.58503401360544	Average fitness:	310.5381768707483	Fitness standard deviation:	66.36005898805364	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
