Generation:	16	Best fitness:	238.32789115646258	Average fitness:	343.32931972789135	Fitness standard deviation:	31.94999316534053	Best genome:	A12	N9	A16	A9	N3	A8	A13	A15	A14	E4	A7	N7	A11	E5	N12	N5	A6	N6	A10	E3	A17	
Generation:	69408	Best fitness:	95.8421768707483	Average fitness:	338.49117687074846	Fitness standard deviation:	44.46934916688718	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69424	Best fitness:	95.8421768707483	Average fitness:	342.1496054421771	Fitness standard deviation:	41.77554174003575	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69440	Best fitness:	95.8421768707483	Average fitness:	339.83160544217725	Fitness standard deviation:	40.32491267346341	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69456	Best fitness:	95.8421768707483	Average fitness:	337.2498911564627	Fitness standard deviation:	38.61343254805064	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69472	Best fitness:	95.8421768707483	Average fitness:	341.17417687074834	Fitness standard deviation:	40.46880648658889	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69488	Best fitness:	95.8421768707483	Average fitness:	341.5131768707485	Fitness standard deviation:	37.200686078542766	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69504	Best fitness:	95.8421768707483	Average fitness:	341.2997482993201	Fitness standard deviation:	40.88000464051054	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69520	Best fitness:	95.8421768707483	Average fitness:	342.390462585034	Fitness standard deviation:	39.138419601434585	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69536	Best fitness:	95.8421768707483	Average fitness:	343.81403401360564	Fitness standard deviation:	38.02545790382962	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69552	Best fitness:	95.8421768707483	Average fitness:	346.30674829932	Fitness standard deviation:	38.04548451202983	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69568	Best fitness:	95.8421768707483	Average fitness:	339.07474829931994	Fitness standard deviation:	42.84228904877489	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69584	Best fitness:	95.8421768707483	Average fitness:	338.1141768707483	Fitness standard deviation:	38.93558206440321	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69600	Best fitness:	95.8421768707483	Average fitness:	335.6357482993199	Fitness standard deviation:	41.79762100812408	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69616	Best fitness:	95.8421768707483	Average fitness:	341.8193197278913	Fitness standard deviation:	42.25962554283233	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69632	Best fitness:	95.8421768707483	Average fitness:	342.8583197278911	Fitness standard deviation:	43.4781313622734	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69648	Best fitness:	95.8421768707483	Average fitness:	334.3687482993199	Fitness standard deviation:	39.708059687716606	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69664	Best fitness:	95.8421768707483	Average fitness:	337.81903401360546	Fitness standard deviation:	43.31339919842877	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69680	Best fitness:	95.8421768707483	Average fitness:	331.7978911564626	Fitness standard deviation:	39.82010268132192	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69696	Best fitness:	95.8421768707483	Average fitness:	339.381605442177	Fitness standard deviation:	39.73609828118817	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69712	Best fitness:	95.8421768707483	Average fitness:	335.4861768707484	Fitness standard deviation:	41.20929475499529	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69728	Best fitness:	95.8421768707483	Average fitness:	342.84003401360553	Fitness standard deviation:	40.10442633593821	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69744	Best fitness:	95.8421768707483	Average fitness:	339.99460544217715	Fitness standard deviation:	40.62319105197052	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69760	Best fitness:	95.8421768707483	Average fitness:	339.35531972789124	Fitness standard deviation:	40.62613020996135	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69776	Best fitness:	95.8421768707483	Average fitness:	345.2961768707487	Fitness standard deviation:	40.72265445720375	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69792	Best fitness:	95.8421768707483	Average fitness:	342.59217687074835	Fitness standard deviation:	44.82669191634897	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69808	Best fitness:	95.8421768707483	Average fitness:	342.47274829931973	Fitness standard deviation:	40.65410715601883	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69824	Best fitness:	95.8421768707483	Average fitness:	339.09617687074854	Fitness standard deviation:	38.05138381886542	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69840	Best fitness:	95.8421768707483	Average fitness:	338.84674829931976	Fitness standard deviation:	46.95733681910482	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69856	Best fitness:	95.8421768707483	Average fitness:	341.7647482993198	Fitness standard deviation:	39.99023090808094	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69872	Best fitness:	95.8421768707483	Average fitness:	337.59603401360545	Fitness standard deviation:	38.359088397320775	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69888	Best fitness:	95.8421768707483	Average fitness:	339.68631972789126	Fitness standard deviation:	43.91578487983843	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69904	Best fitness:	95.8421768707483	Average fitness:	338.99860544217705	Fitness standard deviation:	42.71141642895196	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69920	Best fitness:	95.8421768707483	Average fitness:	342.41489115646283	Fitness standard deviation:	39.81269239699772	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69936	Best fitness:	95.8421768707483	Average fitness:	337.2083197278913	Fitness standard deviation:	40.900027152079204	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69952	Best fitness:	95.8421768707483	Average fitness:	341.8554625850341	Fitness standard deviation:	38.546416851131895	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69968	Best fitness:	95.8421768707483	Average fitness:	340.7841768707484	Fitness standard deviation:	40.711799413808826	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	69984	Best fitness:	95.8421768707483	Average fitness:	333.0863197278914	Fitness standard deviation:	41.15497448520108	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70000	Best fitness:	95.8421768707483	Average fitness:	333.2077482993199	Fitness standard deviation:	39.16009675599353	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70016	Best fitness:	95.8421768707483	Average fitness:	336.3101768707483	Fitness standard deviation:	41.938900120853646	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70032	Best fitness:	95.8421768707483	Average fitness:	338.85360544217707	Fitness standard deviation:	38.717854764320556	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70048	Best fitness:	95.8421768707483	Average fitness:	341.1033197278913	Fitness standard deviation:	37.30478801025139	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70064	Best fitness:	95.8421768707483	Average fitness:	337.44974829931977	Fitness standard deviation:	43.954634914063085	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70080	Best fitness:	95.8421768707483	Average fitness:	336.39774829931974	Fitness standard deviation:	41.934234292447485	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70096	Best fitness:	95.8421768707483	Average fitness:	336.87731972789123	Fitness standard deviation:	42.110810063014284	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70112	Best fitness:	95.8421768707483	Average fitness:	341.2630340136058	Fitness standard deviation:	42.52238408947764	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70128	Best fitness:	95.8421768707483	Average fitness:	343.05303401360555	Fitness standard deviation:	43.2574102237444	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70144	Best fitness:	95.8421768707483	Average fitness:	337.0806054421769	Fitness standard deviation:	42.755021435367986	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70160	Best fitness:	95.8421768707483	Average fitness:	334.88531972789133	Fitness standard deviation:	39.45257985304921	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70176	Best fitness:	95.8421768707483	Average fitness:	338.755462585034	Fitness standard deviation:	40.1933876557438	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70192	Best fitness:	95.8421768707483	Average fitness:	335.5306054421771	Fitness standard deviation:	39.49011569406466	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70208	Best fitness:	95.8421768707483	Average fitness:	344.88660544217714	Fitness standard deviation:	37.801502474998884	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70224	Best fitness:	95.8421768707483	Average fitness:	342.1634625850339	Fitness standard deviation:	39.86594193682377	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70240	Best fitness:	95.8421768707483	Average fitness:	339.33560544217704	Fitness standard deviation:	38.88574018158055	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70256	Best fitness:	95.8421768707483	Average fitness:	339.1037482993199	Fitness standard deviation:	42.05327322041674	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70272	Best fitness:	95.8421768707483	Average fitness:	339.0846054421771	Fitness standard deviation:	40.40115273941412	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70288	Best fitness:	95.8421768707483	Average fitness:	342.95889115646276	Fitness standard deviation:	38.28340736946395	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70304	Best fitness:	95.8421768707483	Average fitness:	337.09317687074855	Fitness standard deviation:	41.52492115044917	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70320	Best fitness:	95.8421768707483	Average fitness:	337.8943197278912	Fitness standard deviation:	42.843589803433815	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70336	Best fitness:	95.8421768707483	Average fitness:	335.27674829931993	Fitness standard deviation:	44.69732079721311	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70352	Best fitness:	95.8421768707483	Average fitness:	335.2846054421771	Fitness standard deviation:	37.9358205585299	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70368	Best fitness:	95.8421768707483	Average fitness:	336.94317687074835	Fitness standard deviation:	37.20992756246755	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70384	Best fitness:	95.8421768707483	Average fitness:	340.65474829931986	Fitness standard deviation:	44.655182174305466	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70400	Best fitness:	95.8421768707483	Average fitness:	340.5834625850343	Fitness standard deviation:	41.31467172290527	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70416	Best fitness:	95.8421768707483	Average fitness:	343.32817687074834	Fitness standard deviation:	42.69977144612158	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70432	Best fitness:	95.8421768707483	Average fitness:	339.75760544217695	Fitness standard deviation:	37.51498789898811	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70448	Best fitness:	95.8421768707483	Average fitness:	336.82189115646287	Fitness standard deviation:	41.057297801676015	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70464	Best fitness:	95.8421768707483	Average fitness:	341.95174829931983	Fitness standard deviation:	40.627468417567044	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70480	Best fitness:	95.8421768707483	Average fitness:	340.77689115646285	Fitness standard deviation:	39.93877133992554	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70496	Best fitness:	95.8421768707483	Average fitness:	342.23689115646295	Fitness standard deviation:	36.396201088765814	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70512	Best fitness:	95.8421768707483	Average fitness:	339.4898911564628	Fitness standard deviation:	41.05263899245575	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70528	Best fitness:	95.8421768707483	Average fitness:	340.99560544217695	Fitness standard deviation:	40.39546229416349	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70544	Best fitness:	95.8421768707483	Average fitness:	342.19474829931977	Fitness standard deviation:	39.04797305251841	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70560	Best fitness:	95.8421768707483	Average fitness:	344.6980340136059	Fitness standard deviation:	41.7950751221886	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70576	Best fitness:	95.8421768707483	Average fitness:	335.1740340136055	Fitness standard deviation:	39.45269486437175	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70592	Best fitness:	95.8421768707483	Average fitness:	335.1431768707485	Fitness standard deviation:	39.322408097569976	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70608	Best fitness:	95.8421768707483	Average fitness:	338.5591768707484	Fitness standard deviation:	45.012871773368495	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70624	Best fitness:	95.8421768707483	Average fitness:	334.6043197278913	Fitness standard deviation:	38.29921179318959	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70640	Best fitness:	95.8421768707483	Average fitness:	340.1113197278912	Fitness standard deviation:	43.14151770484612	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70656	Best fitness:	95.8421768707483	Average fitness:	341.65703401360537	Fitness standard deviation:	40.10660457188709	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70672	Best fitness:	95.8421768707483	Average fitness:	342.4271768707484	Fitness standard deviation:	40.46194190034558	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70688	Best fitness:	95.8421768707483	Average fitness:	342.06574829932003	Fitness standard deviation:	43.2860545425099	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70704	Best fitness:	95.8421768707483	Average fitness:	338.5414625850342	Fitness standard deviation:	39.500866530149096	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70720	Best fitness:	95.8421768707483	Average fitness:	337.52103401360546	Fitness standard deviation:	40.20472266299275	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70736	Best fitness:	95.8421768707483	Average fitness:	336.46189115646274	Fitness standard deviation:	39.60084676377722	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70752	Best fitness:	95.8421768707483	Average fitness:	338.3407482993197	Fitness standard deviation:	39.28939761953755	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70768	Best fitness:	95.8421768707483	Average fitness:	333.36903401360564	Fitness standard deviation:	44.560116755059006	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70784	Best fitness:	95.8421768707483	Average fitness:	335.53831972789135	Fitness standard deviation:	46.751230229584266	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70800	Best fitness:	95.8421768707483	Average fitness:	340.4498911564626	Fitness standard deviation:	42.372628218254874	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70816	Best fitness:	95.8421768707483	Average fitness:	340.0987482993198	Fitness standard deviation:	42.86490253180596	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70832	Best fitness:	95.8421768707483	Average fitness:	343.2583197278914	Fitness standard deviation:	43.74838022214337	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70848	Best fitness:	95.8421768707483	Average fitness:	337.1566054421771	Fitness standard deviation:	39.57816554281786	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70864	Best fitness:	95.8421768707483	Average fitness:	337.1493197278915	Fitness standard deviation:	41.02609212067215	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70880	Best fitness:	95.8421768707483	Average fitness:	342.4371768707484	Fitness standard deviation:	43.32730349400046	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70896	Best fitness:	95.8421768707483	Average fitness:	342.5751768707484	Fitness standard deviation:	39.46681929527277	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70912	Best fitness:	95.8421768707483	Average fitness:	343.9163197278912	Fitness standard deviation:	37.83320656729039	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70928	Best fitness:	95.8421768707483	Average fitness:	336.26817687074845	Fitness standard deviation:	42.996428156349005	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70944	Best fitness:	95.8421768707483	Average fitness:	342.119891156463	Fitness standard deviation:	36.7560028872142	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70960	Best fitness:	95.8421768707483	Average fitness:	337.72846258503415	Fitness standard deviation:	41.97439393978482	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	70976	Best fitness:	95.8421768707483	Average fitness:	338.6267482993197	Fitness standard deviation:	41.227733071369336	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
