Generation:	16	Best fitness:	218.52789115646257	Average fitness:	340.8156054421772	Fitness standard deviation:	33.12204463643449	Best genome:	N12	E5	N3	A7	A10	A8	A13	A9	N9	A15	E4	N5	A11	N7	N6	E3	A6	A12	A17	A14	A16	
Generation:	71184	Best fitness:	103.6421768707483	Average fitness:	339.1820340136055	Fitness standard deviation:	41.799316896820415	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71200	Best fitness:	103.6421768707483	Average fitness:	339.03489115646266	Fitness standard deviation:	39.45527325636832	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71216	Best fitness:	103.6421768707483	Average fitness:	339.6840340136054	Fitness standard deviation:	42.32028884565406	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71232	Best fitness:	103.6421768707483	Average fitness:	336.6340340136057	Fitness standard deviation:	34.6693284875192	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71248	Best fitness:	103.6421768707483	Average fitness:	338.9474625850341	Fitness standard deviation:	39.3315786902243	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71264	Best fitness:	103.6421768707483	Average fitness:	338.1944625850341	Fitness standard deviation:	40.845768657530364	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71280	Best fitness:	103.6421768707483	Average fitness:	336.49060544217696	Fitness standard deviation:	41.93752108889643	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71296	Best fitness:	103.6421768707483	Average fitness:	335.8476054421769	Fitness standard deviation:	38.62715428402192	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71312	Best fitness:	103.6421768707483	Average fitness:	333.3510340136056	Fitness standard deviation:	38.91246370708364	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71328	Best fitness:	103.6421768707483	Average fitness:	338.8424625850343	Fitness standard deviation:	42.22430743888972	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71344	Best fitness:	103.6421768707483	Average fitness:	336.5040340136056	Fitness standard deviation:	43.46216687193681	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71360	Best fitness:	103.6421768707483	Average fitness:	337.7437482993198	Fitness standard deviation:	42.78182483609275	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71376	Best fitness:	103.6421768707483	Average fitness:	344.6523197278913	Fitness standard deviation:	37.67477182168893	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71392	Best fitness:	103.6421768707483	Average fitness:	341.0680340136056	Fitness standard deviation:	41.52816458570188	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71408	Best fitness:	103.6421768707483	Average fitness:	334.4211768707485	Fitness standard deviation:	39.774025415785	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71424	Best fitness:	103.6421768707483	Average fitness:	337.8573197278914	Fitness standard deviation:	40.01692110564617	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71440	Best fitness:	103.6421768707483	Average fitness:	335.69431972789135	Fitness standard deviation:	37.9806374340658	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71456	Best fitness:	103.6421768707483	Average fitness:	337.46846258503433	Fitness standard deviation:	42.79142402731784	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71472	Best fitness:	103.6421768707483	Average fitness:	338.86774829931994	Fitness standard deviation:	40.70938410569861	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71488	Best fitness:	103.6421768707483	Average fitness:	334.84803401360574	Fitness standard deviation:	40.52740703272192	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71504	Best fitness:	103.6421768707483	Average fitness:	336.46031972789103	Fitness standard deviation:	38.159347337239424	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71520	Best fitness:	103.6421768707483	Average fitness:	337.4131768707484	Fitness standard deviation:	39.489058311726545	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71536	Best fitness:	103.6421768707483	Average fitness:	341.2467482993198	Fitness standard deviation:	40.26553602458234	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71552	Best fitness:	103.6421768707483	Average fitness:	339.74974829932	Fitness standard deviation:	37.24309857749569	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71568	Best fitness:	103.6421768707483	Average fitness:	338.19817687074845	Fitness standard deviation:	40.69016426707606	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71584	Best fitness:	103.6421768707483	Average fitness:	342.863605442177	Fitness standard deviation:	39.95267595952155	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71600	Best fitness:	103.6421768707483	Average fitness:	340.41889115646285	Fitness standard deviation:	42.73900164787594	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71616	Best fitness:	103.6421768707483	Average fitness:	340.58346258503445	Fitness standard deviation:	40.813873211326126	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71632	Best fitness:	103.6421768707483	Average fitness:	336.77374829931995	Fitness standard deviation:	39.20650278190794	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71648	Best fitness:	103.6421768707483	Average fitness:	340.8906054421768	Fitness standard deviation:	39.45032911039358	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71664	Best fitness:	103.6421768707483	Average fitness:	337.95760544217717	Fitness standard deviation:	38.73096381291784	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71680	Best fitness:	103.6421768707483	Average fitness:	340.6458911564628	Fitness standard deviation:	38.5339661788063	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71696	Best fitness:	103.6421768707483	Average fitness:	341.7667482993199	Fitness standard deviation:	41.1212607048858	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71712	Best fitness:	103.6421768707483	Average fitness:	342.99146258503424	Fitness standard deviation:	39.611776793199844	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71728	Best fitness:	103.6421768707483	Average fitness:	344.5471768707485	Fitness standard deviation:	40.03858964442036	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71744	Best fitness:	103.6421768707483	Average fitness:	338.109605442177	Fitness standard deviation:	43.45173029503718	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71760	Best fitness:	103.6421768707483	Average fitness:	336.41231972789143	Fitness standard deviation:	37.04228959925536	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71776	Best fitness:	103.6421768707483	Average fitness:	342.03960544217693	Fitness standard deviation:	42.285517971552025	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71792	Best fitness:	103.6421768707483	Average fitness:	337.058462585034	Fitness standard deviation:	38.79256414230302	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71808	Best fitness:	103.6421768707483	Average fitness:	339.0151768707484	Fitness standard deviation:	40.769632976528214	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71824	Best fitness:	103.6421768707483	Average fitness:	341.4567482993198	Fitness standard deviation:	41.12814300278027	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71840	Best fitness:	103.6421768707483	Average fitness:	336.2103197278911	Fitness standard deviation:	39.46169490422687	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71856	Best fitness:	103.6421768707483	Average fitness:	336.9738911564626	Fitness standard deviation:	43.26606897808405	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71872	Best fitness:	103.6421768707483	Average fitness:	337.85417687074846	Fitness standard deviation:	42.3288607443948	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71888	Best fitness:	103.6421768707483	Average fitness:	344.6628911564628	Fitness standard deviation:	40.67895448835068	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71904	Best fitness:	103.6421768707483	Average fitness:	342.0618911564626	Fitness standard deviation:	40.52040427201271	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71920	Best fitness:	103.6421768707483	Average fitness:	336.8938911564626	Fitness standard deviation:	40.312502176807406	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71936	Best fitness:	103.6421768707483	Average fitness:	342.07589115646283	Fitness standard deviation:	42.01672521795119	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71952	Best fitness:	103.6421768707483	Average fitness:	338.8393197278914	Fitness standard deviation:	40.84293069498199	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71968	Best fitness:	103.6421768707483	Average fitness:	338.8208911564627	Fitness standard deviation:	40.39667535294742	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	71984	Best fitness:	103.6421768707483	Average fitness:	342.28689115646273	Fitness standard deviation:	42.39926583668397	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72000	Best fitness:	103.6421768707483	Average fitness:	344.28960544217705	Fitness standard deviation:	42.07443845066474	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72016	Best fitness:	103.6421768707483	Average fitness:	335.3810340136057	Fitness standard deviation:	42.989876647928185	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72032	Best fitness:	103.6421768707483	Average fitness:	341.8321768707486	Fitness standard deviation:	38.76905801259136	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72048	Best fitness:	103.6421768707483	Average fitness:	343.31289115646274	Fitness standard deviation:	41.41302968947364	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72064	Best fitness:	103.6421768707483	Average fitness:	333.8653197278912	Fitness standard deviation:	36.80520020822257	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72080	Best fitness:	103.6421768707483	Average fitness:	338.5018911564628	Fitness standard deviation:	38.325914203189	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72096	Best fitness:	103.6421768707483	Average fitness:	336.8877482993198	Fitness standard deviation:	42.52649028906715	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72112	Best fitness:	103.6421768707483	Average fitness:	336.09003401360576	Fitness standard deviation:	37.79142413650624	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72128	Best fitness:	103.6421768707483	Average fitness:	337.41203401360565	Fitness standard deviation:	38.49922164042238	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72144	Best fitness:	103.6421768707483	Average fitness:	339.9673197278912	Fitness standard deviation:	43.6622413402833	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72160	Best fitness:	103.6421768707483	Average fitness:	343.3320340136055	Fitness standard deviation:	37.34737587672729	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72176	Best fitness:	103.6421768707483	Average fitness:	335.5954625850343	Fitness standard deviation:	38.229918957405545	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72192	Best fitness:	103.6421768707483	Average fitness:	333.4587482993197	Fitness standard deviation:	42.54878442446976	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72208	Best fitness:	103.6421768707483	Average fitness:	336.4000340136057	Fitness standard deviation:	41.50119387881927	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72224	Best fitness:	103.6421768707483	Average fitness:	341.29374829932	Fitness standard deviation:	45.79448016799779	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72240	Best fitness:	103.6421768707483	Average fitness:	345.8483197278916	Fitness standard deviation:	43.74741274005788	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72256	Best fitness:	103.6421768707483	Average fitness:	342.28903401360566	Fitness standard deviation:	43.90582984301837	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72272	Best fitness:	103.6421768707483	Average fitness:	336.12589115646267	Fitness standard deviation:	42.55072473638771	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72288	Best fitness:	103.6421768707483	Average fitness:	338.4746054421769	Fitness standard deviation:	43.25821801621947	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72304	Best fitness:	103.6421768707483	Average fitness:	341.18746258503415	Fitness standard deviation:	38.27191102746082	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72320	Best fitness:	103.6421768707483	Average fitness:	344.80789115646263	Fitness standard deviation:	39.477963990260776	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72336	Best fitness:	103.6421768707483	Average fitness:	338.2988911564628	Fitness standard deviation:	39.4365069113296	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72352	Best fitness:	103.6421768707483	Average fitness:	339.5103197278913	Fitness standard deviation:	40.684704409366816	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72368	Best fitness:	103.6421768707483	Average fitness:	342.292319727891	Fitness standard deviation:	40.01532578823739	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72384	Best fitness:	103.6421768707483	Average fitness:	337.08603401360546	Fitness standard deviation:	42.02142882664335	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72400	Best fitness:	103.6421768707483	Average fitness:	334.8386054421768	Fitness standard deviation:	38.63195916437	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72416	Best fitness:	103.6421768707483	Average fitness:	338.5014625850342	Fitness standard deviation:	43.980518408606734	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72432	Best fitness:	103.6421768707483	Average fitness:	336.36060544217685	Fitness standard deviation:	46.08211511917767	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72448	Best fitness:	103.6421768707483	Average fitness:	340.28146258503403	Fitness standard deviation:	40.99163532767062	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72464	Best fitness:	103.6421768707483	Average fitness:	334.3420340136057	Fitness standard deviation:	40.34698521954425	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72480	Best fitness:	103.6421768707483	Average fitness:	343.37903401360546	Fitness standard deviation:	40.072898123295246	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72496	Best fitness:	103.6421768707483	Average fitness:	336.32031972789133	Fitness standard deviation:	40.432912283617334	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72512	Best fitness:	103.6421768707483	Average fitness:	339.9874625850341	Fitness standard deviation:	39.65978303042527	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72528	Best fitness:	103.6421768707483	Average fitness:	339.3293197278911	Fitness standard deviation:	37.431421456376704	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72544	Best fitness:	103.6421768707483	Average fitness:	341.91617687074876	Fitness standard deviation:	39.69018828941202	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72560	Best fitness:	103.6421768707483	Average fitness:	340.77531972789143	Fitness standard deviation:	41.09682578139244	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72576	Best fitness:	103.6421768707483	Average fitness:	340.04660544217694	Fitness standard deviation:	41.83382891407676	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72592	Best fitness:	103.6421768707483	Average fitness:	336.3668911564628	Fitness standard deviation:	42.22398652642445	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72608	Best fitness:	103.6421768707483	Average fitness:	337.5001768707484	Fitness standard deviation:	37.72688111213249	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72624	Best fitness:	103.6421768707483	Average fitness:	336.18860544217694	Fitness standard deviation:	38.63367326172696	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72640	Best fitness:	103.6421768707483	Average fitness:	341.90817687074866	Fitness standard deviation:	39.75841201095252	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72656	Best fitness:	103.6421768707483	Average fitness:	342.40646258503415	Fitness standard deviation:	39.19135876747343	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72672	Best fitness:	103.6421768707483	Average fitness:	335.92260544217703	Fitness standard deviation:	41.714038460862135	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72688	Best fitness:	103.6421768707483	Average fitness:	338.99289115646263	Fitness standard deviation:	42.38436445801923	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72704	Best fitness:	103.6421768707483	Average fitness:	339.9816054421769	Fitness standard deviation:	44.86703735824467	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72720	Best fitness:	103.6421768707483	Average fitness:	341.1166054421771	Fitness standard deviation:	42.286596699045845	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
Generation:	72736	Best fitness:	103.6421768707483	Average fitness:	345.7327482993198	Fitness standard deviation:	35.98912886992857	Best genome:	A9	N3	E4	A11	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	N6	A10	N12	A8	A13	
